time,date,hour,precip [mm/day],sub676 [m3/s],sub677 [m3/s],sub678 [m3/s],sub679 [m3/s],sub680 [m3/s],sub681 [m3/s],sub682 [m3/s],sub683 [m3/s],sub684 [m3/s],sub685 [m3/s],sub686 [m3/s],sub687 [m3/s],sub688 [m3/s],sub689 [m3/s],sub690 [m3/s],sub691 [m3/s],sub692 [m3/s],sub693 [m3/s],sub694 [m3/s],sub695 [m3/s],sub696 [m3/s],sub697 [m3/s],sub698 [m3/s],sub699 [m3/s],sub700 [m3/s],sub701 [m3/s],sub702 [m3/s],sub703 [m3/s],sub704 [m3/s],sub705 [m3/s],sub706 [m3/s],sub707 [m3/s],sub708 [m3/s],sub709 [m3/s],sub710 [m3/s],sub711 [m3/s],sub712 [m3/s],sub713 [m3/s],sub714 [m3/s],sub715 [m3/s],sub716 [m3/s],sub717 [m3/s],sub718 [m3/s],sub719 [m3/s],sub720 [m3/s],sub721 [m3/s],sub722 [m3/s],sub723 [m3/s],sub724 [m3/s]
46,2010-02-16,00:00:00.00,6.28382e-05,0,0.00101097,1.48104e-06,0.000271415,0,0,0.00066378,0.000165744,1.96608e-05,0.00410724,0.00510537,0.0140763,8.89952e-05,0.000132347,0.000555422,0,0.001148,0.000206823,0.000620081,0,0.0133902,0,0.00247163,0,0,0.000866152,0,0.000604348,0.000907771,0.000221715,0.000338883,0.00031071,0,0.00103939,0.000378348,2.5397e-05,0,1.54797,0,0.124497,0,0,0,0.546823,0,0.100446,0,0,0
47,2010-02-17,00:00:00.00,2.98267e-05,2.96421e-05,0.00073805,0,1.48104e-06,0,0,0.000698647,0.000213807,0.000336475,0.00397875,0.00208624,0.0148628,9.60311e-05,0.000189087,0.000359405,0,0.000900111,0,0.000635126,0,0.00872425,0,0.0025529,0,0,0.000885525,0,0.00219986,0.000913671,0.000223459,0.000338995,0.00037214,0,0.000307473,0.000391793,2.5432e-05,0,1.13888,0,0.00181299,0,0,0,0.733026,0,0.173773,0,0,0
48,2010-02-18,00:00:00.00,6.69172e-05,0.000131265,0.000887633,0,0,0,0,0.00071421,0.00028632,0.000733127,0.00271094,0.00205707,0.013328,9.91925e-05,0.000164437,0.000132347,0,0.000206823,0,0.00066378,0,0.00364548,0,0.00262519,0,0,0.00154724,1.08971e-05,0.00343996,0.000921633,0.000224758,0.000339044,0.000148332,0,4.86894e-05,0.00039767,2.54473e-05,0,1.02841,0,0,0,0,0,0.414705,0,0.216043,0,0,0
49,2010-02-19,00:00:00.00,1.53278e-05,0.000141911,0.000662246,0,0,0,0,0.000721335,0.000113949,0.00087888,0.00160528,0.0010327,0.0155543,0.00010166,0,0.000189087,0,0,0,0.000698647,0,0.00247163,0,0.00269962,0,0,0.00187705,0.000866152,0.0035223,0.000925114,0.000225862,0.000339066,0,0,0,0.000401594,2.5454e-05,0,0.938101,0,0,0,0,0,0.170711,0,0.213201,0,0,0
50,2010-02-20,00:00:00.00,6.5623e-05,0.000221845,0.000521134,0,0,0,0,0.000724771,5.17951e-05,0.00100148,0.00147877,0.000140387,0.0147888,0.000103995,4.89724e-07,0.000164437,0,0,0,0.00071421,0,0.0025529,0,0.00278623,0,0,0.000501035,0.000885525,0.0045378,0.000930029,0.000226344,0.000339075,0.000135466,0,0,0.000404664,2.54569e-05,8.37537e-05,0.965296,0,0,0,0,0,0.0730272,0,0.296203,0,0,0
51,2010-02-21,00:00:00.00,0.00631714,0.000217474,0.00095095,9.90177e-05,0.00113083,0.000243627,3.12341e-06,0.000748293,0.00131944,0.000952571,0.000932637,0.000406174,0.00876806,0.000105271,0.00587484,0,0.00355337,0.000361303,0.00259804,0.000721335,0,0.00262519,0,0.00285538,0,3.69183e-05,0.000602316,0.00154724,0.00508585,0.000941793,0.000226555,0.000339079,0.012932,0.00767359,0.0012092,0.000406006,2.54582e-05,0.00590496,1.0858,0.000119767,0.000657128,0,0,0,0.00703,0,0.297905,0,0.00138421,0.0305857
52,2010-02-22,00:00:00.00,0.0648141,0.000392735,0.0101676,0.0162741,0.0129989,0.0188787,0.0091875,0.353462,0.00202445,0.0017202,0.000759303,0.00148825,0.00632247,0.000105829,0.05882,0.0133061,0.0377236,0.00502705,0.0510371,0.0828992,0.0831933,0.00555212,0.0472461,0.0408865,0.00286753,0.188841,0.0114144,0.00989544,0.0704361,0.00096934,0.00022673,0.000339247,0.0590706,0.0408664,0.0182458,0.0128414,0.0104587,0.0293129,0.729991,0.0264493,0.0443302,0.0529761,0.0330641,0.00917975,6.65888e-06,0.00151936,0.132453,2.40001e-05,0.0222032,0.213608
53,2010-02-23,00:00:00.00,0.37174,0.00102928,0.0188242,0.0569083,0.0280432,0.0569649,0.026835,0.353477,0.00137203,0.00232583,0.00104698,0.00111461,0.00630689,0.00989811,0.16731,0.130846,0.0523897,0.026737,0.28278,0.221851,0.311807,0.369189,0.237881,0.222982,0.152392,0.257593,0.0136611,0.103789,0.279197,0.0242224,0.122599,0.146549,0.0642911,0.0833211,0.0999183,0.371175,0.17193,0.0691392,0.455887,0.544385,0.344752,0.550364,0.731169,0.351208,0.0692988,0.698162,0.234389,0.0150749,0.280635,1.10063
54,2010-02-24,00:00:00.00,0.0313992,0.000672456,0.0146609,0.0494492,0.0569083,0.0383299,0.0438095,0.000824678,0.000656654,0.00137842,0.00119508,0.015308,0.0109143,0.148495,0.1882,0.170486,0.212626,0.2025,0.390128,0.49239,0.228614,0.525024,0.311675,0.555245,0.156507,0.140803,0.015418,0.208999,0.336921,0.123329,0.438256,0.373277,0.0460414,0.0539127,0.154281,0.671962,0.926393,0.132303,0.947278,1.35515,1.30507,2.32606,2.08572,1.82863,1.69525,1.47546,0.780848,1.46336,1.03927,1.85011
55,2010-02-25,00:00:00.00,0.00409703,0,0.00525258,0.0906658,0.0494492,0,0.0261589,0.00089923,0,0.00102928,0.00187724,0.0210094,0.0127988,0.705981,0.110156,0.16731,0.3305,0.513206,0.174007,0.353477,1.37756e-06,0.199508,0.121039,0.759562,0.0107935,0.0720143,0.0191417,0.223204,0.214385,0.360144,0.679633,0.620989,0.0708522,0.00378446,0.136747,1.22024,1.49493,0.0866554,1.15407,1.54537,2.054,3.34199,2.15617,3.2882,2.5483,0.876816,1.18726,2.77077,1.47488,2.70439
56,2010-02-26,00:00:00.00,0.000152501,0,0,0.116756,0.0906658,0,0,0.000994136,0,0.000672456,0.00169177,0.00570236,0.0118014,0.567396,0.0865529,0.1882,0.136093,0.534363,0.212626,0.000842101,2.75301e-06,0.222989,0,0.511935,0.00381143,0,0.0116758,0.116214,0.118497,0.67017,0.593782,0.394307,0.0818097,0,0.156734,1.45468,0.749439,0,2.174,2.35535,1.66557,2.58986,1.81694,3.73564,3.05339,0.102569,1.38234,1.33668,0.696544,1.81993
57,2010-02-27,00:00:00.00,0.0651612,0.00525643,0.188071,0.0355075,0.116756,0,0,0.00166209,0.0529203,0.0539908,0.0379036,0.327209,0.137317,0.0217773,0.095705,0.110156,0,0.219806,0.3305,0.000941602,4.6063e-06,0.55527,0,0.128564,0.00116017,0.264028,0.101255,0.0324033,0.182575,0.590166,0.400879,0.127959,0.058513,0,0.234066,0.584243,0.0222334,0,2.89305,3.43872,1.44701,1.08203,1.05249,1.94292,3.73049,0.00518834,1.94338,0.0245123,0.00226995,0.048651
58,2010-02-28,00:00:00.00,0.0177148,0.0757543,0.431981,0.000701133,0.0355075,0,0,0.00915883,0.129206,0.105373,0.213775,0.979689,0.504328,0.347157,0.0454715,0.0865529,0,0.212626,0.136093,0.00135354,0.00408625,0.772693,0.0155897,0.0184841,0.162535,0.288922,0.239496,0.299859,0.50724,0.469284,0.229324,0.171386,0.0776422,0,0.163819,0.0374624,0.00387796,0.000298719,2.67427,1.79664,2.70969,0.00725186,0.0104204,0.0278397,2.93323,0.000648408,2.51446,0.0103213,0.00115099,0.00122018
59,2010-03-01,00:00:00.00,0.0523756,0.0799372,0.696479,0.0447052,0.020079,0.0518278,0.0328048,0.0839955,0.197253,0.146863,0.382597,0.894952,1.04376,0.329637,0.0164279,0.0997965,0.0263134,0.332173,0.0107803,0.0582347,0.0829468,0.590833,0.0904248,0.0913848,0.172372,0.768403,0.568229,0.387721,0.672531,0.518366,0.0802327,0.0478568,0.135376,0.0134324,0.0354874,0.00329282,0.00218938,0.00269419,2.06761,0.018302,4.18905,0.00325222,0.00767296,0.0204109,6.45904,7.44895e-05,2.83759,7.01511e-05,0,0.00063202
60,2010-03-02,00:00:00.00,0.00588448,0.118119,0.637251,0.125896,0.064083,0.16277,0.0994431,0.076566,0.268467,0.250275,0.533691,0.385928,1.17706,0.0340445,0.0774138,0.122339,0.0364724,0.148304,0.139716,0.127177,0.194426,0.443436,0.14221,0.284836,0.476614,0.936111,0.756459,0.613491,0.694477,0.230405,0.027501,0.00553566,0.123271,0.0748262,0.0593568,0.00345666,0.00254053,0.0181968,1.71976,0.0285825,5.05067,0.00338587,0.00137772,0.00572675,6.58285,0.000119096,2.60259,0.000102909,3.75173e-05,9.77836e-05
61,2010-03-03,00:00:00.00,0.00374566,0.10868,0.435452,0.0917257,0.125896,0.110942,0.11883,0.00120057,0.149411,0.164704,0.525455,0.168165,1.33363,0.0395283,0.102686,0.0892038,0.181733,0.205532,0.225644,0.145811,0.115566,0.375315,0.067375,0.538719,0.489729,0.305159,0.462936,0.70426,0.787238,0.0015552,0.00593509,0.00173107,0.0541279,0.0614508,0.163611,0.00185294,0.0040369,0.0166293,1.36921,0.0445426,5.34091,0.00210166,2.10064e-05,0.00432408,2.31055,0.000164856,1.84183,0.000745948,6.18732e-05,0.000752906
62,2010-03-04,00:00:00.00,0.0116078,0.000855321,0.437043,0.0772062,0.0917257,7.11101e-07,0.0523144,0.00124022,0.0888566,0.140006,0.420186,0.0447789,1.61822,0.0126166,0.0713891,0.0786836,0.280392,0.545918,0.13344,0.0766389,0.00336728,0.199484,0.0174686,0.632818,0.11315,0.144488,0.142821,0.642583,0.510095,0.00182978,0.0193993,0.016893,0.0388761,0.000636896,0.147181,0.0103633,0.00281646,0.0012668,1.49083,0.0475105,6.29775,0.000241502,0,4.01638e-05,0.985943,0.000194851,1.68026,0.0011345,2.4356e-05,0.00265711
63,2010-03-05,00:00:00.00,0.00469715,0.00105596,0.331514,0.122331,0.0784418,0.000900983,0.00219687,0.00125794,0.138315,0.139093,0.30497,0.0200694,1.85312,0.0427596,0.0955067,0.124342,0.136689,0.568881,0.319412,0.00128064,0.00562162,0.360567,0.0631597,0.464427,0.418037,0.0339851,0.0140882,0.782003,0.299229,0.00194071,0.0251977,0.0178527,0.0698868,0.0142879,0.099344,0.0103783,0.000392117,0.00228976,4.21244,0.0195769,3.74941,3.03609e-05,0,1.20401e-06,0.158612,0.000208123,1.75768,0.000792575,0,0.00202855
64,2010-03-06,00:00:00.00,0.0281876,0.000200642,0.323296,0.0753389,0.141871,0.0601901,0.0438076,0.00157924,0.0539121,0.0105921,0.242287,0,2.17919,0.0400026,0.204063,0.171124,0.115774,0.302997,0.607244,0.0127898,0.0329594,0.662812,0.147663,0.190833,0.330138,0.00771053,0.00648691,0.483817,0.201517,0.00180602,0.00771604,0.0051464,0.0592156,0.0782027,0.189254,0.0239442,0.00221995,0.0207141,5.45758,0.00133105,0.0589632,4.16901e-06,0,1.88742e-06,0.0381435,0.000214042,0.998568,0.000636644,0,4.70057e-05
65,2010-03-07,00:00:00.00,0.085639,0.007776,0.187584,0.125124,0.137209,0.30102,0.158219,0.522526,0.00512867,0.0392515,0.374681,0,1.88696,0.00197559,0.39099,0.397613,0.315193,0.511171,0.895586,0.136872,0.0968536,0.818787,0.346939,0.130437,0.030491,0.0140032,0.00401286,0.158723,0.00339584,0.00189982,0.00304031,0.00712624,0.255777,0.247536,0.288833,0.120039,0.0362174,0.0626073,5.47806,0.104186,0.0587224,4.29819e-05,0.0581488,0.00466028,0.138144,0.000304971,0.442703,0.000417434,0.0243381,0.13914
66,2010-03-08,00:00:00.00,0.184577,0.228023,0.0292035,0.37903,0.192375,0.541107,0.305446,1.4613,0.017844,0.0882135,0.238442,0,1.41129,0.00212246,0.755044,1.02703,0.552467,1.10572,1.67311,0.643302,0.47515,0.826329,0.30606,0.42997,0.0683154,0.012582,0.000339916,0.0215147,0.00406022,0.0108134,0.0151749,0.017173,0.890346,0.74589,0.547928,0.448475,0.245415,0.233214,7.65838,0.425918,0.285669,0.0544601,0.42796,0.0712332,0.299049,0.146466,0.513208,0.00246083,0.0753505,0.263361
67,2010-03-09,00:00:00.00,0.226382,0.567568,0.269342,0.412092,0.418988,0.329063,0.383014,0.99293,0.015933,0.060437,0.153715,0,1.26848,0.0602249,1.14671,1.90385,0.931242,1.74943,2.28836,1.20762,0.416274,0.495319,0.08919,1.09657,0.0392666,0.00423663,0.000440665,0.00902457,0.00376345,0.157993,0.434767,0.466103,1.3255,1.16585,1.58486,1.11696,0.994591,0.618857,10.6599,0.560624,0.585946,0.4823,0.562149,1.21183,0.496383,0.770136,0.769269,0.293593,0.208053,0.435014
68,2010-03-10,00:00:00.00,0.181534,0.44392,0.327374,0.544462,0.428471,0.0413145,0.243599,0.0542042,0.00156143,0.232327,0.145572,9.54859e-06,1.07185,0.746305,1.20689,1.71844,1.59175,2.40389,1.97116,1.63178,0.00733447,0.218011,0.0282116,1.78977,0.000316903,0.000192661,0.000389686,0.00638962,0.00435119,0.818181,1.54913,1.57116,1.08479,0.659777,3.12314,2.36376,1.96035,0.705343,12.4122,0.554269,0.587444,1.51659,1.05923,1.97124,1.44825,1.78057,1.58404,1.48533,0.339611,0.361611
69,2010-03-11,00:00:00.00,0.240093,0.105473,0.238726,0.931251,0.544769,0.012443,0.0792718,0.00238375,0.0015662,0.570471,0.0170064,0.00104697,0.68524,2.01444,1.08516,1.20141,1.56753,2.73457,1.3996,0.996859,0.00040444,0.43773,0.00200059,1.73782,0.000748825,0.00113156,0.00234872,0.0040344,0.00883888,2.70517,3.29154,3.56671,1.20981,0.0685647,3.7198,3.97308,2.46928,0.288609,10.7953,0.803081,0.447631,1.83129,1.66707,2.22781,3.73334,2.12706,2.76827,3.28518,0.457473,0.0762579
70,2010-03-12,00:00:00.00,0.247006,0.0241271,0.172089,0.595657,0.931465,0.00286623,0.0308013,0.00272531,0.00131978,0.445503,0.0401785,0.00443108,0.385373,2.56678,1.06338,1.25156,0.784889,2.23258,1.63895,0.055412,0.000408956,1.09783,0.00742935,0.928535,0.00146576,0.00104296,0.00370113,0.00403866,0.012599,6.55231,4.77402,5.6934,1.97066,0.0562856,3.53255,4.62515,3.03523,0.101258,8.68312,0.717637,0.575214,1.30293,1.2097,2.47882,6.54002,1.50913,4.62439,5.77805,0.316807,0.077771
71,2010-03-13,00:00:00.00,0.206557,0.0185052,0.340312,0.159207,0.624426,0.0733429,0.0583582,0.18539,0.0264599,0.13989,0.111175,0.201193,0.316617,2.66931,1.0888,1.27285,0.30487,1.48799,1.71762,0.210085,0.129788,1.79492,0.144825,0.239128,0.0018056,0.107297,0.0390302,0.00290046,0.0282278,12.5283,5.27097,7.58731,2.95261,0.231881,3.71802,5.0099,2.57398,0.397234,8.73877,0.458325,1.04982,0.699053,0.534112,1.21058,7.63364,0.756863,6.97264,8.40603,0.0804516,0.175781
72,2010-03-14,00:00:00.00,0.734792,0.104725,2.47383,0.38206,0.284397,0.472959,0.293892,1.22014,0.674491,0.464983,0.386918,1.64096,1.09377,3.08988,1.15377,1.72293,0.372607,1.74877,1.57841,0.858522,0.748392,2.16956,1.06368,0.224943,0.120399,2.52765,0.928351,0.146915,0.680354,17.1757,5.45181,8.27431,3.89671,0.718057,4.53034,4.68617,1.16659,0.571778,9.98362,0.897126,1.51994,0.49476,0.664496,0.290722,8.81917,0.536833,8.26318,6.97199,0.200375,0.692983
73,2010-03-15,00:00:00.00,0.337038,0.60934,6.19779,0.873836,0.528574,1.09137,0.694928,1.1944,1.64145,0.996542,1.64218,5.20273,2.98494,2.68325,1.52348,2.45734,0.88606,2.18827,2.65284,1.4622,1.46666,2.84931,2.02552,0.858445,2.01858,3.12476,2.24896,1.85286,1.91461,16.7711,4.9158,7.32897,3.72147,1.08085,5.01424,2.94783,1.55848,0.93891,11.2792,1.99533,2.15433,1.88311,1.92861,1.00136,9.76266,1.014,8.544,3.44832,0.823432,1.30624
74,2010-03-16,00:00:00.00,0.0169232,0.931536,8.09185,1.0667,0.926296,0.960049,0.877321,0.162882,1.31917,0.884608,3.02896,6.28258,6.55966,1.68696,1.74924,2.30393,2.0776,3.14081,3.40592,1.94119,0.9951,2.55476,1.27009,1.90317,2.40227,0.706118,2.65247,2.36367,2.67636,13.1541,2.99431,4.32882,2.5537,0.709058,6.17672,2.50132,2.56261,0.995313,10.3188,2.52004,3.40414,3.31505,2.60784,2.75321,8.38471,1.18334,8.24784,3.19032,1.45819,2.08911
75,2010-03-17,00:00:00.00,0.001472,0.426334,7.02989,1.48789,1.06909,0.28505,0.520639,0.00712164,0.335727,0.824309,2.97506,2.60265,9.93127,0.754601,1.33309,1.82416,2.54734,5.22357,2.60838,1.2891,0.149769,1.15166,0.169102,2.75369,0.505357,0.00209696,1.7843,1.57065,2.70521,8.95268,1.24942,1.09301,1.67463,0.164272,6.99663,2.80452,1.7852,0.360134,9.89548,2.92459,3.22429,3.32752,2.62673,4.32901,8.15671,0.555663,6.95385,2.94213,1.01116,1.89484
76,2010-03-18,00:00:00.00,0.00149094,0.00266816,3.0349,1.79022,1.48789,0.0147056,0.104945,0.00537143,0.00933319,0.937347,1.86278,0.0817261,11.6439,0.101104,0.922138,1.75578,1.25361,5.69801,2.43805,0.165184,0.0027577,0.963747,0.000342009,2.46857,0.00254075,0.000697128,0.494463,2.27389,2.92846,5.57245,0.489108,0.199042,1.29971,0.00539487,6.79327,1.79654,0.464975,0.0406115,9.4506,3.27428,2.35066,1.92874,1.85343,3.30113,8.7025,0.0730294,6.30597,0.9867,0.232369,0.585321
77,2010-03-19,00:00:00.00,0.00156893,9.58516e-06,0.0459224,1.00352,1.79022,0,0.0033081,0.00588993,7.72754e-06,0.426349,1.10278,0.00500339,14.2519,0.0195108,0.679362,1.33324,0.169562,3.68553,2.55318,0.00760503,0.000215659,1.90465,0.000479373,1.07308,0.000507047,0.00092468,0.00491412,2.6529,2.31038,3.51388,0.134826,0.0800514,1.4128,1.94254e-05,6.22641,0.498616,0.0246275,6.53448e-05,8.65712,1.87132,2.6681,0.419287,0.474714,0.943839,8.15087,0.00883108,6.00653,0.0487772,0.0179507,0.0440876
78,2010-03-20,00:00:00.00,0.00173661,1.12569e-05,0.0051091,0.226772,1.00357,0.000120431,0,0.00639101,3.61017e-05,0.00269075,1.09292,0.00653141,17.0996,0.0209861,0.29717,0.922318,0.00106197,2.63819,1.2545,0.00595935,0.0002563,2.75416,0.000614993,0.127213,0.000658056,0.00113244,0.000696752,1.78487,0.678493,1.88473,0.0516082,0.0857847,1.68875,5.43093e-05,3.86675,0.0417198,0.0106872,8.83203e-05,8.32224,0.34375,3.42869,0.0308416,0.0301451,0.0642173,8.59979,0.00699777,5.93987,0.0191693,0.000338235,0.0014842
79,2010-03-21,00:00:00.00,0.0059164,0.00109449,0.00948363,0.0260908,0.23209,0.0297233,0.0110945,0.0134188,0.00689493,0.00543855,0.889781,0.00810286,17.949,0.0234061,0.0412443,0.679569,0.00408546,2.55801,0.17129,0.00937799,0.00156052,2.46913,0.000742942,0.0206892,0.000781002,0.0103073,0.00351406,0.495314,0.013448,0.711331,0.0551769,0.0927685,1.27252,8.73968e-05,1.52176,0.0315507,0.0113473,0.00164833,8.15192,0.0185875,4.13743,0.00198573,0.00294039,0.00313723,8.88702,0.00774925,5.70091,0.0202719,0.00117965,0.00251097
80,2010-03-22,00:00:00.00,0.0138612,0.0201821,0.0151907,0.0399475,0.0315691,0.141153,0.0707008,0.013975,0.0157131,0.0118886,0.825721,0.0111843,17.0944,0.0261904,0.0175104,0.305309,0.0109488,1.25555,0.0178988,0.01303,0.00412546,1.07467,0.00142406,0.0223388,0.00455174,0.0369509,0.00880657,0.0142337,0.0103613,0.248153,0.0661724,0.10566,0.492452,0.000904038,0.442269,0.0516017,0.0160913,0.0105961,7.77585,0.00872566,4.71236,0.00828536,0.00463151,0.00356566,5.82717,0.0100341,3.78238,0.0214869,0.00462509,0.00487908
81,2010-03-23,00:00:00.00,0.623936,0.0393056,0.432274,0.0647823,0.0525985,0.143069,0.141945,0.34991,0.197086,0.186484,0.999605,0.170442,13.0064,0.0945877,0.0788282,0.0796249,0.0838522,0.189925,0.0761983,0.190271,0.12969,0.134543,0.204976,0.0663368,0.0241791,0.563009,0.137903,0.0507974,0.220597,0.525281,0.89716,0.832697,0.149702,0.0271254,0.123225,1.10409,0.357571,0.0730602,6.84525,0.414559,6.46527,0.36536,0.681473,0.0538563,2.40503,0.799655,3.22477,0.0485966,0.198529,0.801809
82,2010-03-24,00:00:00.00,0.175798,0.252357,0.850475,0.124877,0.077474,0.0836181,0.134748,0.350473,0.440839,0.365523,0.852384,0.684231,9.04506,1.53753,0.178771,0.202926,0.183173,0.100989,0.310142,0.360252,0.411588,0.537551,0.507838,0.243836,0.677205,1.3566,0.542234,0.423933,0.587571,1.88263,2.47721,3.35451,0.20292,0.131597,0.284809,2.15113,2.17352,0.244432,9.96927,1.13919,5.99899,2.30642,2.24865,1.98714,3.18509,2.07944,5.03932,3.51655,0.972857,1.6491
83,2010-03-25,00:00:00.00,0.0115285,0.25669,1.17535,0.145202,0.125126,0.0643031,0.0694228,0.0163728,0.280417,0.206882,0.809217,0.609131,9.42826,3.29767,0.202558,0.240623,0.248151,0.318174,0.459859,0.525111,0.293772,0.7813,0.346966,0.580241,0.971365,0.822446,0.870286,0.833051,0.743243,3.8648,3.6691,4.96299,0.166726,0.107058,0.738036,3.01424,3.97055,0.181069,13.57,1.11581,3.15289,3.57253,2.49888,4.9167,4.20127,1.58002,5.49459,7.01055,1.54664,3.21919
84,2010-03-26,00:00:00.00,0.728029,0.0245861,0.823506,0.0972872,0.146051,0.0151742,0.0228644,0.0271932,0.0291344,0.253548,0.813143,0.0976898,8.66176,2.10954,0.171962,0.201578,0.198059,0.626459,0.33754,0.385816,0.0319776,0.336715,0.268068,0.874753,0.316055,0.222017,0.756436,0.620764,0.805206,5.30216,3.61044,3.34475,0.196733,0.0611851,0.786544,4.65884,3.1387,0.149246,14.6785,2.19573,2.0989,3.26457,3.15441,6.2578,5.21574,1.17697,4.82841,3.87184,0.955226,3.15846
85,2010-03-27,00:00:00.00,0.00483789,7.32466e-05,0.0848645,0.108654,0.0981382,0.0141339,0.0140943,0.0199171,0.00167386,0.25675,0.482978,0.0174789,6.20936,1.50195,0.167072,0.400676,0.0587808,0.660652,0.414543,0.0659478,0.0673109,0.351843,0.545293,0.756952,0.0999581,0.222004,0.330713,0.7551,0.883538,7.16871,2.62263,3.59449,0.356619,0.245641,1.08607,3.87203,2.81153,0.954557,18.4573,4.5152,3.02055,3.49325,3.39085,5.36687,8.75197,1.81553,6.79806,4.10088,0.751175,1.42129
86,2010-03-28,00:00:00.00,0.0205938,6.49965e-05,0.0161209,0.0888378,0.109329,0.0122401,0.0148042,0.00974637,0.000517111,0.0246582,0.299099,0.0155577,4.22937,1.26565,0.120996,0.354467,0.0429505,0.433141,0.473011,0.0451279,0.0451381,0.689856,0.321298,0.301783,0.0990996,0.00345838,0.0423984,1.05468,0.832887,9.67448,2.1518,2.74608,0.247822,0.186302,2.80438,3.10149,3.50056,0.806357,21.1141,3.76078,4.95474,2.95911,1.6526,3.63656,8.54084,1.12609,9.16867,6.87216,1.05106,2.72258
87,2010-03-29,00:00:00.00,0.787256,0.0389072,0.52249,0.226306,0.188195,0.253677,0.141206,0.931995,0.412833,0.243364,0.439588,0.212303,2.82544,0.202717,0.218036,0.216449,0.212452,0.482104,0.280875,0.394318,0.278789,0.90839,0.588465,0.152204,0.016132,2.43262,0.694547,0.849884,0.880056,8.55495,1.68097,0.700723,0.475471,0.109041,2.61839,3.729,1.83387,0.198906,22.3941,4.63352,6.30744,2.65061,2.45213,3.27606,13.7286,0.530448,10.566,3.47367,0.719017,2.74233
88,2010-03-30,00:00:00.00,0.142274,0.736509,1.56353,0.74821,0.341713,0.872524,0.463351,1.07435,0.925798,0.577896,0.491298,0.868328,3.03464,1.03662,0.713084,0.929841,0.217999,0.592728,1.11897,0.852294,0.878377,1.94032,1.53029,0.600471,1.81047,2.69196,1.53348,2.00729,1.36352,6.30199,1.42942,1.95734,0.969044,0.596056,2.83696,2.21286,1.01158,1.23668,22.4316,8.11638,7.7158,4.54125,3.96645,3.3164,18.8535,1.10681,11.8592,1.73886,1.17987,1.26329
89,2010-03-31,00:00:00.00,0.00748435,0.877442,2.82942,0.712563,0.764933,0.718946,0.616762,0.15313,0.58257,0.447174,0.79307,0.942264,3.33028,1.19519,0.900185,0.997578,0.898345,0.937238,1.71651,1.45896,0.66341,2.06229,1.04608,1.5169,1.95392,0.264713,1.53281,1.96768,1.73043,6.28285,1.63252,2.42914,0.655702,0.502343,5.81353,1.37266,1.78007,1.05371,20.1995,6.38558,10.2828,5.30913,3.20216,3.7605,12.3272,0.956381,10.6533,3.38627,2.14486,2.06242
90,2010-04-01,00:00:00.00,0.00682869,0.179862,2.61913,0.883267,0.712565,0.0990232,0.327389,0.0117857,0.069718,0.810325,0.94767,0.287867,2.94285,0.374548,0.637761,0.736597,1.40534,2.37114,0.747068,1.13268,0.0638383,0.79536,0.106216,2.3195,0.160495,0.00747094,0.80421,1.04075,1.46569,5.36722,1.31812,1.2105,0.521488,0.0166553,4.47687,1.66929,1.04518,0.0166761,20.9642,5.0688,13.3706,4.09309,2.79641,4.52237,9.76345,0.214853,10.572,2.37268,1.57175,1.67492
91,2010-04-02,00:00:00.00,0.00671269,0.000117252,0.847279,1.16907,0.883267,9.89421e-09,0.0393327,0.0124321,0.000572729,0.877718,0.526042,0.017946,2.66542,0.0920094,0.538888,0.904347,0.614078,2.81247,0.911557,0.155043,0.001381,0.657967,0.00743707,2.02773,0.00415519,0.00860322,0.121158,1.54907,1.37,3.91544,0.617898,0.300404,0.810166,0.00153,2.81468,0.850259,0.171457,0.00184096,22.7905,6.20755,10.5553,2.20679,1.73984,2.53112,9.78095,0.045086,10.8376,0.431744,0.379337,0.234654
92,2010-04-03,00:00:00.00,0.00655097,0.000141322,0.0202792,0.523631,1.16907,4.3251e-09,3.47189e-08,0.0127597,0.00062024,0.180152,0.392415,0.0185602,3.33932,0.0907442,0.489463,0.63829,0.0620687,1.19465,1.41134,0.0138346,0.00149483,1.51965,0.00728631,0.80628,0.00486805,0.00960915,0.00630346,1.53773,0.883936,3.26051,0.188948,0.291045,0.540153,0.000175958,3.62782,0.193556,0.0870854,0.00158801,23.4573,3.46303,6.83416,0.44294,0.162577,0.207635,6.96936,0.0342043,7.75395,0.131344,0.00878764,0.0166007
93,2010-04-04,00:00:00.00,0.0176717,0.000887342,0.0308113,0.0862966,0.533011,0.033802,0.019124,0.0133261,0.00909267,0.00677417,0.599262,0.0194396,4.52433,0.0859841,0.253381,0.541091,0.00820495,0.946277,0.62032,0.0150712,0.00523158,2.32268,0.00578117,0.0831012,0.00537934,0.0198932,0.0070966,0.809691,0.125218,2.35269,0.182173,0.27312,0.683497,0.00276458,2.124,0.154354,0.0816304,0.00209296,22.0782,0.491038,9.75984,0.0344032,0.0459187,0.0501005,7.08795,0.034064,6.48422,0.12218,0.00770181,0.0123935
