time,date,hour,precip [mm/day],sub691 [m3/s],sub692 [m3/s],sub692 (observed) [m3/s],sub693 [m3/s]
990,2012-09-17,00:00:00.00,0.018987,3.71459,10.9948,4.559,6.41213
991,2012-09-18,00:00:00.00,0.057637,3.92225,11.6291,3.936,6.7675
992,2012-09-19,00:00:00.00,2.50036,3.95903,11.5558,4.1343,6.76267
993,2012-09-20,00:00:00.00,0.0782862,3.81481,10.9417,3.8511,6.45635
994,2012-09-21,00:00:00.00,0.963328,3.62938,10.3763,4.0776,6.1361
995,2012-09-22,00:00:00.00,1.42309,3.4844,10.0322,3.6246,5.91623
996,2012-09-23,00:00:00.00,1.92101,3.39402,9.81898,4.1343,5.77633
997,2012-09-24,00:00:00.00,0.0967066,3.34181,9.65537,3.6246,5.68092
998,2012-09-25,00:00:00.00,0.00187106,3.29899,9.5129,3.1715,5.6018
999,2012-09-26,00:00:00.00,0.0568621,3.2446,9.36747,3.1715,5.51485
1000,2012-09-27,00:00:00.00,0.082048,3.17913,9.21266,3.3414,5.41688
1001,2012-09-28,00:00:00.00,0.000143776,3.12118,9.06187,3.3131,5.32331
1002,2012-09-29,00:00:00.00,0.0249611,3.07637,8.92709,3.1998,5.24468
1003,2012-09-30,00:00:00.00,0.00530765,3.03095,8.79793,3.2564,5.16875
1004,2012-10-01,00:00:00.00,0.0145368,2.9838,8.66724,3.1715,5.09061
1005,2012-10-02,00:00:00.00,0.318277,2.94162,8.54234,3.2564,5.01733
1006,2012-10-03,00:00:00.00,1.10532,2.89794,8.42083,3.6246,4.94544
1007,2012-10-04,00:00:00.00,0.721467,2.84856,8.29565,4.1909,4.86826
1008,2012-10-05,00:00:00.00,0.698049,2.79848,8.17018,4.1909,4.79023
1009,2012-10-06,00:00:00.00,4.04774,2.76083,8.06459,3.7095,4.72747
1010,2012-10-07,00:00:00.00,0.0246627,2.75532,8.01916,5.4085,4.70473
1011,2012-10-08,00:00:00.00,0.236594,2.78347,8.06568,4.1343,4.73815
1012,2012-10-09,00:00:00.00,0.0397637,2.81093,8.11751,3.6812,4.77487
1013,2012-10-10,00:00:00.00,0.0221896,2.7947,8.04156,3.4547,4.73729
1014,2012-10-11,00:00:00.00,3.05826,2.73766,7.87043,3.8794,4.64071
1015,2012-10-12,00:00:00.00,0.219473,2.684,7.72426,4.021,4.55248
1016,2012-10-13,00:00:00.00,0.482037,2.66202,7.66999,3.7661,4.51807
1017,2012-10-14,00:00:00.00,14.8167,2.66856,7.70379,4.2192,4.53436
1018,2012-10-15,00:00:00.00,5.08475,2.71948,7.90119,18.4626,4.64045
1019,2012-10-16,00:00:00.00,0.99157,2.89806,8.55489,12.1762,4.99615
1020,2012-10-17,00:00:00.00,0.00647232,3.16998,9.37144,5.6351,5.45422
1021,2012-10-18,00:00:00.00,5.04155,3.29553,9.54175,5.2386,5.5958
1022,2012-10-19,00:00:00.00,8.37641,3.19501,9.09092,12.4877,5.37991
1023,2012-10-20,00:00:00.00,4.21812,3.08276,8.78893,9.5994,5.20383
1024,2012-10-21,00:00:00.00,3.32286,3.13601,9.06662,8.8915,5.33509
1025,2012-10-22,00:00:00.00,0.0827156,3.28415,9.53571,7.4756,5.5918
1026,2012-10-23,00:00:00.00,3.79027,3.35152,9.64386,6.2014,5.67452
1027,2012-10-24,00:00:00.00,8.14795,3.28932,9.38471,14.4133,5.54618
1028,2012-10-25,00:00:00.00,1.0527,3.20803,9.17723,10.6471,5.42352
1029,2012-10-26,00:00:00.00,0.00114043,3.21984,9.30953,7.9287,5.47675
1030,2012-10-27,00:00:00.00,1.16128,3.27886,9.49287,7.3624,5.57415
1031,2012-10-28,00:00:00.00,0.00764022,3.26062,9.31196,7.7022,5.49501
1032,2012-10-29,00:00:00.00,0.0544094,3.15096,8.88101,7.2491,5.27426
1033,2012-10-30,00:00:00.00,2.16043,3.02883,8.5222,7.2491,5.06718
1034,2012-10-31,00:00:00.00,8.7139,2.95872,8.3703,12.9125,4.96597
1035,2012-11-01,00:00:00.00,1.80024,2.98041,8.50929,10.9586,5.02916
1036,2012-11-02,00:00:00.00,0.301515,3.11694,8.98378,8.4101,5.28727
1037,2012-11-03,00:00:00.00,0.259569,3.28311,9.45363,7.8721,5.55841
1038,2012-11-04,00:00:00.00,0.12263,3.32389,9.42688,7.1358,5.5748
1039,2012-11-05,00:00:00.00,0.0501939,3.21834,8.99343,6.1164,5.35704
1040,2012-11-06,00:00:00.00,0.034177,3.07298,8.56296,5.7483,5.11065
1041,2012-11-07,00:00:00.00,0.0464189,2.96518,8.30205,5.6917,4.9449
1042,2012-11-08,00:00:00.00,0.00411518,2.89886,8.15703,5.9182,4.8469
1043,2012-11-09,00:00:00.00,0.000891153,2.8519,8.05049,6.2297,4.77598
1044,2012-11-10,00:00:00.00,0.107835,2.80993,7.95289,6.796,4.71447
1045,2012-11-11,00:00:00.00,0.311368,2.76696,7.85453,6.9376,4.65185
1046,2012-11-12,00:00:00.00,0.0844327,2.72109,7.75299,6.6545,4.58564
1047,2012-11-13,00:00:00.00,6.11314,2.68587,7.67457,11.1002,4.53375
1048,2012-11-14,00:00:00.00,0.186125,2.69893,7.70691,13.0257,4.5517
1049,2012-11-15,00:00:00.00,0.000509025,2.7837,7.94123,8.4384,4.69213
1050,2012-11-16,00:00:00.00,2.86844e-308,2.87976,8.21611,7.6172,4.85266
1051,2012-11-17,00:00:00.00,0,2.88929,8.18781,7.1075,4.84425
1052,2012-11-18,00:00:00.00,0.00399178,2.80872,7.90742,6.8527,4.69664
1053,2012-11-19,00:00:00.00,0.0515424,2.7104,7.64393,6.5412,4.53855
1054,2012-11-20,00:00:00.00,0.0562332,2.63945,7.46282,6.5129,4.42582
1055,2012-11-21,00:00:00.00,0.147446,2.59327,7.35581,6.5412,4.35883
1056,2012-11-22,00:00:00.00,0.00848465,2.55705,7.27506,5.8899,4.305
1057,2012-11-23,00:00:00.00,0.947698,2.52442,7.1943,5.8616,4.25469
1058,2012-11-24,00:00:00.00,3.54089,2.50048,7.12673,8.0137,4.2133
1059,2012-11-25,00:00:00.00,0.280839,2.5033,7.11445,6.5129,4.20925
1060,2012-11-26,00:00:00.00,1.31333,2.54387,7.20399,5.72,4.26631
1061,2012-11-27,00:00:00.00,0.0384063,2.59036,7.3226,5.5501,4.33798
1062,2012-11-28,00:00:00.00,0.000329072,2.59254,7.31027,5.1253,4.33525
1063,2012-11-29,00:00:00.00,0.0207517,2.54639,7.1607,4.7572,4.25458
1064,2012-11-30,00:00:00.00,0.0249895,2.48448,6.99169,4.7855,4.15559
1065,2012-12-01,00:00:00.00,0.383372,2.43229,6.86281,5.0404,4.0757
1066,2012-12-02,00:00:00.00,0.139695,2.39454,6.77394,5.1537,4.01749
1067,2012-12-03,00:00:00.00,5.10043,2.36457,6.71271,6.8527,3.97657
1068,2012-12-04,00:00:00.00,0.50759,2.35681,6.72282,7.0226,3.97569
1069,2012-12-05,00:00:00.00,4.18777,2.40582,6.88278,8.0137,4.0634
1070,2012-12-06,00:00:00.00,0.00610448,2.50088,7.14781,9.8259,4.21589
1071,2012-12-07,00:00:00.00,3.75559e-308,2.58453,7.34949,6.796,4.33921
1072,2012-12-08,00:00:00.00,2.99721,2.61009,7.38531,8.0137,4.37262
1073,2012-12-09,00:00:00.00,4.61556,2.57943,7.28384,8.8915,4.32056
1074,2012-12-10,00:00:00.00,3.35126,2.56165,7.23044,7.9004,4.29086
1075,2012-12-11,00:00:00.00,0.646676,2.61136,7.38589,7.1075,4.37815
1076,2012-12-12,00:00:00.00,0.253716,2.68716,7.61519,6.3147,4.50762
1077,2012-12-13,00:00:00.00,0.00600915,2.70852,7.64104,5.8899,4.52977
1078,2012-12-14,00:00:00.00,0.000931012,2.64893,7.42791,5.6067,4.41369
1079,2012-12-15,00:00:00.00,0.00143751,2.54944,7.15139,5.4935,4.25391
1080,2012-12-16,00:00:00.00,3.56876,2.46485,6.93858,5.4085,4.12506
1081,2012-12-17,00:00:00.00,7.98538,2.43312,6.87458,8.5234,4.08065
1082,2012-12-18,00:00:00.00,0.0716148,2.49892,7.09809,7.419,4.20311
1083,2012-12-19,00:00:00.00,0.613401,2.67868,7.66313,6.1448,4.51764
1084,2012-12-20,00:00:00.00,0.392131,2.85211,8.17005,5.9749,4.81285
1085,2012-12-21,00:00:00.00,13.3934,2.87848,8.13948,10.0242,4.81478
1086,2012-12-22,00:00:00.00,2.69058,2.84353,7.98094,30.0159,4.74607
1087,2012-12-23,00:00:00.00,0.0627331,2.9592,8.43194,14.8663,4.99029
1088,2012-12-24,00:00:00.00,0.0121719,3.1866,9.14602,11.7798,5.38075
1089,2012-12-25,00:00:00.00,1.60537,3.25984,9.18455,9.7976,5.43818
1090,2012-12-26,00:00:00.00,0.0449628,3.10992,8.56842,8.6933,5.12854
1091,2012-12-27,00:00:00.00,10.6603,2.90122,7.98045,8.5517,4.78536
1092,2012-12-28,00:00:00.00,2.11324,2.76007,7.66463,8.7216,4.57715
1093,2012-12-29,00:00:00.00,0.217132,2.69393,7.52517,8.3535,4.48326
1094,2012-12-30,00:00:00.00,3.1504,2.66299,7.45751,8.4101,4.43557
1095,2012-12-31,00:00:00.00,0.249878,2.63842,7.39351,8.3252,4.39668
1096,2013-01-01,00:00:00.00,0.0111674,2.61176,7.32067,8.0137,4.35234
1097,2013-01-02,00:00:00.00,0.0586615,2.58602,7.25132,7.8721,4.31161
1098,2013-01-03,00:00:00.00,0.0485624,2.56629,7.19083,6.9093,4.27606
1099,2013-01-04,00:00:00.00,0.188287,2.5493,7.13395,7.2208,4.24448
1100,2013-01-05,00:00:00.00,0.0970224,2.52668,7.07804,7.4756,4.21067
1101,2013-01-06,00:00:00.00,0.998285,2.49962,7.01674,6.9943,4.17147
1102,2013-01-07,00:00:00.00,2.31615,2.47389,6.9555,7.4756,4.13225
1103,2013-01-08,00:00:00.00,0.0614023,2.45299,6.90615,8.0703,4.10071
1104,2013-01-09,00:00:00.00,0.00341838,2.44158,6.87738,7.9854,4.08208
1105,2013-01-10,00:00:00.00,0.358573,2.43244,6.85672,8.4101,4.06841
1106,2013-01-11,00:00:00.00,0.000256827,2.41296,6.81077,9.7976,4.03951
1107,2013-01-12,00:00:00.00,17.4635,2.40354,6.79764,37.3782,4.03018
1108,2013-01-13,00:00:00.00,0.0307851,2.51788,7.16872,40.4931,4.24229
1109,2013-01-14,00:00:00.00,19.0411,3.00959,8.90735,50.6872,5.19329
1110,2013-01-15,00:00:00.00,0.0877654,4.04476,12.2189,47.8555,7.05096
1111,2013-01-16,00:00:00.00,0.000260513,5.2412,15.4237,31.998,8.97798
1112,2013-01-17,00:00:00.00,0.0247597,5.69074,16.243,21.0394,9.57355
1113,2013-01-18,00:00:00.00,0.0384385,5.25717,14.4692,15.461,8.63616
1114,2013-01-19,00:00:00.00,0.167774,4.56157,12.2704,11.7232,7.41466
1115,2013-01-20,00:00:00.00,0.117155,4.05097,10.9553,10.7887,6.62263
1116,2013-01-21,00:00:00.00,0.216816,3.78984,10.3901,9.4012,6.23944
1117,2013-01-22,00:00:00.00,1.06779,3.65537,10.1621,9.0614,6.06518
1118,2013-01-23,00:00:00.00,0.0366022,3.61072,10.0274,8.8349,5.97952
1119,2013-01-24,00:00:00.00,1.41442,3.58019,9.94092,8.2119,5.93228
1120,2013-01-25,00:00:00.00,1.36558,3.54567,9.84063,7.6455,5.87118
1121,2013-01-26,00:00:00.00,2.00011,3.50506,9.74226,7.0509,5.81173
1122,2013-01-27,00:00:00.00,0.443851,3.46223,9.63946,7.3057,5.74531
1123,2013-01-28,00:00:00.00,2.72671,3.4187,9.53763,6.881,5.68147
1124,2013-01-29,00:00:00.00,14.1798,3.38889,9.49652,12.7992,5.64769
1125,2013-01-30,00:00:00.00,18.95,3.46356,9.8456,46.1565,5.82684
1126,2013-01-31,00:00:00.00,14.4458,3.8955,11.4219,84.3842,6.68005
1127,2013-02-01,00:00:00.00,0.352307,5.08881,15.0521,91.1802,8.76784
1128,2013-02-02,00:00:00.00,0.223458,6.6659,19.6552,53.2357,11.478
1129,2013-02-03,00:00:00.00,4.68555,7.60288,21.9564,31.998,12.8813
1130,2013-02-04,00:00:00.00,0.491301,7.38807,20.5075,23.3897,12.1952
1131,2013-02-05,00:00:00.00,0.937684,6.5357,17.6216,19.0289,10.619
1132,2013-02-06,00:00:00.00,0.307061,5.80428,15.6335,17.4998,9.44025
1133,2013-02-07,00:00:00.00,0.161123,5.38606,14.7532,15.9141,8.8576
1134,2013-02-08,00:00:00.00,0.65394,5.1935,14.3791,14.5265,8.58828
1135,2013-02-09,00:00:00.00,6.74778,5.07495,14.1358,13.9885,8.42519
1136,2013-02-10,00:00:00.00,0.218525,4.99186,13.9242,13.4788,8.28959
1137,2013-02-11,00:00:00.00,1.6151,4.92194,13.7373,13.0257,8.17914
1138,2013-02-12,00:00:00.00,0.840524,4.84814,13.5545,23.6729,8.06406
1139,2013-02-13,00:00:00.00,0.0908916,4.77181,13.3672,22.965,7.94819
1140,2013-02-14,00:00:00.00,0.0216652,4.70962,13.1964,17.6414,7.84359
1141,2013-02-15,00:00:00.00,1.76281,4.6524,13.035,17.0751,7.74935
1142,2013-02-16,00:00:00.00,0.26363,4.59432,12.8815,17.0184,7.65607
1143,2013-02-17,00:00:00.00,1.83259,4.54726,12.7369,15.2628,7.5734
1144,2013-02-18,00:00:00.00,0.0784654,4.5095,12.6085,13.3089,7.50158
1145,2013-02-19,00:00:00.00,0.143103,4.46369,12.4714,12.2612,7.42346
1146,2013-02-20,00:00:00.00,4.08214,4.40173,12.3247,16.537,7.33144
1147,2013-02-21,00:00:00.00,0.217257,4.34942,12.1949,16.1406,7.24955
1148,2013-02-22,00:00:00.00,0.313147,4.32845,12.1256,13.9885,7.20916
1149,2013-02-23,00:00:00.00,7.91031,4.30709,12.0654,11.8081,7.17413
1150,2013-02-24,00:00:00.00,0.622618,4.25477,11.936,11.6382,7.09435
1151,2013-02-25,00:00:00.00,0.794057,4.1889,11.7598,11.2701,6.98798
1152,2013-02-26,00:00:00.00,0.00157104,4.13211,11.6004,10.817,6.89303
1153,2013-02-27,00:00:00.00,12.837,4.08609,11.4888,12.4311,6.82354
1154,2013-02-28,00:00:00.00,12.3156,4.08468,11.5454,29.4495,6.84431
1155,2013-03-01,00:00:00.00,2.91399,4.22712,12.0373,38.2277,7.11305
1156,2013-03-02,00:00:00.00,0.42238,4.52983,12.9592,36.2456,7.63948
1157,2013-03-03,00:00:00.00,0.314862,4.76255,13.5673,25.4568,8.00938
1158,2013-03-04,00:00:00.00,0.187776,4.73599,13.3057,18.6608,7.8938
1159,2013-03-05,00:00:00.00,0.0638694,4.5424,12.6245,14.8947,7.52724
1160,2013-03-06,00:00:00.00,0.027475,4.34446,12.0819,13.9602,7.21136
1161,2013-03-07,00:00:00.00,0.0384301,4.20747,11.7691,14.7531,7.00706
1162,2013-03-08,00:00:00.00,0.376096,4.12268,11.5864,17.5564,6.88339
1163,2013-03-09,00:00:00.00,0.00458579,4.06203,11.4453,17.783,6.79198
1164,2013-03-10,00:00:00.00,0.131146,4.0074,11.3135,19.3404,6.70892
1165,2013-03-11,00:00:00.00,0.205715,4.03033,11.4862,23.3614,6.79115
1166,2013-03-12,00:00:00.00,7.50986,4.54032,13.2534,36.5287,7.77273
1167,2013-03-13,00:00:00.00,1.38417,6.14702,18.3768,54.3683,10.699
1168,2013-03-14,00:00:00.00,0.362727,8.10927,24.211,48.9881,14.0579
1169,2013-03-15,00:00:00.00,0.00256313,8.76917,25.1866,37.9446,14.7913
1170,2013-03-16,00:00:00.00,2.224,8.0673,22.1467,27.524,13.2339
1171,2013-03-17,00:00:00.00,4.12795,7.0753,19.1572,23.418,11.5341
1172,2013-03-18,00:00:00.00,0.0770999,6.41855,17.5452,21.6058,10.5423
1173,2013-03-19,00:00:00.00,1.63758,6.10425,16.9218,19.482,10.1059
1174,2013-03-20,00:00:00.00,0.430404,5.93312,16.5646,20.7846,9.86459
1175,2013-03-21,00:00:00.00,0.0757974,5.82087,16.2862,17.783,9.68629
1176,2013-03-22,00:00:00.00,0.395847,5.72919,16.0347,15.999,9.53701
1177,2013-03-23,00:00:00.00,0.0174628,5.63857,15.7968,14.0452,9.39152
1178,2013-03-24,00:00:00.00,0.0135319,5.54276,15.5536,13.762,9.24263
1179,2013-03-25,00:00:00.00,0.00107154,5.44794,15.3173,13.0824,9.09504
1180,2013-03-26,00:00:00.00,0.217009,5.35907,15.0864,12.8558,8.95375
1181,2013-03-27,00:00:00.00,0.0348783,5.27127,14.8647,12.3745,8.81685
1182,2013-03-28,00:00:00.00,0.0397447,5.19631,14.6834,11.9497,8.70313
1183,2013-03-29,00:00:00.00,0.0118582,5.1813,14.6969,11.978,8.70072
1184,2013-03-30,00:00:00.00,0.00601071,5.27856,15.0602,12.063,8.89812
1185,2013-03-31,00:00:00.00,0.0296434,5.39483,15.435,11.9497,9.10556
1186,2013-04-01,00:00:00.00,0.986095,5.36114,15.2761,11.9497,9.02051
1187,2013-04-02,00:00:00.00,0.255219,5.21121,14.7501,11.8081,8.73228
1188,2013-04-03,00:00:00.00,0.0434466,5.07459,14.3024,10.817,8.48262
1189,2013-04-04,00:00:00.00,0.000839308,4.97617,14.0232,9.9958,8.32011
1190,2013-04-05,00:00:00.00,0,4.88761,13.8119,9.4861,8.18723
1191,2013-04-06,00:00:00.00,0.0215858,4.79785,13.6057,9.1463,8.05463
1192,2013-04-07,00:00:00.00,0.072472,4.71841,13.4074,8.7216,7.93018
1193,2013-04-08,00:00:00.00,0.127093,4.63327,13.2129,8.3818,7.80631
1194,2013-04-09,00:00:00.00,4.31222,4.54338,13.0246,8.6366,7.68046
1195,2013-04-10,00:00:00.00,26.323,4.55618,13.1124,9.8826,7.72171
1196,2013-04-11,00:00:00.00,18.0266,4.94292,14.3795,45.307,8.44531
1197,2013-04-12,00:00:00.00,28.7587,6.15115,18.2193,75.606,10.6429
1198,2013-04-13,00:00:00.00,8.48227,8.18198,24.5017,150.079,14.2336
1199,2013-04-14,00:00:00.00,1.14097,10.3275,30.7907,136.204,17.8921
1200,2013-04-15,00:00:00.00,0.182272,11.6388,33.8344,77.8713,19.8078
1201,2013-04-16,00:00:00.00,0.660362,11.5107,32.2626,52.3862,19.154
1202,2013-04-17,00:00:00.00,1.28274,10.426,28.5225,39.3604,17.1119
1203,2013-04-18,00:00:00.00,10.508,9.35418,25.6229,31.1485,15.3615
1204,2013-04-19,00:00:00.00,26.3084,8.85316,24.7136,72.7743,14.7287
1205,2013-04-20,00:00:00.00,10.2249,9.3274,26.7877,130.257,15.8152
1206,2013-04-21,00:00:00.00,0.545248,10.9679,32.2664,117.515,18.8571
1207,2013-04-22,00:00:00.00,0.00695699,12.7816,37.4412,77.305,21.8576
1208,2013-04-23,00:00:00.00,0.000822063,13.3197,37.8396,50.1208,22.3471
1209,2013-04-24,00:00:00.00,5.21732,12.5915,34.7185,38.2277,20.7768
1210,2013-04-25,00:00:00.00,14.1992,11.6266,31.9124,51.2535,19.1447
1211,2013-04-26,00:00:00.00,3.46172,11.2456,31.3379,60.0317,18.6889
1212,2013-04-27,00:00:00.00,0.00037195,11.6359,33.0688,54.6515,19.5674
1213,2013-04-28,00:00:00.00,0.000864476,12.1544,34.7355,44.7406,20.4862
1214,2013-04-29,00:00:00.00,6.51315,12.0941,34.0808,38.5109,20.2122
1215,2013-04-30,00:00:00.00,0.508429,11.5965,32.3086,38.7941,19.2627
1216,2013-05-01,00:00:00.00,2.85897,11.1532,31.212,35.6792,18.5798
1217,2013-05-02,00:00:00.00,0,10.8589,30.6175,35.1129,18.1675
1218,2013-05-03,00:00:00.00,0,10.5335,29.7078,29.4495,17.6191
1219,2013-05-04,00:00:00.00,0.00254551,10.1435,28.5516,25.2303,16.9476
1220,2013-05-05,00:00:00.00,0.000320665,9.77042,27.5234,22.3703,16.3343
1221,2013-05-06,00:00:00.00,0,9.4494,26.6691,19.6236,15.8176
1222,2013-05-07,00:00:00.00,0,9.17143,25.9326,17.9246,15.3681
1223,2013-05-08,00:00:00.00,0.000307862,8.90785,25.2398,15.8574,14.9479
1224,2013-05-09,00:00:00.00,0.0652683,8.65166,24.5664,14.2151,14.5379
1225,2013-05-10,00:00:00.00,0.467144,8.40212,23.9165,13.3939,14.1408
1226,2013-05-11,00:00:00.00,8.29118,8.19178,23.3596,17.6131,13.8032
1227,2013-05-12,00:00:00.00,0.919764,8.1041,23.0998,15.4327,13.6513
1228,2013-05-13,00:00:00.00,0.0440398,8.19685,23.3564,13.0824,13.8064
1229,2013-05-14,00:00:00.00,0.000814565,8.30725,23.6433,11.8931,13.9782
1230,2013-05-15,00:00:00.00,0.410522,8.19151,23.2186,11.1285,13.7462
1231,2013-05-16,00:00:00.00,0.0517143,7.86975,22.3024,10.5905,13.2105
1232,2013-05-17,00:00:00.00,0.00152445,7.52591,21.4372,9.7976,12.6767
1233,2013-05-18,00:00:00.00,0.000256889,7.27335,20.7883,8.8349,12.2748
1234,2013-05-19,00:00:00.00,6.99867e-308,7.08863,20.2895,8.1269,11.9732
1235,2013-05-20,00:00:00.00,0.119431,6.90187,19.8147,7.7022,11.682
1236,2013-05-21,00:00:00.00,0.180362,6.70777,19.3367,7.5606,11.383
1237,2013-05-22,00:00:00.00,0.547892,6.52494,18.8749,7.5323,11.0963
1238,2013-05-23,00:00:00.00,1.16802,6.35986,18.4396,7.957,10.8305
1239,2013-05-24,00:00:00.00,4.02719,6.23855,18.0546,8.2119,10.6083
1240,2013-05-25,00:00:00.00,0.0575629,6.17939,17.773,8.2968,10.4651
1241,2013-05-26,00:00:00.00,0.00209425,6.13997,17.5939,6.7111,10.3775
1242,2013-05-27,00:00:00.00,0.000261633,6.06224,17.3876,5.8899,10.2546
1243,2013-05-28,00:00:00.00,5.22869,5.93912,17.0572,5.5501,10.0539
1244,2013-05-29,00:00:00.00,38.2126,5.89192,17.0054,32.8475,10.0112
1245,2013-05-30,00:00:00.00,2.79168,6.29167,18.4681,68.8099,10.8214
1246,2013-05-31,00:00:00.00,2.50775,7.56958,22.6714,38.5109,13.1877
1247,2013-06-01,00:00:00.00,8.31812,8.96654,26.916,44.1743,15.6101
1248,2013-06-02,00:00:00.00,4.03952,9.26182,26.925,47.5723,15.7627
1249,2013-06-03,00:00:00.00,0.48757,8.73225,24.6257,35.6792,14.5955
1250,2013-06-04,00:00:00.00,0.000166838,8.14094,22.946,26.2214,13.6172
1251,2013-06-05,00:00:00.00,0.0236143,7.69545,21.7387,19.6802,12.8943
1252,2013-06-06,00:00:00.00,0.0305858,7.34741,20.8436,15.6592,12.3447
1253,2013-06-07,00:00:00.00,0.146866,7.05499,20.0869,13.5638,11.8793
1254,2013-06-08,00:00:00.00,0.0333312,6.82722,19.508,12.2612,11.5231
1255,2013-06-09,00:00:00.00,0.01015,6.64005,19.0253,10.902,11.2242
1256,2013-06-10,00:00:00.00,0.614618,6.46263,18.5719,9.4012,10.9471
1257,2013-06-11,00:00:00.00,23.0974,6.33235,18.2853,26.4763,10.7598
1258,2013-06-12,00:00:00.00,0.190468,6.44356,18.7659,38.7941,11.0164
1259,2013-06-13,00:00:00.00,0.950749,7.02919,20.7113,29.1664,12.1115
1260,2013-06-14,00:00:00.00,24.8823,7.75643,22.8981,70.5089,13.3637
1261,2013-06-15,00:00:00.00,0.00918734,8.17045,23.8128,56.9169,13.9466
1262,2013-06-16,00:00:00.00,0.175557,8.62012,24.9979,37.6614,14.6899
1263,2013-06-17,00:00:00.00,5.61219,9.07466,26.396,30.5822,15.4912
1264,2013-06-18,00:00:00.00,5.09282,8.96984,25.7424,25.3719,15.1592
1265,2013-06-19,00:00:00.00,1.38936,8.46138,23.9363,33.697,14.1778
1266,2013-06-20,00:00:00.00,4.61844e-308,7.98566,22.5983,30.0159,13.3946
1267,2013-06-21,00:00:00.00,2.30922e-308,7.63769,21.7215,20.9545,12.8556
1268,2013-06-22,00:00:00.00,0.0326937,7.33672,20.9918,15.7442,12.3951
1269,2013-06-23,00:00:00.00,0.028708,7.0484,20.2789,14.2434,11.949
1270,2013-06-24,00:00:00.00,0.00137257,6.79407,19.6513,14.4133,11.5572
1271,2013-06-25,00:00:00.00,0.908631,6.57844,19.1084,11.8364,11.2184
1272,2013-06-26,00:00:00.00,6.35095,6.40311,18.6357,17.4715,10.9326
1273,2013-06-27,00:00:00.00,1.47417,6.27509,18.2748,19.7368,10.7174
1274,2013-06-28,00:00:00.00,15.1255,6.22455,18.1555,22.4553,10.6447
1275,2013-06-29,00:00:00.00,7.26068,6.31911,18.4866,90.8971,10.8286
1276,2013-06-30,00:00:00.00,3.24977,6.65707,19.5256,108.737,11.4292
1277,2013-07-01,00:00:00.00,0.0072195,7.06722,20.6974,55.501,12.1135
1278,2013-07-02,00:00:00.00,2.75991,7.14987,20.7346,33.1307,12.1684
1279,2013-07-03,00:00:00.00,0.602484,6.86684,19.6797,27.0992,11.6012
1280,2013-07-04,00:00:00.00,0.126769,6.48226,18.5261,22.1438,10.9415
1281,2013-07-05,00:00:00.00,0.139387,6.16136,17.7203,19.5386,10.446
1282,2013-07-06,00:00:00.00,0.538525,5.92834,17.1813,17.698,10.0991
1283,2013-07-07,00:00:00.00,3.13512,5.75211,16.7504,16.622,9.82626
1284,2013-07-08,00:00:00.00,3.24533,5.60482,16.3617,18.9723,9.58888
1285,2013-07-09,00:00:00.00,27.9002,5.52369,16.173,24.8339,9.47005
1286,2013-07-10,00:00:00.00,3.29321,5.70447,16.8357,41.0594,9.83822
1287,2013-07-11,00:00:00.00,3.92172,6.40147,19.104,91.7466,11.1253
1288,2013-07-12,00:00:00.00,6.80529e-308,7.20308,21.4428,49.2713,12.474
1289,2013-07-13,00:00:00.00,0.00447362,7.34137,21.3719,24.2959,12.5106
1290,2013-07-14,00:00:00.00,0.0160127,6.88802,19.6193,18.5475,11.588
1291,2013-07-15,00:00:00.00,0.00298466,6.34577,18.0694,15.9141,10.6908
1292,2013-07-16,00:00:00.00,0.989495,5.95423,17.1623,16.4521,10.113
1293,2013-07-17,00:00:00.00,0.396311,5.70972,16.6331,41.3426,9.75952
1294,2013-07-18,00:00:00.00,0.313034,5.52824,16.2078,25.1737,9.48584
1295,2013-07-19,00:00:00.00,2.24916,5.37726,15.8196,17.783,9.24538
1296,2013-07-20,00:00:00.00,7.22515,5.24737,15.4759,19.5669,9.03648
1297,2013-07-21,00:00:00.00,6.60894,5.16716,15.252,56.3505,8.90247
1298,2013-07-22,00:00:00.00,0.0770542,5.1793,15.2784,39.0772,8.92043
1299,2013-07-23,00:00:00.00,0.180607,5.24696,15.4598,18.8307,9.02963
1300,2013-07-24,00:00:00.00,4.50196,5.25124,15.4217,18.9723,9.01523
1301,2013-07-25,00:00:00.00,0.0110717,5.15758,15.0459,20.6713,8.81503
1302,2013-07-26,00:00:00.00,0.00214523,5.02664,14.5932,12.4877,8.56761
1303,2013-07-27,00:00:00.00,0.0875961,4.88705,14.2175,10.0525,8.34473
1304,2013-07-28,00:00:00.00,13.2862,4.77229,13.941,20.5014,8.17017
1305,2013-07-29,00:00:00.00,1.53782,4.7778,13.987,25.74,8.19133
1306,2013-07-30,00:00:00.00,1.31669,4.97224,14.6074,14.3566,8.54687
1307,2013-07-31,00:00:00.00,1.77203e-308,5.18022,15.2436,10.7038,8.90852
1308,2013-08-01,00:00:00.00,15.3142,5.1703,15.1161,10.0525,8.84782
1309,2013-08-02,00:00:00.00,1.07421,5.07417,14.7619,24.0127,8.66249
1310,2013-08-03,00:00:00.00,0.0579418,5.17323,15.1541,14.4699,8.87923
1311,2013-08-04,00:00:00.00,0.0277939,5.37168,15.8086,11.6382,9.2392
1312,2013-08-05,00:00:00.00,0.0210019,5.34953,15.5957,10.0525,9.13447
