time,date,hour,precip [mm/day],sub676 [m3/s],sub677 [m3/s],sub678 [m3/s],sub679 [m3/s],sub680 [m3/s],sub681 [m3/s],sub682 [m3/s],sub683 [m3/s],sub684 [m3/s],sub685 [m3/s],sub686 [m3/s],sub687 [m3/s],sub688 [m3/s],sub689 [m3/s],sub690 [m3/s],sub691 [m3/s],sub692 [m3/s],sub693 [m3/s],sub694 [m3/s],sub695 [m3/s],sub696 [m3/s],sub697 [m3/s],sub698 [m3/s],sub699 [m3/s],sub700 [m3/s],sub701 [m3/s],sub702 [m3/s],sub703 [m3/s],sub704 [m3/s],sub705 [m3/s],sub706 [m3/s],sub707 [m3/s],sub708 [m3/s],sub709 [m3/s],sub710 [m3/s],sub711 [m3/s],sub712 [m3/s],sub713 [m3/s],sub714 [m3/s],sub715 [m3/s],sub716 [m3/s],sub717 [m3/s],sub718 [m3/s],sub719 [m3/s],sub720 [m3/s],sub721 [m3/s],sub722 [m3/s],sub723 [m3/s],sub724 [m3/s]
502,2011-05-18,00:00:00.00,2.27424,9.03976,19.5337,27.0325,26.5228,10.8054,8.77003,5.9989,7.74725,15.6685,24.4405,10.0246,104.982,8.09911,17.6348,25.1987,17.1796,44.8346,32.314,13.0947,8.97027,31.0964,9.80452,16.23,11.2942,10.5139,10.5833,17.0997,15.6253,40.8734,13.4438,14.3555,32.2801,7.56193,64.679,18.5839,13.1875,5.35547,383.358,34.9974,87.649,30.7749,20.6344,26.5663,65.7061,6.71251,57.3704,19.5235,11.2913,18.5063
503,2011-05-19,00:00:00.00,2.41286,8.37548,17.5534,28.1655,28.0171,9.69688,8.14786,5.57101,6.14463,16.0058,23.9829,9.2272,108.867,7.27548,17.4116,25.2333,17.6688,48.3291,30.199,11.9151,5.65523,25.4314,5.76051,19.1471,9.13496,10.7824,9.85142,15.6222,16.1558,41.3553,13.266,13.5373,32.8125,7.08364,65.8366,18.8772,12.7493,5.00054,385.961,35.6597,88.3252,30.5584,20.6181,26.6376,66.0492,6.80006,57.7458,18.7342,10.928,18.3485
504,2011-05-20,00:00:00.00,2.20488,8.53784,19.8331,27.0985,29.149,10.4391,7.92158,5.53458,6.47292,15.8063,25.8842,12.3104,113.308,7.78766,17.3369,25.9171,15.6361,49.4915,30.8596,10.561,4.3407,23.6023,3.83151,20.5537,8.40196,10.6861,9.36484,17.6145,16.5659,41.2751,13.1413,14.5528,33.6216,7.14882,66.7902,18.1511,12.467,4.99904,386.174,34.9371,89.2127,29.5569,20.2111,26.6291,66.925,6.95484,58.8984,18.7558,10.3361,18.0444
505,2011-05-21,00:00:00.00,2.01109,9.92844,20.4685,25.0569,28.0498,10.5176,8.29851,5.43655,7.13585,14.7074,28.0804,11.704,120.533,7.75153,16.8766,25.8078,15.0595,46.8917,31.3133,9.55346,3.50815,23.7235,2.5959,18.6501,9.21966,9.42739,9.5011,17.8885,15.0995,41.5008,13.2168,14.2169,33.6655,7.18456,66.0626,17.5793,12.4754,4.75922,386.106,33.8332,90.1421,28.277,19.6345,26.6005,67.504,6.76373,59.5728,18.9559,10.0353,17.8827
506,2011-05-22,00:00:00.00,2.01037,9.27682,18.4565,24.4795,25.976,9.78745,8.04006,5.20359,5.74194,12.7426,26.7694,6.43066,122.678,7.19233,16.1301,25.5613,15.7099,47.4546,28.4539,9.21725,2.68315,25.4047,2.40225,16.415,8.69288,8.69583,9.26388,15.7469,14.0747,40.8713,12.8206,13.1184,33.9695,7.08332,64.5012,17.4527,12.2085,4.60457,385.287,33.6267,90.988,27.5695,19.3692,26.3014,67.7147,6.55053,58.8064,18.3194,9.87172,17.7874
507,2011-05-23,00:00:00.00,2.15316,7.7929,15.2554,24.7282,25.4097,9.52363,7.5301,5.31085,4.69529,13.3827,24.7185,3.70282,122.313,7.15489,16.0014,24.9491,15.5965,47.9815,27.4534,9.57418,3.28691,26.6875,2.81881,16.5193,6.99593,9.25566,8.69152,14.4578,13.7338,40.3614,12.3089,13.0662,34.2479,6.93033,63.8754,17.1842,12.0121,4.60267,386.249,33.6737,91.8903,27.3601,19.2522,25.6531,66.9833,6.55418,58.1233,17.8827,9.85993,17.7059
508,2011-05-24,00:00:00.00,2.32475,7.87359,14.6322,24.7217,25.6774,9.68242,7.44186,5.3915,5.35228,13.7909,22.9181,4.36333,124.814,7.13065,16.2851,24.3602,14.9904,44.6125,28.3519,9.89224,4.50242,26.1454,3.7742,16.9843,7.54552,9.66019,8.22911,15.1486,13.3149,40.4896,12.3699,13.1468,33.6791,7.05813,63.7102,17.198,11.9844,4.67034,387.507,33.2055,91.9916,27.4505,19.2038,25.2454,65.9358,6.74481,57.462,17.9988,9.92762,17.4541
509,2011-05-25,00:00:00.00,2.06296,8.59934,15.742,24.4296,25.6583,9.74873,7.50165,5.25826,5.86208,12.8304,22.5628,5.95505,129.63,7.31416,16.3175,24.6347,14.9086,43.0777,28.8795,9.55819,4.10703,25.0548,4.20368,15.6348,8.13367,8.90737,8.22957,15.2962,12.0932,39.9406,12.5787,13.6172,33.0695,7.54536,63.3319,17.2795,12.15,4.72832,392.038,32.758,91.9483,27.6693,19.2333,25.4205,67.276,6.81375,56.7295,18.1997,10.0737,17.5729
510,2011-05-26,00:00:00.00,3.7844,8.59184,15.89,24.706,25.4785,10.1725,7.73346,6.15554,7.49346,13.2792,22.8632,6.58509,126.463,7.34741,16.5756,25.0362,15.5418,44.0071,29.2646,11.8108,5.25188,24.02,7.13174,15.3215,7.43659,14.0603,9.96323,14.4104,12.9729,40.0618,12.7602,13.8208,34.5673,7.77768,63.8827,17.5496,12.2759,5.25227,397.248,33.301,91.5442,28.2909,19.7566,25.5512,67.04,6.87337,56.4779,18.2633,10.4283,18.4612
511,2011-05-27,00:00:00.00,3.56675,8.70803,16.651,25.834,25.7979,11.6693,8.58337,6.75648,11.0643,15.3213,23.005,9.60281,119.099,7.22238,18.0368,27.5525,15.7039,44.9961,33.9441,14.5461,9.91571,30.2514,13.8674,16.5056,11.7907,16.6728,12.666,19.8342,19.9307,40.4419,12.967,13.647,36.4875,9.43443,65.8594,18.0413,12.2099,7.33693,405.42,35.306,92.2275,31.5147,21.8888,26.3801,65.9305,7.37076,56.034,18.6433,11.5651,18.9695
512,2011-05-28,00:00:00.00,2.16282,9.1751,17.4942,25.7999,26.7922,11.6448,9.40664,5.84049,10.706,14.667,25.0845,11.8187,122.653,7.74339,19.2379,28.4762,17.675,46.7151,37.716,13.7003,9.88132,34.1658,12.7378,17.7341,14.3165,11.3865,13.7671,24.6237,25.7226,40.4612,13.323,14.2626,35.1591,9.80964,68.8065,18.1795,12.6956,9.03306,414.8,36.8281,93.9506,36.0382,23.1942,28.6468,66.1695,7.4995,56.1099,19.8914,13.1491,19.1526
513,2011-05-29,00:00:00.00,2.23764,8.51618,16.8847,25.6878,26.7191,10.2544,8.83913,5.28353,6.57515,12.908,25.4699,7.54765,124.272,8.43057,19.1609,27.3277,20.1935,52.8496,33.4154,11.6158,5.46829,27.9019,5.42468,19.7239,9.7442,8.77193,12.8435,20.7483,23.859,40.7538,13.4726,14.4889,34.3735,7.82,71.1329,18.4049,13.4554,7.04892,421.055,38.7944,93.6201,36.1662,22.5783,30.2895,66.1574,6.98739,56.718,20.2548,12.8192,18.9402
514,2011-05-30,00:00:00.00,2.48858,8.05937,16.1786,26.3133,26.6328,10.0782,7.97211,5.459,5.66713,13.513,23.3669,5.77622,117.551,7.9417,19.1059,28.0842,18.635,56.8007,31.7264,10.0289,3.57315,24.0134,3.27288,21.451,7.20926,10.2953,10.2155,18.6628,22.3754,40.3142,13.1501,13.6966,36.1048,7.35666,72.2606,18.48,13.1385,5.53481,424.9,41.9565,92.711,32.382,21.5001,28.7428,67.2681,6.66755,56.8665,19.081,11.0331,17.7885
515,2011-05-31,00:00:00.00,2.27962,8.18541,16.6989,25.7602,27.2538,10.436,7.96172,5.40137,10.6596,14.3375,25.2247,11.2915,114.929,7.4455,19.2686,28.3738,16.4462,51.1979,34.605,9.39461,3.50323,25.2577,3.61092,20.0074,8.81123,10.5582,9.31636,20.4083,19.8581,39.5903,12.7923,13.4272,36.2681,7.47888,74.2307,17.6166,12.102,5.81645,426.321,39.6458,93.3119,30.073,20.2728,26.3126,67.6551,6.61255,57.1484,18.2663,10.3515,17.2682
516,2011-06-01,00:00:00.00,2.06914,8.7367,15.916,25.0277,26.6785,10.4056,8.05323,5.07492,15.4768,13.7601,28.1691,11.1234,124.252,7.4146,18.7056,28.3605,16.6295,48.368,33.1533,9.22276,3.1345,27.0814,3.17459,17.0845,9.02041,8.65197,10.0187,19.5691,14.4449,39.3965,12.6885,13.3342,37.1094,7.41567,71.6196,16.7593,11.6244,4.96116,426.851,35.5778,95.2713,29.7249,19.6406,25.6873,69.1147,6.56973,57.5905,18.0286,10.4956,17.156
517,2011-06-02,00:00:00.00,2.08167,8.48368,14.7434,25.5207,25.9465,10.2046,7.95679,5.01906,10.403,12.3966,26.0389,5.36009,130.041,7.208,17.933,28.4359,16.9886,51.2536,30.3395,8.94181,2.76964,27.9172,2.77215,17.0132,6.99427,8.30349,11.6978,15.5745,13.399,39.0752,12.5401,13.0693,39.0336,7.39377,66.9152,16.5382,11.5676,4.42889,422.358,35.8407,96.6712,29.461,19.4955,25.7112,69.8236,6.56431,57.7583,17.7803,10.4993,17.0532
518,2011-06-03,00:00:00.00,2.09187,7.91773,14.3386,25.7192,26.4367,10.2217,7.87763,5.00166,4.62106,12.3027,23.6907,4.04719,121.468,7.20325,17.8727,27.996,16.5228,49.7265,30.4275,8.61568,2.78538,26.3474,2.8134,17.774,6.70294,8.28796,10.4062,14.1573,16.2985,38.7998,12.3822,13.0404,37.1471,7.49367,66.0446,16.4594,11.4766,4.42962,420.261,35.0582,96.1109,29.3639,19.4824,25.4167,67.4661,6.5702,57.3813,17.6244,10.4732,17.0124
519,2011-06-04,00:00:00.00,2.09982,7.9219,14.2207,24.8701,26.6348,10.2145,7.93633,4.98333,4.6367,12.0701,21.5042,4.08859,114.708,7.20198,18.0143,27.3367,16.3407,46.6845,30.9463,8.56105,2.79985,23.4497,2.85126,16.5291,6.70124,8.27144,7.52006,14.8315,19.8843,38.6573,12.3644,13.0158,34.1747,7.57748,64.1437,16.3645,11.4129,4.43096,423.064,33.4976,96.2454,29.4791,19.4612,25.1626,65.8291,6.57488,56.5241,17.5807,10.5475,16.9715
520,2011-06-05,00:00:00.00,2.30221,7.95203,15.7862,24.6399,25.7845,10.2488,7.98656,4.96364,5.71967,12.7596,20.4603,5.29558,111.242,7.20121,18.068,27.3632,16.5268,46.7504,30.6266,8.5437,2.81247,23.4006,2.88606,14.8495,6.70344,9.03687,8.30847,16.5409,16.0574,38.2452,12.4217,13.0512,33.6387,7.64616,61.7955,16.2865,11.3728,4.43219,428.879,33.5357,94.9815,29.6791,19.5238,25.2022,65.0894,6.5753,56.04,17.5295,10.6056,16.9232
521,2011-06-06,00:00:00.00,2.11252,8.45565,17.4335,24.6443,25.5524,10.2723,8.02795,4.94234,7.42573,13.5855,21.5163,8.53662,108.393,7.3472,18.1515,27.5713,16.691,47.4067,30.5623,8.52283,2.82294,24.1796,2.91745,14.142,7.19387,9.03592,9.132,16.58,11.5626,37.9412,12.4661,13.1905,33.9099,7.70248,61.1104,16.2222,11.326,4.43236,433.077,33.7997,91.0952,29.8373,19.5704,25.2267,64.6024,6.57103,55.7409,17.4639,10.6526,16.8889
522,2011-06-07,00:00:00.00,2.11141,8.41785,18.2014,24.6159,25.554,10.2845,8.05955,4.91972,6.37183,12.3905,21.6325,7.40048,108.089,7.32721,18.2964,27.6776,16.8279,47.2069,30.847,8.49848,2.83109,22.9483,2.94512,14.137,7.18492,8.22834,9.24406,13.9111,12.221,37.8846,12.4307,13.0756,33.9223,7.74865,60.9494,16.1461,11.2715,4.43049,435.439,34.0351,89.5057,29.9626,19.6035,25.236,64.4861,6.56183,55.0669,17.3823,10.6853,16.9308
523,2011-06-08,00:00:00.00,2.62169,7.94564,17.285,24.6044,25.522,10.2856,8.08096,5.13988,7.89721,13.5497,22.2213,5.29283,106.886,7.15292,18.4174,27.8045,16.9393,47.2446,31.0922,8.50738,2.89259,21.2892,3.51131,14.1869,6.70536,10.335,9.87272,13.5128,13.7693,37.7859,12.3323,12.8559,34.0857,7.78622,61.0119,16.14,11.2414,4.42615,443.084,34.232,89.506,30.052,19.7488,25.2826,64.4493,6.70921,54.4635,17.2864,10.7021,16.8589
524,2011-06-09,00:00:00.00,2.12653,8.43869,16.1013,24.5764,25.5062,10.276,8.09227,5.11336,13.0663,14.5962,21.7959,7.46302,107.293,7.18629,18.5223,27.9839,17.0279,47.6119,31.2952,8.61994,3.14128,22.4853,4.9995,14.4057,8.91244,10.3048,10.3911,17.6875,16.9599,37.753,12.216,12.8405,34.364,7.81549,61.1091,16.0884,11.299,4.41919,450.49,34.3857,89.5537,30.1122,19.8216,26.0034,64.8167,6.90165,54.3259,17.7279,10.7053,16.6674
525,2011-06-10,00:00:00.00,2.14363,8.41124,16.5171,24.5259,25.4732,10.256,8.09379,4.84071,9.86571,12.7155,21.5616,7.13318,113.089,7.1537,18.606,28.1316,17.0942,47.9209,31.4696,8.79318,3.08635,22.8075,4.48742,15.1003,8.87173,8.11824,11.0753,17.7936,16.9427,37.6936,12.1531,12.7609,34.5846,7.83946,61.2027,15.9989,11.2858,4.51193,452.25,34.495,89.6204,30.1284,19.6632,26.3995,64.9516,6.74188,54.2331,18.3258,10.6968,16.5482
526,2011-06-11,00:00:00.00,2.18201,7.87511,15.9262,24.4536,25.4175,10.2273,8.08771,4.81678,4.70751,12.132,22.9113,5.00185,111.946,7.05893,18.6973,28.272,17.1589,48.1756,31.6815,8.671,2.87073,20.9506,3.08852,18.4571,6.6322,8.08126,9.59409,14.7784,15.1653,37.2847,12.0607,12.6279,34.8612,7.91239,61.3152,15.8781,11.074,4.82013,450.098,34.5784,89.6785,30.1389,19.5839,25.913,64.9547,6.53498,53.903,17.629,10.7223,16.5786
527,2011-06-12,00:00:00.00,2.10105,7.80308,14.8831,24.3663,25.3394,10.1901,8.0739,4.78579,4.70828,12.0623,20.5674,4.29214,106.634,7.01737,18.8109,28.5844,17.1884,48.4048,32.1207,8.39753,2.86718,20.8172,3.09784,20.3751,6.60867,8.04045,7.38792,15.1063,16.4318,36.8066,11.9586,12.5262,35.1318,8.1178,61.4117,15.6313,10.8852,4.82316,448.979,34.652,89.7767,30.1853,19.5597,25.4992,65.1218,6.52286,53.7016,16.8176,10.8431,16.6465
528,2011-06-13,00:00:00.00,2.09468,7.76909,14.4663,24.262,25.2461,10.1444,8.05553,4.74781,4.70663,11.5214,19.6496,4.29923,108.408,6.97345,18.8639,28.6635,17.2938,48.704,32.3185,8.29757,2.83001,21.4956,3.05223,16.7062,6.57921,7.99724,7.36076,15.7694,14.0472,36.4941,11.8766,12.4308,35.1145,8.06051,61.4506,15.4296,10.7956,4.48561,447.86,34.6625,89.8611,30.2177,19.4802,25.2371,64.6292,6.50088,53.4561,16.7445,10.8708,16.8117
529,2011-06-14,00:00:00.00,2.07239,7.73155,14.6451,24.1425,25.1355,10.0924,8.02292,4.71421,4.70255,11.4427,20.2996,4.30284,111.488,6.92553,18.8202,28.5537,17.3606,49.1463,32.0185,8.23605,2.82205,24.8318,3.04518,13.9186,6.54919,7.95135,7.33088,14.2653,10.283,36.2003,11.8008,12.363,35.0979,7.85071,61.3505,15.2949,10.7192,4.34628,448.791,34.6749,89.797,30.1163,19.4023,25.1208,65.0629,6.43382,53.2146,16.5863,10.6838,16.6779
530,2011-06-15,00:00:00.00,2.06354,7.6908,14.5848,24.0078,25.0094,10.0354,7.97992,4.67958,4.69606,11.3997,18.4048,4.30313,108.624,6.87266,18.7651,28.5933,17.2099,49.2487,31.9269,8.17932,2.81259,26.7256,3.03379,13.8595,6.51655,7.90307,7.2988,12.0346,10.2536,35.9274,11.7311,12.2639,35.153,7.83471,61.2419,15.1758,10.6245,4.32527,451.671,34.7292,89.4818,29.8416,19.272,24.8625,65.17,6.36383,52.8195,16.3698,10.528,16.1493
531,2011-06-16,00:00:00.00,2.05539,7.64716,14.3151,23.8608,24.868,9.97362,7.93894,4.64405,4.68719,11.3513,17.8251,4.3001,104.391,6.85625,18.7321,28.5354,17.0808,48.8616,31.9709,8.12591,2.80155,23.029,3.02006,13.7949,6.48193,7.85245,7.26427,11.9814,10.2226,35.6021,11.6342,12.1434,35.0186,7.8202,61.026,15.0327,10.5076,4.31377,448.159,34.5088,89.1987,29.5898,19.1189,24.5644,64.1405,6.32558,52.0348,16.175,10.466,15.8635
532,2011-06-17,00:00:00.00,2.14606,7.60084,14.2588,23.71,24.7179,9.91509,7.8992,4.78963,4.74281,11.2977,17.755,4.29396,103.024,6.80078,18.6955,28.4908,17.0465,48.7011,31.87,8.99583,3.63569,20.2298,3.57882,13.7391,6.44796,7.89281,7.26907,11.9408,10.1883,35.2544,11.5286,12.0309,34.9661,7.81843,60.5689,14.8697,10.4045,4.38022,444.438,34.1825,89.0825,29.4173,18.9841,24.3865,63.3611,6.3085,51.6207,16.0302,10.4023,15.7338
533,2011-06-18,00:00:00.00,2.02887,7.55374,14.1959,23.56,24.56,9.86737,7.8642,4.75247,4.72921,11.2396,17.2093,4.28493,99.665,6.72613,18.6798,28.5343,16.9993,48.708,32.0032,9.59262,5.64797,22.5481,4.35812,13.7154,6.69387,7.91412,7.23853,12.1037,10.1495,34.9547,11.4272,11.9387,34.897,7.82862,60.0635,14.7173,10.3416,4.4621,445.385,34.0077,88.7916,29.2488,18.8467,24.3241,62.6838,6.28819,51.4427,15.9822,10.3362,15.6045
534,2011-06-19,00:00:00.00,2.01288,7.50302,14.1264,23.3872,24.3989,9.7873,7.82519,4.5327,4.64648,11.1771,17.1218,4.2733,96.5724,6.66915,18.6762,28.4503,17.0109,48.6099,32.0004,8.7895,4.7863,22.6311,3.78225,13.7119,6.7318,7.76448,7.15739,12.0373,10.1066,34.6333,11.3269,11.8258,34.6339,7.78622,59.5421,14.5904,10.2896,4.34791,446.77,33.825,88.3351,29.0617,18.7143,24.1802,62.2385,6.23407,50.6609,15.9786,10.2667,15.4705
535,2011-06-20,00:00:00.00,2.01578,7.4483,14.0501,23.2233,24.2189,9.69028,7.75666,4.4944,4.62844,11.1121,17.0664,4.2593,95.625,6.59211,18.61,28.2965,17.0416,48.6753,31.6258,8.07384,2.74409,20.1258,2.98237,13.9246,6.40357,7.63046,7.105,11.7872,10.0596,34.2769,11.2175,11.6805,34.4135,7.71705,59.077,14.4737,10.1602,4.21304,445.976,33.6397,88.0965,28.8681,18.657,23.9936,61.7814,6.22229,49.7765,15.7368,10.193,15.3348
536,2011-06-21,00:00:00.00,2.00167,7.39317,13.9685,23.0485,24.0475,9.61299,7.68118,4.45566,4.60834,11.0422,17.0018,4.24762,94.5173,6.53436,18.4815,28.2458,16.9141,48.5273,31.4587,7.82953,2.72704,19.8585,2.96907,14.0477,6.27701,7.57108,7.05707,11.7096,10.0088,33.9343,11.1,11.5729,34.2413,7.6844,58.6802,14.3157,10.018,4.18335,446.375,33.4466,87.3174,28.7442,18.647,24.4421,61.6482,6.24524,49.4047,15.4999,10.1266,15.1973
537,2011-06-22,00:00:00.00,2.25242,7.33706,13.8955,22.8514,23.8789,9.55302,7.6315,4.50101,4.64098,10.9707,16.9289,4.26747,93.52,6.47906,18.3989,28.2074,16.7256,48.0326,31.6224,8.80015,3.43613,19.8357,3.01037,13.6178,6.23787,8.51212,7.1891,11.7168,10.1638,33.612,11.0381,11.4971,34.0436,7.67084,58.3531,14.1494,9.9324,4.15891,448.239,33.2099,86.0374,28.5672,18.4495,24.9266,61.2712,6.20474,49.1834,15.4152,10.0613,15.061
538,2011-06-23,00:00:00.00,2.87716,7.31085,15.71,23.1834,23.9438,9.98096,7.78999,5.8391,7.44756,12.4592,17.3404,6.01026,93.7153,6.48232,18.4154,28.1408,16.6686,47.8338,32.436,13.2872,7.07904,22.3403,5.60468,13.3604,6.96212,12.0115,8.09711,13.1368,11.4029,33.3278,11.1102,11.5311,33.9164,7.67951,58.0742,14.0881,9.88457,4.18451,446.221,32.9629,85.1953,28.2954,18.2938,24.8451,61.1553,6.16845,49.0308,15.2707,9.97352,14.9247
539,2011-06-24,00:00:00.00,2.07557,7.78214,17.912,24.1108,24.2683,10.5846,8.0345,5.95002,11.1507,13.9942,19.506,11.2352,95.9712,6.73711,18.4795,28.2449,16.672,48.0494,33.5849,15.646,13.7467,30.4734,9.75941,13.8424,11.1171,11.0338,9.03468,15.5617,13.2785,33.2844,11.2335,11.9125,33.7816,7.74654,57.5713,14.094,9.91163,4.20818,444.655,32.7137,84.5019,28.0305,18.1402,24.2537,61.1809,6.10898,48.6079,15.1869,9.88157,14.7873
540,2011-06-25,00:00:00.00,2.06723,7.92728,17.7995,23.6152,24.9289,10.112,7.97069,4.75264,9.63994,13.3243,21.3151,10.4339,101.255,6.86306,18.4573,28.2655,16.9008,49.3594,33.4094,13.1171,11.0847,29.4658,7.50892,15.0507,10.5153,7.98506,9.64165,14.3561,13.9865,33.602,11.3112,12.1356,33.5452,7.72291,57.0311,14.227,10.0188,4.1485,444.888,32.4442,83.8139,27.8022,17.9239,23.7711,60.7367,6.06244,48.0169,15.0281,9.79467,14.6492
541,2011-06-26,00:00:00.00,1.91973,7.57615,15.8707,23.4312,24.4149,9.36731,7.65254,4.47872,6.65524,12.5901,21.7737,5.28242,102.851,6.71371,18.3148,28.0444,17.0895,50.9638,32.1814,10.0644,4.1123,21.9243,3.59686,17.9884,6.75111,7.83632,8.7175,13.6395,13.5366,33.8461,11.2728,12.0527,33.3675,7.57338,56.5961,14.4261,10.076,4.06267,442.542,32.1781,83.1386,27.5972,17.7541,23.4664,60.4006,6.03589,47.7749,14.8811,9.70685,14.5116
542,2011-06-27,00:00:00.00,1.8935,7.31148,13.9523,23.7982,24.2178,9.17298,7.3921,4.21987,5.37605,11.8265,20.6162,4.26819,101.711,6.4821,18.1173,27.8166,16.762,50.3366,31.5008,8.12881,3.07197,20.6432,3.19714,19.8015,6.48907,7.19698,7.16675,14.406,13.6004,33.8496,11.0475,11.5213,33.1873,7.4542,56.1834,14.4331,9.87863,4.0012,439.802,31.9109,82.455,27.3395,17.5375,22.9348,59.6095,5.93028,47.4421,14.7732,9.62574,14.3746
543,2011-06-28,00:00:00.00,1.87855,7.00949,13.3921,22.6476,24.5822,9.06064,7.27276,4.18234,4.51867,11.0133,19.9371,4.08365,102.311,6.20414,17.9307,27.5655,16.2663,48.3523,31.213,7.59074,2.58885,20.9606,2.83968,16.9259,5.9428,7.13163,6.81445,13.9373,12.1477,33.5712,10.6466,10.8884,32.88,7.38216,55.7153,14.0335,9.52354,3.95256,438.611,31.6373,81.7463,27.059,17.3629,22.5764,59.0821,5.84441,46.7924,14.5213,9.53645,14.2377
544,2011-06-29,00:00:00.00,1.86672,6.91535,13.3453,21.7272,23.429,9.00491,7.19957,4.14385,4.3905,10.705,20.2501,4.05841,102.026,6.08174,17.7323,27.3215,15.9445,47.2216,30.7351,7.30489,2.5676,23.7592,2.81836,13.8981,5.88494,7.0674,6.63939,12.9084,10.1464,32.8562,10.3349,10.761,32.6257,7.3362,55.2131,13.4955,9.28739,3.92041,437.579,31.3595,81.0274,26.7919,17.1795,22.3092,58.7315,5.79815,46.2611,14.3189,9.44266,14.1012
545,2011-06-30,00:00:00.00,1.84819,6.90271,13.3799,21.3909,22.5053,8.93311,7.14727,4.10392,4.35857,10.4191,18.8753,4.04563,99.3833,6.02976,17.4959,27.0908,15.8012,46.7399,30.1861,7.24031,2.54617,25.523,2.79669,12.9661,5.83393,7.00304,6.58312,11.321,9.69368,31.9439,10.2309,10.6709,32.3816,7.29059,54.7264,13.156,9.1771,3.8876,437.059,31.0809,80.3082,26.5369,17.0067,22.1081,58.2505,5.7564,45.81,14.1813,9.35571,13.9654
546,2011-07-01,00:00:00.00,1.83294,6.83891,13.3046,21.2012,22.166,8.84251,7.08031,4.06594,4.32596,10.254,17.9616,4.01341,96.9556,5.97806,17.3184,26.8487,15.7043,46.1479,29.8112,7.17485,2.52458,22.5978,2.77464,12.415,5.78268,6.9386,6.52586,10.9319,9.3473,31.0586,10.1414,10.5812,32.0028,7.2448,54.1377,12.9453,9.08736,3.85485,436.658,30.8012,79.6174,26.2946,16.8477,21.9387,57.7803,5.71474,45.2605,14.0448,9.2687,13.8304
547,2011-07-02,00:00:00.00,1.81775,6.72674,13.0463,21.0455,21.9733,8.76681,7.00933,4.02817,4.29275,10.1716,17.1531,3.96812,96.2783,5.92678,17.2023,26.5688,15.6027,45.5007,29.6183,7.10803,2.50286,19.5203,2.75192,12.2735,5.73112,6.87426,6.46881,10.7199,9.27047,30.4966,10.0523,10.4923,31.5862,7.19881,53.5703,12.8206,8.9982,3.82222,434.784,30.5217,78.9018,26.0522,16.6888,21.7686,57.0094,5.67303,44.6793,13.9093,9.18176,13.6961
548,2011-07-03,00:00:00.00,2.04886,6.67961,12.8989,21.0036,21.8826,8.80567,6.97955,4.39614,4.45743,10.8366,16.2948,3.94135,94.051,5.87503,17.1046,26.3551,15.513,45.0276,29.5247,8.2766,3.42409,18.5515,3.65095,12.1859,5.68443,7.13413,6.4556,10.6455,9.23633,30.2149,9.96375,10.4028,31.2463,7.19457,53.0743,12.7188,8.92299,3.79091,432.234,30.2417,78.1498,25.8139,16.536,21.6015,56.3547,5.64168,44.0875,13.775,9.09498,13.5632
549,2011-07-04,00:00:00.00,1.86316,7.01647,12.8619,21.2051,21.8368,8.84476,6.94099,4.3587,4.83389,11.3165,16.0029,3.96364,91.0414,5.82247,17.0223,26.2674,15.4297,44.7601,29.5851,8.95542,5.0792,19.7892,4.85827,12.1864,5.99375,7.31309,6.56003,10.8243,9.25223,29.947,9.8754,10.3115,30.9737,7.26906,52.6057,12.646,8.87021,3.76092,429.665,29.9617,77.4331,25.5842,16.4076,21.5081,55.8913,5.68676,43.6334,13.6609,9.00867,13.4331
550,2011-07-05,00:00:00.00,1.77193,6.93879,13.589,20.9556,21.9659,8.65831,6.85411,3.91585,4.6387,10.4854,16.0436,3.96956,88.3881,5.77101,16.952,26.1977,15.3392,44.7068,29.771,8.06313,4.11415,19.7503,3.9223,12.2176,6.10452,6.92511,6.61065,11.0418,9.31932,29.6764,9.78614,10.219,30.6934,7.26913,52.0948,12.555,8.80787,3.72831,427.483,29.6816,76.6966,25.3516,16.2584,21.4606,55.7379,5.6934,43.2116,13.6956,8.92427,13.3174
551,2011-07-06,00:00:00.00,1.75661,6.47736,13.4193,20.7526,21.7118,8.47051,6.77052,3.87874,4.19296,10.1745,16.222,3.88512,86.7693,5.7184,16.8328,25.9973,15.247,44.7181,29.694,7.25547,2.4151,17.774,2.66853,12.4138,5.6924,6.61843,6.50905,10.7336,9.32666,29.4032,9.697,10.1254,30.4105,7.10128,51.5775,12.4206,8.71897,3.69308,424.864,29.402,75.9502,25.1043,16.0787,21.2691,55.3779,5.57044,42.7239,13.6399,8.84031,13.1924
552,2011-07-07,00:00:00.00,1.75259,6.41542,12.3753,20.751,21.5039,8.39512,6.70338,3.84177,4.11968,10.0688,15.8507,3.81287,85.7617,5.66461,16.6952,25.8005,15.1266,44.6749,29.1674,6.7859,2.39305,17.5587,2.67995,12.5133,5.47415,6.55512,6.29899,10.4708,9.23718,29.1269,9.60675,10.0318,30.1393,6.96598,51.084,12.2805,8.59525,3.66047,421.643,29.1234,75.2296,24.8571,15.9109,20.974,54.8639,5.46968,42.2745,13.3427,8.75317,13.0466
