time,date,hour,precip [mm/day],sub7007 [m3/s],sub7007 (observed) [m3/s],sub7008 [m3/s],sub7009 [m3/s]
5508,2015-01-30,00:00:00.00,13.0686,8.95575,5.16,4.99689,2.85419
5509,2015-01-31,00:00:00.00,0.259322,8.7447,5.09,4.88083,2.78965
5510,2015-02-01,00:00:00.00,0.269944,8.54726,5.02,4.77214,2.72908
5511,2015-02-02,00:00:00.00,7.84898,8.36261,4.93,4.67039,2.67224
5512,2015-02-03,00:00:00.00,9.11412,8.19029,4.78,4.57534,2.61903
5513,2015-02-04,00:00:00.00,0.566106,8.0304,4.65,4.48714,2.56958
5514,2015-02-05,00:00:00.00,4.86129,7.88206,4.62,4.40529,2.52364
5515,2015-02-06,00:00:00.00,0.267681,7.7425,4.56,4.32829,2.48038
5516,2015-02-07,00:00:00.00,0.166125,7.6107,4.49,4.2556,2.43952
5517,2015-02-08,00:00:00.00,3.36638,7.48606,4.41,4.18685,2.40085
5518,2015-02-09,00:00:00.00,8.42758,7.36634,4.34,4.12079,2.36364
5519,2015-02-10,00:00:00.00,0.177255,7.25068,4.28,4.05691,2.32763
5520,2015-02-11,00:00:00.00,0.13187,7.14009,4.23,3.99578,2.29312
5521,2015-02-12,00:00:00.00,1.89854,7.03453,4.19,3.93739,2.26014
5522,2015-02-13,00:00:00.00,0.298792,6.93247,4.15,3.8809,2.22824
5523,2015-02-14,00:00:00.00,1.36094,6.8337,4.12,3.82622,2.19735
5524,2015-02-15,00:00:00.00,3.38203,6.73992,4.09,3.77429,2.168
5525,2015-02-16,00:00:00.00,0.710701,6.65188,4.07,3.7255,2.14037
5526,2015-02-17,00:00:00.00,0.405668,6.56905,4.05,3.67957,2.11433
5527,2015-02-18,00:00:00.00,0.739736,6.49101,4.03,3.63628,2.08976
5528,2015-02-19,00:00:00.00,2.12021,6.41673,4.02,3.59508,2.06639
5529,2015-02-20,00:00:00.00,0.121047,6.3451,4,3.55538,2.04388
5530,2015-02-21,00:00:00.00,0.197879,6.27632,3.99,3.51727,2.02228
5531,2015-02-22,00:00:00.00,3.08323,6.21085,3.97,3.48097,2.00169
5532,2015-02-23,00:00:00.00,0.713383,6.14708,3.96,3.44561,1.98165
5533,2015-02-24,00:00:00.00,0.426796,6.08372,3.94,3.41053,1.96179
5534,2015-02-25,00:00:00.00,1.61051,6.02212,3.92,3.37644,1.94252
5535,2015-02-26,00:00:00.00,1.29272,5.96306,3.89,3.34371,1.924
5536,2015-02-27,00:00:00.00,0.281335,5.90569,3.87,3.31189,1.90599
5537,2015-02-28,00:00:00.00,0.140172,5.85004,3.83,3.28106,1.88855
5538,2015-03-01,00:00:00.00,0.151878,5.79654,3.8,3.25149,1.87185
5539,2015-03-02,00:00:00.00,1.62318,5.74403,3.77,3.22251,1.85553
5540,2015-03-03,00:00:00.00,0.218568,5.69071,3.74,3.19307,1.83897
5541,2015-03-04,00:00:00.00,10.25,5.636,3.71,3.16285,1.822
5542,2015-03-05,00:00:00.00,0.38329,5.57991,3.68,3.13188,1.8046
5543,2015-03-06,00:00:00.00,0.0753693,5.52276,3.66,3.10033,1.78686
5544,2015-03-07,00:00:00.00,0.193913,5.4666,3.63,3.06932,1.76942
5545,2015-03-08,00:00:00.00,0.177707,5.4125,3.55,3.03941,1.7526
5546,2015-03-09,00:00:00.00,0.08804,5.35753,3.43,3.00893,1.73545
5547,2015-03-10,00:00:00.00,0.0855084,5.29924,3.4,2.97652,1.71717
5548,2015-03-11,00:00:00.00,0.0266208,6.05037,3.9,3.43335,2.00193
5549,2015-03-12,00:00:00.00,0.0836175,13.5738,4.5,7.85337,4.69714
5550,2015-03-13,00:00:00.00,0.187227,35.0119,5.21,19.124,11.0864
5551,2015-03-14,00:00:00.00,0.13076,46.6252,6.15,24.6917,14.0348
5552,2015-03-15,00:00:00.00,0.744588,40.5625,8.73,21.4012,12.1989
5553,2015-03-16,00:00:00.00,0.190152,51.9787,16.1,27.0295,15.6854
5554,2015-03-17,00:00:00.00,0.496644,62.5356,22.6,31.2548,18.3024
5555,2015-03-18,00:00:00.00,3.44254,61.0677,33.8,24.2687,14.2618
5556,2015-03-19,00:00:00.00,0.0703894,56.6078,26.3,18.6884,10.977
5557,2015-03-20,00:00:00.00,0.116482,42.5979,22.9,15.8202,9.28489
5558,2015-03-21,00:00:00.00,0.19268,31.3778,24.7,13.3493,7.83957
5559,2015-03-22,00:00:00.00,3.18139,25.3408,29.1,11.5678,6.80168
5560,2015-03-23,00:00:00.00,0.102784,22.8353,52.9,10.9202,6.44368
5561,2015-03-24,00:00:00.00,0.188035,21.2305,38.5,10.4869,6.20612
5562,2015-03-25,00:00:00.00,0.196921,18.9855,22.1,9.51175,5.62642
5563,2015-03-26,00:00:00.00,9.53651,17.8173,18.5,8.97136,5.29515
5564,2015-03-27,00:00:00.00,0.763174,21.615,21.6,11.0204,6.47929
5565,2015-03-28,00:00:00.00,0.468827,27.5824,26.4,15.0542,8.8751
5566,2015-03-29,00:00:00.00,0.0461395,27.6788,21.4,15.9857,9.46574
5567,2015-03-30,00:00:00.00,1.5773,23.4326,14.9,13.5285,8.01502
5568,2015-03-31,00:00:00.00,3.8196,20.251,12.5,11.4654,6.78698
5569,2015-04-01,00:00:00.00,0.224842,19.7986,15.2,11.029,6.51605
5570,2015-04-02,00:00:00.00,0.173174,21.6469,21.1,12.3128,7.19636
5571,2015-04-03,00:00:00.00,10.2568,33.1035,26.6,22.6397,14.1116
5572,2015-04-04,00:00:00.00,2.66444,64.76,40.5,52.0747,36.3746
5573,2015-04-05,00:00:00.00,0.452655,74.1864,63,60.7808,43.4119
5574,2015-04-06,00:00:00.00,1.92268,50.9881,41.7,39.34,27.0396
5575,2015-04-07,00:00:00.00,0.30395,35.258,25.6,25.4257,16.7592
5576,2015-04-08,00:00:00.00,0.146196,28.0881,20.5,19.4044,12.5419
5577,2015-04-09,00:00:00.00,2.62995,23.9478,24.8,16.0142,10.2009
5578,2015-04-10,00:00:00.00,7.15952,22.4826,48.3,14.4581,9.04715
5579,2015-04-11,00:00:00.00,8.42228,25.0107,78.4,15.3269,9.36571
5580,2015-04-12,00:00:00.00,0.0330974,30.0125,89.3,17.8178,10.7724
5581,2015-04-13,00:00:00.00,0.0650732,30.5615,42.5,17.9453,10.8693
5582,2015-04-14,00:00:00.00,5.49046,26.281,26.5,15.4041,9.34931
5583,2015-04-15,00:00:00.00,0.156092,23.6933,24.6,13.9565,8.49571
5584,2015-04-16,00:00:00.00,0.0287594,22.2533,23.7,13.1525,8.02347
5585,2015-04-17,00:00:00.00,2.18686,19.9103,20.2,11.7321,7.15364
5586,2015-04-18,00:00:00.00,0.983356,17.7515,16.4,10.4216,6.35011
5587,2015-04-19,00:00:00.00,0.00825534,16.1813,13.7,9.47738,5.77358
5588,2015-04-20,00:00:00.00,0.110452,14.9566,11.9,8.74669,5.3287
5589,2015-04-21,00:00:00.00,18.4857,15.3569,14.2,8.98415,5.47348
5590,2015-04-22,00:00:00.00,1.01205,23.7349,20.7,13.9854,8.52144
5591,2015-04-23,00:00:00.00,1.38125,30.7929,21.7,18.1541,11.0466
5592,2015-04-24,00:00:00.00,0.511612,27.1864,17.3,15.9501,9.68643
5593,2015-04-25,00:00:00.00,0.0391783,22.0077,14.6,12.8586,7.80197
5594,2015-04-26,00:00:00.00,0.0465457,18.9968,12.9,11.067,6.71135
5595,2015-04-27,00:00:00.00,0.00506435,17.0851,11.1,9.93305,6.0217
5596,2015-04-28,00:00:00.00,0.724454,15.5791,10,9.0454,5.48308
5597,2015-04-29,00:00:00.00,0.0868332,14.3565,9.15,8.32898,5.04939
5598,2015-04-30,00:00:00.00,0.0301882,13.3362,8.52,7.73422,4.69022
5599,2015-05-01,00:00:00.00,1.53049,12.4579,7.87,7.22427,4.38268
5600,2015-05-02,00:00:00.00,0.0315476,11.6945,7.39,6.78288,4.11714
5601,2015-05-03,00:00:00.00,0.0534433,11.0217,6.73,6.39505,3.8842
5602,2015-05-04,00:00:00.00,0.0284205,10.4099,6.31,6.04169,3.6713
5603,2015-05-05,00:00:00.00,1.45823,9.84512,5.97,5.71484,3.47382
5604,2015-05-06,00:00:00.00,0.0121925,9.33122,5.75,5.41921,3.29603
5605,2015-05-07,00:00:00.00,0.0348893,8.86784,5.63,5.15462,3.13785
5606,2015-05-08,00:00:00.00,0.0565751,8.44004,5.47,4.9094,2.99077
5607,2015-05-09,00:00:00.00,2.50069,8.03681,5.22,4.67626,2.85005
5608,2015-05-10,00:00:00.00,4.37314,7.68046,4.93,4.46388,2.71778
5609,2015-05-11,00:00:00.00,2.25239,7.44766,4.82,4.30542,2.60671
5610,2015-05-12,00:00:00.00,3.41494,7.28053,4.8,4.20264,2.54456
5611,2015-05-13,00:00:00.00,1.23797,7.03395,4.71,4.08281,2.49095
5612,2015-05-14,00:00:00.00,0.133717,6.73509,4.61,3.92026,2.39775
5613,2015-05-15,00:00:00.00,0.12763,6.46371,4.5,3.7615,2.29752
5614,2015-05-16,00:00:00.00,3.33825,6.24566,4.28,3.63693,2.22053
5615,2015-05-17,00:00:00.00,0.191904,6.13484,4.22,3.58698,2.19313
5616,2015-05-18,00:00:00.00,1.26174,6.03261,4.1,3.54096,2.16794
5617,2015-05-19,00:00:00.00,0.16941,5.81681,4.01,3.41361,2.08982
5618,2015-05-20,00:00:00.00,0.0188834,5.57434,3.83,3.26665,1.99896
5619,2015-05-21,00:00:00.00,0.091408,5.36616,3.68,3.14247,1.92248
5620,2015-05-22,00:00:00.00,0.0137289,5.1787,3.44,3.03149,1.8542
5621,2015-05-23,00:00:00.00,0.0670397,5.00223,3.42,2.92697,1.78985
5622,2015-05-24,00:00:00.00,0.318892,4.83606,3.31,2.82855,1.72924
5623,2015-05-25,00:00:00.00,0.0349829,4.6779,3.24,2.73483,1.67148
5624,2015-05-26,00:00:00.00,0.60552,4.52527,3.18,2.64426,1.61558
5625,2015-05-27,00:00:00.00,0.19652,4.37887,3.12,2.55736,1.5619
5626,2015-05-28,00:00:00.00,16.1556,4.53615,3.09,2.67272,1.63651
5627,2015-05-29,00:00:00.00,0.0795453,6.10241,3.06,3.74296,2.32191
5628,2015-05-30,00:00:00.00,0.0652933,7.63712,3.05,4.7916,2.99295
5629,2015-05-31,00:00:00.00,17.5018,7.58335,3.51,4.75302,2.9638
5630,2015-06-01,00:00:00.00,33.438,10.2436,16.3,6.48025,4.04523
5631,2015-06-02,00:00:00.00,0.126612,21.99,20.4,14.4127,9.22868
5632,2015-06-03,00:00:00.00,0.0944821,30.0248,19.3,19.7654,12.7328
5633,2015-06-04,00:00:00.00,0.00872781,25.3297,13.9,16.4198,10.4876
5634,2015-06-05,00:00:00.00,0.00945928,19.2908,9.29,12.2878,7.76228
5635,2015-06-06,00:00:00.00,0.690467,16.008,7.26,10.0426,6.28895
5636,2015-06-07,00:00:00.00,0.116333,14.0119,6.24,8.68529,5.40518
5637,2015-06-08,00:00:00.00,3.46854,12.4789,5.46,7.66286,4.74663
5638,2015-06-09,00:00:00.00,24.8841,12.2719,16.9,7.42879,4.56061
5639,2015-06-10,00:00:00.00,0.221121,17.489,51.9,10.2053,6.08907
5640,2015-06-11,00:00:00.00,1.56854,22.0376,64.9,12.5902,7.39432
5641,2015-06-12,00:00:00.00,0.0550257,19.5225,28.3,11.1151,6.52822
5642,2015-06-13,00:00:00.00,0.433488,15.7917,17.2,9.02093,5.32453
5643,2015-06-14,00:00:00.00,0.134456,13.5806,17.8,7.76522,4.59656
5644,2015-06-15,00:00:00.00,6.04928,12.2945,23,7.05022,4.19053
5645,2015-06-16,00:00:00.00,4.22713,11.8901,22.2,6.94872,4.19912
5646,2015-06-17,00:00:00.00,0.0922735,11.6455,20.5,6.93825,4.26573
5647,2015-06-18,00:00:00.00,0.00735932,10.7395,32.6,6.40499,3.95057
5648,2015-06-19,00:00:00.00,0.26012,9.70849,31.1,5.74971,3.52999
5649,2015-06-20,00:00:00.00,0.705455,8.91153,15.2,5.25174,3.21212
5650,2015-06-21,00:00:00.00,0.0658392,8.2824,10.6,4.86826,2.97228
5651,2015-06-22,00:00:00.00,0.0596916,7.74005,8.45,4.54038,2.7688
5652,2015-06-23,00:00:00.00,0.0356369,7.26124,7.11,4.25202,2.59029
5653,2015-06-24,00:00:00.00,11.407,7.04905,6.96,4.12792,2.51782
5654,2015-06-25,00:00:00.00,0.0108835,7.83137,6.74,4.61886,2.84607
5655,2015-06-26,00:00:00.00,0.0257662,8.5661,13.3,5.07799,3.15223
5656,2015-06-27,00:00:00.00,0.0179926,8.01375,8.75,4.74261,2.93986
5657,2015-06-28,00:00:00.00,23.1886,7.74186,7.14,4.54512,2.80168
5658,2015-06-29,00:00:00.00,11.9424,11.1006,8.54,6.36442,3.87853
5659,2015-06-30,00:00:00.00,0.289123,16.5245,9.22,9.34485,5.62864
5660,2015-07-01,00:00:00.00,8.23306,17.9397,9.51,10.1584,6.09693
5661,2015-07-02,00:00:00.00,5.92711,16.9508,10.1,9.78296,5.96041
5662,2015-07-03,00:00:00.00,0.010692,16.6522,8.56,9.79314,6.05014
5663,2015-07-04,00:00:00.00,0.624081,15.4099,7.37,9.07575,5.59566
5664,2015-07-05,00:00:00.00,0.26879,13.4088,6.22,7.84862,4.81186
5665,2015-07-06,00:00:00.00,0.0170944,11.7938,5.5,6.86815,4.1964
5666,2015-07-07,00:00:00.00,0.0155422,10.6463,4.98,6.18002,3.76769
5667,2015-07-08,00:00:00.00,4.28286,9.74264,4.88,5.64526,3.43875
5668,2015-07-09,00:00:00.00,0.00416395,9.02095,7.77,5.23561,3.20199
5669,2015-07-10,00:00:00.00,27.513,9.3076,22.7,5.46503,3.40486
5670,2015-07-11,00:00:00.00,0.0317529,14.4284,15.1,8.84119,5.84905
5671,2015-07-12,00:00:00.00,0.0198199,19.0623,9.21,11.87,8.02567
5672,2015-07-13,00:00:00.00,0.00791217,17.1247,6.97,10.5896,7.10418
5673,2015-07-14,00:00:00.00,0.114068,13.8436,5.73,8.45961,5.59178
5674,2015-07-15,00:00:00.00,13.3965,12.4048,5.25,7.49114,4.88583
5675,2015-07-16,00:00:00.00,0.0656785,13.6596,5.61,8.10128,5.19928
5676,2015-07-17,00:00:00.00,0.0310824,14.7862,14.7,8.64887,5.48032
5677,2015-07-18,00:00:00.00,3.70756,13.3282,13.2,7.76131,4.88847
5678,2015-07-19,00:00:00.00,0.519746,11.4694,9.09,6.67436,4.1925
5679,2015-07-20,00:00:00.00,1.14624,10.2608,8.25,5.95921,3.73016
5680,2015-07-21,00:00:00.00,0.101017,9.39882,10.3,5.44552,3.39648
5681,2015-07-22,00:00:00.00,0.126377,8.67213,7.97,5.01488,3.11877
5682,2015-07-23,00:00:00.00,0.0714334,8.04948,5.97,4.64728,2.88304
5683,2015-07-24,00:00:00.00,0.0281674,7.51058,4.93,4.33014,2.68061
5684,2015-07-25,00:00:00.00,0.16106,7.03876,4.32,4.05334,2.50467
5685,2015-07-26,00:00:00.00,1.90545,6.62089,3.94,3.80873,2.34971
5686,2015-07-27,00:00:00.00,0.10219,6.24866,3.6,3.59112,2.2122
5687,2015-07-28,00:00:00.00,0.0973082,5.91518,3.34,3.39636,2.08937
5688,2015-07-29,00:00:00.00,0.155991,5.61339,3.18,3.22029,1.97854
5689,2015-07-30,00:00:00.00,0.132555,5.33849,3.01,3.06008,1.87787
5690,2015-07-31,00:00:00.00,0.00818559,5.08752,2.83,2.91393,1.78618
5691,2015-08-01,00:00:00.00,0.00412629,4.85839,2.67,2.7806,1.70267
5692,2015-08-02,00:00:00.00,0.0286021,4.64891,2.6,2.65886,1.62655
5693,2015-08-03,00:00:00.00,0.757702,4.45656,2.65,2.5472,1.55685
5694,2015-08-04,00:00:00.00,17.2065,4.48063,3.23,2.57797,1.5836
5695,2015-08-05,00:00:00.00,1.26224,5.42893,3.23,3.22829,2.03571
5696,2015-08-06,00:00:00.00,0.0734436,6.35076,3.34,3.86036,2.47494
5697,2015-08-07,00:00:00.00,0.433366,5.9848,3.17,3.6295,2.32263
5698,2015-08-08,00:00:00.00,0.0381926,5.27228,3.01,3.16657,2.01167
5699,2015-08-09,00:00:00.00,0.345939,4.90035,3.03,2.92753,1.85158
5700,2015-08-10,00:00:00.00,0.0289283,4.68203,2.89,2.78953,1.75973
5701,2015-08-11,00:00:00.00,5.60847,4.51668,2.84,2.6792,1.68144
5702,2015-08-12,00:00:00.00,4.01255,4.52275,3.45,2.64965,1.63467
5703,2015-08-13,00:00:00.00,0.0444417,4.61353,4.01,2.67172,1.62197
5704,2015-08-14,00:00:00.00,0.141785,4.51511,4.07,2.61418,1.58849
5705,2015-08-15,00:00:00.00,4.26558,4.28423,3.48,2.48645,1.51804
5706,2015-08-16,00:00:00.00,1.7049,4.17989,3.54,2.41603,1.4707
5707,2015-08-17,00:00:00.00,0.0586555,4.13268,3.06,2.37588,1.43936
5708,2015-08-18,00:00:00.00,0.109098,3.97257,2.99,2.28287,1.38272
5709,2015-08-19,00:00:00.00,5.65684,3.82198,3.37,2.19568,1.33
5710,2015-08-20,00:00:00.00,0.354014,3.87677,3.48,2.20918,1.32971
5711,2015-08-21,00:00:00.00,9.24015,4.02836,3.75,2.28825,1.37434
5712,2015-08-22,00:00:00.00,0.0757439,4.29976,3.53,2.50481,1.53779
5713,2015-08-23,00:00:00.00,0.162679,4.49764,5.39,2.68346,1.68029
5714,2015-08-24,00:00:00.00,0.0564056,4.26651,7.02,2.54155,1.58949
5715,2015-08-25,00:00:00.00,4.10091,3.94113,4.87,2.3267,1.44447
5716,2015-08-26,00:00:00.00,0.12973,3.81147,3.82,2.25306,1.39956
5717,2015-08-27,00:00:00.00,0.502287,3.74523,3.26,2.22307,1.38486
5718,2015-08-28,00:00:00.00,0.442923,3.6153,2.98,2.14137,1.33177
5719,2015-08-29,00:00:00.00,1.16264,3.47261,2.8,2.04848,1.27017
5720,2015-08-30,00:00:00.00,0.531554,3.35699,2.72,1.97582,1.22295
5721,2015-08-31,00:00:00.00,0.0194714,3.25618,2.73,1.91383,1.18322
5722,2015-09-01,00:00:00.00,0.036494,3.16127,2.67,1.85563,1.14601
5723,2015-09-02,00:00:00.00,0.281759,3.07149,2.57,1.8007,1.11095
5724,2015-09-03,00:00:00.00,4.80646,2.99627,2.46,1.75515,1.08118
5725,2015-09-04,00:00:00.00,14.6451,3.07905,3.11,1.81011,1.11174
5726,2015-09-05,00:00:00.00,13.4073,3.78637,3.58,2.27231,1.4017
5727,2015-09-06,00:00:00.00,1.76193,5.01508,3.1,3.11787,1.95294
5728,2015-09-07,00:00:00.00,0.470903,5.48466,3.67,3.48138,2.20227
5729,2015-09-08,00:00:00.00,0.0916883,4.91699,3.26,3.1144,1.97006
5730,2015-09-09,00:00:00.00,13.4264,4.48232,3.3,2.80754,1.76229
5731,2015-09-10,00:00:00.00,3.46649,5.0234,3.32,3.12656,1.92078
5732,2015-09-11,00:00:00.00,1.13592,5.70279,3.16,3.5384,2.13371
5733,2015-09-12,00:00:00.00,0.140775,5.47497,3.01,3.39136,2.03907
5734,2015-09-13,00:00:00.00,13.2564,5.09652,3.73,3.12893,1.87704
5735,2015-09-14,00:00:00.00,0.655005,5.73801,3.52,3.37624,1.9503
5736,2015-09-15,00:00:00.00,0.521189,6.47424,3.17,3.68153,2.05668
5737,2015-09-16,00:00:00.00,0.0626209,6.10691,2.87,3.47531,1.94689
5738,2015-09-17,00:00:00.00,0.0451678,5.44655,2.77,3.13886,1.78358
5739,2015-09-18,00:00:00.00,0.0429775,5.08268,2.63,2.93938,1.6806
5740,2015-09-19,00:00:00.00,0.112404,4.85466,2.93,2.8043,1.60656
5741,2015-09-20,00:00:00.00,5.64961,4.69384,2.66,2.7121,1.55835
5742,2015-09-21,00:00:00.00,0.0835815,4.74379,2.8,2.75833,1.59735
5743,2015-09-22,00:00:00.00,0.0195504,4.79691,2.68,2.80565,1.63632
5744,2015-09-23,00:00:00.00,0.110516,4.58634,2.58,2.67813,1.56268
5745,2015-09-24,00:00:00.00,0.0160339,4.31249,2.54,2.50834,1.46111
5746,2015-09-25,00:00:00.00,0.212482,4.12141,2.5,2.39217,1.39345
5747,2015-09-26,00:00:00.00,0.0194686,3.97125,2.46,2.30232,1.34216
5748,2015-09-27,00:00:00.00,0.00259776,3.83206,2.38,2.21923,1.29468
5749,2015-09-28,00:00:00.00,0.0155023,3.70228,2.4,2.14189,1.25041
5750,2015-09-29,00:00:00.00,0.232041,3.581,2.49,2.06974,1.20906
5751,2015-09-30,00:00:00.00,4.64914,3.50159,2.76,2.01515,1.17714
5752,2015-10-01,00:00:00.00,0.728289,3.57284,3.47,2.01809,1.17573
5753,2015-10-02,00:00:00.00,0.167987,3.64778,2.88,2.0228,1.17545
5754,2015-10-03,00:00:00.00,0.24913,3.51839,2.71,1.95337,1.13614
5755,2015-10-04,00:00:00.00,3.78621,3.36034,2.6,1.88135,1.09684
5756,2015-10-05,00:00:00.00,1.11042,3.39089,2.66,1.90222,1.11219
5757,2015-10-06,00:00:00.00,0.0067624,3.44881,2.56,1.93297,1.13274
5758,2015-10-07,00:00:00.00,0.0243381,3.33069,2.57,1.86706,1.0943
5759,2015-10-08,00:00:00.00,0.0486905,3.16481,2.58,1.77509,1.03982
5760,2015-10-09,00:00:00.00,1.1352,3.05683,2.58,1.71483,1.00463
5761,2015-10-10,00:00:00.00,4.66578,3.00851,2.67,1.68694,0.988186
5762,2015-10-11,00:00:00.00,0.101652,3.10147,2.68,1.73489,1.01393
5763,2015-10-12,00:00:00.00,0.106861,3.19428,2.67,1.78284,1.03973
5764,2015-10-13,00:00:00.00,0.10813,3.08714,2.97,1.72377,1.006
5765,2015-10-14,00:00:00.00,0.648241,2.92399,2.7,1.63478,0.955594
5766,2015-10-15,00:00:00.00,0.163041,2.82592,2.53,1.58069,0.924718
5767,2015-10-16,00:00:00.00,0.926797,2.75736,2.66,1.54247,0.902748
5768,2015-10-17,00:00:00.00,1.73144,2.70087,3.04,1.51347,0.887065
5769,2015-10-18,00:00:00.00,0.347252,2.68091,3.37,1.51505,0.893083
5770,2015-10-19,00:00:00.00,0.265873,2.66313,3.5,1.51755,0.899526
5771,2015-10-20,00:00:00.00,0.38642,2.59787,3.55,1.47817,0.8756
5772,2015-10-21,00:00:00.00,2.35922,2.52864,3.37,1.43299,0.846686
5773,2015-10-22,00:00:00.00,0.395275,2.51229,3.71,1.42617,0.842737
5774,2015-10-23,00:00:00.00,0.176983,2.50405,3.63,1.42583,0.843345
5775,2015-10-24,00:00:00.00,0.0873284,2.44514,3.18,1.39125,0.822883
5776,2015-10-25,00:00:00.00,7.28397,2.42394,3.15,1.37643,0.81368
5777,2015-10-26,00:00:00.00,0.451322,2.63802,4.48,1.49695,0.884046
5778,2015-10-27,00:00:00.00,0.0558875,2.85813,4.45,1.62157,0.956962
5779,2015-10-28,00:00:00.00,0.0175289,2.75077,4.4,1.56067,0.921218
5780,2015-10-29,00:00:00.00,31.7716,2.91247,8.78,1.64945,0.974824
5781,2015-10-30,00:00:00.00,0.22037,4.99543,10.6,2.81193,1.66609
5782,2015-10-31,00:00:00.00,0.137608,7.16789,17.8,4.02355,2.38666
5783,2015-11-01,00:00:00.00,2.63735,6.73591,14.7,3.78749,2.24826
5784,2015-11-02,00:00:00.00,4.21038,5.70618,9.85,3.24049,1.93089
5785,2015-11-03,00:00:00.00,0.156547,5.70278,8.38,3.26389,1.94916
5786,2015-11-04,00:00:00.00,0.0918451,5.80949,14.3,3.31784,1.97617
5787,2015-11-05,00:00:00.00,0.572174,5.46934,9.95,3.11337,1.85144
5788,2015-11-06,00:00:00.00,1.70979,5.09022,7.48,2.89557,1.72176
5789,2015-11-07,00:00:00.00,9.52901,5.05373,6.6,2.87972,1.70783
5790,2015-11-08,00:00:00.00,0.107383,5.81893,6.37,3.32787,1.96219
5791,2015-11-09,00:00:00.00,0.00777571,6.50877,6.55,3.72731,2.19173
5792,2015-11-10,00:00:00.00,0.109034,6.1463,6.53,3.51614,2.06952
5793,2015-11-11,00:00:00.00,1.58375,5.54042,6.34,3.16793,1.86818
5794,2015-11-12,00:00:00.00,0.09063,5.26866,6.82,3.02135,1.78645
5795,2015-11-13,00:00:00.00,2.12235,5.14691,6.44,2.96213,1.75534
5796,2015-11-14,00:00:00.00,1.29701,5.09987,6.18,2.94547,1.74793
5797,2015-11-15,00:00:00.00,0.223268,5.10609,6.8,2.97679,1.7779
5798,2015-11-16,00:00:00.00,0.0355832,4.9768,15.6,2.92227,1.75718
5799,2015-11-17,00:00:00.00,0.22606,4.73212,13.4,2.77081,1.66516
5800,2015-11-18,00:00:00.00,0.0587868,4.51655,9.85,2.63081,1.57619
5801,2015-11-19,00:00:00.00,4.46072,4.4264,7.89,2.57841,1.54419
5802,2015-11-20,00:00:00.00,2.14714,4.69679,7.37,2.75948,1.65528
5803,2015-11-21,00:00:00.00,0.321501,5.06821,6.99,2.96591,1.76574
5804,2015-11-22,00:00:00.00,6.54211,5.13218,6.36,2.95933,1.74127
5805,2015-11-23,00:00:00.00,2.29075,5.57766,6.26,3.22401,1.89478
5806,2015-11-24,00:00:00.00,0.406842,6.25522,5.83,3.6458,2.14938
5807,2015-11-25,00:00:00.00,0.223793,6.15842,5.6,3.5919,2.12056
5808,2015-11-26,00:00:00.00,0.0129118,5.60689,5.51,3.26347,1.92767
5809,2015-11-27,00:00:00.00,0.787757,5.22251,5.75,3.03576,1.79494
5810,2015-11-28,00:00:00.00,5.66059,5.12998,7.21,2.98796,1.77516
5811,2015-11-29,00:00:00.00,0.332496,5.57049,27.8,3.2745,1.96188
5812,2015-11-30,00:00:00.00,0.320507,5.97824,38.9,3.53532,2.12609
5813,2015-12-01,00:00:00.00,0.234891,5.70008,19.3,3.36371,2.01987
5814,2015-12-02,00:00:00.00,5.59597,5.37565,12.6,3.15888,1.89271
5815,2015-12-03,00:00:00.00,0.430706,5.77496,10.2,3.38033,2.02336
5816,2015-12-04,00:00:00.00,0.53458,6.24873,8.89,3.64139,2.17941
5817,2015-12-05,00:00:00.00,0.235783,6.01057,7.99,3.50104,2.09919
5818,2015-12-06,00:00:00.00,1.43043,5.58705,7.3,3.26424,1.95676
5819,2015-12-07,00:00:00.00,0.110032,5.40964,6.75,3.15816,1.86842
5820,2015-12-08,00:00:00.00,0.358091,5.31021,6.45,3.09272,1.80451
5821,2015-12-09,00:00:00.00,0.274864,5.11185,6.17,2.97319,1.7364
5822,2015-12-10,00:00:00.00,1.44264,4.92276,5.91,2.86292,1.68221
5823,2015-12-11,00:00:00.00,0.348517,4.87847,5.64,2.84663,1.68098
5824,2015-12-12,00:00:00.00,2.32123,4.8982,5.44,2.86746,1.69941
5825,2015-12-13,00:00:00.00,1.16903,4.99278,5.24,2.92368,1.73843
5826,2015-12-14,00:00:00.00,3.21998,5.17694,5.09,3.04602,1.82579
5827,2015-12-15,00:00:00.00,9.16073,5.65909,5.08,3.35338,2.02543
5828,2015-12-16,00:00:00.00,0.591589,7.11847,5.49,4.21091,2.54021
5829,2015-12-17,00:00:00.00,0.423421,8.18579,7.73,4.81748,2.89216
5830,2015-12-18,00:00:00.00,1.18581,7.64766,12.2,4.49003,2.68696
5831,2015-12-19,00:00:00.00,0.675727,6.88465,9.64,4.02929,2.40743
5832,2015-12-20,00:00:00.00,0.504358,6.576,8.66,3.82034,2.27249
5833,2015-12-21,00:00:00.00,0.360678,6.33907,7.98,3.66479,2.17063
5834,2015-12-22,00:00:00.00,8.04246,6.30395,7.29,3.66141,2.17514
5835,2015-12-23,00:00:00.00,2.12732,7.52552,9.53,4.46887,2.69001
5836,2015-12-24,00:00:00.00,4.53176,9.17385,39.6,5.5262,3.35757
5837,2015-12-25,00:00:00.00,6.47125,10.1463,28,6.13587,3.7414
