time,date,hour,precip [mm/day],sub7057 [m3/s],sub7057 (observed) [m3/s],sub7058 [m3/s]
174,2000-06-23,00:00:00.00,0.499264,24.5822,2.61,3.99958
175,2000-06-24,00:00:00.00,0.117905,24.8068,2.57,4.09912
176,2000-06-25,00:00:00.00,2.29812,24.5467,2.53,3.86961
177,2000-06-26,00:00:00.00,23.1208,24.2732,2.82,3.87719
178,2000-06-27,00:00:00.00,0.403463,24.8121,2.79,4.52663
179,2000-06-28,00:00:00.00,0.834795,25.9376,2.88,4.78074
180,2000-06-29,00:00:00.00,0.0581075,26.3127,2.73,4.43395
181,2000-06-30,00:00:00.00,7.1141,26.3687,2.58,4.30135
182,2000-07-01,00:00:00.00,0.0734457,26.5578,2.53,4.18258
183,2000-07-02,00:00:00.00,0.0708735,26.2149,2.49,3.97375
184,2000-07-03,00:00:00.00,1.53183,25.7475,2.46,3.76821
185,2000-07-04,00:00:00.00,1.78208,25.3631,2.48,3.66286
186,2000-07-05,00:00:00.00,0.275081,24.831,2.52,3.5284
187,2000-07-06,00:00:00.00,0.0144999,24.0966,2.63,3.38411
188,2000-07-07,00:00:00.00,0.133022,23.3016,3.11,3.28784
189,2000-07-08,00:00:00.00,0.0656247,22.4468,3.32,3.16926
190,2000-07-09,00:00:00.00,0.129968,21.4329,3.31,3.00204
191,2000-07-10,00:00:00.00,31.4132,20.5971,3.25,3.10638
192,2000-07-11,00:00:00.00,0.43953,20.9876,3.15,4.28294
193,2000-07-12,00:00:00.00,0.0262211,21.8869,3.05,4.64733
194,2000-07-13,00:00:00.00,0.151818,21.9052,2.98,3.93508
195,2000-07-14,00:00:00.00,0.0265222,21.7635,2.96,3.71324
196,2000-07-15,00:00:00.00,7.45081,21.9348,3.25,3.59956
197,2000-07-16,00:00:00.00,3.38601,22.1149,3.26,3.68092
198,2000-07-17,00:00:00.00,2.04787,22.3401,3.28,3.74474
199,2000-07-18,00:00:00.00,0.171478,22.2245,3.16,3.58185
200,2000-07-19,00:00:00.00,0.124575,21.9215,3,3.39479
201,2000-07-20,00:00:00.00,0.208031,21.6867,2.93,3.29643
202,2000-07-21,00:00:00.00,0.46355,21.1749,2.9,3.14161
203,2000-07-22,00:00:00.00,1.23331,20.5539,2.9,2.99854
204,2000-07-23,00:00:00.00,0.137135,19.9312,2.92,2.91926
205,2000-07-24,00:00:00.00,0.0639002,19.1444,2.92,2.79621
206,2000-07-25,00:00:00.00,0.0146312,18.2079,2.92,2.63997
207,2000-07-26,00:00:00.00,0.151364,17.1275,2.89,2.53213
208,2000-07-27,00:00:00.00,0.323631,15.947,2.88,2.45556
209,2000-07-28,00:00:00.00,0.222437,14.7546,2.91,2.38479
210,2000-07-29,00:00:00.00,0.478727,13.7171,2.93,2.31751
211,2000-07-30,00:00:00.00,0.742352,12.8952,2.95,2.25355
212,2000-07-31,00:00:00.00,0.387435,12.0753,2.96,2.19274
213,2000-08-01,00:00:00.00,3.19949,11.4581,3.13,2.14047
214,2000-08-02,00:00:00.00,6.48472,11.1465,27.2,2.13658
215,2000-08-03,00:00:00.00,3.71806,10.8671,89.4,2.21093
216,2000-08-04,00:00:00.00,0.469919,10.6309,93.5,2.25397
217,2000-08-05,00:00:00.00,0.0826172,10.3914,87.3,2.21139
218,2000-08-06,00:00:00.00,0.0289682,9.89458,76.7,2.15272
219,2000-08-07,00:00:00.00,0.114109,9.48049,76.9,2.09665
220,2000-08-08,00:00:00.00,4.44944,9.31612,74.9,2.04944
221,2000-08-09,00:00:00.00,0.969559,8.94751,71.2,2.01812
222,2000-08-10,00:00:00.00,12.8098,8.57679,68.6,2.03272
223,2000-08-11,00:00:00.00,0.43765,8.50664,67.6,2.20532
224,2000-08-12,00:00:00.00,0.127038,8.47064,51.8,2.26411
225,2000-08-13,00:00:00.00,0.0210977,8.25753,31.2,2.1472
226,2000-08-14,00:00:00.00,0.0794451,7.9591,27.8,2.09006
227,2000-08-15,00:00:00.00,0.396792,7.83749,19.4,2.0355
228,2000-08-16,00:00:00.00,2.10555,7.66034,5.1,1.98355
229,2000-08-17,00:00:00.00,0.215587,7.54599,4.26,1.93417
230,2000-08-18,00:00:00.00,0.368876,7.63787,4.21,1.88715
231,2000-08-19,00:00:00.00,0.341925,7.52648,4.05,1.84225
232,2000-08-20,00:00:00.00,0.280442,7.3798,4.04,1.79928
233,2000-08-21,00:00:00.00,0.289748,7.22415,4,1.75815
234,2000-08-22,00:00:00.00,1.50135,6.93488,3.96,1.71873
235,2000-08-23,00:00:00.00,0.161932,6.63126,3.94,1.68086
236,2000-08-24,00:00:00.00,21.3729,6.39209,4.19,1.72262
237,2000-08-25,00:00:00.00,0.0489006,6.46414,3.99,2.26711
238,2000-08-26,00:00:00.00,0.0674278,6.69013,3.73,2.40555
239,2000-08-27,00:00:00.00,8.70497,6.82004,3.58,2.05417
240,2000-08-28,00:00:00.00,0.409736,7.03614,3.79,2.07023
241,2000-08-29,00:00:00.00,0.0924827,7.18037,3.48,2.0634
242,2000-08-30,00:00:00.00,0.164669,7.14743,2.03,2.00768
243,2000-08-31,00:00:00.00,0.654688,7.15684,1.01,1.9546
244,2000-09-01,00:00:00.00,0.102091,7.06632,0.57,1.90408
245,2000-09-02,00:00:00.00,1.55197,6.92194,0.41,1.85596
246,2000-09-03,00:00:00.00,1.04102,7.02295,0.34,1.81017
247,2000-09-04,00:00:00.00,7.43801,7.18564,0.32,1.79617
248,2000-09-05,00:00:00.00,1.08016,7.30573,0.3,1.84869
249,2000-09-06,00:00:00.00,0.257667,7.40719,0.28,1.8694
250,2000-09-07,00:00:00.00,0.278925,7.3475,0.25,1.82344
251,2000-09-08,00:00:00.00,0.119171,7.14228,0.24,1.77954
252,2000-09-09,00:00:00.00,0.663845,7.09131,0.24,1.73755
253,2000-09-10,00:00:00.00,0.00861147,6.96016,0.23,1.69744
254,2000-09-11,00:00:00.00,2.24191,6.65775,0.29,1.65932
255,2000-09-12,00:00:00.00,0.761294,6.38045,0.56,1.62349
256,2000-09-13,00:00:00.00,14.24,6.14823,0.55,1.63884
257,2000-09-14,00:00:00.00,0.0544575,6.14322,0.46,1.90934
258,2000-09-15,00:00:00.00,9.17731,6.3717,0.39,2.01098
259,2000-09-16,00:00:00.00,1.30738,6.82089,0.43,1.91472
260,2000-09-17,00:00:00.00,0.29077,7.32618,0.39,1.93196
261,2000-09-18,00:00:00.00,0.376664,7.6215,0.33,1.8854
262,2000-09-19,00:00:00.00,0.0567378,7.65157,0.33,1.83874
263,2000-09-20,00:00:00.00,0.0720107,7.58441,0.33,1.79419
264,2000-09-21,00:00:00.00,2.62162,7.57425,0.3,1.75233
265,2000-09-22,00:00:00.00,11.1779,7.74527,0.44,1.75875
266,2000-09-23,00:00:00.00,1.53763,8.03306,0.52,1.94429
267,2000-09-24,00:00:00.00,4.91982,8.27125,0.53,2.03059
268,2000-09-25,00:00:00.00,0.109511,8.55566,0.57,2.01809
269,2000-09-26,00:00:00.00,0.284151,8.85829,0.52,2.05915
270,2000-09-27,00:00:00.00,0.473506,9.0018,0.46,2.00252
271,2000-09-28,00:00:00.00,0.972446,9.10396,0.42,1.94581
272,2000-09-29,00:00:00.00,0.569251,9.23969,0.39,1.91706
273,2000-09-30,00:00:00.00,0.565964,9.18268,0.36,1.85642
274,2000-10-01,00:00:00.00,0.00627043,8.97585,0.32,1.76542
275,2000-10-02,00:00:00.00,0.101331,8.72667,0.32,1.69943
276,2000-10-03,00:00:00.00,3.20101,8.44106,0.31,1.66844
277,2000-10-04,00:00:00.00,0.828024,8.31615,0.3,1.69853
278,2000-10-05,00:00:00.00,0.295543,8.33229,0.28,1.7312
279,2000-10-06,00:00:00.00,0.123798,8.32394,0.27,1.71342
280,2000-10-07,00:00:00.00,3.55107,8.37131,0.27,1.72174
281,2000-10-08,00:00:00.00,9.82764,8.55575,0.43,1.80221
282,2000-10-09,00:00:00.00,0.947285,8.94273,0.58,1.90778
283,2000-10-10,00:00:00.00,0.332714,9.35009,0.55,1.92566
284,2000-10-11,00:00:00.00,0.268249,9.43117,0.56,1.85417
285,2000-10-12,00:00:00.00,0.0885887,9.37157,1.18,1.78186
286,2000-10-13,00:00:00.00,0.315205,9.27146,1.56,1.7037
287,2000-10-14,00:00:00.00,2.98558,9.12056,1.39,1.66226
288,2000-10-15,00:00:00.00,8.52845,8.9796,1.11,1.72291
289,2000-10-16,00:00:00.00,1.02852,8.91653,0.89,2.0266
290,2000-10-17,00:00:00.00,1.7829,8.97661,0.73,2.13511
291,2000-10-18,00:00:00.00,1.31672,9.11295,0.65,1.98622
292,2000-10-19,00:00:00.00,2.06892,9.28204,0.6,1.95952
293,2000-10-20,00:00:00.00,0.19707,9.38838,0.57,1.93138
294,2000-10-21,00:00:00.00,0.0973365,9.30699,0.55,1.86988
295,2000-10-22,00:00:00.00,0.0724922,9.14856,0.53,1.80359
296,2000-10-23,00:00:00.00,0.299876,9.12165,0.48,1.7979
297,2000-10-24,00:00:00.00,1.63721,9.08635,0.45,1.78347
298,2000-10-25,00:00:00.00,1.14196,9.00927,0.46,1.72546
299,2000-10-26,00:00:00.00,0.0401729,8.91382,0.46,1.67106
300,2000-10-27,00:00:00.00,0.242324,8.7505,0.43,1.63224
301,2000-10-28,00:00:00.00,11.1444,8.6014,0.44,1.63578
302,2000-10-29,00:00:00.00,0.958547,8.67911,0.42,1.81934
303,2000-10-30,00:00:00.00,0.532632,8.89576,0.46,1.91529
304,2000-10-31,00:00:00.00,0.206106,9.02479,0.52,1.83323
305,2000-11-01,00:00:00.00,0.240609,9.08969,0.51,1.79636
306,2000-11-02,00:00:00.00,0.226866,9.10472,0.46,1.74637
307,2000-11-03,00:00:00.00,0.414107,9.02951,0.42,1.69131
308,2000-11-04,00:00:00.00,0.617388,8.94339,0.39,1.65419
309,2000-11-05,00:00:00.00,0.383564,8.96066,0.38,1.65529
310,2000-11-06,00:00:00.00,0.10464,9.05383,0.36,1.66588
311,2000-11-07,00:00:00.00,0.113426,9.09741,0.36,1.64322
312,2000-11-08,00:00:00.00,0.0977402,9.05577,0.36,1.60326
313,2000-11-09,00:00:00.00,0.312144,8.95178,0.36,1.56004
314,2000-11-10,00:00:00.00,15.6359,8.85728,0.36,1.56881
315,2000-11-11,00:00:00.00,26.6918,9.20183,0.46,2.13927
316,2000-11-12,00:00:00.00,0.124222,10.4508,0.62,3.34992
317,2000-11-13,00:00:00.00,0.074831,11.8135,0.62,3.42859
318,2000-11-14,00:00:00.00,4.81828,12.6034,0.61,2.76942
319,2000-11-15,00:00:00.00,4.56944,13.4136,0.71,2.70641
320,2000-11-16,00:00:00.00,2.03062,14.2968,0.97,2.73335
321,2000-11-17,00:00:00.00,4.48681,14.9561,1.17,2.74859
322,2000-11-18,00:00:00.00,2.61082,15.4814,1.46,2.73744
323,2000-11-19,00:00:00.00,2.81763,15.9737,1.46,2.70898
324,2000-11-20,00:00:00.00,1.98384,16.4043,1.63,2.65337
325,2000-11-21,00:00:00.00,8.04621,16.7379,1.93,2.59813
326,2000-11-22,00:00:00.00,2.72662,17.0116,2.19,2.54489
327,2000-11-23,00:00:00.00,5.82402,17.2115,2.19,2.49094
328,2000-11-24,00:00:00.00,0.65512,17.3136,2.11,2.43916
329,2000-11-25,00:00:00.00,0.871236,17.3049,1.97,2.38288
330,2000-11-26,00:00:00.00,0.120328,17.1826,1.86,2.31265
331,2000-11-27,00:00:00.00,13.3021,17.1007,1.97,2.28626
332,2000-11-28,00:00:00.00,2.80807,17.747,2.4,2.46455
333,2000-11-29,00:00:00.00,2.64292,18.9191,2.75,2.96011
334,2000-11-30,00:00:00.00,0.293262,19.6517,2.92,3.3863
