time,date,hour,precip [mm/day],sub7078 [m3/s],sub7079 [m3/s],sub7080 [m3/s],sub7081 [m3/s],sub7082 [m3/s],sub7082 (observed) [m3/s]
1284,2003-07-08,00:00:00.00,10.1225,2.7522,1.54711,0.849293,1.65145,10.5033,5.67
1285,2003-07-09,00:00:00.00,0.0646546,2.95999,1.57503,0.910071,1.77859,11.4838,7.56
1286,2003-07-10,00:00:00.00,0.070581,3.03341,1.57187,0.931063,1.82393,11.8608,11.5
1287,2003-07-11,00:00:00.00,18.5591,3.01369,1.60264,0.917881,1.80019,11.8145,9.08
1288,2003-07-12,00:00:00.00,7.27344,3.68287,1.98778,1.08908,2.15705,14.8977,8.21
1289,2003-07-13,00:00:00.00,2.03092,4.25207,2.29757,1.25146,2.4836,17.5812,11
1290,2003-07-14,00:00:00.00,0.0959767,3.94951,2.13308,1.17986,2.32951,16.2975,18.3
1291,2003-07-15,00:00:00.00,0.0166485,3.54506,1.91492,1.06265,2.0952,14.4839,19.5
1292,2003-07-16,00:00:00.00,9.96097,3.4891,1.8538,1.04907,2.07113,14.0733,15.2
1293,2003-07-17,00:00:00.00,0.0264403,3.87242,1.92639,1.18066,2.34096,15.1537,13.8
1294,2003-07-18,00:00:00.00,0.930615,4.02418,1.94038,1.2351,2.4534,15.5164,13.8
1295,2003-07-19,00:00:00.00,0.0147082,3.69088,1.8298,1.1282,2.23658,14.3597,11.5
1296,2003-07-20,00:00:00.00,0.026969,3.46008,1.74775,1.05524,2.08852,13.5284,9.21
1297,2003-07-21,00:00:00.00,0.327683,3.34256,1.69707,1.0199,2.0166,13.0541,7.8
1298,2003-07-22,00:00:00.00,21.0165,3.56901,1.84433,1.09455,2.16319,13.725,7.34
1299,2003-07-23,00:00:00.00,0.0550526,4.85542,2.61703,1.50946,2.98545,17.8753,9.12
1300,2003-07-24,00:00:00.00,0.0246421,5.48866,3.00229,1.71476,3.39263,19.8747,11.7
1301,2003-07-25,00:00:00.00,0.174345,4.73582,2.56339,1.47465,2.91691,17.3331,10.7
1302,2003-07-26,00:00:00.00,0.109464,4.25258,2.288,1.32118,2.61174,15.6836,9.53
1303,2003-07-27,00:00:00.00,0.217257,4.0677,2.19418,1.26367,2.49527,15.0203,7.64
1304,2003-07-28,00:00:00.00,1.28645,3.90986,2.1149,1.2147,2.39606,14.4493,6.35
1305,2003-07-29,00:00:00.00,0.0267557,3.76445,2.04144,1.16958,2.30487,13.9227,5.68
1306,2003-07-30,00:00:00.00,0.0753164,3.62983,1.9731,1.1278,2.22059,13.4345,5.2
1307,2003-07-31,00:00:00.00,0.0117948,3.50426,1.90908,1.08882,2.1421,12.9787,4.8
1308,2003-08-01,00:00:00.00,3.79468,3.40862,1.85567,1.05987,2.0847,12.6093,4.49
1309,2003-08-02,00:00:00.00,2.77101,3.38404,1.82553,1.05513,2.07834,12.4363,4.97
1310,2003-08-03,00:00:00.00,2.81813,3.32531,1.79645,1.03823,2.04617,12.2084,5.36
1311,2003-08-04,00:00:00.00,4.2504,3.19498,1.80934,0.995466,1.95831,11.9304,11.8
1312,2003-08-05,00:00:00.00,1.246,3.10175,1.91218,0.963532,1.89055,11.9315,21.8
1313,2003-08-06,00:00:00.00,3.11596,3.02328,1.91503,0.937717,1.83723,11.7918,41.5
1314,2003-08-07,00:00:00.00,0.797968,2.93548,1.79216,0.909631,1.7825,11.4748,35.8
1315,2003-08-08,00:00:00.00,1.62577,2.85368,1.70926,0.883783,1.73168,11.1748,47.9
1316,2003-08-09,00:00:00.00,0.342701,2.775,1.6605,0.860203,1.68472,10.7889,49.6
1317,2003-08-10,00:00:00.00,0.0582807,2.70176,1.61576,0.837931,1.64035,10.4605,33.4
1318,2003-08-11,00:00:00.00,0.162524,2.63346,1.57335,0.81678,1.59827,10.1883,21.1
1319,2003-08-12,00:00:00.00,3.55037,2.58075,1.5368,0.801089,1.567,9.97195,15.4
1320,2003-08-13,00:00:00.00,1.20372,2.56745,1.51322,0.799438,1.56373,9.88773,15.7
1321,2003-08-14,00:00:00.00,0.107136,2.53391,1.48441,0.789944,1.54595,9.7369,20.9
1322,2003-08-15,00:00:00.00,0.0526524,2.45382,1.44266,0.763595,1.49444,9.43555,33
1323,2003-08-16,00:00:00.00,0.190483,2.38535,1.40547,0.741779,1.45068,9.17691,28.1
1324,2003-08-17,00:00:00.00,0.0841063,2.33135,1.37333,0.725014,1.41711,8.96697,19.6
1325,2003-08-18,00:00:00.00,0.0188788,2.28067,1.34289,0.70923,1.38577,8.76903,14.9
1326,2003-08-19,00:00:00.00,0.0542751,2.23228,1.31384,0.694153,1.35587,8.58014,11.9
1327,2003-08-20,00:00:00.00,0.0406789,2.1859,1.28602,0.679703,1.32723,8.3992,9.7
1328,2003-08-21,00:00:00.00,0.0108193,2.14135,1.2593,0.665827,1.29974,8.22549,8.32
1329,2003-08-22,00:00:00.00,2.51877,2.09859,1.23365,0.652508,1.27337,8.05883,6.25
1330,2003-08-23,00:00:00.00,0.584996,2.05764,1.20906,0.639752,1.24815,7.89936,8.74
1331,2003-08-24,00:00:00.00,0.347841,2.01844,1.18549,0.627538,1.22401,7.74677,11.3
1332,2003-08-25,00:00:00.00,0.899332,1.9808,1.16291,0.615813,1.20085,7.60037,8.52
1333,2003-08-26,00:00:00.00,0.107949,1.94456,1.14127,0.604527,1.17856,7.45964,6.99
1334,2003-08-27,00:00:00.00,4.26656,1.92974,1.12048,0.600283,1.171,7.35515,6.3
1335,2003-08-28,00:00:00.00,0.036161,1.97619,1.10046,0.616241,1.2058,7.34796,5.68
1336,2003-08-29,00:00:00.00,0.616704,1.98191,1.08117,0.618725,1.21234,7.28121,5.17
1337,2003-08-30,00:00:00.00,5.27127,1.91514,1.06709,0.594264,1.16545,7.14867,4.91
1338,2003-08-31,00:00:00.00,0.0208517,1.89735,1.06712,0.577049,1.14288,7.22194,5.03
1339,2003-09-01,00:00:00.00,3.74084,1.88521,1.06799,0.569512,1.13149,7.23634,4.74
1340,2003-09-02,00:00:00.00,0.873142,1.8435,1.08099,0.569251,1.11476,7.09073,4.43
1341,2003-09-03,00:00:00.00,0.158392,1.80848,1.08212,0.565118,1.09768,6.96121,3.79
1342,2003-09-04,00:00:00.00,0.295335,1.77439,1.04596,0.551425,1.07489,6.79764,3.46
1343,2003-09-05,00:00:00.00,0.0222712,1.74247,1.01543,0.53958,1.0544,6.65769,3.37
1344,2003-09-06,00:00:00.00,0.0677005,1.7145,0.997471,0.53079,1.03726,6.54911,3.28
1345,2003-09-07,00:00:00.00,0.136153,1.68802,0.981886,0.522615,1.02104,6.44715,3.15
1346,2003-09-08,00:00:00.00,0.0826531,1.66239,0.966859,0.514709,1.00534,6.34852,2.99
1347,2003-09-09,00:00:00.00,0.0654175,1.63756,0.952297,0.507047,0.990136,6.25297,2.79
1348,2003-09-10,00:00:00.00,0.0103306,1.61352,0.938199,0.499624,0.975411,6.16049,2.57
1349,2003-09-11,00:00:00.00,0.132093,1.59021,0.924542,0.49243,0.961146,6.07088,2.44
1350,2003-09-12,00:00:00.00,0.31381,1.56761,0.911298,0.485452,0.947314,5.98398,2.37
1351,2003-09-13,00:00:00.00,0.0215001,1.54569,0.898454,0.478682,0.933899,5.89972,2.27
1352,2003-09-14,00:00:00.00,0.0870105,1.52442,0.886001,0.472116,0.920894,5.81802,2.23
1353,2003-09-15,00:00:00.00,0.0390861,1.5038,0.873921,0.465746,0.908281,5.73877,2.28
1354,2003-09-16,00:00:00.00,15.5362,1.56372,0.905524,0.488622,0.950931,5.90453,3.84
1355,2003-09-17,00:00:00.00,0.0164932,1.87089,1.07075,0.601671,1.16373,6.81735,5.51
1356,2003-09-18,00:00:00.00,0.0630301,2.0049,1.1422,0.651715,1.25776,7.20538,4.08
1357,2003-09-19,00:00:00.00,0.0795521,1.79373,1.02706,0.575894,1.11447,6.5504,3.36
1358,2003-09-20,00:00:00.00,20.2037,1.82065,1.03453,0.587004,1.13236,6.60299,3.67
1359,2003-09-21,00:00:00.00,0.07911,2.4223,1.33134,0.80947,1.53933,8.33861,4.9
1360,2003-09-22,00:00:00.00,0.0712605,2.70447,1.46851,0.915253,1.73213,9.13421,5.88
1361,2003-09-23,00:00:00.00,18.9784,2.51472,1.36853,0.845054,1.60307,8.59841,5.92
1362,2003-09-24,00:00:00.00,2.57636,3.08276,1.63252,1.04535,1.97186,10.4271,11.5
1363,2003-09-25,00:00:00.00,4.70062,3.48998,1.84023,1.1911,2.2404,11.7553,14.3
1364,2003-09-26,00:00:00.00,7.93055,3.26314,1.8294,1.11468,2.09823,11.1279,17.7
1365,2003-09-27,00:00:00.00,0.831784,3.48336,1.96821,1.21294,2.26795,11.6394,21.7
1366,2003-09-28,00:00:00.00,14.6249,3.86277,2.06365,1.3653,2.53934,12.537,17.8
1367,2003-09-29,00:00:00.00,0.683128,4.64441,2.35674,1.65303,3.06675,14.7408,16.7
1368,2003-09-30,00:00:00.00,1.97051,5.03523,2.52056,1.79583,3.32958,15.9001,22.1
1369,2003-10-01,00:00:00.00,1.78587,4.49632,2.30032,1.59221,2.95929,14.4323,26.3
1370,2003-10-02,00:00:00.00,1.31329,4.18622,2.19727,1.47314,2.73551,13.612,25
1371,2003-10-03,00:00:00.00,2.48016,4.05737,2.17267,1.42154,2.63588,13.3195,28.1
1372,2003-10-04,00:00:00.00,5.55916,4.07312,2.20157,1.41919,2.63936,13.4972,39.9
1373,2003-10-05,00:00:00.00,4.24905,4.39146,2.38601,1.52509,2.84845,14.6731,61.4
1374,2003-10-06,00:00:00.00,0.613181,4.71711,2.54418,1.64055,3.06983,15.7622,83.9
1375,2003-10-07,00:00:00.00,0.337754,4.59171,2.45538,1.59833,2.98991,15.2778,86.6
1376,2003-10-08,00:00:00.00,0.0176096,4.2305,2.27044,1.46787,2.74656,14.1027,69.5
1377,2003-10-09,00:00:00.00,0.0367143,4.00649,2.1604,1.38464,2.59323,13.4111,47.4
1378,2003-10-10,00:00:00.00,0.062369,3.86146,2.08831,1.32962,2.49278,12.9758,33.5
1379,2003-10-11,00:00:00.00,0.0145421,3.72911,2.022,1.27966,2.40143,12.5767,26.2
1380,2003-10-12,00:00:00.00,0.0309151,3.60566,1.9598,1.23336,2.31661,12.2021,20.9
1381,2003-10-13,00:00:00.00,2.42358,3.51278,1.90719,1.19758,2.25213,11.9202,16.7
1382,2003-10-14,00:00:00.00,0.0866659,3.49199,1.87467,1.18552,2.23449,11.8623,15.5
1383,2003-10-15,00:00:00.00,16.3326,3.80187,1.9848,1.30059,2.45229,12.7791,15.1
1384,2003-10-16,00:00:00.00,2.42848,5.24183,2.56052,1.84988,3.47612,17.0274,48.9
1385,2003-10-17,00:00:00.00,0.0329236,6.08447,2.89323,2.17222,4.07562,19.5744,93.5
1386,2003-10-18,00:00:00.00,0.0283364,5.34397,2.58345,1.89568,3.55778,17.3807,93.8
1387,2003-10-19,00:00:00.00,2.64279,4.78941,2.34947,1.68576,3.1691,15.7054,61.5
1388,2003-10-20,00:00:00.00,0.130756,4.66154,2.30037,1.6236,3.06553,15.4986,45.2
1389,2003-10-21,00:00:00.00,0.032525,4.53767,2.25119,1.56868,2.97011,15.2387,34.4
1390,2003-10-22,00:00:00.00,0.590444,4.32328,2.15852,1.49236,2.82434,14.5268,32
1391,2003-10-23,00:00:00.00,1.012,4.15293,2.08449,1.43155,2.70787,13.9733,26.3
1392,2003-10-24,00:00:00.00,0.797531,4.05104,2.04462,1.39607,2.6371,13.6624,23.4
1393,2003-10-25,00:00:00.00,0.418071,3.94316,2.01542,1.35597,2.55989,13.3754,19.9
1394,2003-10-26,00:00:00.00,7.16062,3.92765,2.07148,1.34203,2.53861,13.4909,20.6
1395,2003-10-27,00:00:00.00,5.80996,4.47589,2.53235,1.51906,2.88259,15.6574,24.2
1396,2003-10-28,00:00:00.00,0.818221,5.30671,3.04977,1.81018,3.43392,18.3605,30.8
1397,2003-10-29,00:00:00.00,1.73538,5.34696,3.03718,1.83932,3.47768,18.232,39.7
1398,2003-10-30,00:00:00.00,4.28157,4.9691,2.90519,1.70377,3.22132,17.1681,41.1
1399,2003-10-31,00:00:00.00,0.026043,5.09759,3.023,1.73776,3.2951,17.7726,44.6
1400,2003-11-01,00:00:00.00,0.498015,5.11757,3.00504,1.74283,3.30702,17.8193,42.3
1401,2003-11-02,00:00:00.00,0.0479654,4.75746,2.77686,1.6174,3.06874,16.5666,35.6
1402,2003-11-03,00:00:00.00,5.75824,4.62514,2.72961,1.56808,2.97327,16.1847,38
1403,2003-11-04,00:00:00.00,6.07765,5.12953,3.19662,1.73033,3.27132,18.2588,77.4
1404,2003-11-05,00:00:00.00,5.41454,5.98967,3.91963,1.99628,3.7705,21.8483,129
1405,2003-11-06,00:00:00.00,5.98551,6.48208,4.23216,2.11465,4.00529,24.5085,151
1406,2003-11-07,00:00:00.00,0.0460835,6.62864,4.2596,2.12371,4.0387,25.9929,136
1407,2003-11-08,00:00:00.00,0.0911113,6.36936,4.08028,2.03743,3.88133,25.1038,92.3
1408,2003-11-09,00:00:00.00,0.113121,5.83382,3.71737,1.87588,3.57117,22.6468,65
1409,2003-11-10,00:00:00.00,0.116951,5.48004,3.47015,1.76439,3.35864,21.0995,49.4
1410,2003-11-11,00:00:00.00,0.0916647,5.24183,3.30075,1.68617,3.21185,20.1188,40.5
1411,2003-11-12,00:00:00.00,8.99998,5.33695,3.33602,1.71455,3.268,20.4225,38.5
1412,2003-11-13,00:00:00.00,5.0597,6.52407,4.04225,2.0856,3.98155,25.0235,43.4
1413,2003-11-14,00:00:00.00,9.84518,7.93962,4.95477,2.50252,4.79823,31.2083,49.3
1414,2003-11-15,00:00:00.00,0.586169,9.0241,5.71847,2.79044,5.37508,36.7638,60.3
1415,2003-11-16,00:00:00.00,0.177904,9.06888,5.75353,2.78978,5.37758,37.2708,67.2
1416,2003-11-17,00:00:00.00,2.9062,8.08613,5.10115,2.49923,4.81178,32.8912,78.1
1417,2003-11-18,00:00:00.00,1.07344,7.80189,4.92855,2.4095,4.63876,31.6598,95.5
1418,2003-11-19,00:00:00.00,9.1282,8.05034,5.26328,2.46911,4.75652,33.0423,104
1419,2003-11-20,00:00:00.00,14.7225,9.87966,7.30204,2.98857,5.75415,41.9677,111
1420,2003-11-21,00:00:00.00,0.0134489,14.0331,10.6439,4.27697,8.20959,58.8316,132
1421,2003-11-22,00:00:00.00,0.0143556,15.0673,10.9551,4.64473,8.90161,61.3824,133
1422,2003-11-23,00:00:00.00,0.162732,12.509,8.83942,3.86247,7.40564,50.4621,97.1
1423,2003-11-24,00:00:00.00,0.0617516,10.8697,7.53935,3.35791,6.44081,43.5955,67.5
1424,2003-11-25,00:00:00.00,10.3736,10.5655,7.28115,3.26123,6.25459,42.2455,55.6
1425,2003-11-26,00:00:00.00,0.647323,12.3145,8.72512,3.77515,7.23737,49.6728,55.3
1426,2003-11-27,00:00:00.00,0.201064,12.9917,9.27884,3.97109,7.62237,52.5186,52.4
1427,2003-11-28,00:00:00.00,8.47237,12.1332,8.37452,3.7403,7.18356,47.9941,46.8
1428,2003-11-29,00:00:00.00,11.3613,15.2931,9.99494,4.82456,9.22819,57.0236,46.9
1429,2003-11-30,00:00:00.00,4.10976,21.2951,13.8924,6.78846,12.9489,77.2916,80.3
1430,2003-12-01,00:00:00.00,0.955,22.8271,15.1675,7.24115,13.8177,83.9458,103
1431,2003-12-02,00:00:00.00,4.17843,20.0076,13.188,6.30396,12.0505,74.6532,99.3
1432,2003-12-03,00:00:00.00,3.45315,18.1774,11.602,5.69984,10.9172,68.5613,90.9
1433,2003-12-04,00:00:00.00,0.415397,16.6286,10.3783,5.19613,9.96592,63.3045,74.5
1434,2003-12-05,00:00:00.00,0.256746,14.4458,8.96767,4.51591,8.66215,54.8931,56.4
1435,2003-12-06,00:00:00.00,0.320254,12.8623,7.96273,4.02249,7.71611,48.8228,48.1
1436,2003-12-07,00:00:00.00,0.597867,11.7215,7.23369,3.66581,7.03281,44.5071,40.8
1437,2003-12-08,00:00:00.00,0.201284,10.8077,6.64816,3.38024,6.48551,41.0296,35.6
1438,2003-12-09,00:00:00.00,0.58028,10.0584,6.18425,3.14557,6.03557,38.199,31.6
1439,2003-12-10,00:00:00.00,1.19867,9.48878,5.88533,2.96531,5.69097,36.1238,30.2
1440,2003-12-11,00:00:00.00,11.5017,10.1875,6.42597,3.15745,6.06074,39.0966,29.6
1441,2003-12-12,00:00:00.00,3.09939,14.4531,9.5163,4.35108,8.3366,56.9705,65.5
1442,2003-12-13,00:00:00.00,1.91899,17.1983,12.4821,5.07184,9.70489,69.7989,109
1443,2003-12-14,00:00:00.00,0.647127,15.2176,11.714,4.48029,8.57406,62.3838,96.6
1444,2003-12-15,00:00:00.00,4.59109,13.0918,9.66079,3.89459,7.45728,52.9373,63.8
1445,2003-12-16,00:00:00.00,0.463731,11.8639,8.44032,3.55502,6.80966,47.7259,49.3
1446,2003-12-17,00:00:00.00,4.17034,11.3333,7.88771,3.41331,6.53483,45.4472,44.3
1447,2003-12-18,00:00:00.00,2.66662,12.1812,8.33231,3.69077,7.04613,48.2403,55.4
1448,2003-12-19,00:00:00.00,1.71191,13.0806,8.91563,3.97318,7.57212,51.7786,65.1
1449,2003-12-20,00:00:00.00,1.6004,12.4011,8.49469,3.75679,7.16462,50.004,59.7
1450,2003-12-21,00:00:00.00,0.607493,11.318,7.68193,3.39209,6.47545,46.4794,50.1
1451,2003-12-22,00:00:00.00,0.453598,10.5672,7.04767,3.15021,6.01624,43.3188,43.4
1452,2003-12-23,00:00:00.00,0.20947,9.91443,6.5665,2.97938,5.68838,40.6806,39.7
1453,2003-12-24,00:00:00.00,9.66752,10.5543,7.15494,3.1636,6.04818,45.0779,41.8
1454,2003-12-25,00:00:00.00,2.16927,15.3365,11.3172,4.48596,8.60969,64.9817,62.7
1455,2003-12-26,00:00:00.00,2.22156,18.3417,14.0981,5.29667,10.1573,76.5847,91.7
1456,2003-12-27,00:00:00.00,0.429084,16.2528,12.6604,4.64096,8.88002,69.2607,85
1457,2003-12-28,00:00:00.00,0.178882,14.1854,10.952,4.03464,7.72626,60.8621,64.1
1458,2003-12-29,00:00:00.00,1.23142,12.92,9.51883,3.69049,7.07302,55.9855,51.2
1459,2003-12-30,00:00:00.00,15.3448,15.6046,10.6064,4.51132,8.65003,69.3872,74.9
1460,2003-12-31,00:00:00.00,6.92266,32.2726,20.3458,10.2957,19.7028,121.413,180
1461,2004-01-01,00:00:00.00,0.6509,43.8034,26.8454,14.3593,27.4602,153.195,224
1462,2004-01-02,00:00:00.00,0.526222,35.6595,21.5975,11.5167,22.0421,126.968,168
1463,2004-01-03,00:00:00.00,3.43623,26.9472,16.4017,8.56718,16.4299,98.1498,107
1464,2004-01-04,00:00:00.00,6.08884,24.8724,15.1463,7.78331,14.9702,91.8166,109
1465,2004-01-05,00:00:00.00,1.89437,26.1555,15.405,8.0558,15.5297,97.1698,125
1466,2004-01-06,00:00:00.00,2.88937,24.4586,14.0379,7.50061,14.461,91.1626,104
1467,2004-01-07,00:00:00.00,3.94508,20.2856,11.7734,6.2408,12.0239,75.9583,75.6
1468,2004-01-08,00:00:00.00,3.25279,17.5653,10.2942,5.41445,10.4273,66.0099,51.6
1469,2004-01-09,00:00:00.00,1.80218,15.7806,9.29808,4.86866,9.37367,59.4626,29
1470,2004-01-10,00:00:00.00,0.170512,14.4273,8.53867,4.45396,8.5733,54.4772,30
1471,2004-01-11,00:00:00.00,0.614027,13.3622,7.93936,4.12716,7.94267,50.54,32
1472,2004-01-12,00:00:00.00,6.09103,12.5034,7.455,3.86346,7.4338,47.3551,38
1473,2004-01-13,00:00:00.00,2.37017,11.794,7.05393,3.6455,7.0132,44.7166,39.4
1474,2004-01-14,00:00:00.00,1.5852,11.1962,6.71537,3.46166,6.65852,42.4889,38.2
1475,2004-01-15,00:00:00.00,4.10376,10.6857,6.42562,3.30457,6.35552,40.5831,34.7
1476,2004-01-16,00:00:00.00,0.2544,10.2465,6.1755,3.16937,6.09478,38.9405,28.9
1477,2004-01-17,00:00:00.00,0.329036,9.86681,5.95868,3.05242,5.86926,37.5181,26.2
1478,2004-01-18,00:00:00.00,3.90291,9.53493,5.76857,2.95019,5.67214,36.2726,25
1479,2004-01-19,00:00:00.00,2.72301,9.24039,5.59917,2.85943,5.49719,35.1655,23.8
1480,2004-01-20,00:00:00.00,1.89329,8.97576,5.44638,2.77784,5.33996,34.1696,23
1481,2004-01-21,00:00:00.00,0.376081,8.73742,5.30831,2.70432,5.19829,33.2716,22.2
1482,2004-01-22,00:00:00.00,2.09033,8.52209,5.18324,2.63788,5.0703,32.4594,21.6
1483,2004-01-23,00:00:00.00,2.86396,8.32517,5.06845,2.57713,4.95327,31.7153,20.9
1484,2004-01-24,00:00:00.00,2.22167,8.14351,4.96213,2.52111,4.84535,31.0278,20.2
1485,2004-01-25,00:00:00.00,0.435973,7.97673,4.86421,2.46969,4.7463,30.3955,19.9
1486,2004-01-26,00:00:00.00,0.582823,7.8241,4.77427,2.42267,4.65567,29.8159,19.5
1487,2004-01-27,00:00:00.00,2.97855,7.68325,4.69101,2.3793,4.57208,29.2802,19.1
1488,2004-01-28,00:00:00.00,8.20862,7.55174,4.61297,2.3388,4.49406,28.7794,18.7
1489,2004-01-29,00:00:00.00,3.05708,7.42676,4.5384,2.3003,4.41989,28.3031,18.3
1490,2004-01-30,00:00:00.00,1.89464,7.30769,4.46707,2.26361,4.3492,27.849,18
1491,2004-01-31,00:00:00.00,2.37041,7.19586,4.39994,2.22914,4.28283,27.4221,17.8
1492,2004-02-01,00:00:00.00,1.37143,7.09069,4.33668,2.19671,4.22042,27.0204,17.6
1493,2004-02-02,00:00:00.00,0.287445,6.99064,4.27628,2.16586,4.16105,26.6381,17.4
1494,2004-02-03,00:00:00.00,0.3435,6.89402,4.21764,2.13607,4.10375,26.2685,17.2
1495,2004-02-04,00:00:00.00,4.44041,7.1137,4.3594,2.20321,4.23095,27.0806,17
1496,2004-02-05,00:00:00.00,0.445255,8.28309,5.1044,2.56114,4.91135,31.438,16.8
1497,2004-02-06,00:00:00.00,0.282287,8.88182,5.48642,2.74428,5.2592,33.663,16.6
1498,2004-02-07,00:00:00.00,4.92145,8.62855,5.33371,2.66459,5.10906,32.7741,16.4
1499,2004-02-08,00:00:00.00,0.551697,9.61064,5.9822,2.95687,5.67299,36.7032,16.2
1500,2004-02-09,00:00:00.00,0.155213,10.1475,6.33149,3.11679,5.98158,38.8422,16
1501,2004-02-10,00:00:00.00,0.622555,9.37035,5.82327,2.8824,5.53197,35.813,15.9
1502,2004-02-11,00:00:00.00,1.46355,8.81099,5.45693,2.71331,5.2079,33.641,15.8
1503,2004-02-12,00:00:00.00,0.48672,8.48442,5.24036,2.61419,5.01839,32.3828,15.7
1504,2004-02-13,00:00:00.00,1.11446,8.20201,5.05403,2.52837,4.85428,31.2955,15.6
1505,2004-02-14,00:00:00.00,0.791254,7.9478,4.88747,2.45104,4.70634,30.3178,15.5
1506,2004-02-15,00:00:00.00,0.373725,7.71609,4.7367,2.38049,4.57131,29.4282,15.4
1507,2004-02-16,00:00:00.00,0.209496,7.50447,4.59976,2.31602,4.44787,28.6165,15.3
1508,2004-02-17,00:00:00.00,0.135066,7.31226,4.47585,2.25742,4.33565,27.879,15.2
1509,2004-02-18,00:00:00.00,0.323382,7.13669,4.36307,2.20388,4.23307,27.2046,15.2
1510,2004-02-19,00:00:00.00,0.271757,6.97329,4.25858,2.15404,4.13752,26.5767,15.1
1511,2004-02-20,00:00:00.00,0.301672,6.81944,4.16068,2.10707,4.04745,25.9857,15.1
1512,2004-02-21,00:00:00.00,7.09728,7.1092,4.33811,2.19846,4.21657,27.1342,15
1513,2004-02-22,00:00:00.00,4.88226,9.10383,5.59291,2.79913,5.34011,35.047,20
1514,2004-02-23,00:00:00.00,0.29653,11.3529,7.06395,3.40685,6.48441,44.1353,25
1515,2004-02-24,00:00:00.00,0.524721,11.2262,7.02314,3.31808,6.32266,43.7615,30
1516,2004-02-25,00:00:00.00,0.993441,10.0163,6.23312,2.98405,5.69284,38.9023,29
1517,2004-02-26,00:00:00.00,0.273193,9.31052,5.76441,2.7927,5.33164,36.0605,28.2
1518,2004-02-27,00:00:00.00,0.170901,8.86518,5.46939,2.66784,5.0964,34.28,27.5
1519,2004-02-28,00:00:00.00,0.168626,8.48065,5.21653,2.55888,4.89085,32.7484,26
1520,2004-02-29,00:00:00.00,0.249564,8.13831,4.99304,2.46111,4.70616,31.3899,25
1521,2004-03-01,00:00:00.00,0.2059,7.83083,4.79423,2.37267,4.5389,30.2626,24.5
1522,2004-03-02,00:00:00.00,1.96269,8.35884,6.95561,2.30364,4.40722,36.0377,24
1523,2004-03-03,00:00:00.00,1.44259,18.5745,29.0949,3.51429,6.67559,105.258,32
1524,2004-03-04,00:00:00.00,0.373927,53.1769,63.4119,12.877,24.12,261.985,60
1525,2004-03-05,00:00:00.00,1.02461,80.6347,57.8466,24.272,45.7485,317.292,130
1526,2004-03-06,00:00:00.00,13.6407,79.5035,32.9238,26.3815,50.7587,269.518,286
1527,2004-03-07,00:00:00.00,0.217211,69.9356,30.0456,22.6817,44.1334,253.762,555
1528,2004-03-08,00:00:00.00,3.36789,52.9375,27.5946,16.6136,32.14,205.522,482
1529,2004-03-09,00:00:00.00,0.358847,37.5269,21.3844,11.6472,22.5174,147.647,353
1530,2004-03-10,00:00:00.00,0.0578178,29.7476,17.6907,9.1831,17.7595,117.82,237
1531,2004-03-11,00:00:00.00,0.0240345,24.3011,14.4343,7.50375,14.4923,95.3995,157
1532,2004-03-12,00:00:00.00,1.9748,20.905,12.471,6.44765,12.4486,81.8144,106
1533,2004-03-13,00:00:00.00,2.24849,18.9166,11.5098,5.80468,11.228,74.5545,79.6
1534,2004-03-14,00:00:00.00,0.00583749,17.3319,10.6741,5.30195,10.2654,68.5646,59.3
1535,2004-03-15,00:00:00.00,1.89633,15.8971,9.70272,4.87202,9.42133,62.4807,50.3
1536,2004-03-16,00:00:00.00,0.188174,15.1497,9.06108,4.65214,8.99176,59.0389,50.5
1537,2004-03-17,00:00:00.00,1.73884,14.4246,8.53914,4.43365,8.56674,55.9478,44.9
1538,2004-03-18,00:00:00.00,0.330872,13.4294,8.00689,4.12773,7.96992,52.1028,37.5
1539,2004-03-19,00:00:00.00,0.163562,12.627,7.56853,3.88119,7.48948,48.994,36.4
1540,2004-03-20,00:00:00.00,0.040549,11.9822,7.20247,3.68337,7.10457,46.4779,32.8
1541,2004-03-21,00:00:00.00,8.83664,12.3393,7.55201,3.8045,7.32812,47.9088,38.3
1542,2004-03-22,00:00:00.00,1.18684,15.5679,10.0394,4.84617,9.30146,60.6816,81.3
1543,2004-03-23,00:00:00.00,0.148579,17.0305,11.1866,5.32136,10.1989,66.4443,92.5
1544,2004-03-24,00:00:00.00,0.44592,14.9361,9.65693,4.65452,8.92772,58.1448,67.7
1545,2004-03-25,00:00:00.00,0.495498,13.4598,8.59659,4.18589,8.03352,52.3175,54.8
1546,2004-03-26,00:00:00.00,1.0115,13.2014,8.44721,4.09494,7.86602,51.4058,80.9
1547,2004-03-27,00:00:00.00,9.90268,16.3586,10.6046,5.07306,9.75579,63.2666,235
1548,2004-03-28,00:00:00.00,0.13468,22.6912,14.1603,7.14491,13.7015,84.141,402
1549,2004-03-29,00:00:00.00,0.335239,23.6323,14.2441,7.50338,14.3623,85.6605,335
1550,2004-03-30,00:00:00.00,3.27408,19.6138,11.8665,6.19415,11.865,71.9612,213
1551,2004-03-31,00:00:00.00,15.6206,20.246,12.257,6.38954,12.2247,74.4794,150
1552,2004-04-01,00:00:00.00,1.36336,29.8204,17.1828,9.5355,18.1912,107.248,193
1553,2004-04-02,00:00:00.00,2.89944,33.7186,18.7663,10.845,20.6777,119.945,193
