time,date,hour,precip [mm/day],sub7026 [m3/s],sub7027 [m3/s],sub7028 [m3/s],sub7028 (observed) [m3/s]
325,2000-11-21,00:00:00.00,0.198489,0.102509,0.0752239,0.556442,0.538
326,2000-11-22,00:00:00.00,1.25038,0.0919047,0.0676848,0.500096,0.5097
327,2000-11-23,00:00:00.00,0.895662,0.0833742,0.0616635,0.454985,0.4814
328,2000-11-24,00:00:00.00,0.937873,0.0763857,0.0567604,0.418176,0.4814
329,2000-11-25,00:00:00.00,0.207246,0.0705492,0.0526838,0.387529,0.4531
330,2000-11-26,00:00:00.00,5.59261,0.0700897,0.052963,0.388355,0.5097
331,2000-11-27,00:00:00.00,2.39517,0.106709,0.0847924,0.615888,0.8778
332,2000-11-28,00:00:00.00,1.07057,0.223814,0.186287,1.34857,1.3026
333,2000-11-29,00:00:00.00,0.0750628,0.314902,0.267791,1.92856,1.7273
334,2000-11-30,00:00:00.00,3.02445,0.284595,0.242146,1.73541,2.1804
335,2000-12-01,00:00:00.00,0.630284,0.225724,0.188443,1.35544,2.6051
336,2000-12-02,00:00:00.00,0.241368,0.189135,0.155112,1.12975,2.6618
337,2000-12-03,00:00:00.00,0.146824,0.158477,0.12694,0.938845,2.3503
338,2000-12-04,00:00:00.00,0.181372,0.134029,0.104831,0.780851,2.0105
339,2000-12-05,00:00:00.00,0.107675,0.116199,0.0895536,0.667461,1.699
340,2000-12-06,00:00:00.00,0.641727,0.102669,0.0784131,0.584381,1.3592
341,2000-12-07,00:00:00.00,0.362387,0.0920714,0.0699493,0.521005,1.0477
342,2000-12-08,00:00:00.00,4.80797,0.0835771,0.0633297,0.471259,0.7929
343,2000-12-09,00:00:00.00,0.678821,0.076637,0.0580295,0.431309,0.9911
344,2000-12-10,00:00:00.00,0.0895851,0.0708565,0.05369,0.398514,2.2937
345,2000-12-11,00:00:00.00,0.305147,0.0659666,0.0500691,0.371095,1.2459
346,2000-12-12,00:00:00.00,16.8775,0.0776236,0.0554931,0.424556,1.161
347,2000-12-13,00:00:00.00,1.47364,0.225605,0.123425,1.09332,3.8794
348,2000-12-14,00:00:00.00,9.1585,0.406106,0.205949,1.89257,6.3713
349,2000-12-15,00:00:00.00,4.73662,0.379363,0.196202,1.76451,4.5307
350,2000-12-16,00:00:00.00,0.289479,0.267543,0.14661,1.26566,2.237
351,2000-12-17,00:00:00.00,29.7505,0.319315,0.177668,1.48389,2.2653
352,2000-12-18,00:00:00.00,10.0993,0.530756,0.346437,2.73251,7.7588
353,2000-12-19,00:00:00.00,0.498851,0.816493,0.522591,4.10909,12.6576
354,2000-12-20,00:00:00.00,1.87883,0.770387,0.459039,3.67411,8.4951
355,2000-12-21,00:00:00.00,0.195888,0.470748,0.284961,2.28308,3.4263
356,2000-12-22,00:00:00.00,2.67526,0.336308,0.203584,1.62624,2.0671
357,2000-12-23,00:00:00.00,0.178613,0.263482,0.159813,1.27376,1.7273
358,2000-12-24,00:00:00.00,0.136966,0.218546,0.1329,1.05739,1.4725
359,2000-12-25,00:00:00.00,0.170247,0.188453,0.11492,0.912968,1.2176
360,2000-12-26,00:00:00.00,0.600717,0.167014,0.102135,0.810328,0.9628
361,2000-12-27,00:00:00.00,0.539456,0.151027,0.0926093,0.733902,0.7362
362,2000-12-28,00:00:00.00,0.167652,0.138726,0.0852771,0.675121,0.6796
363,2000-12-29,00:00:00.00,0.255065,0.128973,0.0794525,0.628477,0.6513
364,2000-12-30,00:00:00.00,2.07879,0.121043,0.0747062,0.590515,0.623
365,2000-12-31,00:00:00.00,2.72626,0.114469,0.0707629,0.55901,0.5947
366,2001-01-01,00:00:00.00,0.140106,0.108895,0.067413,0.532271,0.538
367,2001-01-02,00:00:00.00,0.244132,0.104079,0.064512,0.509137,0.5097
368,2001-01-03,00:00:00.00,0.300541,0.0998488,0.0619588,0.488792,0.4814
369,2001-01-04,00:00:00.00,0.938116,0.0960779,0.0596765,0.470621,0.4531
370,2001-01-05,00:00:00.00,0.522943,0.0926607,0.0576044,0.45413,0.4248
371,2001-01-06,00:00:00.00,4.35965,0.0927523,0.0588306,0.460928,0.4814
372,2001-01-07,00:00:00.00,0.271716,0.109483,0.0769701,0.584917,0.5663
373,2001-01-08,00:00:00.00,0.334297,0.129252,0.0983291,0.730994,0.623
374,2001-01-09,00:00:00.00,0.213644,0.12777,0.0972812,0.723136,0.7079
375,2001-01-10,00:00:00.00,0.119026,0.116578,0.0859523,0.644692,0.7646
376,2001-01-11,00:00:00.00,0.0847066,0.107613,0.0773581,0.584383,0.8212
377,2001-01-12,00:00:00.00,0.246791,0.10022,0.0705989,0.536392,0.7929
378,2001-01-13,00:00:00.00,0.466638,0.0939595,0.0651131,0.497034,0.7646
379,2001-01-14,00:00:00.00,0.387113,0.0885651,0.0605588,0.464058,0.7362
380,2001-01-15,00:00:00.00,0.513323,0.0838415,0.0567025,0.435896,0.9345
381,2001-01-16,00:00:00.00,0.48975,0.106728,0.0625078,0.509276,1.1893
382,2001-01-17,00:00:00.00,0.285723,0.366626,0.132941,1.35887,1.7273
383,2001-01-18,00:00:00.00,0.163071,0.649755,0.216387,2.31755,3.8511
384,2001-01-19,00:00:00.00,0.267098,0.564821,0.204351,2.09296,3.8511
385,2001-01-20,00:00:00.00,0.951156,0.369913,0.152951,1.46041,3.4547
386,2001-01-21,00:00:00.00,0.114767,0.273645,0.122193,1.12178,3.0582
387,2001-01-22,00:00:00.00,0.127063,0.217268,0.101998,0.913243,2.6618
388,2001-01-23,00:00:00.00,0.169145,0.180741,0.0878604,0.773316,2.2937
389,2001-01-24,00:00:00.00,0.179671,0.155297,0.0774325,0.673238,2.1238
390,2001-01-25,00:00:00.00,0.492627,0.136582,0.0694053,0.598041,1.9822
391,2001-01-26,00:00:00.00,0.465744,0.122269,0.0630351,0.539513,1.8406
392,2001-01-27,00:00:00.00,3.52023,0.111374,0.0578708,0.493201,1.699
393,2001-01-28,00:00:00.00,1.94803,0.104269,0.0536004,0.457277,1.5574
394,2001-01-29,00:00:00.00,0.263311,0.0988782,0.0499951,0.427791,1.4158
395,2001-01-30,00:00:00.00,2.11239,0.0936105,0.0469014,0.402529,1.2743
396,2001-01-31,00:00:00.00,9.02795,0.244726,0.111355,1.06173,1.5291
397,2001-02-01,00:00:00.00,0.812413,1.66982,0.939747,7.66929,4.1059
398,2001-02-02,00:00:00.00,0.134916,3.60705,1.13999,14.3407,6.4279
399,2001-02-03,00:00:00.00,2.33094,2.76811,0.477601,9.94745,4.8139
400,2001-02-04,00:00:00.00,0.0621846,0.831429,0.315272,3.36536,2.7751
401,2001-02-05,00:00:00.00,0.631643,0.357314,0.222503,1.70214,1.9822
402,2001-02-06,00:00:00.00,1.4524,0.290801,0.174313,1.37182,1.4442
403,2001-02-07,00:00:00.00,8.1527,0.260299,0.152502,1.22657,1.076
404,2001-02-08,00:00:00.00,0.185765,0.284197,0.171345,1.38074,0.7362
405,2001-02-09,00:00:00.00,0.991296,0.311891,0.193489,1.55379,0.6513
406,2001-02-10,00:00:00.00,17.7331,0.418894,0.343843,2.48312,4.6156
407,2001-02-11,00:00:00.00,1.04416,0.774062,0.927899,7.3557,8.7216
408,2001-02-12,00:00:00.00,0.0728421,0.988244,3.66867,16.7513,6.0315
409,2001-02-13,00:00:00.00,0.177217,0.762898,4.03347,14.2073,4.3042
410,2001-02-14,00:00:00.00,0.22091,0.49065,1.0761,3.85598,3.398
411,2001-02-15,00:00:00.00,12.0289,0.424469,0.0967267,1.71991,2.6618
412,2001-02-16,00:00:00.00,0.242906,0.649612,0.339421,3.18023,4.1909
413,2001-02-17,00:00:00.00,0.376883,0.836406,0.548401,4.33764,7.504
414,2001-02-18,00:00:00.00,0.115968,0.661333,0.443599,3.43715,5.7766
415,2001-02-19,00:00:00.00,0.120684,0.446183,0.29403,2.2856,3.8228
416,2001-02-20,00:00:00.00,0.421415,0.343866,0.227004,1.76253,2.0388
417,2001-02-21,00:00:00.00,0.253518,0.284352,0.189017,1.46643,1.1327
418,2001-02-22,00:00:00.00,0.286969,0.245542,0.164375,1.28419,0.8495
419,2001-02-23,00:00:00.00,2.52168,0.21828,0.147014,1.15893,0.6796
420,2001-02-24,00:00:00.00,0.213175,0.1978,0.134092,1.05558,0.5097
421,2001-02-25,00:00:00.00,4.25762,0.184281,0.12668,0.993211,0.3681
422,2001-02-26,00:00:00.00,8.61387,0.225751,0.167675,1.31371,0.2549
423,2001-02-27,00:00:00.00,0.190144,0.501901,0.378295,2.88441,0.2265
424,2001-02-28,00:00:00.00,0.325222,0.734673,0.5311,4.04361,0.4814
425,2001-03-01,00:00:00.00,0.169057,0.602755,0.415237,3.20351,0.3681
426,2001-03-02,00:00:00.00,0.103641,0.406343,0.271488,2.10946,1.0477
427,2001-03-03,00:00:00.00,0.317097,0.309387,0.205158,1.59722,1.8406
428,2001-03-04,00:00:00.00,0.346739,0.251618,0.167019,1.30091,2.6051
429,2001-03-05,00:00:00.00,0.325009,0.213489,0.142418,1.11252,2.6335
430,2001-03-06,00:00:00.00,0.987773,0.187243,0.125374,0.985331,2.4352
431,2001-03-07,00:00:00.00,1.16688,0.167977,0.112733,0.888462,2.237
432,2001-03-08,00:00:00.00,0.0468361,0.152376,0.102815,0.808158,2.0388
433,2001-03-09,00:00:00.00,0.336173,0.139397,0.0947004,0.741474,1.8406
434,2001-03-10,00:00:00.00,0.646328,0.128512,0.087867,0.685738,1.6424
435,2001-03-11,00:00:00.00,0.131089,0.11922,0.0820098,0.638235,1.4442
436,2001-03-12,00:00:00.00,1.46074,0.111109,0.0779322,0.602895,1.2459
437,2001-03-13,00:00:00.00,2.68507,0.107441,0.0864165,0.650122,1.076
438,2001-03-14,00:00:00.00,4.01565,0.123802,0.144272,1.03218,1.4158
439,2001-03-15,00:00:00.00,0.134955,0.154229,0.238033,1.62,2.237
440,2001-03-16,00:00:00.00,0.0930537,0.163112,0.262666,1.7386,2.2937
441,2001-03-17,00:00:00.00,8.64151,0.159737,0.230339,1.52818,2.237
442,2001-03-18,00:00:00.00,2.81228,0.219246,0.297951,1.99678,4.2192
443,2001-03-19,00:00:00.00,0.135224,0.286772,0.3679,2.49527,3.6812
444,2001-03-20,00:00:00.00,0.292806,0.261693,0.297405,2.06337,3.5396
445,2001-03-21,00:00:00.00,0.140659,0.206128,0.208732,1.48502,2.6901
446,2001-03-22,00:00:00.00,0.142884,0.176568,0.178457,1.26918,1.6707
447,2001-03-23,00:00:00.00,0.0972958,0.157467,0.164864,1.15588,0.8778
448,2001-03-24,00:00:00.00,0.0512435,0.136651,0.139572,0.979853,0.7079
449,2001-03-25,00:00:00.00,0.0693387,0.11769,0.114413,0.811105,0.6796
450,2001-03-26,00:00:00.00,1.23727,0.103074,0.096768,0.690785,0.623
451,2001-03-27,00:00:00.00,0.209185,0.0915532,0.0838283,0.601347,0.5663
452,2001-03-28,00:00:00.00,0.410127,0.0822987,0.0740223,0.532793,0.5663
453,2001-03-29,00:00:00.00,0.243311,0.0746619,0.0662962,0.478277,0.538
454,2001-03-30,00:00:00.00,2.43552,0.0699533,0.0609251,0.444585,0.538
455,2001-03-31,00:00:00.00,0.104409,0.0746096,0.0625975,0.478109,0.538
456,2001-04-01,00:00:00.00,0.221939,0.0811718,0.0733878,0.551092,0.5097
457,2001-04-02,00:00:00.00,3.89857,0.0803914,0.0830193,0.581012,0.5097
458,2001-04-03,00:00:00.00,0.217864,0.0894371,0.0958916,0.652903,0.4814
459,2001-04-04,00:00:00.00,0.907872,0.101637,0.106194,0.727173,0.4814
460,2001-04-05,00:00:00.00,0.0481302,0.0962172,0.0968554,0.6691,0.4531
461,2001-04-06,00:00:00.00,0.119599,0.0834526,0.0809275,0.564206,0.4248
462,2001-04-07,00:00:00.00,7.0433,0.0767596,0.0739815,0.516689,6.9659
463,2001-04-08,00:00:00.00,8.04244,0.0920169,0.104853,0.708405,14.4699
464,2001-04-09,00:00:00.00,1.0655,0.121989,0.189792,1.22688,8.9198
465,2001-04-10,00:00:00.00,10.3953,0.137122,0.249489,1.59144,6.5412
466,2001-04-11,00:00:00.00,9.58015,0.185235,0.305962,1.99379,4.8139
467,2001-04-12,00:00:00.00,10.8523,0.354237,0.413809,2.85468,3.3697
468,2001-04-13,00:00:00.00,1.20832,0.562965,0.488956,3.58379,4.8705
469,2001-04-14,00:00:00.00,0.0091645,0.576526,0.443763,3.36001,10.2507
470,2001-04-15,00:00:00.00,0.266015,0.415633,0.309226,2.36412,7.9004
471,2001-04-16,00:00:00.00,7.78377,0.300608,0.212739,1.63728,4.7855
472,2001-04-17,00:00:00.00,0.0749435,0.335099,0.20893,1.65283,4.7572
473,2001-04-18,00:00:00.00,0.863093,0.387805,0.220772,1.78473,6.3713
474,2001-04-19,00:00:00.00,0.119087,0.321448,0.182453,1.47328,5.2386
475,2001-04-20,00:00:00.00,0.104443,0.230823,0.13623,1.08693,4.2758
476,2001-04-21,00:00:00.00,11.5915,0.198642,0.118925,0.946787,3.1715
477,2001-04-22,00:00:00.00,7.25985,0.314812,0.181487,1.47729,6.8527
478,2001-04-23,00:00:00.00,4.66074,0.474577,0.290681,2.34257,10.1657
479,2001-04-24,00:00:00.00,1.37518,0.462074,0.31794,2.48688,9.4578
480,2001-04-25,00:00:00.00,1.01974,0.351363,0.259008,1.9848,8.3252
481,2001-04-26,00:00:00.00,0.0453482,0.258378,0.188508,1.44113,7.6739
482,2001-04-27,00:00:00.00,0.048896,0.19486,0.139194,1.06614,6.3147
483,2001-04-28,00:00:00.00,0.520575,0.154004,0.108686,0.833668,4.4457
484,2001-04-29,00:00:00.00,0.320445,0.125583,0.088009,0.675688,2.6335
485,2001-04-30,00:00:00.00,0.349877,0.104808,0.0731901,0.562176,3.0016
486,2001-05-01,00:00:00.00,0.0616642,0.0889809,0.0620177,0.476525,3.2281
487,2001-05-02,00:00:00.00,2.75994,0.0764733,0.0532041,0.408989,2.9733
488,2001-05-03,00:00:00.00,0.264732,0.0664169,0.0461057,0.354665,2.7751
489,2001-05-04,00:00:00.00,0.156292,0.0582348,0.0403287,0.310479,2.2937
490,2001-05-05,00:00:00.00,0.272253,0.051405,0.0355049,0.27357,1.699
491,2001-05-06,00:00:00.00,0.144771,0.0456116,0.0314025,0.242186,1.161
492,2001-05-07,00:00:00.00,0.317242,0.040677,0.0279039,0.215421,1.3592
493,2001-05-08,00:00:00.00,7.36666,0.0389375,0.025562,0.199671,1.5008
494,2001-05-09,00:00:00.00,16.0845,0.0612554,0.0313355,0.264089,1.7273
495,2001-05-10,00:00:00.00,0.0314646,0.164751,0.0736443,0.660686,1.6424
496,2001-05-11,00:00:00.00,0.027687,0.263899,0.122526,1.09017,1.5008
497,2001-05-12,00:00:00.00,6.81009,0.247173,0.119916,1.04655,1.2743
498,2001-05-13,00:00:00.00,2.22316,0.21317,0.0994146,0.876311,1.4442
499,2001-05-14,00:00:00.00,0.140181,0.200174,0.0878395,0.792663,1.8689
500,2001-05-15,00:00:00.00,2.91403,0.165412,0.0731087,0.656883,2.0954
501,2001-05-16,00:00:00.00,15.3028,0.13903,0.0664496,0.580808,2.5485
502,2001-05-17,00:00:00.00,8.61285,0.183472,0.109114,0.901864,4.559
503,2001-05-18,00:00:00.00,4.42794,0.303493,0.178258,1.47676,9.656
504,2001-05-19,00:00:00.00,13.4501,0.464033,0.191735,1.74641,9.4295
505,2001-05-20,00:00:00.00,2.13691,0.679413,0.191518,2.02369,6.5412
506,2001-05-21,00:00:00.00,0.178854,0.805543,0.194542,2.21374,5.1537
507,2001-05-22,00:00:00.00,12.3822,0.693608,0.16649,1.89159,4.5873
508,2001-05-23,00:00:00.00,15.5175,0.698718,0.198139,2.1161,3.6246
509,2001-05-24,00:00:00.00,2.43448,0.852899,0.339822,3.15867,2.8034
510,2001-05-25,00:00:00.00,5.829,0.871463,0.404533,3.54179,2.3786
511,2001-05-26,00:00:00.00,4.10606,0.791871,0.337506,3.04083,2.0388
512,2001-05-27,00:00:00.00,6.39175,0.709346,0.280105,2.60211,1.9822
513,2001-05-28,00:00:00.00,7.68296,0.713598,0.262962,2.53391,4.644
514,2001-05-29,00:00:00.00,0.162587,0.766861,0.290627,2.77555,6.5129
515,2001-05-30,00:00:00.00,3.37238,0.700819,0.289154,2.66399,5.7766
516,2001-05-31,00:00:00.00,0.0667876,0.515811,0.222728,2.02518,4.559
517,2001-06-01,00:00:00.00,0.107641,0.37188,0.160786,1.4758,3.6529
518,2001-06-02,00:00:00.00,6.00819,0.288801,0.126136,1.14899,3.7095
519,2001-06-03,00:00:00.00,5.24018,0.268691,0.124025,1.08943,3.1715
520,2001-06-04,00:00:00.00,0.725638,0.277483,0.137033,1.20906,2.6618
521,2001-06-05,00:00:00.00,1.89256,0.251423,0.12806,1.17123,2.2087
522,2001-06-06,00:00:00.00,3.17461,0.204807,0.103499,0.953563,3.9077
523,2001-06-07,00:00:00.00,11.5709,0.19572,0.091795,0.844371,4.5873
524,2001-06-08,00:00:00.00,0.438949,0.366702,0.134084,1.30246,3.1998
525,2001-06-09,00:00:00.00,0.224689,0.541455,0.18297,1.80206,2.3503
526,2001-06-10,00:00:00.00,0.176352,0.458507,0.162905,1.56145,2.1521
527,2001-06-11,00:00:00.00,1.60848,0.308004,0.1195,1.10471,1.9539
528,2001-06-12,00:00:00.00,0.393281,0.226254,0.0922714,0.836336,1.6424
529,2001-06-13,00:00:00.00,4.8734,0.175418,0.0741187,0.66423,1.3026
530,2001-06-14,00:00:00.00,1.50664,0.141139,0.0622116,0.556275,1.2459
531,2001-06-15,00:00:00.00,2.13379,0.116755,0.053637,0.480687,1.2743
532,2001-06-16,00:00:00.00,9.43795,0.100955,0.049183,0.435736,1.2743
533,2001-06-17,00:00:00.00,0.741053,0.0996837,0.0623979,0.526112,1.9539
534,2001-06-18,00:00:00.00,0.166951,0.101929,0.0793757,0.644833,1.4158
535,2001-06-19,00:00:00.00,0.250492,0.092376,0.0745826,0.597743,1.5291
536,2001-06-20,00:00:00.00,0.521746,0.078835,0.060579,0.483983,1.3309
537,2001-06-21,00:00:00.00,3.95956,0.0691574,0.0502768,0.403908,1.4725
538,2001-06-22,00:00:00.00,6.29113,0.068099,0.043632,0.366293,1.8689
539,2001-06-23,00:00:00.00,2.37412,0.0767334,0.0432708,0.390303,1.6141
540,2001-06-24,00:00:00.00,2.34734,0.081529,0.0443201,0.413385,1.3309
541,2001-06-25,00:00:00.00,0.651007,0.0772617,0.0403921,0.380634,1.6141
542,2001-06-26,00:00:00.00,0.04095,0.0703008,0.0348282,0.330474,2.237
543,2001-06-27,00:00:00.00,0.0859651,0.0618581,0.0303453,0.286073,1.5008
544,2001-06-28,00:00:00.00,6.72536,0.0542931,0.0273992,0.254986,0.9628
545,2001-06-29,00:00:00.00,0.318204,0.0512415,0.028553,0.266215,0.8212
546,2001-06-30,00:00:00.00,0.724705,0.0497398,0.0306763,0.288559,0.9345
547,2001-07-01,00:00:00.00,2.63514,0.0454143,0.0287775,0.268848,1.076
548,2001-07-02,00:00:00.00,3.36994,0.0401942,0.0252562,0.232208,1.2176
549,2001-07-03,00:00:00.00,0.295546,0.0358459,0.0223693,0.203394,1.4158
550,2001-07-04,00:00:00.00,3.3927,0.0321748,0.019961,0.179493,1.8123
551,2001-07-05,00:00:00.00,12.4179,0.032018,0.0191116,0.171877,1.8972
552,2001-07-06,00:00:00.00,1.28072,0.0532673,0.0251489,0.243672,1.9255
553,2001-07-07,00:00:00.00,1.70457,0.0833325,0.0332493,0.341685,1.784
554,2001-07-08,00:00:00.00,0.979052,0.0850489,0.0331167,0.33921,1.6141
555,2001-07-09,00:00:00.00,6.98227,0.071145,0.0291076,0.287679,1.4442
556,2001-07-10,00:00:00.00,0.876761,0.0655566,0.0277352,0.268481,1.3026
557,2001-07-11,00:00:00.00,0.414879,0.0627409,0.0271503,0.259545,1.2743
558,2001-07-12,00:00:00.00,0.413396,0.0559305,0.0247817,0.233051,1.4725
559,2001-07-13,00:00:00.00,0.052647,0.0481924,0.0218606,0.20201,1.6141
560,2001-07-14,00:00:00.00,0.156182,0.0419895,0.019423,0.176936,1.5291
561,2001-07-15,00:00:00.00,0.104233,0.0369256,0.0173684,0.156343,1.5574
562,2001-07-16,00:00:00.00,0.152733,0.0327292,0.0156205,0.139192,1.5574
563,2001-07-17,00:00:00.00,0.028328,0.0292086,0.0141206,0.124731,1.5574
564,2001-07-18,00:00:00.00,0.190253,0.0262248,0.0128238,0.112415,1.5291
565,2001-07-19,00:00:00.00,0.442463,0.0236757,0.0116956,0.101842,1.5008
566,2001-07-20,00:00:00.00,1.05524,0.0214825,0.010709,0.092704,1.5008
567,2001-07-21,00:00:00.00,1.22943,0.0195832,0.00984191,0.0847564,1.4725
568,2001-07-22,00:00:00.00,1.67272,0.0179278,0.00907631,0.077804,1.4725
569,2001-07-23,00:00:00.00,3.84036,0.0164841,0.00839701,0.0717045,1.4442
570,2001-07-24,00:00:00.00,3.05974,0.0152471,0.00779168,0.0663941,1.4158
571,2001-07-25,00:00:00.00,5.22514,0.0141943,0.00726342,0.0618922,1.1327
572,2001-07-26,00:00:00.00,6.33745,0.0136176,0.00688518,0.0593127,1.4442
573,2001-07-27,00:00:00.00,4.10909,0.0144915,0.00673097,0.0605312,1.4442
574,2001-07-28,00:00:00.00,0.0443572,0.0163468,0.00658239,0.0627187,0.9911
575,2001-07-29,00:00:00.00,0.931862,0.0169758,0.00624872,0.0613943,0.9911
576,2001-07-30,00:00:00.00,2.36334,0.0160585,0.00585975,0.0575689,1.1044
577,2001-07-31,00:00:00.00,0.25567,0.0148251,0.00550598,0.0536553,0.9911
578,2001-08-01,00:00:00.00,0.19739,0.0137301,0.00518331,0.0501407,0.8778
579,2001-08-02,00:00:00.00,0.693931,0.012752,0.00488806,0.0469466,0.7079
580,2001-08-03,00:00:00.00,2.10648,0.0118744,0.00461719,0.044041,0.6513
581,2001-08-04,00:00:00.00,14.2808,0.011656,0.00451282,0.0432531,0.6513
582,2001-08-05,00:00:00.00,0.116926,0.0146126,0.00516287,0.0526356,0.623
583,2001-08-06,00:00:00.00,0.0257884,0.0186492,0.00605096,0.0654809,0.5947
584,2001-08-07,00:00:00.00,0.166803,0.0190719,0.00611695,0.066878,0.6513
585,2001-08-08,00:00:00.00,0.504621,0.0174683,0.00573996,0.0618556,0.5663
586,2001-08-09,00:00:00.00,1.89777,0.0160594,0.00539645,0.057388,0.5663
587,2001-08-10,00:00:00.00,0.368427,0.0148154,0.00508276,0.0533973,0.5663
588,2001-08-11,00:00:00.00,4.44993,0.01385,0.00481056,0.0501754,0.538
589,2001-08-12,00:00:00.00,0.108329,0.0136299,0.0046283,0.0489379,0.623
590,2001-08-13,00:00:00.00,10.3443,0.0141248,0.00456565,0.0498025,0.5663
591,2001-08-14,00:00:00.00,0.605006,0.0164832,0.00485655,0.0564962,0.5663
592,2001-08-15,00:00:00.00,0.034971,0.0192245,0.00523229,0.0644925,0.3964
593,2001-08-16,00:00:00.00,0.422911,0.0190722,0.00516161,0.0639244,0.623
594,2001-08-17,00:00:00.00,2.42779,0.0174457,0.00486883,0.0589763,0.6513
595,2001-08-18,00:00:00.00,0.418067,0.016023,0.00460024,0.0546225,0.5947
596,2001-08-19,00:00:00.00,0.867372,0.0147712,0.00435331,0.0507661,0.538
597,2001-08-20,00:00:00.00,23.1488,0.0145962,0.00451781,0.0518039,0.5097
598,2001-08-21,00:00:00.00,1.8761,0.0201247,0.00723583,0.0826491,0.4814
599,2001-08-22,00:00:00.00,0.159764,0.0279636,0.0111868,0.127665,0.4814
600,2001-08-23,00:00:00.00,3.2933,0.0291044,0.0121525,0.136971,0.5097
601,2001-08-24,00:00:00.00,10.8586,0.0271853,0.0116573,0.129168,0.7079
602,2001-08-25,00:00:00.00,0.0367912,0.030699,0.0140984,0.157263,0.7646
603,2001-08-26,00:00:00.00,0.0973604,0.0356428,0.0174207,0.195278,0.623
604,2001-08-27,00:00:00.00,10.2555,0.0358092,0.0182441,0.20135,0.5097
605,2001-08-28,00:00:00.00,0.609948,0.0385979,0.0216095,0.23478,0.4248
606,2001-08-29,00:00:00.00,2.51419,0.0429091,0.0262538,0.281358,0.3115
607,2001-08-30,00:00:00.00,0.0499858,0.0408555,0.0258881,0.270348,0.2832
608,2001-08-31,00:00:00.00,0.152441,0.0360202,0.0230056,0.23312,0.2832
609,2001-09-01,00:00:00.00,5.3556,0.03214,0.0208631,0.206123,0.2549
610,2001-09-02,00:00:00.00,0.313893,0.0294829,0.0209478,0.203104,0.2549
611,2001-09-03,00:00:00.00,0.165593,0.0274104,0.0216384,0.206624,0.2832
612,2001-09-04,00:00:00.00,0.160076,0.0250446,0.0202598,0.189565,0.1982
613,2001-09-05,00:00:00.00,0.31053,0.0227045,0.0180624,0.165367,0.1982
614,2001-09-06,00:00:00.00,0.114288,0.0206763,0.0162041,0.145812,0.1982
615,2001-09-07,00:00:00.00,0.0482882,0.0189076,0.0146188,0.129719,0.1982
616,2001-09-08,00:00:00.00,1.15694,0.0173558,0.013255,0.116269,0.1699
617,2001-09-09,00:00:00.00,2.12417,0.0159873,0.0120733,0.104888,0.1982
618,2001-09-10,00:00:00.00,15.586,0.0156231,0.0118672,0.101934,0.2832
619,2001-09-11,00:00:00.00,7.79037,0.0205424,0.0173526,0.144619,0.7646
620,2001-09-12,00:00:00.00,0.104896,0.0297431,0.029446,0.234189,0.6513
621,2001-09-13,00:00:00.00,0.0434522,0.0338037,0.0364331,0.279804,0.5663
622,2001-09-14,00:00:00.00,0.225534,0.0315188,0.0338524,0.255766,0.3964
623,2001-09-15,00:00:00.00,0.0555755,0.0282207,0.0291531,0.219251,0.3964
624,2001-09-16,00:00:00.00,0.145284,0.0254184,0.0253847,0.190415,0.3398
625,2001-09-17,00:00:00.00,0.114219,0.0230174,0.0223139,0.167163,0.2549
626,2001-09-18,00:00:00.00,0.146361,0.0209436,0.0197752,0.148079,0.2265
627,2001-09-19,00:00:00.00,1.59665,0.0191392,0.0176502,0.132181,0.2265
628,2001-09-20,00:00:00.00,23.0194,0.0200676,0.0183685,0.137852,0.2265
629,2001-09-21,00:00:00.00,0.542149,0.0399772,0.0381462,0.290552,0.2265
630,2001-09-22,00:00:00.00,2.82266,0.0691499,0.0663037,0.509954,0.2265
631,2001-09-23,00:00:00.00,0.375226,0.0734142,0.0688699,0.534366,0.2265
632,2001-09-24,00:00:00.00,1.17198,0.0615382,0.0558823,0.437246,0.2265
633,2001-09-25,00:00:00.00,20.1344,0.05931,0.053681,0.414947,0.538
634,2001-09-26,00:00:00.00,1.47257,0.103714,0.105334,0.761955,0.538
635,2001-09-27,00:00:00.00,0.782049,0.161602,0.172613,1.21125,0.3964
636,2001-09-28,00:00:00.00,0.366586,0.156815,0.163969,1.14696,0.3115
637,2001-09-29,00:00:00.00,0.655625,0.12159,0.118719,0.840499,0.2832
638,2001-09-30,00:00:00.00,0.0317706,0.0975871,0.0897019,0.64232,0.2265
639,2001-10-01,00:00:00.00,0.0687501,0.0803443,0.0706291,0.510454,0.1982
640,2001-10-02,00:00:00.00,0.27872,0.0674595,0.0572923,0.41724,0.2832
641,2001-10-03,00:00:00.00,0.320611,0.0575311,0.0475334,0.348389,0.2832
642,2001-10-04,00:00:00.00,0.412021,0.0496917,0.0401437,0.295822,0.2549
643,2001-10-05,00:00:00.00,0.900645,0.0433843,0.0344011,0.254669,0.2549
644,2001-10-06,00:00:00.00,24.442,0.0452808,0.0390627,0.282182,0.2832
645,2001-10-07,00:00:00.00,4.20628,0.106919,0.137482,0.897045,1.5008
