time,date,hour,precip [mm/day],sub7007 [m3/s],sub7008 [m3/s],sub7009 [m3/s],sub7010 [m3/s],sub7011 [m3/s],sub7011 (observed) [m3/s]
5106,2013-12-24,00:00:00.00,0.378377,13.0619,6.8158,4.0056,9.92951,74.3367,130
5107,2013-12-25,00:00:00.00,0.984842,13.6869,7.22968,4.24605,10.4485,79.212,122
5108,2013-12-26,00:00:00.00,2.31451,11.6746,6.34049,3.75016,8.89639,66.5618,76.2
5109,2013-12-27,00:00:00.00,1.95672,10.4658,5.76825,3.42628,7.97031,58.3855,83.3
5110,2013-12-28,00:00:00.00,0.562669,10.2297,5.64067,3.35031,7.80055,56.5186,107
5111,2013-12-29,00:00:00.00,0.175964,10.0055,5.5174,3.27695,7.63687,55.1185,97.6
5112,2013-12-30,00:00:00.00,0.106604,9.78885,5.39839,3.20616,7.47851,53.7893,67.4
5113,2013-12-31,00:00:00.00,0.349699,9.57946,5.28342,3.1378,7.32517,52.5414,49.5
5114,2014-01-01,00:00:00.00,2.00312,9.37722,5.17241,3.07181,7.17677,51.3619,44.1
5115,2014-01-02,00:00:00.00,1.09096,9.18224,5.0654,3.0082,7.03345,50.2154,42
5116,2014-01-03,00:00:00.00,3.44662,8.99419,4.96219,2.94685,6.895,49.1202,42.5
5117,2014-01-04,00:00:00.00,0.224965,8.81286,4.86266,2.88769,6.7613,48.0682,47.8
5118,2014-01-05,00:00:00.00,1.19224,8.63791,4.76661,2.83061,6.63213,47.0228,58
5119,2014-01-06,00:00:00.00,17.4442,8.63701,4.70838,2.77537,6.82495,47.1768,69.7
5120,2014-01-07,00:00:00.00,8.71657,9.4665,4.85805,2.72183,8.40149,52.7987,74.8
5121,2014-01-08,00:00:00.00,0.913466,9.8352,4.90177,2.66999,9.16896,55.495,73
5122,2014-01-09,00:00:00.00,0.161342,8.9484,4.64131,2.61984,7.78964,49.9282,72.1
5123,2014-01-10,00:00:00.00,0.348129,8.35755,4.45618,2.57134,6.89412,46.0852,74.7
5124,2014-01-11,00:00:00.00,0.756264,8.20032,4.3741,2.52437,6.76183,45.0764,89.4
5125,2014-01-12,00:00:00.00,12.0439,8.56818,4.48028,2.55703,7.21524,46.9648,125
5126,2014-01-13,00:00:00.00,0.279188,11.0685,5.42316,2.98086,9.90644,60.3877,159
5127,2014-01-14,00:00:00.00,2.17611,12.3956,5.94869,3.22987,11.241,68.2374,174
5128,2014-01-15,00:00:00.00,0.661925,10.9303,5.4046,3.01763,9.32722,60.1238,173
5129,2014-01-16,00:00:00.00,1.9193,10.3576,4.96183,2.82711,8.52066,55.6789,164
5130,2014-01-17,00:00:00.00,1.53838,10.0871,4.65608,2.6448,8.50538,54.2262,156
5131,2014-01-18,00:00:00.00,2.62153,9.3083,4.47886,2.53734,7.90389,50.6083,149
5132,2014-01-19,00:00:00.00,0.751598,8.87621,4.39811,2.49298,7.50858,48.3991,146
5133,2014-01-20,00:00:00.00,1.76099,8.70198,4.31947,2.44976,7.35775,47.3684,141
5134,2014-01-21,00:00:00.00,2.21434,8.53239,4.24278,2.40762,7.2109,46.3754,130
5135,2014-01-22,00:00:00.00,0.222904,8.36745,4.16805,2.36654,7.06813,45.4534,122
5136,2014-01-23,00:00:00.00,0.464165,8.20776,4.09549,2.32662,6.92999,44.5682,117
5137,2014-01-24,00:00:00.00,0.653548,8.05352,4.02517,2.2879,6.79663,43.6973,113
5138,2014-01-25,00:00:00.00,0.515388,7.90441,3.95698,2.25031,6.66779,42.8495,108
5139,2014-01-26,00:00:00.00,6.34218,7.76,3.89076,2.21378,6.54308,42.0116,103
5140,2014-01-27,00:00:00.00,2.15851,7.61975,3.82628,2.1782,6.42201,41.2049,97.4
5141,2014-01-28,00:00:00.00,2.65857,7.48343,3.76347,2.14351,6.30439,40.4355,92.9
5142,2014-01-29,00:00:00.00,0.173527,7.35104,3.70232,2.10972,6.19022,39.6994,89.1
5143,2014-01-30,00:00:00.00,0.301769,7.22263,3.64286,2.07683,6.0795,38.9872,85.8
5144,2014-01-31,00:00:00.00,0.954361,7.09807,3.58504,2.04483,5.97213,38.2703,82.9
5145,2014-02-01,00:00:00.00,0.965308,6.97694,3.52869,2.01364,5.86775,37.5747,80.2
5146,2014-02-02,00:00:00.00,13.5192,6.85968,3.47437,1.98319,5.7661,36.9035,77.5
5147,2014-02-03,00:00:00.00,2.59292,6.74757,3.42342,1.95345,5.6671,36.2998,74.7
5148,2014-02-04,00:00:00.00,0.219937,6.63784,3.37311,1.92441,5.57068,35.7236,71.6
5149,2014-02-05,00:00:00.00,0.348746,6.52907,3.32204,1.89607,5.47691,35.1147,68.2
5150,2014-02-06,00:00:00.00,7.966,6.42326,3.27225,1.86844,5.38572,34.5295,64.5
5151,2014-02-07,00:00:00.00,0.278578,6.32031,3.2237,1.84148,5.29706,33.9668,60.6
5152,2014-02-08,00:00:00.00,0.448495,6.22016,3.17637,1.81518,5.21087,33.4217,56.6
5153,2014-02-09,00:00:00.00,0.191006,6.12277,3.13023,1.78953,5.12711,32.8904,52.7
5154,2014-02-10,00:00:00.00,2.13054,6.02803,3.08525,1.76452,5.04569,32.3628,48.7
5155,2014-02-11,00:00:00.00,0.399881,5.93581,3.04138,1.7401,4.96648,31.8547,44.9
5156,2014-02-12,00:00:00.00,0.285221,5.84604,2.99858,1.71627,4.88943,31.3683,41.2
5157,2014-02-13,00:00:00.00,0.205421,5.75864,2.95683,1.693,4.81444,30.8795,37.8
5158,2014-02-14,00:00:00.00,0.585584,5.67348,2.91607,1.67028,4.74143,30.3887,34.8
5159,2014-02-15,00:00:00.00,0.690474,5.59042,2.87624,1.64807,4.67028,29.9114,32.1
5160,2014-02-16,00:00:00.00,0.460629,5.50938,2.83731,1.62635,4.60091,29.4645,29.5
5161,2014-02-17,00:00:00.00,1.73338,5.43033,2.79927,1.60512,4.53327,29.0499,26.8
5162,2014-02-18,00:00:00.00,0.699795,5.35324,2.7621,1.58437,4.46734,28.6311,24.2
5163,2014-02-19,00:00:00.00,7.69121,5.27805,2.72579,1.56409,4.40307,28.2018,24.4
5164,2014-02-20,00:00:00.00,0.372662,5.20467,2.69029,1.54425,4.34038,27.7797,25.6
5165,2014-02-21,00:00:00.00,18.1795,5.22009,2.70361,1.55057,4.3034,27.5985,26.9
5166,2014-02-22,00:00:00.00,19.579,6.47475,3.32267,1.87686,5.23806,32.8665,28
5167,2014-02-23,00:00:00.00,0.454404,9.55202,4.7032,2.56508,8.35877,48.5086,29
5168,2014-02-24,00:00:00.00,0.245377,10.204,4.91438,2.64151,9.44174,54.3155,30
5169,2014-02-25,00:00:00.00,0.919086,7.6337,3.72999,2.03958,6.91676,42.5003,31.1
5170,2014-02-26,00:00:00.00,0.946209,6.19584,3.09235,1.725,5.38217,34.0699,32.6
5171,2014-02-27,00:00:00.00,0.641613,6.06233,3.03797,1.70002,5.23609,32.5553,34.4
5172,2014-02-28,00:00:00.00,1.17524,5.97612,2.99849,1.67886,5.15817,32.0082,36.7
5173,2014-03-01,00:00:00.00,0.229832,5.89189,2.95985,1.65814,5.08211,31.537,39.5
5174,2014-03-02,00:00:00.00,2.05501,5.80952,2.922,1.63783,5.00779,31.0595,42.3
5175,2014-03-03,00:00:00.00,1.09275,5.72861,2.88476,1.61785,4.93483,30.6083,44.8
5176,2014-03-04,00:00:00.00,0.217551,5.6492,2.84815,1.59819,4.86327,30.1983,46.7
5177,2014-03-05,00:00:00.00,1.67357,5.57165,2.81232,1.57893,4.79347,29.7782,47.6
5178,2014-03-06,00:00:00.00,0.44959,5.49582,2.77723,1.56006,4.72531,29.3465,47.5
5179,2014-03-07,00:00:00.00,0.274122,5.42136,2.74271,1.54148,4.65845,28.9103,46.5
5180,2014-03-08,00:00:00.00,0.0617262,5.34791,2.70857,1.5231,4.59258,28.4442,45.1
5181,2014-03-09,00:00:00.00,0.107149,5.27522,2.67468,1.50485,4.52744,27.9918,43.9
5182,2014-03-10,00:00:00.00,0.112226,5.20338,2.64111,1.48675,4.46311,27.6004,43.1
5183,2014-03-11,00:00:00.00,0.0664973,5.13269,2.608,1.46889,4.39986,27.1769,42.9
5184,2014-03-12,00:00:00.00,0.0831678,6.39934,3.35239,1.94328,5.50472,32.6021,42.9
5185,2014-03-13,00:00:00.00,14.1505,12.6261,6.96455,4.2274,11.0368,60.8712,43.1
5186,2014-03-14,00:00:00.00,0.57284,15.6426,8.69606,5.3195,14.0944,78.5078,44.2
5187,2014-03-15,00:00:00.00,0.235045,10.7574,5.84175,3.51308,10.0792,59.4533,45.2
5188,2014-03-16,00:00:00.00,0.241903,7.51782,3.95995,2.32242,6.97886,42.1908,46.4
5189,2014-03-17,00:00:00.00,0.149079,7.19369,3.78211,2.21178,6.49494,38.4516,48
5190,2014-03-18,00:00:00.00,0.153012,7.0728,3.72176,2.17695,6.37583,37.5262,50.6
5191,2014-03-19,00:00:00.00,0.19002,6.95458,3.66265,2.14282,6.25964,36.7641,55.8
5192,2014-03-20,00:00:00.00,8.08721,7.0018,3.70007,2.16657,6.25721,36.6345,62.9
5193,2014-03-21,00:00:00.00,0.473968,7.95816,4.24416,2.49167,6.91947,40.2499,69.7
5194,2014-03-22,00:00:00.00,0.113175,8.46333,4.50292,2.64639,7.22789,42.4172,76.8
5195,2014-03-23,00:00:00.00,11.862,7.69966,4.02747,2.35885,6.7025,39.6005,84.5
5196,2014-03-24,00:00:00.00,0.146182,7.74445,3.94932,2.29034,7.08829,40.1867,93.3
5197,2014-03-25,00:00:00.00,0.177775,7.92891,4.01152,2.31722,7.38954,41.0804,103
5198,2014-03-26,00:00:00.00,1.3407,7.31243,3.76725,2.18972,6.66762,38.0371,115
5199,2014-03-27,00:00:00.00,0.225127,6.91689,3.61095,2.10824,6.20028,36.0198,126
5200,2014-03-28,00:00:00.00,3.89453,6.80302,3.55456,2.07577,6.0887,35.3464,126
5201,2014-03-29,00:00:00.00,7.86126,6.83717,3.56438,2.07799,6.06993,35.2458,132
5202,2014-03-30,00:00:00.00,0.454825,7.70172,3.97247,2.29947,6.66027,38.938,154
5203,2014-03-31,00:00:00.00,0.162158,8.36796,4.18727,2.40332,7.63161,43.2646,144
5204,2014-04-01,00:00:00.00,0.759737,9.65575,4.25238,2.17765,11.0498,52.395,164
5205,2014-04-02,00:00:00.00,0.456895,18.9648,7.77148,3.02288,21.2833,97.3038,231
5206,2014-04-03,00:00:00.00,0.0787474,41.4523,18.07,7.68117,40.2884,201.952,283
5207,2014-04-04,00:00:00.00,0.238083,48.4198,21.6691,10.0191,45.4414,242.374,308
5208,2014-04-05,00:00:00.00,12.1945,36.6372,15.6068,6.85519,34.5399,191.562,282
5209,2014-04-06,00:00:00.00,1.07448,45.9228,17.4862,5.6433,39.3505,212.71,283
5210,2014-04-07,00:00:00.00,0.0184605,54.3083,20.2983,5.90407,44.6709,238.999,276
5211,2014-04-08,00:00:00.00,3.85785,47.9148,18.7017,6.30315,40.6448,215.091,285
5212,2014-04-09,00:00:00.00,9.53965,67.4367,30.7171,12.8406,57.608,291.187,352
5213,2014-04-10,00:00:00.00,0.0981464,94.1624,48.0056,22.6468,81.6977,422.525,463
5214,2014-04-11,00:00:00.00,2.60128,96.2858,53.6787,29.0656,82.6674,459.119,494
5215,2014-04-12,00:00:00.00,0.72004,93.523,57.3972,36.9264,73.2129,459.734,476
5216,2014-04-13,00:00:00.00,1.67358,90.6617,57.8226,39.6688,67.1195,478.317,517
5217,2014-04-14,00:00:00.00,10.4908,80.9655,50.2407,32.4022,61.4739,456.915,480
5218,2014-04-15,00:00:00.00,6.7487,74.8805,45.5736,27.4405,58.7119,420.929,625
5219,2014-04-16,00:00:00.00,10.8225,73.2818,44.9915,27.0195,57.9678,400.466,686
5220,2014-04-17,00:00:00.00,0.356382,68.9123,43.0492,26.5203,54.2675,374.2,481
5221,2014-04-18,00:00:00.00,0.168085,64.0972,40.7317,26.0359,49.5623,348.481,245
5222,2014-04-19,00:00:00.00,2.0335,62.0111,39.778,26.4164,46.8968,334.717,176
5223,2014-04-20,00:00:00.00,0.0190527,61.4628,39.5612,26.5687,46.348,332.732,151
5224,2014-04-21,00:00:00.00,0.232429,58.7125,38.0086,25.554,43.8501,323.639,123
5225,2014-04-22,00:00:00.00,0.275083,53.4853,34.6934,23.4773,39.2755,302.212,101
5226,2014-04-23,00:00:00.00,6.1177,48.7668,31.4135,21.1554,35.9035,282.259,92.1
5227,2014-04-24,00:00:00.00,0.227632,45.2242,28.9236,19.3363,33.5464,266.073,90.2
5228,2014-04-25,00:00:00.00,0.354871,42.0935,26.7468,17.7646,31.4219,251.131,87.3
5229,2014-04-26,00:00:00.00,10.2153,39.3432,24.8189,16.3763,29.5627,236.685,81.4
5230,2014-04-27,00:00:00.00,0.822368,37.9616,23.6706,15.4563,28.9932,227.742,81.2
5231,2014-04-28,00:00:00.00,0.0166923,36.3266,22.4429,14.5323,28.0822,217.243,77.7
5232,2014-04-29,00:00:00.00,0.0584635,33.7216,20.7992,13.4466,26.0019,201.071,65.7
5233,2014-04-30,00:00:00.00,18.0664,32.6007,20.0276,12.8946,24.9644,190.563,68.2
5234,2014-05-01,00:00:00.00,9.42889,37.0178,22.4472,14.2715,27.9122,203.642,131
5235,2014-05-02,00:00:00.00,1.28663,42.0367,25.147,15.8385,31.9459,224.767,197
5236,2014-05-03,00:00:00.00,0.474536,39.2778,23.4013,14.7312,30.4339,215.931,196
5237,2014-05-04,00:00:00.00,5.32152,34.1437,20.4319,12.888,26.3884,191.398,173
5238,2014-05-05,00:00:00.00,0.248957,32.814,19.645,12.3345,24.731,179.835,141
5239,2014-05-06,00:00:00.00,0.055722,31.9797,19.0902,11.9275,23.7969,172.816,126
5240,2014-05-07,00:00:00.00,0.121321,29.6657,17.6711,11.0402,22.3697,161.611,105
5241,2014-05-08,00:00:00.00,1.24995,27.8428,16.5478,10.3318,21.2041,151.861,84.2
5242,2014-05-09,00:00:00.00,1.30557,26.4421,15.6767,9.76804,20.1846,143.706,74.3
5243,2014-05-10,00:00:00.00,0.0840768,25.1622,14.8839,9.25663,19.2488,136.371,65.3
5244,2014-05-11,00:00:00.00,0.0765816,23.9889,14.1599,8.79104,18.3876,129.883,57.6
5245,2014-05-12,00:00:00.00,0.0392284,22.9103,13.4967,8.36573,17.5931,123.795,56.6
5246,2014-05-13,00:00:00.00,1.86252,21.916,12.8872,7.97595,16.8581,118.074,52.7
5247,2014-05-14,00:00:00.00,9.60177,21.0018,12.3284,7.61899,16.1915,113.053,58.7
5248,2014-05-15,00:00:00.00,4.80438,20.1777,11.8262,7.2971,15.6441,109.392,76
5249,2014-05-16,00:00:00.00,25.9915,20.6459,12.1505,7.46521,16.4422,113.184,112
5250,2014-05-17,00:00:00.00,0.10044,25.798,15.4328,9.40029,21.5442,140.823,174
5251,2014-05-18,00:00:00.00,0.118069,28.2294,16.9934,10.3203,23.8733,157.579,168
5252,2014-05-19,00:00:00.00,0.0588949,23.8618,14.2654,8.69407,19.778,137.852,131
5253,2014-05-20,00:00:00.00,0.0110996,20.9215,12.4271,7.59315,17.0639,119.531,92.5
5254,2014-05-21,00:00:00.00,1.86809,20.0776,11.9038,7.26708,16.3696,112.641,73
5255,2014-05-22,00:00:00.00,2.41951,19.2974,11.4236,6.97034,15.7233,107.708,80.2
5256,2014-05-23,00:00:00.00,0.113257,18.5686,10.9756,6.69334,15.121,103.319,83.3
5257,2014-05-24,00:00:00.00,0.963368,17.8826,10.5531,6.43042,14.5586,99.3735,82
5258,2014-05-25,00:00:00.00,0.0208077,17.2408,10.1588,6.18541,14.0327,95.4991,69.8
5259,2014-05-26,00:00:00.00,0.0248092,16.6392,9.7901,5.95661,13.5398,91.8323,59.9
5260,2014-05-27,00:00:00.00,0.126504,16.0743,9.44475,5.74255,13.0771,88.4532,53.3
5261,2014-05-28,00:00:00.00,3.03262,15.543,9.12066,5.5419,12.6423,85.3947,48.7
5262,2014-05-29,00:00:00.00,0.0632982,15.0425,8.81599,5.35348,12.2338,82.5964,46.2
5263,2014-05-30,00:00:00.00,0.0952969,14.5702,8.52911,5.17624,11.8481,79.9107,43.5
5264,2014-05-31,00:00:00.00,0.0692668,14.1239,8.25854,5.00925,11.4828,77.2857,41.1
5265,2014-06-01,00:00:00.00,0.160961,13.7016,8.00299,4.85168,11.1372,74.7974,38.8
5266,2014-06-02,00:00:00.00,0.540915,13.3014,7.76128,4.70278,10.8098,72.4195,36.8
5267,2014-06-03,00:00:00.00,3.13677,12.9217,7.53235,4.56188,10.4993,70.2083,35.8
5268,2014-06-04,00:00:00.00,3.39385,12.5611,7.31526,4.42837,10.2045,68.2244,47.7
5269,2014-06-05,00:00:00.00,0.260431,12.2182,7.10913,4.3017,9.92433,66.3137,46
5270,2014-06-06,00:00:00.00,0.344606,11.8917,6.91319,4.18138,9.65764,64.4963,40.7
5271,2014-06-07,00:00:00.00,0.0516514,11.5805,6.72672,4.06696,9.40338,62.6663,37
5272,2014-06-08,00:00:00.00,0.580224,11.2837,6.54908,3.95804,9.16088,60.8173,34.1
5273,2014-06-09,00:00:00.00,0.718965,11.0002,6.37967,3.85423,8.92936,59.2712,32.8
5274,2014-06-10,00:00:00.00,0.0356945,10.7293,6.21796,3.7552,8.70812,57.7574,34.7
5275,2014-06-11,00:00:00.00,0.124055,10.4701,6.06345,3.66064,8.49652,56.1685,32.7
5276,2014-06-12,00:00:00.00,6.29699,10.2221,5.91585,3.57038,8.29423,54.8071,31.8
5277,2014-06-13,00:00:00.00,6.54493,9.98907,5.77864,3.48707,8.10584,53.6528,34.2
5278,2014-06-14,00:00:00.00,0.176098,9.77813,5.65824,3.41555,7.93923,52.6566,33.8
5279,2014-06-15,00:00:00.00,0.0435399,9.5711,5.53876,3.344,7.77396,51.6433,34.7
5280,2014-06-16,00:00:00.00,0.23046,9.35952,5.41294,3.26704,7.60098,50.3589,33.2
5281,2014-06-17,00:00:00.00,0.878443,9.15618,5.29214,3.19319,7.43477,49.0536,31.6
5282,2014-06-18,00:00:00.00,0.425231,8.96062,5.17608,3.12227,7.27495,47.9173,30.9
5283,2014-06-19,00:00:00.00,0.414378,8.77243,5.06451,3.05412,7.12118,46.8638,31.6
5284,2014-06-20,00:00:00.00,0.804326,8.59121,4.95717,2.9886,6.97315,45.8856,32.4
5285,2014-06-21,00:00:00.00,0.0284269,8.4166,4.85384,2.92555,6.83053,44.8999,30.3
5286,2014-06-22,00:00:00.00,0.0627677,8.24825,4.75431,2.86484,6.69306,43.9845,28.5
5287,2014-06-23,00:00:00.00,0.0910448,8.08584,4.65837,2.80635,6.56046,43.086,27.5
5288,2014-06-24,00:00:00.00,0.0422523,7.92907,4.56585,2.74997,6.4325,42.1689,28.2
5289,2014-06-25,00:00:00.00,14.1086,7.7952,4.48406,2.69893,6.34,41.4877,32.5
5290,2014-06-26,00:00:00.00,1.97811,7.83472,4.45744,2.66264,6.63142,42.1145,44.2
5291,2014-06-27,00:00:00.00,0.659,7.78925,4.40274,2.62196,6.74925,42.3177,41
5292,2014-06-28,00:00:00.00,0.0649579,7.53561,4.29164,2.56968,6.34221,40.6889,39.7
5293,2014-06-29,00:00:00.00,0.183704,7.35652,4.20576,2.52147,6.08159,39.3085,34.6
5294,2014-06-30,00:00:00.00,6.29969,7.22636,4.12963,2.47534,5.97363,38.643,31
5295,2014-07-01,00:00:00.00,0.2683,7.10759,4.05917,2.43222,5.88124,38.0391,29.8
5296,2014-07-02,00:00:00.00,0.198566,6.99025,3.98994,2.39,5.78799,37.3553,29.8
5297,2014-07-03,00:00:00.00,0.120964,6.8693,3.91969,2.34762,5.68559,36.731,31.8
5298,2014-07-04,00:00:00.00,2.15501,6.75204,3.85163,2.30657,5.58739,36.1822,33.4
5299,2014-07-05,00:00:00.00,0.221358,6.63833,3.78566,2.26678,5.49541,35.5579,29.7
5300,2014-07-06,00:00:00.00,0.0562105,6.52799,3.72168,2.2282,5.40522,34.8278,27.7
5301,2014-07-07,00:00:00.00,0.034375,6.4209,3.65961,2.19079,5.31454,34.1529,26.4
5302,2014-07-08,00:00:00.00,11.9945,6.32669,3.60526,2.1579,5.2371,33.6883,60.8
5303,2014-07-09,00:00:00.00,18.172,6.77529,3.87837,2.33698,5.88841,36.7483,75.2
5304,2014-07-10,00:00:00.00,0.0766317,8.73138,5.05283,3.11853,8.58582,49.3853,103
5305,2014-07-11,00:00:00.00,0.00867935,9.45767,5.49069,3.42126,9.66198,55.4921,114
5306,2014-07-12,00:00:00.00,0.020911,7.75652,4.47584,2.75262,7.44019,45.8783,88.2
5307,2014-07-13,00:00:00.00,0.00643398,6.73763,3.86699,2.34844,6.07956,38.4384,69.4
5308,2014-07-14,00:00:00.00,25.8654,7.27063,4.32778,2.71538,6.34066,40.2254,58.6
5309,2014-07-15,00:00:00.00,2.36076,10.4179,6.8337,4.63416,8.29277,56.8534,57.9
5310,2014-07-16,00:00:00.00,30.3267,13.9432,9.41408,6.5235,10.8186,79.0666,57.5
5311,2014-07-17,00:00:00.00,2.0864,20.3168,13.5309,9.30734,16.3253,114.915,54.9
5312,2014-07-18,00:00:00.00,0.0531585,23.0696,15.2688,10.4732,18.9611,134.921,43.3
5313,2014-07-19,00:00:00.00,0.0289576,16.5364,10.8734,7.43863,13.8769,106.923,38.8
5314,2014-07-20,00:00:00.00,6.01709,12.306,8.04233,5.48509,10.4618,80.7234,35.9
5315,2014-07-21,00:00:00.00,3.6721,12.0226,7.72824,5.22645,10.7449,75.6278,36.3
5316,2014-07-22,00:00:00.00,0.0136978,11.9442,7.53065,5.06381,11.2709,74.9808,36.2
5317,2014-07-23,00:00:00.00,0.067282,11.5165,7.2891,4.9031,10.6459,71.6771,33.8
5318,2014-07-24,00:00:00.00,0.143297,11.0835,7.0752,4.75109,9.86633,68.242,32.8
5319,2014-07-25,00:00:00.00,0.0226806,10.7956,6.87733,4.6073,9.53272,66.117,31.1
5320,2014-07-26,00:00:00.00,0.0476251,10.5256,6.6893,4.47114,9.27755,64.204,29.9
5321,2014-07-27,00:00:00.00,0.14699,10.2679,6.5104,4.34203,9.03461,62.2863,29
5322,2014-07-28,00:00:00.00,0.606907,10.0215,6.34001,4.21946,8.80307,60.5117,29.8
5323,2014-07-29,00:00:00.00,9.34643,9.79274,6.1789,4.10348,8.6203,59.1276,91.6
5324,2014-07-30,00:00:00.00,0.32316,9.63187,6.02934,3.99472,8.76668,59.0031,102
5325,2014-07-31,00:00:00.00,6.69485,9.4795,5.88804,3.89213,8.93002,58.7607,97.9
5326,2014-08-01,00:00:00.00,0.42614,9.33715,5.75785,3.79749,9.16628,58.4475,74.4
5327,2014-08-02,00:00:00.00,2.88221,9.16947,5.63114,3.70615,9.13927,57.5222,57.8
5328,2014-08-03,00:00:00.00,1.75892,8.9252,5.50304,3.61569,8.48741,54.9433,53.1
5329,2014-08-04,00:00:00.00,0.0901195,8.71221,5.3795,3.5287,8.05648,52.8837,75.5
5330,2014-08-05,00:00:00.00,5.73998,8.53273,5.25898,3.44393,7.88573,51.5428,57.7
5331,2014-08-06,00:00:00.00,0.23717,8.37249,5.14445,3.36284,7.84393,50.5677,55.6
5332,2014-08-07,00:00:00.00,0.0906576,8.21449,5.03404,3.28509,7.73741,49.5024,48.9
5333,2014-08-08,00:00:00.00,0.0140454,8.05072,4.92672,3.21041,7.49531,48.2321,42.4
5334,2014-08-09,00:00:00.00,0.0551378,7.89289,4.82345,3.13871,7.31346,47.116,36.1
5335,2014-08-10,00:00:00.00,0.0338661,7.74058,4.72404,3.06984,7.15636,46.0358,33.4
5336,2014-08-11,00:00:00.00,0.0242625,7.59353,4.62826,3.00363,7.00527,44.9869,30.4
5337,2014-08-12,00:00:00.00,2.01787,7.45154,4.53601,2.94001,6.85985,44.0418,29.7
5338,2014-08-13,00:00:00.00,11.3389,7.33356,4.46266,2.89279,6.73151,43.3044,42.2
5339,2014-08-14,00:00:00.00,0.514139,7.42435,4.56444,3.01483,6.69282,43.4858,39.8
5340,2014-08-15,00:00:00.00,0.446976,7.42118,4.58918,3.06081,6.60664,43.282,35.6
5341,2014-08-16,00:00:00.00,0.12909,7.14748,4.38128,2.87858,6.43003,41.8328,34.6
5342,2014-08-17,00:00:00.00,5.14545,6.95893,4.24294,2.76479,6.29887,40.6865,31.4
5343,2014-08-18,00:00:00.00,0.0217838,6.86612,4.1923,2.73681,6.18721,40.0397,30.7
5344,2014-08-19,00:00:00.00,0.582336,6.76232,4.12957,2.69646,6.07732,39.3814,29.3
5345,2014-08-20,00:00:00.00,0.645889,6.63747,4.04495,2.63475,5.9647,38.532,28.7
5346,2014-08-21,00:00:00.00,12.3213,6.5722,4.01179,2.61845,5.88104,38.1072,28.4
5347,2014-08-22,00:00:00.00,0.173322,6.94125,4.31693,2.8599,6.03605,40.0269,30.7
5348,2014-08-23,00:00:00.00,0.0692079,7.09403,4.45612,2.97297,6.06831,41.1954,30.7
5349,2014-08-24,00:00:00.00,0.0832817,6.63828,4.11071,2.71202,5.78679,39.1086,29.3
5350,2014-08-25,00:00:00.00,0.0708631,6.35468,3.89294,2.54598,5.6068,37.1566,28.8
5351,2014-08-26,00:00:00.00,0.0190996,6.25101,3.82497,2.49852,5.50927,36.196,28.9
5352,2014-08-27,00:00:00.00,0.318313,6.15036,3.7591,2.45262,5.41475,35.4828,28.1
5353,2014-08-28,00:00:00.00,0.305225,6.05261,3.69525,2.4082,5.32311,34.9301,27.6
5354,2014-08-29,00:00:00.00,0.0954733,5.95764,3.63333,2.3652,5.23423,34.4381,26.7
5355,2014-08-30,00:00:00.00,0.226043,5.86535,3.57326,2.32356,5.14798,33.7811,26.2
5356,2014-08-31,00:00:00.00,0.310148,5.77561,3.51496,2.28321,5.06426,33.055,25
5357,2014-09-01,00:00:00.00,0.976987,5.68833,3.45836,2.24411,4.98297,32.5361,24.1
5358,2014-09-02,00:00:00.00,2.77093,5.60344,3.4034,2.20621,4.90399,32.0462,24
5359,2014-09-03,00:00:00.00,3.28395,5.52176,3.35077,2.17012,4.82733,31.5982,29.4
5360,2014-09-04,00:00:00.00,0.111027,5.44489,3.30176,2.13696,4.75309,31.1334,39.8
5361,2014-09-05,00:00:00.00,0.224359,5.36909,3.25333,2.10409,4.6808,30.5025,29.7
5362,2014-09-06,00:00:00.00,2.90746,5.29256,3.20405,2.07027,4.61018,29.9839,30.3
5363,2014-09-07,00:00:00.00,3.72766,5.21893,3.15661,2.03776,4.54158,29.63,75.7
5364,2014-09-08,00:00:00.00,0.147367,5.15019,3.11203,2.00726,4.47516,29.2418,110
5365,2014-09-09,00:00:00.00,0.00427069,5.0822,3.06812,1.97725,4.41035,28.748,94.5
5366,2014-09-10,00:00:00.00,0.153437,5.01287,3.02375,1.94698,4.34686,28.3697,63.8
5367,2014-09-11,00:00:00.00,14.2941,5.18178,3.1799,2.02095,4.28941,28.5261,53.7
5368,2014-09-12,00:00:00.00,4.69118,6.52763,4.2158,2.56223,4.27048,31.8524,209
5369,2014-09-13,00:00:00.00,0.0521255,7.40562,4.7773,2.82274,4.27383,35.1127,309
5370,2014-09-14,00:00:00.00,4.39429,6.45766,3.97785,2.37094,4.21138,33.2893,228
5371,2014-09-15,00:00:00.00,0.304423,5.91806,3.57536,2.18164,4.16413,31.2505,138
5372,2014-09-16,00:00:00.00,2.00332,5.87129,3.56864,2.19424,4.12813,30.6274,99.4
5373,2014-09-17,00:00:00.00,0.212827,5.48822,3.35328,2.08043,4.04834,29.2818,72.9
5374,2014-09-18,00:00:00.00,0.200134,5.25892,3.22129,2.00907,3.98909,28.286,65.7
5375,2014-09-19,00:00:00.00,0.393574,5.1862,3.17376,1.97826,3.93607,27.8343,60.1
5376,2014-09-20,00:00:00.00,0.5174,5.11484,3.12717,1.94813,3.88427,27.4166,55.3
