time,date,hour,precip [mm/day],sub7051 [m3/s],sub7052 [m3/s],sub7053 [m3/s],sub7053 (observed) [m3/s],sub7053 (res. inflow) [m3/s]
5854,2016-01-11,00:00:00.00,17.3371,65.7147,22.249,310.163,319,309.088
5855,2016-01-12,00:00:00.00,1.13984,64.1848,21.6709,307.302,326,306.296
5856,2016-01-13,00:00:00.00,2.66833,62.7484,21.162,304.734,330,303.814
5857,2016-01-14,00:00:00.00,0.727154,61.3809,20.7166,302.384,331,301.549
5858,2016-01-15,00:00:00.00,0.694404,60.0911,20.3161,300.261,328,299.506
5859,2016-01-16,00:00:00.00,8.70947,58.8141,19.8926,298.087,327,297.294
5860,2016-01-17,00:00:00.00,4.29379,57.5085,19.4169,295.592,331,294.671
5861,2016-01-18,00:00:00.00,1.59641,56.2228,18.9361,292.891,337,291.878
5862,2016-01-19,00:00:00.00,0.532217,54.9823,18.478,290.176,340,289.131
5863,2016-01-20,00:00:00.00,0.272081,53.7581,18.0356,287.404,342,286.332
5864,2016-01-21,00:00:00.00,0.344297,52.5354,17.6068,284.473,343,283.36
5865,2016-01-22,00:00:00.00,0.273709,51.3203,17.194,281.414,344,280.272
5866,2016-01-23,00:00:00.00,0.310137,50.1266,16.7998,278.286,347,277.133
5867,2016-01-24,00:00:00.00,0.301094,48.9635,16.4238,275.137,353,273.983
5868,2016-01-25,00:00:00.00,1.44152,47.8219,16.0587,271.958,360,270.806
5869,2016-01-26,00:00:00.00,0.469281,46.6966,15.703,268.724,366,267.571
5870,2016-01-27,00:00:00.00,7.79667,45.5879,15.3599,265.555,369,264.482
5871,2016-01-28,00:00:00.00,0.576681,44.522,15.0343,262.541,371,261.499
5872,2016-01-29,00:00:00.00,5.27298,43.4979,14.7203,259.505,373,258.415
5873,2016-01-30,00:00:00.00,0.891596,42.5398,14.4275,256.502,373,255.438
5874,2016-01-31,00:00:00.00,1.48254,41.6088,14.1465,253.585,371,252.579
5875,2016-02-01,00:00:00.00,5.55011,40.6614,13.8655,250.736,368,249.754
5876,2016-02-02,00:00:00.00,3.07438,39.7588,13.6066,247.989,370,247.058
5877,2016-02-03,00:00:00.00,0.992432,38.9141,13.3728,245.363,370,244.517
5878,2016-02-04,00:00:00.00,7.61007,38.1072,13.1607,242.91,376,242.144
5879,2016-02-05,00:00:00.00,0.709823,37.3775,12.9907,240.848,380,240.299
5880,2016-02-06,00:00:00.00,0.392836,36.7489,12.8425,239.442,382,239.131
5881,2016-02-07,00:00:00.00,1.83732,36.1238,12.667,238.303,382,237.966
5882,2016-02-08,00:00:00.00,3.08722,35.4859,12.4925,236.954,380,236.525
5883,2016-02-09,00:00:00.00,6.81888,34.8838,12.3251,235.454,379,234.998
5884,2016-02-10,00:00:00.00,3.43212,34.288,12.1333,233.744,377,233.1
5885,2016-02-11,00:00:00.00,2.93819,33.7236,11.9372,231.64,374,230.831
5886,2016-02-12,00:00:00.00,0.522659,33.2375,11.7583,229.628,371,228.73
5887,2016-02-13,00:00:00.00,1.56935,32.7895,11.591,227.973,368,226.961
5888,2016-02-14,00:00:00.00,0.481865,32.3468,11.4234,226.406,365,225.34
5889,2016-02-15,00:00:00.00,0.294123,31.8854,11.2435,224.655,359,223.351
5890,2016-02-16,00:00:00.00,1.3379,31.379,11.052,222.42,353,220.794
5891,2016-02-17,00:00:00.00,0.564693,30.8291,10.8556,219.816,349,218.108
5892,2016-02-18,00:00:00.00,1.41274,30.2789,10.6681,217.18,346,215.523
5893,2016-02-19,00:00:00.00,0.15997,29.7537,10.4951,214.621,343,213.014
5894,2016-02-20,00:00:00.00,4.66238,29.1736,10.3181,211.978,339,210.339
5895,2016-02-21,00:00:00.00,3.91978,28.5774,10.1441,209.272,336,207.632
5896,2016-02-22,00:00:00.00,0.539783,28.033,9.99098,206.664,334,205.114
5897,2016-02-23,00:00:00.00,0.255211,27.5673,9.87128,204.288,331,202.891
5898,2016-02-24,00:00:00.00,0.390352,27.155,9.7712,202.164,327,200.934
5899,2016-02-25,00:00:00.00,2.64737,26.7281,9.67627,200.216,323,199.158
5900,2016-02-26,00:00:00.00,5.14655,26.3293,9.58355,198.498,326,197.583
5901,2016-02-27,00:00:00.00,0.244551,25.9713,9.46957,196.876,322,195.858
5902,2016-02-28,00:00:00.00,1.38191,25.5529,9.31432,194.933,318,193.644
5903,2016-02-29,00:00:00.00,6.39278,25.0541,9.14391,192.543,312,191.082
5904,2016-03-01,00:00:00.00,5.69149,24.6304,9.01889,190.071,308,188.643
5905,2016-03-02,00:00:00.00,1.60792,24.3137,8.9241,187.846,304,186.556
5906,2016-03-03,00:00:00.00,1.40233,24.0483,8.82911,185.917,301,184.743
5907,2016-03-04,00:00:00.00,0.106162,23.7956,8.73415,184.104,298,182.964
5908,2016-03-05,00:00:00.00,0.125003,23.4852,8.62028,182.2,295,180.995
5909,2016-03-06,00:00:00.00,0.0422758,23.1114,8.48845,180.111,289,178.818
5910,2016-03-07,00:00:00.00,0.514825,22.7144,8.35531,177.879,282,176.526
5911,2016-03-08,00:00:00.00,1.39813,22.2477,8.21846,175.438,277,174.001
5912,2016-03-09,00:00:00.00,1.6425,21.7239,8.10537,172.789,274,171.331
5913,2016-03-10,00:00:00.00,3.42674,21.7384,8.71206,171.265,283,171.37
5914,2016-03-11,00:00:00.00,0.088926,23.3005,11.3616,174.593,300,179.603
5915,2016-03-12,00:00:00.00,0.0680197,27.2471,16.5258,187.697,314,200.985
5916,2016-03-13,00:00:00.00,0.150597,34.5153,24.3575,216.699,325,241.373
5917,2016-03-14,00:00:00.00,0.0665584,45.6597,34.7408,271.096,333,298.538
5918,2016-03-15,00:00:00.00,7.35881,56.9342,43.1963,331.263,342,350.976
5919,2016-03-16,00:00:00.00,0.817515,64.9987,44.6742,371.922,354,384.24
5920,2016-03-17,00:00:00.00,7.3759,70.6999,43.4434,393.509,367,398.524
5921,2016-03-18,00:00:00.00,1.65669,75.3464,45.0462,398.851,390,398.455
5922,2016-03-19,00:00:00.00,0.131576,80.1003,48.7735,395.232,411,393.255
5923,2016-03-20,00:00:00.00,0.0227108,85.1218,52.9578,389.985,425,388.394
5924,2016-03-21,00:00:00.00,0.131072,90.1127,55.3302,386.931,429,386.69
5925,2016-03-22,00:00:00.00,1.00039,94.7069,54.2512,387.75,426,389.069
5926,2016-03-23,00:00:00.00,1.60974,98.1188,50.5006,391.329,422,393.146
5927,2016-03-24,00:00:00.00,0.204767,99.9481,45.678,395.135,416,396.728
5928,2016-03-25,00:00:00.00,11.9696,100.619,41.1626,398.638,411,400.173
5929,2016-03-26,00:00:00.00,4.86779,100.422,38.2735,401.692,409,403.041
5930,2016-03-27,00:00:00.00,0.176846,99.65,37.1367,403.894,401,404.976
5931,2016-03-28,00:00:00.00,1.1453,98.672,36.8111,405.517,396,406.509
5932,2016-03-29,00:00:00.00,13.4998,97.7235,36.7355,407.074,399,408.091
5933,2016-03-30,00:00:00.00,0.0523341,96.8845,36.695,408.844,409,409.891
5934,2016-03-31,00:00:00.00,2.26319,96.3268,36.9406,411.227,413,412.71
5935,2016-04-01,00:00:00.00,23.4413,96.4678,37.8466,415.49,436,418.001
5936,2016-04-02,00:00:00.00,4.51077,97.3742,39.3767,422.746,497,426.47
5937,2016-04-03,00:00:00.00,3.06233,98.7066,40.6186,432.703,528,437.2
5938,2016-04-04,00:00:00.00,0.612041,99.9384,41.0087,442.981,528,446.85
5939,2016-04-05,00:00:00.00,0.141128,100.923,41.1639,451.319,508,454.252
5940,2016-04-06,00:00:00.00,0.533671,101.719,41.3415,457.818,487,460.337
5941,2016-04-07,00:00:00.00,16.0217,101.751,40.5383,461.763,471,462.815
5942,2016-04-08,00:00:00.00,24.3986,100.936,38.8449,461.687,460,461.116
5943,2016-04-09,00:00:00.00,2.45549,99.8972,37.4421,459.085,451,458.164
5944,2016-04-10,00:00:00.00,0.355072,98.8985,36.8264,456.332,439,455.615
5945,2016-04-11,00:00:00.00,1.15767,97.9644,36.7571,454.175,429,453.772
5946,2016-04-12,00:00:00.00,9.80161,97.1026,36.6927,452.816,412,452.86
5947,2016-04-13,00:00:00.00,0.667159,96.2355,36.6535,452.457,402,452.865
5948,2016-04-14,00:00:00.00,0.0388397,95.2435,36.6343,452.724,409,453.286
5949,2016-04-15,00:00:00.00,0.0291591,94.1281,36.5929,453.172,420,453.874
5950,2016-04-16,00:00:00.00,0.0954239,93.006,36.4496,453.815,428,454.771
5951,2016-04-17,00:00:00.00,0.557881,92.158,36.7294,455.221,437,456.734
5952,2016-04-18,00:00:00.00,0.401289,91.7974,38.1993,457.698,447,459.599
5953,2016-04-19,00:00:00.00,2.81641,92.3355,40.5269,461.046,460,463.078
5954,2016-04-20,00:00:00.00,0.145109,93.9184,43.1885,464.933,469,467.121
5955,2016-04-21,00:00:00.00,0.121146,96.2263,45.8164,468.966,475,471.252
5956,2016-04-22,00:00:00.00,3.70613,98.3794,45.9074,472.437,476,473.86
5957,2016-04-23,00:00:00.00,0.543793,99.5128,43.4062,473.745,471,474.005
5958,2016-04-24,00:00:00.00,0.0988486,99.7633,40.853,473.193,466,473.252
5959,2016-04-25,00:00:00.00,0.0339023,99.4562,38.5834,472.418,460,472.594
5960,2016-04-26,00:00:00.00,0.884006,98.8548,37.1231,472.07,454,472.402
5961,2016-04-27,00:00:00.00,0.374459,98.0277,36.7256,471.74,448,472.061
5962,2016-04-28,00:00:00.00,0.057742,97.0595,36.6821,471.065,442,471.325
5963,2016-04-29,00:00:00.00,0.102838,96.023,36.6365,470.249,437,470.409
5964,2016-04-30,00:00:00.00,0.0327388,94.8334,36.5322,468.884,431,468.815
5965,2016-05-01,00:00:00.00,0.0444451,93.4666,36.2765,466.572,419,466.235
5966,2016-05-02,00:00:00.00,0.482459,92.0598,35.9354,463.749,399,463.172
5967,2016-05-03,00:00:00.00,0.0408326,90.5769,35.6193,460.205,376,459.325
5968,2016-05-04,00:00:00.00,0.119552,88.9526,35.3221,455.443,360,454.229
5969,2016-05-05,00:00:00.00,2.88029,87.4845,35.0858,450.501,344,449.191
5970,2016-05-06,00:00:00.00,0.0620647,86.0085,34.6439,445.263,328,443.862
5971,2016-05-07,00:00:00.00,0.377617,84.2038,33.719,439.045,312,437.382
5972,2016-05-08,00:00:00.00,6.19722,82.3606,32.6372,432.77,302,431.109
5973,2016-05-09,00:00:00.00,0.648765,80.6652,31.6403,427.174,298,425.696
5974,2016-05-10,00:00:00.00,0.25079,78.848,30.5983,421.666,295,420.153
5975,2016-05-11,00:00:00.00,0.268616,76.7613,29.4835,415.389,292,413.715
5976,2016-05-12,00:00:00.00,0.0302237,74.5043,28.3954,408.222,290,406.386
5977,2016-05-13,00:00:00.00,1.22161,72.1433,27.3717,400.62,290,398.704
5978,2016-05-14,00:00:00.00,6.71943,69.887,26.4461,393.592,295,391.798
5979,2016-05-15,00:00:00.00,1.69105,68.0202,25.6357,387.951,300,386.404
5980,2016-05-16,00:00:00.00,0.161893,66.3385,24.8726,383.02,303,381.538
5981,2016-05-17,00:00:00.00,0.136035,64.5424,24.1124,377.565,303,375.932
5982,2016-05-18,00:00:00.00,0.0198564,62.6132,23.3607,371.258,303,369.484
5983,2016-05-19,00:00:00.00,0.0413782,60.6497,22.631,364.56,303,362.748
5984,2016-05-20,00:00:00.00,0.0174136,58.6477,21.9153,357.67,302,355.864
5985,2016-05-21,00:00:00.00,0.0116854,56.5989,21.2248,350.677,301,348.853
5986,2016-05-22,00:00:00.00,0.0753951,54.6544,20.6127,343.772,299,342.019
5987,2016-05-23,00:00:00.00,0.0384055,52.8522,20.0501,337.089,298,335.574
5988,2016-05-24,00:00:00.00,0.0485011,51.0169,19.4524,330.47,297,328.974
5989,2016-05-25,00:00:00.00,0.106413,49.0652,18.8768,323.462,293,321.816
5990,2016-05-26,00:00:00.00,0.298086,47.2495,18.3838,316.661,291,315.129
5991,2016-05-27,00:00:00.00,6.88248,45.7525,17.9647,310.872,292,309.596
5992,2016-05-28,00:00:00.00,1.64821,44.3583,17.5484,305.431,293,304.176
5993,2016-05-29,00:00:00.00,1.44454,42.8847,17.111,299.185,291,297.8
5994,2016-05-30,00:00:00.00,4.02296,41.5169,16.7139,293.222,286,291.868
5995,2016-05-31,00:00:00.00,0.0944958,40.3091,16.3404,288.104,277,286.919
5996,2016-06-01,00:00:00.00,0.0640806,39.2439,15.9878,283.262,257,282.236
5997,2016-06-02,00:00:00.00,0.116905,38.1209,15.6102,278.131,223,277.013
5998,2016-06-03,00:00:00.00,6.41026,36.9366,15.2344,272.624,192,271.395
5999,2016-06-04,00:00:00.00,0.109751,35.9457,14.932,267.431,167,266.295
6000,2016-06-05,00:00:00.00,0.0348177,34.9743,14.6196,262.076,148,261.005
6001,2016-06-06,00:00:00.00,10.1744,34.0386,14.3135,256.899,135,255.889
6002,2016-06-07,00:00:00.00,7.90064,33.2949,14.0708,252.376,122,251.499
6003,2016-06-08,00:00:00.00,1.15688,32.7533,13.9052,248.529,115,247.832
6004,2016-06-09,00:00:00.00,0.23533,32.333,13.8488,245.44,107,244.985
6005,2016-06-10,00:00:00.00,0.478808,31.7285,13.9907,242.243,98,241.78
6006,2016-06-11,00:00:00.00,0.369202,31.0111,14.4363,238.246,89.3,237.605
6007,2016-06-12,00:00:00.00,6.86366,30.3237,14.8474,233.638,80,232.87
6008,2016-06-13,00:00:00.00,0.759006,29.8379,14.6721,229.545,70.9,228.673
6009,2016-06-14,00:00:00.00,0.203547,29.3984,14.0132,226.255,65.9,225.074
6010,2016-06-15,00:00:00.00,0.263862,28.7395,13.3855,222.737,61.3,221.201
6011,2016-06-16,00:00:00.00,0.277099,27.9683,12.9669,218.678,58,216.978
6012,2016-06-17,00:00:00.00,0.127946,27.0742,12.6609,214.139,55.5,212.317
6013,2016-06-18,00:00:00.00,0.159443,26.2295,12.396,209.578,53.4,207.837
6014,2016-06-19,00:00:00.00,0.697752,25.3586,12.1199,205.268,52.4,203.619
6015,2016-06-20,00:00:00.00,0.400964,24.5386,11.8845,201.381,51.4,199.891
6016,2016-06-21,00:00:00.00,2.99109,23.9552,11.7219,198.148,50.1,196.874
6017,2016-06-22,00:00:00.00,0.308967,23.5392,11.5505,195.353,49.2,194.247
6018,2016-06-23,00:00:00.00,0.508957,23.1627,11.3553,192.596,49,191.56
6019,2016-06-24,00:00:00.00,0.0802345,22.6383,11.1351,189.446,48.7,188.235
6020,2016-06-25,00:00:00.00,0.174317,21.9484,10.8848,185.859,48.4,184.371
6021,2016-06-26,00:00:00.00,0.386385,21.2383,10.658,181.997,48.1,180.409
6022,2016-06-27,00:00:00.00,1.13366,20.6709,10.4847,178.212,48.6,176.753
6023,2016-06-28,00:00:00.00,0.0600437,20.356,10.347,175.063,48.5,173.815
6024,2016-06-29,00:00:00.00,0.0181352,20.0776,10.202,172.228,47.9,171.204
6025,2016-06-30,00:00:00.00,0.0304066,19.6231,10.0134,169.285,47.8,168.308
6026,2016-07-01,00:00:00.00,0.109552,19.121,9.82637,166.263,47.1,165.181
6027,2016-07-02,00:00:00.00,9.89994,18.7634,9.69848,163.381,47.1,162.334
6028,2016-07-03,00:00:00.00,0.112339,18.3911,9.5571,160.488,48.1,159.448
6029,2016-07-04,00:00:00.00,0.153088,17.7978,9.37806,157.155,48,155.947
6030,2016-07-05,00:00:00.00,0.0975375,17.1738,9.24868,153.676,47.7,152.463
6031,2016-07-06,00:00:00.00,0.135839,16.6298,9.16514,150.354,47.3,149.257
6032,2016-07-07,00:00:00.00,6.75365,16.281,9.12307,147.339,47.6,146.381
6033,2016-07-08,00:00:00.00,0.441216,15.9967,9.0516,144.473,48.6,143.67
6034,2016-07-09,00:00:00.00,1.89289,15.8304,8.97386,142.021,49.2,141.38
6035,2016-07-10,00:00:00.00,10.3829,15.9019,8.95671,140.344,51.5,139.97
6036,2016-07-11,00:00:00.00,0.0479001,15.8386,8.96099,138.729,52,138.44
6037,2016-07-12,00:00:00.00,0.0492647,15.5041,8.94199,136.581,51.7,136.003
6038,2016-07-13,00:00:00.00,0.339041,15.1083,8.83957,133.929,50.9,133.116
6039,2016-07-14,00:00:00.00,0.110661,14.6887,8.6917,131.257,49.7,130.551
6040,2016-07-15,00:00:00.00,3.44319,14.3272,8.56211,129.139,48.4,128.697
6041,2016-07-16,00:00:00.00,0.908013,14.2723,8.47072,127.756,49.1,127.614
6042,2016-07-17,00:00:00.00,0.636736,14.183,8.35789,126.45,49.5,126.22
6043,2016-07-18,00:00:00.00,6.3242,13.8665,8.21571,124.445,48.3,123.816
6044,2016-07-19,00:00:00.00,1.84414,13.6622,8.13095,122.18,45.7,121.516
6045,2016-07-20,00:00:00.00,0.0282252,13.555,8.05387,120.101,44.2,119.556
6046,2016-07-21,00:00:00.00,0.0605104,13.2396,7.90635,117.857,42.7,117.181
6047,2016-07-22,00:00:00.00,1.16214,12.8424,7.77798,115.201,42,114.382
6048,2016-07-23,00:00:00.00,1.81326,12.5394,7.68976,112.55,41.4,111.825
6049,2016-07-24,00:00:00.00,0.0647734,12.3145,7.59917,110.311,40.3,109.894
6050,2016-07-25,00:00:00.00,9.54869,12.2079,7.52023,108.44,40,108.184
6051,2016-07-26,00:00:00.00,4.65951,12.0342,7.43178,106.744,38.6,106.5
6052,2016-07-27,00:00:00.00,0.0164418,11.7075,7.34085,105.102,37.9,104.971
6053,2016-07-28,00:00:00.00,0.874636,11.4547,7.30498,103.669,37.2,103.705
6054,2016-07-29,00:00:00.00,0.0351356,11.4063,7.39052,102.526,36.5,102.794
6055,2016-07-30,00:00:00.00,0.0198181,11.4324,7.53271,101.665,35.8,102.079
6056,2016-07-31,00:00:00.00,0.159183,11.3618,7.50969,100.73,35.1,101.024
6057,2016-08-01,00:00:00.00,0.0224232,11.0878,7.2935,99.258,34.4,99.2678
6058,2016-08-02,00:00:00.00,0.0649452,10.7807,7.12253,97.5394,33.7,97.5207
6059,2016-08-03,00:00:00.00,0.303672,10.5163,7.02223,95.9191,33.7,96.0055
6060,2016-08-04,00:00:00.00,0.267759,10.3521,6.94883,94.6384,33.4,94.823
6061,2016-08-05,00:00:00.00,0.175242,10.1971,6.87059,93.6032,33.5,93.8178
6062,2016-08-06,00:00:00.00,3.42119,10.0884,6.7814,92.8783,33.9,93.1819
6063,2016-08-07,00:00:00.00,0.114661,10.1015,6.72432,92.4035,33.6,92.7623
6064,2016-08-08,00:00:00.00,0.0135204,10.0057,6.64324,91.6002,34.2,91.7975
6065,2016-08-09,00:00:00.00,0.261403,9.78952,6.53706,90.3725,34.3,90.4212
6066,2016-08-10,00:00:00.00,0.415775,9.5155,6.43457,88.8754,34.2,88.8055
6067,2016-08-11,00:00:00.00,0.164377,9.35422,6.37207,87.4517,34,87.4461
6068,2016-08-12,00:00:00.00,1.87603,9.19985,6.31194,86.0202,34,86.0584
6069,2016-08-13,00:00:00.00,12.0411,9.11817,6.24827,84.9464,34.3,85.1372
6070,2016-08-14,00:00:00.00,10.5026,9.28531,6.23319,84.7227,35.9,85.225
6071,2016-08-15,00:00:00.00,0.573651,9.38818,6.26317,84.55,37.7,85.0199
6072,2016-08-16,00:00:00.00,0.921891,9.45638,6.48918,84.1106,38.2,84.4235
6073,2016-08-17,00:00:00.00,12.7204,9.84459,7.03848,83.9287,38.8,84.441
6074,2016-08-18,00:00:00.00,9.05776,10.4726,7.72645,84.133,39.9,85.0186
6075,2016-08-19,00:00:00.00,0.146977,11.0446,8.13922,84.6514,40.5,86.0201
6076,2016-08-20,00:00:00.00,0.800942,11.5355,8.0347,85.8906,40.9,87.8452
6077,2016-08-21,00:00:00.00,2.7716,11.9309,7.67122,88.0752,41.8,90.6415
6078,2016-08-22,00:00:00.00,8.68518,12.3243,7.4035,91.4472,42,94.7562
6079,2016-08-23,00:00:00.00,0.119196,12.7207,7.28299,95.4064,40.5,98.7424
6080,2016-08-24,00:00:00.00,0.250586,12.8827,7.14116,98.3764,39,100.433
6081,2016-08-25,00:00:00.00,0.706607,12.9737,7.03203,99.5404,38.7,100.212
6082,2016-08-26,00:00:00.00,2.44681,13.085,7.04374,99.0455,38.9,98.9763
6083,2016-08-27,00:00:00.00,0.0158431,13.2837,7.07729,97.8384,38.5,97.4619
6084,2016-08-28,00:00:00.00,4.28539,13.4108,6.9473,96.2335,38.2,95.5337
6085,2016-08-29,00:00:00.00,10.4756,13.373,6.73808,94.2767,37.9,93.4665
6086,2016-08-30,00:00:00.00,0.15621,13.3738,6.64105,92.5345,37.6,92.0912
6087,2016-08-31,00:00:00.00,9.64989,13.4408,6.5998,91.3398,37.7,91.2505
6088,2016-09-01,00:00:00.00,0.321498,13.6755,6.67299,90.68,37.5,91.041
6089,2016-09-02,00:00:00.00,0.0562159,14.1572,6.9511,90.7281,36.9,91.6833
6090,2016-09-03,00:00:00.00,0.0231994,14.8533,7.32565,91.5041,36.2,92.8617
6091,2016-09-04,00:00:00.00,0.0547569,15.3977,7.454,92.3005,35.8,93.4999
6092,2016-09-05,00:00:00.00,0.0311071,15.6591,7.32498,92.5808,35.4,93.3638
6093,2016-09-06,00:00:00.00,0.101144,15.5469,7.04927,92.119,35.1,92.2636
6094,2016-09-07,00:00:00.00,0.786123,15.0453,6.69608,90.7674,35,90.2646
6095,2016-09-08,00:00:00.00,5.58619,14.6346,6.53567,89.2184,34.9,88.8044
6096,2016-09-09,00:00:00.00,12.6199,14.3881,6.50502,88.1074,35.6,88.1089
6097,2016-09-10,00:00:00.00,0.174525,14.1954,6.43188,87.469,35.7,87.7158
6098,2016-09-11,00:00:00.00,4.26541,14.0631,6.35162,87.2158,35.8,87.714
6099,2016-09-12,00:00:00.00,2.31279,13.8868,6.27718,87.2668,34.9,88.1259
6100,2016-09-13,00:00:00.00,0.0101745,13.7029,6.20853,87.9926,35.1,89.3058
6101,2016-09-14,00:00:00.00,12.2828,13.6085,6.17119,89.4692,34.7,91.1413
6102,2016-09-15,00:00:00.00,0.225957,13.5784,6.31796,91.0021,34.5,92.3944
6103,2016-09-16,00:00:00.00,0.0188233,13.5964,6.90341,91.7966,34.6,92.5295
6104,2016-09-17,00:00:00.00,0.109946,13.7859,7.92779,91.7495,34.4,92.0588
6105,2016-09-18,00:00:00.00,3.48131,14.3077,9.30577,91.5002,34.6,91.7979
6106,2016-09-19,00:00:00.00,1.53266,15.1605,10.7158,91.5017,35.3,92.0074
6107,2016-09-20,00:00:00.00,2.05185,15.9508,10.9447,91.486,35.3,91.944
6108,2016-09-21,00:00:00.00,4.4901,16.4728,10.088,91.3336,35.3,91.6507
6109,2016-09-22,00:00:00.00,0.00991289,16.7994,9.23546,91.0686,35.1,91.3356
6110,2016-09-23,00:00:00.00,17.5912,17.0171,8.60075,90.8397,35.2,91.1448
6111,2016-09-24,00:00:00.00,0.114141,17.2266,8.34098,90.7756,35.4,91.2309
6112,2016-09-25,00:00:00.00,0.0716604,17.555,8.61108,90.9639,34.7,91.7632
6113,2016-09-26,00:00:00.00,0.114088,18.1634,9.40363,91.7674,34.3,93.1012
6114,2016-09-27,00:00:00.00,6.29958,19.286,10.643,93.6502,34.5,95.6978
6115,2016-09-28,00:00:00.00,5.51158,20.855,11.9767,96.621,35.2,99.2
6116,2016-09-29,00:00:00.00,0.173313,22.0446,12.3081,99.2936,35.3,101.243
6117,2016-09-30,00:00:00.00,0.0232115,22.7095,11.7978,100.682,35.4,101.713
6118,2016-10-01,00:00:00.00,0.0143392,23.2879,11.4505,101.348,35,102.22
6119,2016-10-02,00:00:00.00,3.84866,23.8961,11.3303,102.11,34.7,103.102
6120,2016-10-03,00:00:00.00,26.5477,24.5138,11.1907,103.161,35.1,104.201
6121,2016-10-04,00:00:00.00,0.205168,25.0198,10.9434,104.279,35.3,105.384
6122,2016-10-05,00:00:00.00,0.438602,25.4345,10.8544,105.731,36.2,107.273
6123,2016-10-06,00:00:00.00,0.427288,25.8716,11.0895,108.084,40.5,110.444
6124,2016-10-07,00:00:00.00,1.28752,26.5075,11.6736,111.927,48.4,115.431
6125,2016-10-08,00:00:00.00,6.12318,27.2702,12.3696,117.376,61.5,121.785
6126,2016-10-09,00:00:00.00,0.37323,27.721,12.4939,122.91,74.1,126.582
6127,2016-10-10,00:00:00.00,0.0722941,27.8738,12.1604,126.669,84.5,128.644
6128,2016-10-11,00:00:00.00,0.0556855,27.9392,11.9659,128.164,92.6,128.844
6129,2016-10-12,00:00:00.00,0.346963,27.9995,12.0176,127.935,98.3,127.729
6130,2016-10-13,00:00:00.00,5.33385,28.1622,12.1945,126.779,104,126.176
6131,2016-10-14,00:00:00.00,9.80057,28.3257,12.0673,125.357,109,124.696
6132,2016-10-15,00:00:00.00,0.0925621,28.4232,11.7472,124.147,112,123.747
6133,2016-10-16,00:00:00.00,0.825446,28.4418,11.6201,123.409,113,123.428
6134,2016-10-17,00:00:00.00,4.2073,28.4848,11.7473,123.388,112,123.929
6135,2016-10-18,00:00:00.00,13.5239,28.6758,12.1586,124.214,114,125.499
6136,2016-10-19,00:00:00.00,7.13204,29.0168,12.6607,126.14,116,128.196
6137,2016-10-20,00:00:00.00,0.176617,29.4436,13.0505,129.078,117,131.6
6138,2016-10-21,00:00:00.00,0.94293,30.0906,13.5553,132.825,116,135.914
6139,2016-10-22,00:00:00.00,0.15539,31.1177,14.3678,137.867,115,142.048
6140,2016-10-23,00:00:00.00,0.120148,32.3423,15.0826,144.295,113,149.277
6141,2016-10-24,00:00:00.00,0.170652,33.2456,15.0677,150.531,113,154.539
6142,2016-10-25,00:00:00.00,0.17026,33.5981,14.3135,154.455,111,156.283
6143,2016-10-26,00:00:00.00,0.401796,33.6102,13.3555,155.662,111,155.827
6144,2016-10-27,00:00:00.00,0.250265,33.3682,12.5228,154.913,110,154.036
6145,2016-10-28,00:00:00.00,3.28564,33.0381,12.0396,153.152,110,151.922
6146,2016-10-29,00:00:00.00,3.71869,32.6734,11.8093,151.18,111,150.118
6147,2016-10-30,00:00:00.00,6.19796,32.2148,11.5923,149.375,112,148.505
6148,2016-10-31,00:00:00.00,0.176983,31.7957,11.4384,148.037,112,147.469
6149,2016-11-01,00:00:00.00,0.0724044,31.4254,11.3629,147.33,113,147.246
6150,2016-11-02,00:00:00.00,5.35238,31.0312,11.4825,147.263,114,147.716
6151,2016-11-03,00:00:00.00,0.328469,30.7895,11.965,148.117,113,149.247
6152,2016-11-04,00:00:00.00,0.17773,30.7755,12.5635,149.982,113,151.692
6153,2016-11-05,00:00:00.00,0.219343,30.741,12.7426,152.149,113,153.784
6154,2016-11-06,00:00:00.00,0.14838,30.59,12.5304,153.874,114,155.083
6155,2016-11-07,00:00:00.00,0.173652,30.3821,12.2352,155.086,114,155.983
6156,2016-11-08,00:00:00.00,0.170525,30.0658,11.7802,155.746,115,156.187
6157,2016-11-09,00:00:00.00,3.9283,29.6968,11.3368,155.746,114,155.7
