time,date,hour,precip [mm/day],02GB001 [m3/s],02GB001 (observed) [m3/s]
1358,2013-09-20,00:00:00.00,0.0625571,72.8111,25.4
1359,2013-09-21,00:00:00.00,2.41894,71.4972,24.8
1360,2013-09-22,00:00:00.00,66.0219,142.206,74.7
1361,2013-09-23,00:00:00.00,0.193823,235.215,208
1362,2013-09-24,00:00:00.00,0.00136463,200.615,209
1363,2013-09-25,00:00:00.00,0.0230426,141.487,152
1364,2013-09-26,00:00:00.00,0.00010459,135.982,106
1365,2013-09-27,00:00:00.00,0.000442029,130.925,76.6
1366,2013-09-28,00:00:00.00,0.00396069,126.263,66.5
1367,2013-09-29,00:00:00.00,0.0190864,121.951,60.4
1368,2013-09-30,00:00:00.00,0.136227,117.951,54.5
1369,2013-10-01,00:00:00.00,2.71158,114.556,46
1370,2013-10-02,00:00:00.00,0.0834069,111.451,40
1371,2013-10-03,00:00:00.00,0.0333306,108.222,38.2
1372,2013-10-04,00:00:00.00,0.0412052,105.136,29.7
1373,2013-10-05,00:00:00.00,11.9968,111.275,48.2
1374,2013-10-06,00:00:00.00,1.94675,120.895,51
1375,2013-10-07,00:00:00.00,4.80249,117.001,57.6
1376,2013-10-08,00:00:00.00,33.0579,151.421,100
1377,2013-10-09,00:00:00.00,0.249892,198.895,234
1378,2013-10-10,00:00:00.00,0.00278198,177.258,217
1379,2013-10-11,00:00:00.00,0.05176,145.446,135
1380,2013-10-12,00:00:00.00,0.0297122,139.693,101
1381,2013-10-13,00:00:00.00,0.123691,134.416,79.1
1382,2013-10-14,00:00:00.00,4.34046,131.305,64.9
1383,2013-10-15,00:00:00.00,0.250933,128.762,62
1384,2013-10-16,00:00:00.00,0.0346092,124.664,52.2
1385,2013-10-17,00:00:00.00,8.3525,125.991,52.5
1386,2013-10-18,00:00:00.00,7.20616,137.71,54.5
1387,2013-10-19,00:00:00.00,3.11215,142.128,65.7
1388,2013-10-20,00:00:00.00,8.38999,141.059,79.1
1389,2013-10-21,00:00:00.00,0.900308,142.575,86.6
1390,2013-10-22,00:00:00.00,7.31026,140.502,88
1391,2013-10-23,00:00:00.00,3.4712,142.916,92.2
1392,2013-10-24,00:00:00.00,2.02823,140.779,126
1393,2013-10-25,00:00:00.00,3.44006,134.375,124
1394,2013-10-26,00:00:00.00,3.36509,132.803,98.8
1395,2013-10-27,00:00:00.00,15.7945,147.389,116
1396,2013-10-28,00:00:00.00,1.82785,165.096,149
1397,2013-10-29,00:00:00.00,0.0792507,155.144,180
1398,2013-10-30,00:00:00.00,0.0492357,139.896,145
1399,2013-10-31,00:00:00.00,0.909206,134.747,109
1400,2013-11-01,00:00:00.00,25.5528,162.488,117
1401,2013-11-02,00:00:00.00,12.5157,218.215,255
1402,2013-11-03,00:00:00.00,2.20007,222.637,390
1403,2013-11-04,00:00:00.00,0.00633562,189.267,315
1404,2013-11-05,00:00:00.00,0.0070541,172.794,192
1405,2013-11-06,00:00:00.00,0.0623812,164.736,139
1406,2013-11-07,00:00:00.00,6.30255,162.01,121
1407,2013-11-08,00:00:00.00,6.97418,171.177,120
1408,2013-11-09,00:00:00.00,4.31569,176.879,160
1409,2013-11-10,00:00:00.00,0.462525,167.568,159
1410,2013-11-11,00:00:00.00,3.4564,159.603,148
1411,2013-11-12,00:00:00.00,2.7517,156.957,142
1412,2013-11-13,00:00:00.00,0.203619,152.375,142
1413,2013-11-14,00:00:00.00,0.382651,146.475,144
1414,2013-11-15,00:00:00.00,0.000730379,140.838,140
1415,2013-11-16,00:00:00.00,2.86648e-05,135.659,117
1416,2013-11-17,00:00:00.00,0.0902929,130.881,110
1417,2013-11-18,00:00:00.00,6.0089,130.663,113
1418,2013-11-19,00:00:00.00,9.63455,145.635,128
1419,2013-11-20,00:00:00.00,0.322647,154.521,189
1420,2013-11-21,00:00:00.00,6.80952e-05,142.624,180
1421,2013-11-22,00:00:00.00,0.10894,132.38,138
1422,2013-11-23,00:00:00.00,6.8839,133.434,108
1423,2013-11-24,00:00:00.00,2.02062,137.184,97.9
1424,2013-11-25,00:00:00.00,0.959839,132.453,101
1425,2013-11-26,00:00:00.00,0.68381,125.295,83.5
1426,2013-11-27,00:00:00.00,0.991174,121.262,54.7
1427,2013-11-28,00:00:00.00,0.379836,117.506,51.9
1428,2013-11-29,00:00:00.00,0.373362,113.999,47.9
1429,2013-11-30,00:00:00.00,0.120154,110.716,38.9
1430,2013-12-01,00:00:00.00,0.0440551,107.637,37
1431,2013-12-02,00:00:00.00,0.658407,104.741,45.5
1432,2013-12-03,00:00:00.00,0.086882,102.013,45
1433,2013-12-04,00:00:00.00,0.0804907,99.4375,43.9
1434,2013-12-05,00:00:00.00,1.61423,97.174,43.5
1435,2013-12-06,00:00:00.00,2.12964,95.786,46
1436,2013-12-07,00:00:00.00,0.00950222,94.4318,52.8
1437,2013-12-08,00:00:00.00,0.194456,92.3875,59.2
1438,2013-12-09,00:00:00.00,0.180526,90.3084,46.6
1439,2013-12-10,00:00:00.00,3.55104,88.3828,42.5
1440,2013-12-11,00:00:00.00,1.34646,86.5576,35.6
1441,2013-12-12,00:00:00.00,3.34785,84.7631,24.7
1442,2013-12-13,00:00:00.00,2.80685,83.0389,21.4
1443,2013-12-14,00:00:00.00,2.64153,81.3899,22.6
1444,2013-12-15,00:00:00.00,5.7177,79.8109,26.7
1445,2013-12-16,00:00:00.00,8.30564,78.2973,27.2
1446,2013-12-17,00:00:00.00,4.66306,76.8449,26.6
1447,2013-12-18,00:00:00.00,4.62517,75.4498,27.1
1448,2013-12-19,00:00:00.00,1.45557,74.1086,28.1
1449,2013-12-20,00:00:00.00,0.379529,72.8179,30
1450,2013-12-21,00:00:00.00,9.9207,73.5461,36.2
1451,2013-12-22,00:00:00.00,7.40125,78.9265,52.5
1452,2013-12-23,00:00:00.00,16.9396,86.351,82.5
1453,2013-12-24,00:00:00.00,0.507306,88.0808,130
1454,2013-12-25,00:00:00.00,0.707126,82.4673,122
1455,2013-12-26,00:00:00.00,2.70239,77.7778,76.2
1456,2013-12-27,00:00:00.00,4.46403,76.3056,83.3
1457,2013-12-28,00:00:00.00,0.615206,74.893,107
1458,2013-12-29,00:00:00.00,0.0517648,73.5364,97.6
1459,2013-12-30,00:00:00.00,0.053894,72.2322,67.4
1460,2013-12-31,00:00:00.00,0.336471,70.9774,49.5
1461,2014-01-01,00:00:00.00,2.21929,69.7689,44.1
1462,2014-01-02,00:00:00.00,0.383253,68.6041,42
1463,2014-01-03,00:00:00.00,1.43437,67.4805,42.5
1464,2014-01-04,00:00:00.00,0.212074,66.3959,47.8
1465,2014-01-05,00:00:00.00,0.33991,65.348,58
1466,2014-01-06,00:00:00.00,11.9314,64.335,69.7
1467,2014-01-07,00:00:00.00,17.0042,63.3551,74.8
1468,2014-01-08,00:00:00.00,1.96527,62.4064,73
1469,2014-01-09,00:00:00.00,0.856972,61.4875,72.1
1470,2014-01-10,00:00:00.00,0.274723,60.5969,74.7
1471,2014-01-11,00:00:00.00,3.89159,59.7331,89.4
1472,2014-01-12,00:00:00.00,20.9374,75.8225,125
1473,2014-01-13,00:00:00.00,1.16047,97.7441,159
1474,2014-01-14,00:00:00.00,0.00669496,88.0745,174
1475,2014-01-15,00:00:00.00,0.209058,72.3325,173
1476,2014-01-16,00:00:00.00,1.21358,71.0279,164
1477,2014-01-17,00:00:00.00,1.34076,69.7738,156
1478,2014-01-18,00:00:00.00,5.88885,68.5672,149
1479,2014-01-19,00:00:00.00,2.43422,67.4052,146
1480,2014-01-20,00:00:00.00,1.16304,66.2852,141
1481,2014-01-21,00:00:00.00,1.80547,65.205,130
1482,2014-01-22,00:00:00.00,0.00445177,64.1622,122
1483,2014-01-23,00:00:00.00,0.142848,63.1549,117
1484,2014-01-24,00:00:00.00,1.157,62.1811,113
1485,2014-01-25,00:00:00.00,0.94119,61.2392,108
1486,2014-01-26,00:00:00.00,10.5043,60.3274,103
1487,2014-01-27,00:00:00.00,2.80961,59.4443,97.4
1488,2014-01-28,00:00:00.00,4.76622,58.5884,92.9
1489,2014-01-29,00:00:00.00,0.24467,57.7584,89.1
1490,2014-01-30,00:00:00.00,0.185595,56.9531,85.8
1491,2014-01-31,00:00:00.00,0.0530732,56.1713,82.9
1492,2014-02-01,00:00:00.00,3.07551,55.4119,80.2
1493,2014-02-02,00:00:00.00,11.0673,54.6739,77.5
1494,2014-02-03,00:00:00.00,5.05194,53.9564,74.7
1495,2014-02-04,00:00:00.00,0.144793,53.2584,71.6
1496,2014-02-05,00:00:00.00,0.0192057,52.5792,68.2
1497,2014-02-06,00:00:00.00,14.396,51.9178,64.5
1498,2014-02-07,00:00:00.00,0.720207,51.2736,60.6
1499,2014-02-08,00:00:00.00,0.738942,50.6459,56.6
1500,2014-02-09,00:00:00.00,0.301415,50.0339,52.7
1501,2014-02-10,00:00:00.00,2.78112,49.4371,48.7
1502,2014-02-11,00:00:00.00,0.556991,48.8549,44.9
1503,2014-02-12,00:00:00.00,0.0666803,48.2867,41.2
1504,2014-02-13,00:00:00.00,0.00747092,47.7319,37.8
1505,2014-02-14,00:00:00.00,0.00888663,47.1901,34.8
1506,2014-02-15,00:00:00.00,0.57935,46.6607,32.1
1507,2014-02-16,00:00:00.00,0.842108,46.1434,29.5
1508,2014-02-17,00:00:00.00,1.9894,45.6377,26.8
1509,2014-02-18,00:00:00.00,0.00769911,45.1431,24.2
1510,2014-02-19,00:00:00.00,8.7486,44.6593,24.4
1511,2014-02-20,00:00:00.00,0.0422873,44.1859,25.6
1512,2014-02-21,00:00:00.00,3.15843,43.7669,26.9
1513,2014-02-22,00:00:00.00,8.98841,45.7231,28
1514,2014-02-23,00:00:00.00,0.147213,48.7111,29
1515,2014-02-24,00:00:00.00,0.140251,47.2291,30
1516,2014-02-25,00:00:00.00,1.38236,44.6581,31.1
1517,2014-02-26,00:00:00.00,0.83172,44.1796,32.6
1518,2014-02-27,00:00:00.00,1.59142,43.7115,34.4
1519,2014-02-28,00:00:00.00,1.94844,43.2533,36.7
1520,2014-03-01,00:00:00.00,0.362863,42.8048,39.5
1521,2014-03-02,00:00:00.00,0.671061,42.3656,42.3
1522,2014-03-03,00:00:00.00,4.65434,41.9355,44.8
1523,2014-03-04,00:00:00.00,0.00777802,41.5141,46.7
1524,2014-03-05,00:00:00.00,1.98231,41.1011,47.6
1525,2014-03-06,00:00:00.00,1.21093,40.6964,47.5
1526,2014-03-07,00:00:00.00,0.176563,40.2995,46.5
1527,2014-03-08,00:00:00.00,0.000328557,39.9103,45.1
1528,2014-03-09,00:00:00.00,0.021578,39.5286,43.9
1529,2014-03-10,00:00:00.00,0.0249119,39.1541,43.1
1530,2014-03-11,00:00:00.00,0.00559952,38.7866,42.9
1531,2014-03-12,00:00:00.00,0.00358573,38.4258,42.9
1532,2014-03-13,00:00:00.00,13.0099,38.0717,43.1
1533,2014-03-14,00:00:00.00,0.044187,37.724,44.2
1534,2014-03-15,00:00:00.00,0.0618219,37.3825,45.2
1535,2014-03-16,00:00:00.00,0.611996,37.0471,46.4
1536,2014-03-17,00:00:00.00,0.060405,36.7175,48
1537,2014-03-18,00:00:00.00,0.00345476,36.3936,50.6
1538,2014-03-19,00:00:00.00,0.00457338,36.0753,55.8
1539,2014-03-20,00:00:00.00,2.13273,35.7625,62.9
1540,2014-03-21,00:00:00.00,2.65072,35.4548,69.7
1541,2014-03-22,00:00:00.00,0.248816,35.1523,76.8
1542,2014-03-23,00:00:00.00,4.65438,34.9082,84.5
1543,2014-03-24,00:00:00.00,0.0729821,34.6781,93.3
1544,2014-03-25,00:00:00.00,0.0787317,34.3983,103
1545,2014-03-26,00:00:00.00,0.624817,34.1129,115
1546,2014-03-27,00:00:00.00,0.00978148,33.8321,126
1547,2014-03-28,00:00:00.00,1.32208,33.5557,126
1548,2014-03-29,00:00:00.00,6.9794,34.9675,132
1549,2014-03-30,00:00:00.00,0.00675041,37.3835,154
1550,2014-03-31,00:00:00.00,0.0095131,36.3511,144
1551,2014-04-01,00:00:00.00,2.37547e-07,34.3076,164
1552,2014-04-02,00:00:00.00,0.0493046,34.0219,231
1553,2014-04-03,00:00:00.00,0.03198,33.7408,283
1554,2014-04-04,00:00:00.00,0.000600615,33.4642,308
1555,2014-04-05,00:00:00.00,8.20385,34.6725,282
1556,2014-04-06,00:00:00.00,2.43001,36.8181,283
1557,2014-04-07,00:00:00.00,0.00153225,35.925,276
1558,2014-04-08,00:00:00.00,1.19079,34.0887,285
1559,2014-04-09,00:00:00.00,8.27667,36.0647,352
1560,2014-04-10,00:00:00.00,0.0251068,39.2424,463
1561,2014-04-11,00:00:00.00,0.180465,37.8193,494
1562,2014-04-12,00:00:00.00,0.203957,35.1843,476
1563,2014-04-13,00:00:00.00,0.205279,34.881,517
1564,2014-04-14,00:00:00.00,16.4976,42.537,480
1565,2014-04-15,00:00:00.00,4.69553,54.6007,625
1566,2014-04-16,00:00:00.00,10,49.859,686
1567,2014-04-17,00:00:00.00,0.00718517,40.6594,481
1568,2014-04-18,00:00:00.00,0.140636,40.2556,245
1569,2014-04-19,00:00:00.00,0.737691,39.8529,176
1570,2014-04-20,00:00:00.00,0.014058,53.7214,151
1571,2014-04-21,00:00:00.00,3.33082e-06,120.1,123
1572,2014-04-22,00:00:00.00,0.00460105,349.078,101
1573,2014-04-23,00:00:00.00,4.74558,727.763,92.1
1574,2014-04-24,00:00:00.00,0.0766921,826.189,90.2
1575,2014-04-25,00:00:00.00,0.00932411,616.522,87.3
1576,2014-04-26,00:00:00.00,5.95604,485.808,81.4
1577,2014-04-27,00:00:00.00,0.458674,435.455,81.2
1578,2014-04-28,00:00:00.00,0.0216922,388.058,77.7
1579,2014-04-29,00:00:00.00,0.0260204,348.918,65.7
1580,2014-04-30,00:00:00.00,21.7023,357.759,68.2
1581,2014-05-01,00:00:00.00,5.45632,387.277,131
1582,2014-05-02,00:00:00.00,3.12149,359.869,197
1583,2014-05-03,00:00:00.00,1.41423,315.371,196
1584,2014-05-04,00:00:00.00,6.92281,296.543,173
1585,2014-05-05,00:00:00.00,0.405392,281.836,141
1586,2014-05-06,00:00:00.00,0.00614195,262.535,126
1587,2014-05-07,00:00:00.00,0.0021166,244.756,105
1588,2014-05-08,00:00:00.00,0.0239402,229.371,84.2
1589,2014-05-09,00:00:00.00,0.931973,215.929,74.3
1590,2014-05-10,00:00:00.00,0.0756584,204.086,65.3
1591,2014-05-11,00:00:00.00,2.01835,193.572,57.6
1592,2014-05-12,00:00:00.00,0.00155114,184.175,56.6
1593,2014-05-13,00:00:00.00,0.675491,175.726,52.7
1594,2014-05-14,00:00:00.00,16.4116,185.755,58.7
1595,2014-05-15,00:00:00.00,9.98634,213.004,76
1596,2014-05-16,00:00:00.00,14.8236,232.735,112
1597,2014-05-17,00:00:00.00,0.677533,232.447,174
1598,2014-05-18,00:00:00.00,0.0261913,212.397,168
1599,2014-05-19,00:00:00.00,0.0272887,194.11,131
1600,2014-05-20,00:00:00.00,0.0502943,184.551,92.5
1601,2014-05-21,00:00:00.00,8.44046,181.044,73
1602,2014-05-22,00:00:00.00,4.10656,181.289,80.2
1603,2014-05-23,00:00:00.00,1.18253,174.923,83.3
1604,2014-05-24,00:00:00.00,0.0386058,165.745,82
1605,2014-05-25,00:00:00.00,0.00933915,158.909,69.8
1606,2014-05-26,00:00:00.00,0.00336982,152.667,59.9
1607,2014-05-27,00:00:00.00,0.000568729,146.944,53.3
1608,2014-05-28,00:00:00.00,0.0548571,141.677,48.7
1609,2014-05-29,00:00:00.00,0.015418,136.811,46.2
1610,2014-05-30,00:00:00.00,0.000568717,132.302,43.5
1611,2014-05-31,00:00:00.00,0.000697707,128.111,41.1
1612,2014-06-01,00:00:00.00,0.00394815,124.204,38.8
1613,2014-06-02,00:00:00.00,1.14437e-06,120.552,36.8
1614,2014-06-03,00:00:00.00,0.808957,117.13,35.8
1615,2014-06-04,00:00:00.00,8.24088,116.805,47.7
1616,2014-06-05,00:00:00.00,0.0053169,118.198,46
1617,2014-06-06,00:00:00.00,0.00236198,115.343,40.7
1618,2014-06-07,00:00:00.00,0.00857338,110.943,37
1619,2014-06-08,00:00:00.00,0.0224313,108.061,34.1
1620,2014-06-09,00:00:00.00,3.26955,105.341,32.8
1621,2014-06-10,00:00:00.00,0.182521,102.767,34.7
1622,2014-06-11,00:00:00.00,0.0661827,100.328,32.7
1623,2014-06-12,00:00:00.00,1.91668,98.0122,31.8
1624,2014-06-13,00:00:00.00,7.10967,97.4982,34.2
1625,2014-06-14,00:00:00.00,3.06471,97.8539,33.8
1626,2014-06-15,00:00:00.00,0.0156166,95.9873,34.7
1627,2014-06-16,00:00:00.00,0.0914384,93.3553,33.2
1628,2014-06-17,00:00:00.00,0.362516,91.3554,31.6
1629,2014-06-18,00:00:00.00,11.2953,95.1776,30.9
1630,2014-06-19,00:00:00.00,1.44312,101.373,31.6
1631,2014-06-20,00:00:00.00,0.41238,97.7647,32.4
1632,2014-06-21,00:00:00.00,0.0180712,91.7544,30.3
1633,2014-06-22,00:00:00.00,0.00930512,89.7899,28.5
1634,2014-06-23,00:00:00.00,0.0608199,87.9152,27.5
1635,2014-06-24,00:00:00.00,2.79371,86.124,28.2
1636,2014-06-25,00:00:00.00,21.5794,102.147,32.5
1637,2014-06-26,00:00:00.00,0.534138,124.003,44.2
1638,2014-06-27,00:00:00.00,0.734138,114.469,41
1639,2014-06-28,00:00:00.00,0.0492537,98.7522,39.7
1640,2014-06-29,00:00:00.00,0.0121715,96.3652,34.6
1641,2014-06-30,00:00:00.00,4.46824,94.1117,31
1642,2014-07-01,00:00:00.00,1.35583,91.9737,29.8
1643,2014-07-02,00:00:00.00,2.14104,89.9314,29.8
1644,2014-07-03,00:00:00.00,2.43558,87.9849,31.8
1645,2014-07-04,00:00:00.00,0.654109,86.1288,33.4
1646,2014-07-05,00:00:00.00,0.0136291,84.3566,29.7
1647,2014-07-06,00:00:00.00,0.0101971,82.6625,27.7
1648,2014-07-07,00:00:00.00,0.0219683,81.0412,26.4
1649,2014-07-08,00:00:00.00,28.0746,103.961,60.8
1650,2014-07-09,00:00:00.00,23.4067,159.532,75.2
1651,2014-07-10,00:00:00.00,0.147933,175.513,103
1652,2014-07-11,00:00:00.00,0.0513025,142.55,114
1653,2014-07-12,00:00:00.00,0.0654031,123.392,88.2
1654,2014-07-13,00:00:00.00,0.0623331,119.389,69.4
1655,2014-07-14,00:00:00.00,7.46703,117.745,58.6
1656,2014-07-15,00:00:00.00,0.41687,116.604,57.9
1657,2014-07-16,00:00:00.00,5.61156,114.674,57.5
1658,2014-07-17,00:00:00.00,1.02552,112.706,54.9
1659,2014-07-18,00:00:00.00,0.0620953,109.646,43.3
1660,2014-07-19,00:00:00.00,0.13079,106.548,38.8
1661,2014-07-20,00:00:00.00,1.02879,103.639,35.9
1662,2014-07-21,00:00:00.00,2.02441,100.9,36.3
1663,2014-07-22,00:00:00.00,0.0884634,98.317,36.2
1664,2014-07-23,00:00:00.00,0.0205633,95.8762,33.8
1665,2014-07-24,00:00:00.00,2.03052,93.566,32.8
1666,2014-07-25,00:00:00.00,0.000152125,91.3757,31.1
1667,2014-07-26,00:00:00.00,0.0211349,89.2959,29.9
1668,2014-07-27,00:00:00.00,0.098962,87.318,29
1669,2014-07-28,00:00:00.00,0.399787,85.4344,29.8
1670,2014-07-29,00:00:00.00,45.0584,131.643,91.6
1671,2014-07-30,00:00:00.00,0.0953443,192.467,102
1672,2014-07-31,00:00:00.00,2.2885,169.002,97.9
1673,2014-08-01,00:00:00.00,0.806491,129.514,74.4
1674,2014-08-02,00:00:00.00,0.550973,125.031,57.8
1675,2014-08-03,00:00:00.00,0.962853,120.877,53.1
1676,2014-08-04,00:00:00.00,0.452837,117.017,75.5
1677,2014-08-05,00:00:00.00,2.15545,113.419,57.7
1678,2014-08-06,00:00:00.00,3.09551,110.057,55.6
1679,2014-08-07,00:00:00.00,0.0873866,106.909,48.9
1680,2014-08-08,00:00:00.00,0.0132916,103.953,42.4
1681,2014-08-09,00:00:00.00,0.0528364,101.174,36.1
1682,2014-08-10,00:00:00.00,0.0734727,98.5538,33.4
1683,2014-08-11,00:00:00.00,0.0588115,96.0799,30.4
1684,2014-08-12,00:00:00.00,0.277056,93.7398,29.7
1685,2014-08-13,00:00:00.00,23.7968,113.009,42.2
1686,2014-08-14,00:00:00.00,0.396598,139.199,39.8
1687,2014-08-15,00:00:00.00,0.0718944,127.868,35.6
1688,2014-08-16,00:00:00.00,0.0503942,109.15,34.6
1689,2014-08-17,00:00:00.00,2.79002,106.042,31.4
1690,2014-08-18,00:00:00.00,0.205439,103.123,30.7
1691,2014-08-19,00:00:00.00,0.0963186,100.377,29.3
1692,2014-08-20,00:00:00.00,0.0972215,97.7879,28.7
1693,2014-08-21,00:00:00.00,13.8671,105.042,28.4
1694,2014-08-22,00:00:00.00,0.948516,115.916,30.7
1695,2014-08-23,00:00:00.00,0.0616553,110.184,30.7
1696,2014-08-24,00:00:00.00,0.0431431,100.743,29.3
1697,2014-08-25,00:00:00.00,0.0432251,98.1261,28.8
1698,2014-08-26,00:00:00.00,0.0519876,95.6552,28.9
1699,2014-08-27,00:00:00.00,0.0125449,93.3184,28.1
1700,2014-08-28,00:00:00.00,0.000797906,91.1046,27.6
1701,2014-08-29,00:00:00.00,0.000241193,89.0039,26.7
1702,2014-08-30,00:00:00.00,0.0416391,87.0076,26.2
1703,2014-08-31,00:00:00.00,0.0418409,85.1078,25
1704,2014-09-01,00:00:00.00,0.309545,83.2974,24.1
1705,2014-09-02,00:00:00.00,0.731356,81.57,24
1706,2014-09-03,00:00:00.00,16.2459,91.6465,29.4
1707,2014-09-04,00:00:00.00,0.196429,105.9,39.8
1708,2014-09-05,00:00:00.00,0.018866,99.2952,29.7
1709,2014-09-06,00:00:00.00,5.89079,89.5731,30.3
1710,2014-09-07,00:00:00.00,40.95,135.472,75.7
1711,2014-09-08,00:00:00.00,0.122171,191.208,110
1712,2014-09-09,00:00:00.00,0.132102,167.33,94.5
1713,2014-09-10,00:00:00.00,0.17133,130.987,63.8
1714,2014-09-11,00:00:00.00,28.0505,158.837,53.7
1715,2014-09-12,00:00:00.00,22.5776,229.091,209
1716,2014-09-13,00:00:00.00,0.403019,248.751,309
1717,2014-09-14,00:00:00.00,3.93993,209.903,228
1718,2014-09-15,00:00:00.00,0.193484,186.705,138
1719,2014-09-16,00:00:00.00,0.320242,177.492,99.4
1720,2014-09-17,00:00:00.00,1.64197,168.894,72.9
1721,2014-09-18,00:00:00.00,0.0137796,161.149,65.7
1722,2014-09-19,00:00:00.00,0.0417407,154.137,60.1
1723,2014-09-20,00:00:00.00,0.0190596,147.758,55.3
1724,2014-09-21,00:00:00.00,0.0470289,141.93,52.1
1725,2014-09-22,00:00:00.00,14.0894,149.958,59.9
1726,2014-09-23,00:00:00.00,0.310181,162.746,76.1
1727,2014-09-24,00:00:00.00,0.00447262,154.184,74.9
1728,2014-09-25,00:00:00.00,0.0650315,140.914,64.4
1729,2014-09-26,00:00:00.00,0.0312143,135.664,56.4
1730,2014-09-27,00:00:00.00,0.0621808,130.827,53.3
1731,2014-09-28,00:00:00.00,0.0154927,126.355,51.4
1732,2014-09-29,00:00:00.00,0.134887,122.208,46.6
1733,2014-09-30,00:00:00.00,0.0885871,118.351,44
1734,2014-10-01,00:00:00.00,10.419,122.477,43.3
1735,2014-10-02,00:00:00.00,0.132847,129.75,40.1
1736,2014-10-03,00:00:00.00,0.0299498,124.51,37.4
1737,2014-10-04,00:00:00.00,11.4956,125.469,40
1738,2014-10-05,00:00:00.00,11.0502,147.557,55.9
1739,2014-10-06,00:00:00.00,0.698731,154.662,74.3
1740,2014-10-07,00:00:00.00,1.74998,139.279,91
1741,2014-10-08,00:00:00.00,7.87473,134.411,80.8
1742,2014-10-09,00:00:00.00,0.813246,137.469,77.3
1743,2014-10-10,00:00:00.00,0.0810799,132.738,84.5
1744,2014-10-11,00:00:00.00,0.0423288,125.833,68.3
1745,2014-10-12,00:00:00.00,0.0123521,121.711,63.1
1746,2014-10-13,00:00:00.00,0.0326376,117.877,64
1747,2014-10-14,00:00:00.00,0.551621,114.301,61.5
1748,2014-10-15,00:00:00.00,3.01723,111.596,50.6
1749,2014-10-16,00:00:00.00,9.62822,117.199,47.9
1750,2014-10-17,00:00:00.00,2.05961,124.594,57.6
1751,2014-10-18,00:00:00.00,1.07623,119.152,74.2
1752,2014-10-19,00:00:00.00,2.69154,112.077,72.2
1753,2014-10-20,00:00:00.00,0.171139,109.827,68.9
1754,2014-10-21,00:00:00.00,3.97872,108.528,64.9
1755,2014-10-22,00:00:00.00,7.04982,114.379,64.5
1756,2014-10-23,00:00:00.00,0.200465,118.123,66.1
1757,2014-10-24,00:00:00.00,0.00739987,112.117,61.3
1758,2014-10-25,00:00:00.00,0.00221194,106.595,56.2
1759,2014-10-26,00:00:00.00,0.0114336,103.701,56.1
1760,2014-10-27,00:00:00.00,0.0771357,100.976,62.1
1761,2014-10-28,00:00:00.00,0.581588,98.4058,56.2
1762,2014-10-29,00:00:00.00,3.5694,97.0805,45.3
1763,2014-10-30,00:00:00.00,0.224801,96.0328,44
1764,2014-10-31,00:00:00.00,0.645927,93.9334,41
1765,2014-11-01,00:00:00.00,5.63246,94.5349,42.5
1766,2014-11-02,00:00:00.00,2.28113,97.242,45.8
1767,2014-11-03,00:00:00.00,0.0619959,95.2588,46.2
1768,2014-11-04,00:00:00.00,2.15727e-06,91.2354,45.2
1769,2014-11-05,00:00:00.00,4.12337,90.73,44.4
1770,2014-11-06,00:00:00.00,1.76152,91.916,47.6
1771,2014-11-07,00:00:00.00,0.656616,90.67,47.3
1772,2014-11-08,00:00:00.00,2.98577,88.5916,48.8
1773,2014-11-09,00:00:00.00,3.56849,88.3103,48.7
1774,2014-11-10,00:00:00.00,1.47545,87.8983,50.3
1775,2014-11-11,00:00:00.00,0.318091,86.7015,49.8
1776,2014-11-12,00:00:00.00,0.00656142,84.9246,49.3
1777,2014-11-13,00:00:00.00,0.71128,83.1675,48.6
1778,2014-11-14,00:00:00.00,2.16531,81.4957,46.7
1779,2014-11-15,00:00:00.00,3.08723,79.8673,44.8
1780,2014-11-16,00:00:00.00,1.01255,78.3034,42.9
1781,2014-11-17,00:00:00.00,1.4314,76.8051,40.8
1782,2014-11-18,00:00:00.00,9.59837,75.7495,41.1
1783,2014-11-19,00:00:00.00,2.58353,74.8072,38.7
1784,2014-11-20,00:00:00.00,6.32427,73.5199,37.6
1785,2014-11-21,00:00:00.00,5.41552,72.2107,41.5
1786,2014-11-22,00:00:00.00,3.45687,70.9512,42.3
1787,2014-11-23,00:00:00.00,0.715967,69.7385,49.5
1788,2014-11-24,00:00:00.00,3.04806,69.4238,74.6
1789,2014-11-25,00:00:00.00,28.7172,98.0248,186
1790,2014-11-26,00:00:00.00,0.251965,132.574,390
1791,2014-11-27,00:00:00.00,0.156036,116.278,344
1792,2014-11-28,00:00:00.00,1.15833,92.6133,194
1793,2014-11-29,00:00:00.00,2.49613,90.3912,165
1794,2014-11-30,00:00:00.00,0.165392,88.2841,162
1795,2014-12-01,00:00:00.00,0.0200127,86.2829,146
1796,2014-12-02,00:00:00.00,0.241949,84.3795,138
1797,2014-12-03,00:00:00.00,0.577834,82.5668,130
1798,2014-12-04,00:00:00.00,2.20623,80.838,110
1799,2014-12-05,00:00:00.00,0.273073,79.1873,91.5
1800,2014-12-06,00:00:00.00,0.00341781,77.6092,78.8
1801,2014-12-07,00:00:00.00,0.00767263,76.0988,73.5
1802,2014-12-08,00:00:00.00,0.00948425,74.6517,63.1
1803,2014-12-09,00:00:00.00,0.00920331,73.2637,47.8
1804,2014-12-10,00:00:00.00,0.146125,71.9311,47.9
1805,2014-12-11,00:00:00.00,0.421458,70.6505,46.8
