time,date,hour,precip [mm/day],sub715 [m3/s],sub715 (observed) [m3/s],sub723 [m3/s],sub724 [m3/s]
991,2012-09-18,00:00:00.00,2.49604,13.1939,2.3191,1.37013,2.70525
992,2012-09-19,00:00:00.00,12.3173,13.0344,2.3956,1.35895,2.68356
993,2012-09-20,00:00:00.00,0.0630206,13.0638,2.557,1.38195,2.71498
994,2012-09-21,00:00:00.00,0.0267339,13.4973,2.2767,1.46398,2.85733
995,2012-09-22,00:00:00.00,9.1504,14.18,2.0501,1.54758,3.02229
996,2012-09-23,00:00:00.00,14.3306,14.6519,2.4522,1.56494,3.07649
997,2012-09-24,00:00:00.00,0.0705304,15.0022,3.1149,1.59771,3.14047
998,2012-09-25,00:00:00.00,0.000833165,15.7637,3.2848,1.72251,3.35663
999,2012-09-26,00:00:00.00,3.70104,16.6938,6.1164,1.81216,3.5445
1000,2012-09-27,00:00:00.00,15.6096,16.8934,7.8721,1.75436,3.4886
1001,2012-09-28,00:00:00.00,4.33182,16.418,9.1463,1.67945,3.3601
1002,2012-09-29,00:00:00.00,0.136485,16.4023,12.7709,1.74949,3.45526
1003,2012-09-30,00:00:00.00,0.0450049,17.1922,36.2456,1.87444,3.68014
1004,2012-10-01,00:00:00.00,0.00118091,17.6894,34.2634,1.86015,3.69689
1005,2012-10-02,00:00:00.00,0.973336,17.0889,19.0572,1.7202,3.46591
1006,2012-10-03,00:00:00.00,17.8012,15.9758,11.0719,1.60626,3.23263
1007,2012-10-04,00:00:00.00,0.180788,15.4695,7.7871,1.61886,3.21604
1008,2012-10-05,00:00:00.00,0.0194049,16.1848,8.3818,1.77971,3.48618
1009,2012-10-06,00:00:00.00,19.275,17.6672,14.3,1.95858,3.83034
1010,2012-10-07,00:00:00.00,0.941123,18.852,17.8962,2.02493,4.00264
1011,2012-10-08,00:00:00.00,0.267163,19.6155,37.0951,2.09406,4.15554
1012,2012-10-09,00:00:00.00,0.0644316,20.3499,55.2179,2.18559,4.33675
1013,2012-10-10,00:00:00.00,0.0258039,20.4709,39.0772,2.12234,4.24809
1014,2012-10-11,00:00:00.00,0.718048,19.4067,19.9351,1.93567,3.90428
1015,2012-10-12,00:00:00.00,0.00013651,17.868,11.4683,1.78825,3.60804
1016,2012-10-13,00:00:00.00,0.0199688,16.8234,8.0137,1.72124,3.45475
1017,2012-10-14,00:00:00.00,2.88557,16.3451,6.258,1.69348,3.38182
1018,2012-10-15,00:00:00.00,2.57179,16.1046,5.4652,1.6771,3.34463
1019,2012-10-16,00:00:00.00,1.56549,15.9832,4.5873,1.67204,3.32804
1020,2012-10-17,00:00:00.00,0.0242124,15.9398,4.021,1.67094,3.32255
1021,2012-10-18,00:00:00.00,0.218862,15.8536,3.8228,1.65512,3.29643
1022,2012-10-19,00:00:00.00,3.35251,15.647,3.6246,1.62455,3.2416
1023,2012-10-20,00:00:00.00,4.8353,15.411,3.5113,1.60249,3.195
1024,2012-10-21,00:00:00.00,0.889781,15.3514,3.5962,1.61404,3.20769
1025,2012-10-22,00:00:00.00,0.0539242,15.5729,3.6812,1.65577,3.28128
1026,2012-10-23,00:00:00.00,0.511067,15.847,3.7378,1.67745,3.3297
1027,2012-10-24,00:00:00.00,2.90788,15.8103,4.1343,1.64331,3.27963
1028,2012-10-25,00:00:00.00,1.46594,15.4321,4.6723,1.58691,3.17453
1029,2012-10-26,00:00:00.00,3.521e-308,15.0152,4.4457,1.55266,3.09729
1030,2012-10-27,00:00:00.00,17.5065,14.8297,4.3608,1.55287,3.08573
1031,2012-10-28,00:00:00.00,6.45858,15.1386,6.6545,1.62374,3.20708
1032,2012-10-29,00:00:00.00,6.4595,16.4476,33.9802,1.84066,3.59604
1033,2012-10-30,00:00:00.00,13.1246,18.7655,71.9248,2.13404,4.16905
1034,2012-10-31,00:00:00.00,18.4684,21.1907,141.301,2.3463,4.64497
1035,2012-11-01,00:00:00.00,3.64012,23.3183,242.392,2.54346,5.06894
1036,2012-11-02,00:00:00.00,0.278136,25.6712,236.729,2.82596,5.63993
1037,2012-11-03,00:00:00.00,0.0209922,27.6908,191.705,2.98092,5.99355
1038,2012-11-04,00:00:00.00,0.0128435,27.5202,119.214,2.80418,5.68621
1039,2012-11-05,00:00:00.00,0.00648977,25.1742,57.7664,2.47669,5.02618
1040,2012-11-06,00:00:00.00,0.108795,22.5777,33.1307,2.24322,4.53506
1041,2012-11-07,00:00:00.00,0.000899737,20.9934,22.2004,2.13806,4.31488
1042,2012-11-08,00:00:00.00,0.00291025,20.2863,16.7069,2.09555,4.22388
1043,2012-11-09,00:00:00.00,0.00223851,19.9009,13.677,2.06477,4.16097
1044,2012-11-10,00:00:00.00,1.29702,19.6119,11.525,2.03556,4.10309
1045,2012-11-11,00:00:00.00,0.932947,19.3355,10.1657,2.00832,4.04937
1046,2012-11-12,00:00:00.00,0.0073105,19.0908,9.4295,1.98425,3.99735
1047,2012-11-13,00:00:00.00,13.1957,18.9285,10.8454,1.97508,3.97166
1048,2012-11-14,00:00:00.00,0.0416969,19.1325,38.7941,2.02861,4.06328
1049,2012-11-15,00:00:00.00,0,20.1644,64.5624,2.19785,4.3961
1050,2012-11-16,00:00:00.00,0.00077588,21.7164,54.0852,2.36231,4.74804
1051,2012-11-17,00:00:00.00,0.000415485,22.3794,31.4317,2.33483,4.71635
1052,2012-11-18,00:00:00.00,0,21.5546,19.6519,2.17524,4.39794
1053,2012-11-19,00:00:00.00,0.000639391,20.223,14.9513,2.04534,4.13172
1054,2012-11-20,00:00:00.00,0.000305015,19.2956,12.1762,1.98318,4.00616
1055,2012-11-21,00:00:00.00,0.0252177,18.8382,10.4489,1.95296,3.94078
1056,2012-11-22,00:00:00.00,0.00470959,18.5653,9.4012,1.92766,3.88559
1057,2012-11-23,00:00:00.00,0.0445545,18.3144,8.5234,1.90251,3.83402
1058,2012-11-24,00:00:00.00,0.649217,18.0748,7.9854,1.87803,3.78433
1059,2012-11-25,00:00:00.00,0.134721,17.8437,7.3907,1.85417,3.73869
1060,2012-11-26,00:00:00.00,0.126241,17.6212,6.9943,1.83101,3.69595
1061,2012-11-27,00:00:00.00,0.107992,17.4066,6.5129,1.80857,3.65278
1062,2012-11-28,00:00:00.00,0.134904,17.1974,6.1448,1.78677,3.60878
1063,2012-11-29,00:00:00.00,0.000377161,16.9934,5.7766,1.76554,3.56597
1064,2012-11-30,00:00:00.00,3.01002e-308,16.7956,5.4085,1.74482,3.52401
1065,2012-12-01,00:00:00.00,0,16.6009,5.0404,1.72459,3.48154
1066,2012-12-02,00:00:00.00,0.0194444,16.4073,4.7289,1.70482,3.4388
1067,2012-12-03,00:00:00.00,4.1792,16.2335,4.7289,1.68886,3.40218
1068,2012-12-04,00:00:00.00,0.0520149,16.1505,4.7289,1.68884,3.39378
1069,2012-12-05,00:00:00.00,8.63651,16.3039,4.8422,1.72494,3.4525
1070,2012-12-06,00:00:00.00,0.0445982,16.7901,5.2669,1.79853,3.58832
1071,2012-12-07,00:00:00.00,0.00433983,17.5769,5.3802,1.89526,3.77969
1072,2012-12-08,00:00:00.00,6.37745,18.3575,6.5129,1.96283,3.92728
1073,2012-12-09,00:00:00.00,2.473,18.6708,9.0048,1.9544,3.9367
1074,2012-12-10,00:00:00.00,10.3226,18.6876,14.1867,1.95425,3.93686
1075,2012-12-11,00:00:00.00,3.59829,19.1149,47.2891,2.04688,4.09453
1076,2012-12-12,00:00:00.00,0.158914,20.2452,66.8278,2.20282,4.40785
1077,2012-12-13,00:00:00.00,0.00285667,21.5129,70.2258,2.3148,4.65772
1078,2012-12-14,00:00:00.00,0.000184135,21.8578,43.6079,2.27127,4.58764
1079,2012-12-15,00:00:00.00,0.0058874,20.9682,25.0038,2.11357,4.27838
1080,2012-12-16,00:00:00.00,0.737707,19.6001,17.783,1.97293,3.99866
1081,2012-12-17,00:00:00.00,0.215379,18.5611,14.7814,1.89931,3.84668
1082,2012-12-18,00:00:00.00,1.76463,18.0438,13.0824,1.86817,3.7704
1083,2012-12-19,00:00:00.00,2.1118,17.8112,12.0913,1.85494,3.73474
1084,2012-12-20,00:00:00.00,0.0503279,17.7472,11.1852,1.85853,3.73811
1085,2012-12-21,00:00:00.00,15.1588,17.9062,11.1568,1.89041,3.79318
1086,2012-12-22,00:00:00.00,3.77617,18.5111,63.4297,1.98847,3.96941
1087,2012-12-23,00:00:00.00,0.0377408,20.0012,111.568,2.20955,4.4053
1088,2012-12-24,00:00:00.00,0.000471424,22.0559,90.6139,2.42541,4.8683
1089,2012-12-25,00:00:00.00,0.669385,23.0188,61.4476,2.40914,4.86857
1090,2012-12-26,00:00:00.00,0.170649,22.0828,36.5287,2.21723,4.48909
1091,2012-12-27,00:00:00.00,14.0295,20.4745,25.2303,2.05559,4.15791
1092,2012-12-28,00:00:00.00,0.997546,19.4272,21.4075,1.997,4.03425
1093,2012-12-29,00:00:00.00,0.0587206,19.1777,18.9723,2.01156,4.0501
1094,2012-12-30,00:00:00.00,4.23777,19.3244,17.1317,2.03368,4.08969
1095,2012-12-31,00:00:00.00,0.230919,19.3159,15.5459,2.01203,4.06129
1096,2013-01-01,00:00:00.00,2.05233,18.9984,13.9602,1.96065,3.96983
1097,2013-01-02,00:00:00.00,0.312702,18.5586,12.6576,1.91644,3.87813
1098,2013-01-03,00:00:00.00,0.00937803,18.204,12.2329,1.88792,3.81519
1099,2013-01-04,00:00:00.00,0.0212143,17.9599,11.6665,1.8669,3.77157
1100,2013-01-05,00:00:00.00,0.0668791,17.7628,11.4966,1.84737,3.73237
1101,2013-01-06,00:00:00.00,0.124436,17.5781,11.0719,1.82827,3.69296
1102,2013-01-07,00:00:00.00,0.361551,17.3961,10.9303,1.80967,3.65353
1103,2013-01-08,00:00:00.00,0.0289564,17.2185,10.7887,1.79148,3.6148
1104,2013-01-09,00:00:00.00,1.38311e-308,17.0455,10.5056,1.77366,3.57775
1105,2013-01-10,00:00:00.00,1.07943,16.879,11.9497,1.75625,3.54183
1106,2013-01-11,00:00:00.00,0.127895,16.7162,42.4753,1.73948,3.50624
1107,2013-01-12,00:00:00.00,14.6461,16.7716,109.586,1.76797,3.54811
1108,2013-01-13,00:00:00.00,1.25297,18.0105,242.959,2.0044,3.96366
1109,2013-01-14,00:00:00.00,32.5463,22.3326,314.317,2.68199,5.26096
1110,2013-01-15,00:00:00.00,0.192417,30.0343,424.753,3.63159,7.07977
1111,2013-01-16,00:00:00.00,0.000392127,37.7901,314.317,4.31607,8.48408
1112,2013-01-17,00:00:00.00,0.00356538,41.762,212.376,4.46274,8.96263
1113,2013-01-18,00:00:00.00,0.0968669,40.3476,124.877,4.00442,8.2716
1114,2013-01-19,00:00:00.00,0.00977148,35.6103,60.5981,3.41767,7.10661
1115,2013-01-20,00:00:00.00,0.00200811,31.2524,37.6614,3.10244,6.31511
1116,2013-01-21,00:00:00.00,0.195048,28.9747,27.6372,2.95579,5.97783
1117,2013-01-22,00:00:00.00,0.717956,28.0623,21.804,2.90559,5.85459
1118,2013-01-23,00:00:00.00,0.221537,27.527,17.4432,2.85992,5.77062
1119,2013-01-24,00:00:00.00,0.774601,27.1248,14.4133,2.81661,5.6858
1120,2013-01-25,00:00:00.00,0.125482,26.7014,11.5533,2.77427,5.60096
1121,2013-01-26,00:00:00.00,3.43281,26.312,10.2507,2.73396,5.51883
1122,2013-01-27,00:00:00.00,0.414071,25.9331,9.1463,2.69494,5.43738
1123,2013-01-28,00:00:00.00,1.88911,25.5722,8.4951,2.65729,5.36001
1124,2013-01-29,00:00:00.00,3.6253,25.2376,9.3729,2.62475,5.28954
1125,2013-01-30,00:00:00.00,2.03478,25.0274,14.8663,2.61298,5.25655
1126,2013-01-31,00:00:00.00,14.4916,25.2673,56.3505,2.67224,5.36065
1127,2013-02-01,00:00:00.00,0.362891,26.6482,181.228,2.89323,5.7798
1128,2013-02-02,00:00:00.00,0.237313,29.9249,149.796,3.36664,6.65444
1129,2013-02-03,00:00:00.00,2.23928,33.8146,91.7466,3.73535,7.43317
1130,2013-02-04,00:00:00.00,0.637847,35.0058,45.5901,3.61151,7.35096
1131,2013-02-05,00:00:00.00,3.28198,32.8342,21.9739,3.26166,6.68744
1132,2013-02-06,00:00:00.00,0.660319,30.0636,17.1883,3.02348,6.14772
1133,2013-02-07,00:00:00.00,0.0217569,28.4698,14.9796,2.92354,5.90298
1134,2013-02-08,00:00:00.00,0.0249776,27.7086,14.1301,2.87433,5.79374
1135,2013-02-09,00:00:00.00,2.95505,27.2632,13.0257,2.83362,5.71034
1136,2013-02-10,00:00:00.00,0.0403043,26.8866,13.1957,2.79536,5.63047
1137,2013-02-11,00:00:00.00,0.0916437,26.531,14.0452,2.76138,5.56238
1138,2013-02-12,00:00:00.00,0.124203,26.2143,18.6891,2.72861,5.49257
1139,2013-02-13,00:00:00.00,0.000210277,25.8805,40.2099,2.69203,5.41682
1140,2013-02-14,00:00:00.00,0.00481449,25.5234,57.4832,2.65309,5.33962
1141,2013-02-15,00:00:00.00,0.2354,25.1616,39.6436,2.61565,5.26532
1142,2013-02-16,00:00:00.00,0.0687851,24.8171,26.7877,2.58066,5.19324
1143,2013-02-17,00:00:00.00,1.13998,24.4903,20.643,2.54731,5.12803
1144,2013-02-18,00:00:00.00,0.472831,24.1786,16.7069,2.51498,5.06672
1145,2013-02-19,00:00:00.00,0.134788,23.8776,12.4877,2.48355,5.00509
1146,2013-02-20,00:00:00.00,3.83022,23.5829,14.0735,2.45305,4.94041
1147,2013-02-21,00:00:00.00,0.261136,23.2933,11.1852,2.42343,4.87991
1148,2013-02-22,00:00:00.00,0.123335,23.014,10.9303,2.39469,4.82477
1149,2013-02-23,00:00:00.00,4.08967,22.753,11.3834,2.36816,4.77199
1150,2013-02-24,00:00:00.00,0.112475,22.5358,11.978,2.34874,4.72756
1151,2013-02-25,00:00:00.00,0.0567742,22.4054,10.8737,2.34135,4.70924
1152,2013-02-26,00:00:00.00,4.57e-308,22.327,9.8259,2.334,4.69462
1153,2013-02-27,00:00:00.00,24.1844,22.287,15.376,2.33196,4.68823
1154,2013-02-28,00:00:00.00,7.17494,23.0136,165.654,2.47421,4.95589
1155,2013-03-01,00:00:00.00,1.71354,26.6641,237.012,3.088,6.07912
1156,2013-03-02,00:00:00.00,0.070798,34.8133,197.652,4.21807,8.13202
1157,2013-03-03,00:00:00.00,0.798589,43.1242,120.913,4.86293,9.60542
1158,2013-03-04,00:00:00.00,0.73269,44.3191,67.3941,4.44436,9.15113
1159,2013-03-05,00:00:00.00,0.055905,39.3457,40.2099,3.77172,7.84159
1160,2013-03-06,00:00:00.00,3.52159,34.4245,28.6,3.40577,6.98068
1161,2013-03-07,00:00:00.00,3.19109,31.9065,24.0976,3.27089,6.60406
1162,2013-03-08,00:00:00.00,0.115046,31.0484,25.6551,3.22158,6.49036
1163,2013-03-09,00:00:00.00,0.0675193,30.6463,37.0951,3.18834,6.42262
1164,2013-03-10,00:00:00.00,0.0463163,30.2693,48.9881,3.14708,6.33953
1165,2013-03-11,00:00:00.00,0.143511,29.8629,48.4218,3.10274,6.24585
1166,2013-03-12,00:00:00.00,16.7878,29.785,48.4218,3.13193,6.27196
1167,2013-03-13,00:00:00.00,0.383267,31.1335,126.859,3.38402,6.71357
1168,2013-03-14,00:00:00.00,0.419595,34.7076,124.028,3.89442,7.65054
1169,2013-03-15,00:00:00.00,0.000595494,38.5798,86.0832,4.21759,8.3719
1170,2013-03-16,00:00:00.00,1.28276,39.2244,50.9703,4.01594,8.19213
1171,2013-03-17,00:00:00.00,1.87858,36.7249,32.5644,3.65704,7.50831
1172,2013-03-18,00:00:00.00,0.0383307,33.9995,26.6462,3.4451,6.98445
1173,2013-03-19,00:00:00.00,5.68119,32.4577,23.5596,3.34744,6.7513
1174,2013-03-20,00:00:00.00,0.164202,31.9078,31.998,3.32875,6.69529
1175,2013-03-21,00:00:00.00,0.0907325,32.0465,45.307,3.37558,6.77584
1176,2013-03-22,00:00:00.00,0.351031,32.414,39.3604,3.41162,6.86036
1177,2013-03-23,00:00:00.00,0.0501166,32.2969,26.1081,3.3526,6.77322
1178,2013-03-24,00:00:00.00,0.00458614,31.5089,19.482,3.24486,6.56021
1179,2013-03-25,00:00:00.00,1.09185,30.5868,15.9707,3.15627,6.36839
1180,2013-03-26,00:00:00.00,6.18718,29.8965,14.923,3.09813,6.24284
1181,2013-03-27,00:00:00.00,1.71739,29.4643,14.6115,3.06688,6.17268
1182,2013-03-28,00:00:00.00,0.444788,29.2831,24.7772,3.06252,6.15581
1183,2013-03-29,00:00:00.00,0.0118215,29.2146,48.705,3.05496,6.143
1184,2013-03-30,00:00:00.00,0.00471072,29.0092,44.1743,3.0195,6.07768
1185,2013-03-31,00:00:00.00,5.23873e-308,28.8283,37.3782,3.01446,6.04936
1186,2013-04-01,00:00:00.00,0.0645178,29.2193,27.2125,3.10546,6.19735
1187,2013-04-02,00:00:00.00,0.030047,30.0135,21.4642,3.19082,6.37888
1188,2013-04-03,00:00:00.00,0.0251793,30.1669,17.6697,3.13532,6.31872
1189,2013-04-04,00:00:00.00,0.000429812,29.3368,14.7531,3.00434,6.07382
1190,2013-04-05,00:00:00.00,0.000827667,28.234,12.7143,2.90629,5.85014
1191,2013-04-06,00:00:00.00,0.00219435,27.4442,11.4683,2.84504,5.71207
1192,2013-04-07,00:00:00.00,0.0210928,26.9381,10.5905,2.79939,5.61678
1193,2013-04-08,00:00:00.00,0.0727953,26.5236,9.9958,2.75952,5.52862
1194,2013-04-09,00:00:00.00,0.00914656,26.1288,9.5994,2.71904,5.43714
1195,2013-04-10,00:00:00.00,0.0307192,25.7447,9.4295,2.67954,5.34911
1196,2013-04-11,00:00:00.00,34.8422,25.6273,9.3446,2.6907,5.36283
1197,2013-04-12,00:00:00.00,25.5099,27.2381,241.826,3.0008,5.92282
1198,2013-04-13,00:00:00.00,6.04079,33.8476,495.545,4.09331,7.82442
1199,2013-04-14,00:00:00.00,0.229615,46.1281,475.723,5.57327,10.7269
1200,2013-04-15,00:00:00.00,0.0169137,56.0988,376.614,6.1327,12.2373
1201,2013-04-16,00:00:00.00,0.00886932,55.8283,283.168,5.54944,11.3774
1202,2013-04-17,00:00:00.00,8.94334,48.9938,128.275,4.76564,9.80766
1203,2013-04-18,00:00:00.00,2.41719,43.3994,85.5169,4.37782,8.8758
1204,2013-04-19,00:00:00.00,0.203191,41.7609,103.64,4.37667,8.76317
1205,2013-04-20,00:00:00.00,7.31643,42.0971,83.8179,4.45192,8.89857
1206,2013-04-21,00:00:00.00,0.479102,42.1938,78.7208,4.39355,8.84231
1207,2013-04-22,00:00:00.00,5.434e-308,41.7936,57.4832,4.35012,8.75451
1208,2013-04-23,00:00:00.00,1.43e-308,41.4147,41.3426,4.32742,8.7022
1209,2013-04-24,00:00:00.00,0.740057,40.7113,28.6,4.1972,8.48249
1210,2013-04-25,00:00:00.00,21.5503,39.5044,39.3604,4.06803,8.21477
1211,2013-04-26,00:00:00.00,0.193514,39.4451,156.592,4.18564,8.34313
1212,2013-04-27,00:00:00.00,0.000883296,42.4742,118.931,4.70823,9.27125
1213,2013-04-28,00:00:00.00,0.0162413,47.0436,75.8891,5.14598,10.2147
1214,2013-04-29,00:00:00.00,12.7537,48.3879,48.4218,4.98521,10.0901
1215,2013-04-30,00:00:00.00,1.8965,46.173,69.0931,4.67982,9.48671
1216,2013-05-01,00:00:00.00,0.0196559,44.8044,73.907,4.71151,9.4234
1217,2013-05-02,00:00:00.00,0,45.4985,62.8634,4.82829,9.64674
1218,2013-05-03,00:00:00.00,1.05623e-308,45.3443,41.9089,4.67722,9.43297
1219,2013-05-04,00:00:00.00,0.000428768,43.3061,28.3168,4.39641,8.89465
1220,2013-05-05,00:00:00.00,7.48818e-308,40.995,21.804,4.19201,8.46091
1221,2013-05-06,00:00:00.00,0.00041716,39.395,17.8396,4.06078,8.1873
1222,2013-05-07,00:00:00.00,0.000441191,38.3121,15.2628,3.96115,7.9713
1223,2013-05-08,00:00:00.00,0.0566483,37.3787,13.2806,3.86536,7.77762
1224,2013-05-09,00:00:00.00,0.274733,36.4859,11.8648,3.7735,7.58781
1225,2013-05-10,00:00:00.00,0.257361,35.6446,10.902,3.68744,7.40506
1226,2013-05-11,00:00:00.00,11.3678,34.8994,10.3356,3.6215,7.25538
1227,2013-05-12,00:00:00.00,1.45146,34.5908,10.364,3.62496,7.24333
1228,2013-05-13,00:00:00.00,0.0379465,35.2333,12.3461,3.75776,7.47807
1229,2013-05-14,00:00:00.00,0.0973597,36.3426,14.8663,3.86675,7.72059
1230,2013-05-15,00:00:00.00,0.0136488,36.385,13.0541,3.76241,7.6019
1231,2013-05-16,00:00:00.00,0.852978,35.0377,11.0719,3.56948,7.21896
1232,2013-05-17,00:00:00.00,0.407957,33.4129,9.3729,3.42731,6.87583
1233,2013-05-18,00:00:00.00,0.478587,32.2188,8.0703,3.32892,6.66093
1234,2013-05-19,00:00:00.00,0.106446,31.4038,7.2774,3.25467,6.509
1235,2013-05-20,00:00:00.00,0.000205394,30.7295,6.6828,3.18543,6.36893
1236,2013-05-21,00:00:00.00,0.00230917,30.0788,6.2014,3.11753,6.22881
1237,2013-05-22,00:00:00.00,0.0663694,29.4367,5.8899,3.05193,6.09134
1238,2013-05-23,00:00:00.00,2.10147,28.809,5.6351,2.98785,5.9594
1239,2013-05-24,00:00:00.00,6.10462,28.2303,5.5784,2.93309,5.8458
1240,2013-05-25,00:00:00.00,0.0694427,27.79,5.6351,2.89717,5.77965
1241,2013-05-26,00:00:00.00,0,27.6258,5.6351,2.89325,5.78352
1242,2013-05-27,00:00:00.00,0.00140845,27.5969,5.5501,2.89101,5.78283
1243,2013-05-28,00:00:00.00,4.40404,27.3192,5.4085,2.84017,5.68292
1244,2013-05-29,00:00:00.00,3.75313,26.7124,5.9465,2.76413,5.52326
1245,2013-05-30,00:00:00.00,0.0102496,26.0996,5.8616,2.7107,5.39883
1246,2013-05-31,00:00:00.00,0.000534088,25.6685,5.4085,2.67493,5.31416
1247,2013-06-01,00:00:00.00,12.968,25.3119,4.9554,2.63753,5.23557
1248,2013-06-02,00:00:00.00,9.2359,25.1917,5.3802,2.64611,5.24821
1249,2013-06-03,00:00:00.00,0.338283,25.9389,15.4044,2.7848,5.51963
1250,2013-06-04,00:00:00.00,0.0989882,27.5702,43.0416,2.99354,5.92928
1251,2013-06-05,00:00:00.00,0.000195983,28.6784,43.3248,3.03042,6.05634
1252,2013-06-06,00:00:00.00,0.260736,28.1475,23.5313,2.8798,5.78241
1253,2013-06-07,00:00:00.00,4.78195,26.6029,13.7337,2.70774,5.40825
1254,2013-06-08,00:00:00.00,0.223236,25.2681,9.8826,2.59299,5.17275
1255,2013-06-09,00:00:00.00,0.0112642,24.532,8.0137,2.54745,5.07395
1256,2013-06-10,00:00:00.00,0.42708,24.1514,7.0792,2.51812,5.01148
1257,2013-06-11,00:00:00.00,15.6771,23.8685,6.881,2.48819,4.9451
1258,2013-06-12,00:00:00.00,0.659282,23.8603,8.7499,2.51386,4.98789
1259,2013-06-13,00:00:00.00,14.0936,24.7944,8.7499,2.67879,5.30567
1260,2013-06-14,00:00:00.00,13.9853,26.7344,19.7085,2.9223,5.78146
1261,2013-06-15,00:00:00.00,0.0169839,28.9163,58.0495,3.14572,6.22385
1262,2013-06-16,00:00:00.00,0.834308,30.8786,89.1981,3.33841,6.61824
1263,2013-06-17,00:00:00.00,4.78501,31.9004,57.4832,3.36239,6.72116
1264,2013-06-18,00:00:00.00,0.235421,31.058,25.202,3.15368,6.3603
1265,2013-06-19,00:00:00.00,0.00589083,28.9574,15.7442,2.91578,5.85284
1266,2013-06-20,00:00:00.00,0.000202292,27.076,11.7232,2.76599,5.51431
1267,2013-06-21,00:00:00.00,2.024e-308,25.9488,9.0897,2.67703,5.33652
1268,2013-06-22,00:00:00.00,0.000664744,25.2455,7.3057,2.61612,5.20632
1269,2013-06-23,00:00:00.00,0.408688,24.6757,6.0881,2.56009,5.08404
1270,2013-06-24,00:00:00.00,0.123215,24.1472,5.2669,2.50835,4.97262
1271,2013-06-25,00:00:00.00,0.4082,23.6567,4.644,2.4591,4.8717
1272,2013-06-26,00:00:00.00,3.40522,23.1919,4.2758,2.41139,4.77604
1273,2013-06-27,00:00:00.00,15.945,22.8143,4.1626,2.37858,4.70991
1274,2013-06-28,00:00:00.00,9.17992,22.8618,33.9802,2.41639,4.78215
1275,2013-06-29,00:00:00.00,8.16629,23.9647,34.8297,2.60287,5.149
1276,2013-06-30,00:00:00.00,8.30334,26.1076,33.9802,2.86654,5.67868
1277,2013-07-01,00:00:00.00,1.07294,28.0065,58.6159,3.01096,5.98887
1278,2013-07-02,00:00:00.00,5.99361,28.5733,67.1109,2.98594,5.97259
1279,2013-07-03,00:00:00.00,1.07623,27.97,155.176,2.88507,5.77067
1280,2013-07-04,00:00:00.00,0.833446,26.8822,67.9604,2.76336,5.51323
1281,2013-07-05,00:00:00.00,7.57358,25.8106,36.8119,2.65321,5.28986
1282,2013-07-06,00:00:00.00,6.39434,24.9836,40.2099,2.58511,5.14675
1283,2013-07-07,00:00:00.00,3.2419,24.6361,36.2456,2.57849,5.12801
1284,2013-07-08,00:00:00.00,4.33439,24.7599,45.307,2.61286,5.19282
1285,2013-07-09,00:00:00.00,16.3546,24.9198,62.8634,2.61737,5.20697
1286,2013-07-10,00:00:00.00,53.2798,25.3547,196.519,2.69258,5.34926
1287,2013-07-11,00:00:00.00,24.3016,28.7078,478.555,3.30235,6.42965
1288,2013-07-12,00:00:00.00,0.00624301,39.15,586.159,4.89718,9.28786
1289,2013-07-13,00:00:00.00,0.00303193,54.5196,605.981,6.46591,12.5119
1290,2013-07-14,00:00:00.00,0.000910142,62.4457,555.01,6.5331,13.212
1291,2013-07-15,00:00:00.00,0.00751047,57.5063,444.575,5.55087,11.4813
1292,2013-07-16,00:00:00.00,0.0209792,48.3597,206.996,4.68291,9.63792
1293,2013-07-17,00:00:00.00,0.267229,42.476,60.3149,4.26331,8.6574
1294,2013-07-18,00:00:00.00,0.0421071,39.8995,31.7149,4.09224,8.24489
1295,2013-07-19,00:00:00.00,0.00200959,38.4888,22.4836,3.97339,7.99463
1296,2013-07-20,00:00:00.00,1.96832,37.4371,17.6414,3.86269,7.7635
1297,2013-07-21,00:00:00.00,28.8647,36.6232,49.2713,3.80417,7.62505
1298,2013-07-22,00:00:00.00,0.153515,37.1493,99.3921,3.97453,7.87048
1299,2013-07-23,00:00:00.00,11.3823,40.6917,80.4198,4.55677,8.90373
1300,2013-07-24,00:00:00.00,0.420892,46.0733,65.6951,5.10608,10.0764
1301,2013-07-25,00:00:00.00,0.00381301,48.8362,37.6614,5.11124,10.3011
1302,2013-07-26,00:00:00.00,0.00239396,47.3991,22.5402,4.8063,9.7586
1303,2013-07-27,00:00:00.00,0.0535396,44.1215,15.999,4.44812,9.04234
1304,2013-07-28,00:00:00.00,16.6093,41.2105,22.965,4.18389,8.48776
1305,2013-07-29,00:00:00.00,0.3245,39.858,133.939,4.15121,8.33811
1306,2013-07-30,00:00:00.00,0.0107505,40.726,111.568,4.37879,8.70248
1307,2013-07-31,00:00:00.00,0.0339291,42.6839,67.6773,4.56854,9.11698
1308,2013-08-01,00:00:00.00,3.68901,42.8245,35.9624,4.40463,8.91363
1309,2013-08-02,00:00:00.00,3.02765,40.6785,19.8218,4.0982,8.33871
1310,2013-08-03,00:00:00.00,11.2577,38.2358,19.6802,3.89461,7.89473
1311,2013-08-04,00:00:00.00,5.50273,37.0176,38.5109,3.84828,7.73349
1312,2013-08-05,00:00:00.00,0.0212352,37.3677,68.2436,3.97157,7.91044
1313,2013-08-06,00:00:00.00,0.0125361,38.4498,45.8733,4.09177,8.16091
1314,2013-08-07,00:00:00.00,0.0396546,38.632,27.2408,4.00572,8.08481
