time,date,hour,precip [mm/day],sub691 [m3/s],sub692 [m3/s],sub692 (observed) [m3/s],sub693 [m3/s]
990,2012-09-17,00:00:00.00,0.018987,5.98697,17.4899,4.559,10.1419
991,2012-09-18,00:00:00.00,0.057637,5.0925,13.9405,3.936,8.38858
992,2012-09-19,00:00:00.00,2.50036,4.39951,12.0822,4.1343,7.26139
993,2012-09-20,00:00:00.00,0.0782862,3.78723,10.6633,3.8511,6.34216
994,2012-09-21,00:00:00.00,0.963328,3.3623,9.59068,4.0776,5.667
995,2012-09-22,00:00:00.00,1.42309,3.01736,8.68265,3.6246,5.11601
996,2012-09-23,00:00:00.00,1.92101,2.76095,8.00544,4.1343,4.70776
997,2012-09-24,00:00:00.00,0.0967066,2.56951,7.4504,3.6246,4.37123
998,2012-09-25,00:00:00.00,0.00187106,2.41771,7.03855,3.1715,4.13158
999,2012-09-26,00:00:00.00,0.0568621,2.28902,6.67728,3.1715,3.91115
1000,2012-09-27,00:00:00.00,0.082048,2.16205,6.37663,3.3414,3.728
1001,2012-09-28,00:00:00.00,0.000143776,2.05815,6.0994,3.3131,3.55383
1002,2012-09-29,00:00:00.00,0.0249611,1.97378,5.8742,3.1998,3.41867
1003,2012-09-30,00:00:00.00,0.00530765,1.90488,5.67664,3.2564,3.30041
1004,2012-10-01,00:00:00.00,0.0145368,1.84535,5.5139,3.1715,3.2029
1005,2012-10-02,00:00:00.00,0.318277,1.80059,5.36578,3.2564,3.12069
1006,2012-10-03,00:00:00.00,1.10532,1.75361,5.24365,3.6246,3.0481
1007,2012-10-04,00:00:00.00,0.721467,1.7067,5.11965,4.1909,2.97362
1008,2012-10-05,00:00:00.00,0.698049,1.6611,5.00675,4.1909,2.90291
1009,2012-10-06,00:00:00.00,4.04774,1.72288,5.27645,3.7095,3.05313
1010,2012-10-07,00:00:00.00,0.0246627,1.90172,5.80985,5.4085,3.33834
1011,2012-10-08,00:00:00.00,0.236594,1.98154,5.86289,4.1343,3.39349
1012,2012-10-09,00:00:00.00,0.0397637,1.94262,5.65603,3.6812,3.3145
1013,2012-10-10,00:00:00.00,0.0221896,1.88562,5.4993,3.4547,3.22072
1014,2012-10-11,00:00:00.00,3.05826,1.90998,5.59838,3.8794,3.28407
1015,2012-10-12,00:00:00.00,0.219473,2.00299,5.90119,4.021,3.44323
1016,2012-10-13,00:00:00.00,0.482037,1.99641,5.83969,3.7661,3.40792
1017,2012-10-14,00:00:00.00,14.8167,2.95774,8.75134,4.2192,5.17619
1018,2012-10-15,00:00:00.00,5.08475,4.824,14.8988,18.4626,8.57177
1019,2012-10-16,00:00:00.00,0.99157,5.54018,16.5394,12.1762,9.49668
1020,2012-10-17,00:00:00.00,0.00647232,5.0917,14.0141,5.6351,8.36917
1021,2012-10-18,00:00:00.00,5.04155,4.73479,12.9815,5.2386,7.82276
1022,2012-10-19,00:00:00.00,8.37641,5.23623,15.156,12.4877,8.95523
1023,2012-10-20,00:00:00.00,4.21812,6.23499,18.3795,9.5994,10.6907
1024,2012-10-21,00:00:00.00,3.32286,6.57079,18.8553,8.8915,11.0479
1025,2012-10-22,00:00:00.00,0.0827156,6.11106,17.0153,7.4756,10.1362
1026,2012-10-23,00:00:00.00,3.79027,5.52624,15.1158,6.2014,9.09288
1027,2012-10-24,00:00:00.00,8.14795,5.75716,16.2769,14.4133,9.71056
1028,2012-10-25,00:00:00.00,1.0527,6.2434,18.0923,10.6471,10.5784
1029,2012-10-26,00:00:00.00,0.00114043,5.76769,16.1631,7.9287,9.56636
1030,2012-10-27,00:00:00.00,1.16128,4.93291,13.316,7.3624,8.06319
1031,2012-10-28,00:00:00.00,0.00764022,4.27868,11.6027,7.7022,6.99664
1032,2012-10-29,00:00:00.00,0.0544094,3.73577,10.3168,7.2491,6.17351
1033,2012-10-30,00:00:00.00,2.16043,3.43628,9.59757,7.2491,5.72177
1034,2012-10-31,00:00:00.00,8.7139,3.99623,11.5336,12.9125,6.84214
1035,2012-11-01,00:00:00.00,1.80024,4.99294,14.8089,10.9586,8.62572
1036,2012-11-02,00:00:00.00,0.301515,5.10469,14.6282,8.4101,8.55662
1037,2012-11-03,00:00:00.00,0.259569,4.61571,12.5672,7.8721,7.5539
1038,2012-11-04,00:00:00.00,0.12263,4.10808,11.1744,7.1358,6.72351
1039,2012-11-05,00:00:00.00,0.0501939,3.6465,10.0541,6.1164,6.01431
1040,2012-11-06,00:00:00.00,0.034177,3.30293,9.17663,5.7483,5.47695
1041,2012-11-07,00:00:00.00,0.0464189,3.03694,8.47396,5.6917,5.05006
1042,2012-11-08,00:00:00.00,0.00411518,2.83085,7.92948,5.9182,4.71989
1043,2012-11-09,00:00:00.00,0.000891153,2.66235,7.48569,6.2297,4.44731
1044,2012-11-10,00:00:00.00,0.107835,2.52271,7.12685,6.796,4.22908
1045,2012-11-11,00:00:00.00,0.311368,2.40494,6.82413,6.9376,4.04058
1046,2012-11-12,00:00:00.00,0.0844327,2.30068,6.56819,6.6545,3.88261
1047,2012-11-13,00:00:00.00,6.11314,2.58511,7.48974,11.1002,4.4306
1048,2012-11-14,00:00:00.00,0.186125,3.12587,9.15392,13.0257,5.35901
1049,2012-11-15,00:00:00.00,0.000509025,3.23211,9.28703,8.4384,5.43521
1050,2012-11-16,00:00:00.00,2.86844e-308,3.0576,8.57313,7.6172,5.09039
1051,2012-11-17,00:00:00.00,0,2.88599,8.06399,7.1075,4.7959
1052,2012-11-18,00:00:00.00,0.00399178,2.69915,7.58956,6.8527,4.51064
1053,2012-11-19,00:00:00.00,0.0515424,2.55202,7.20125,6.5412,4.27249
1054,2012-11-20,00:00:00.00,0.0562332,2.43101,6.87267,6.5129,4.07305
1055,2012-11-21,00:00:00.00,0.147446,2.32846,6.60945,6.5412,3.91375
1056,2012-11-22,00:00:00.00,0.00848465,2.24253,6.37817,5.8899,3.77121
1057,2012-11-23,00:00:00.00,0.947698,2.16729,6.18582,5.8616,3.65503
1058,2012-11-24,00:00:00.00,3.54089,2.28873,6.58146,8.0137,3.89032
1059,2012-11-25,00:00:00.00,0.280839,2.54236,7.35413,6.5129,4.32182
1060,2012-11-26,00:00:00.00,1.31333,2.59149,7.38929,5.72,4.34528
1061,2012-11-27,00:00:00.00,0.0384063,2.50372,7.02891,5.5501,4.1728
1062,2012-11-28,00:00:00.00,0.000329072,2.41847,6.76983,5.1253,4.02361
1063,2012-11-29,00:00:00.00,0.0207517,2.32563,6.5239,4.7572,3.87792
1064,2012-11-30,00:00:00.00,0.0249895,2.2462,6.31477,4.7855,3.75086
1065,2012-12-01,00:00:00.00,0.383372,2.23404,6.31497,5.0404,3.7478
1066,2012-12-02,00:00:00.00,0.139695,2.2693,6.4578,5.1537,3.81921
1067,2012-12-03,00:00:00.00,5.10043,2.5229,7.24451,6.8527,4.28636
1068,2012-12-04,00:00:00.00,0.50759,2.9144,8.4544,7.0226,4.96584
1069,2012-12-05,00:00:00.00,4.18777,3.22684,9.28314,8.0137,5.45697
1070,2012-12-06,00:00:00.00,0.00610448,3.47968,9.94462,9.8259,5.86711
1071,2012-12-07,00:00:00.00,3.75559e-308,3.43297,9.70123,6.796,5.72171
1072,2012-12-08,00:00:00.00,2.99721,3.37596,9.43525,8.0137,5.62268
1073,2012-12-09,00:00:00.00,4.61556,3.78621,10.7748,8.8915,6.3924
1074,2012-12-10,00:00:00.00,3.35126,4.40709,12.7843,7.9004,7.51591
1075,2012-12-11,00:00:00.00,0.646676,4.67595,13.3635,7.1075,7.86101
1076,2012-12-12,00:00:00.00,0.253716,4.44411,12.2725,6.3147,7.30985
1077,2012-12-13,00:00:00.00,0.00600915,4.02556,10.9818,5.8899,6.58886
1078,2012-12-14,00:00:00.00,0.000931012,3.62623,9.9532,5.6067,5.9542
1079,2012-12-15,00:00:00.00,0.00143751,3.29206,9.10455,5.4935,5.44405
1080,2012-12-16,00:00:00.00,3.56876,3.26497,9.12719,5.4085,5.45061
1081,2012-12-17,00:00:00.00,7.98538,4.13557,12.0342,8.5234,7.11452
1082,2012-12-18,00:00:00.00,0.0716148,5.15141,15.2513,7.419,8.86494
1083,2012-12-19,00:00:00.00,0.613401,5.12217,14.502,6.1448,8.51796
1084,2012-12-20,00:00:00.00,0.392131,4.59105,12.3874,5.9749,7.47371
1085,2012-12-21,00:00:00.00,13.3934,5.60391,16.1511,10.0242,9.6045
1086,2012-12-22,00:00:00.00,2.69058,7.62528,22.6335,30.0159,13.0944
1087,2012-12-23,00:00:00.00,0.0627331,7.56851,21.43,14.8663,12.5745
1088,2012-12-24,00:00:00.00,0.0121719,6.2581,16.813,11.7798,10.2119
1089,2012-12-25,00:00:00.00,1.60537,5.34468,14.1035,9.7976,8.59495
1090,2012-12-26,00:00:00.00,0.0449628,4.60328,12.2602,8.6933,7.46834
1091,2012-12-27,00:00:00.00,10.6603,4.07732,11.0724,8.5517,6.66377
1092,2012-12-28,00:00:00.00,2.11324,3.69488,10.1204,8.7216,6.07175
1093,2012-12-29,00:00:00.00,0.217132,3.40192,9.42972,8.3535,5.63333
1094,2012-12-30,00:00:00.00,3.1504,3.1681,8.77088,8.4101,5.23794
1095,2012-12-31,00:00:00.00,0.249878,2.98696,8.30468,8.3252,4.95793
1096,2013-01-01,00:00:00.00,0.0111674,2.83771,7.89813,8.0137,4.7069
1097,2013-01-02,00:00:00.00,0.0586615,2.71762,7.58732,7.8721,4.52134
1098,2013-01-03,00:00:00.00,0.0485624,2.62448,7.32075,6.9093,4.3583
1099,2013-01-04,00:00:00.00,0.188287,2.54575,7.11192,7.2208,4.23529
1100,2013-01-05,00:00:00.00,0.0970224,2.47971,6.92773,7.4756,4.12298
1101,2013-01-06,00:00:00.00,0.998285,2.41578,6.77289,6.9943,4.02834
1102,2013-01-07,00:00:00.00,2.31615,2.39681,6.73944,7.4756,4.00472
1103,2013-01-08,00:00:00.00,0.0614023,2.40642,6.79643,8.0703,4.0297
1104,2013-01-09,00:00:00.00,0.00341838,2.38404,6.72155,7.9854,3.98303
1105,2013-01-10,00:00:00.00,0.358573,2.33834,6.58306,8.4101,3.90641
1106,2013-01-11,00:00:00.00,0.000256827,2.29527,6.46874,9.7976,3.83711
1107,2013-01-12,00:00:00.00,17.4635,4.02296,12.0776,37.3782,7.11552
1108,2013-01-13,00:00:00.00,0.0307851,10.9323,33.0497,40.4931,19.1972
1109,2013-01-14,00:00:00.00,19.0411,20.6946,61.5448,50.6872,35.4316
1110,2013-01-15,00:00:00.00,0.0877654,24.2725,70.0587,47.8555,40.3607
1111,2013-01-16,00:00:00.00,0.000260513,18.9864,51.8871,31.998,31.1631
1112,2013-01-17,00:00:00.00,0.0247597,12.2623,31.9505,21.0394,20.0934
1113,2013-01-18,00:00:00.00,0.0384385,8.49597,21.7058,15.461,13.6312
1114,2013-01-19,00:00:00.00,0.167774,6.56371,16.9551,11.7232,10.5756
1115,2013-01-20,00:00:00.00,0.117155,5.52988,14.5889,10.7887,8.88867
1116,2013-01-21,00:00:00.00,0.216816,4.80085,12.7785,9.4012,7.81155
1117,2013-01-22,00:00:00.00,1.06779,4.29122,11.7361,9.0614,7.03279
1118,2013-01-23,00:00:00.00,0.0366022,3.95138,10.7898,8.8349,6.49155
1119,2013-01-24,00:00:00.00,1.41442,3.71068,10.2601,8.2119,6.12471
1120,2013-01-25,00:00:00.00,1.36558,3.52828,9.72793,7.6455,5.82383
1121,2013-01-26,00:00:00.00,2.00011,3.37809,9.38655,7.0509,5.60239
1122,2013-01-27,00:00:00.00,0.443851,3.25657,9.04941,7.3057,5.39968
1123,2013-01-28,00:00:00.00,2.72671,3.1531,8.8015,6.881,5.24456
1124,2013-01-29,00:00:00.00,14.1798,4.36749,12.8254,12.7992,7.58468
1125,2013-01-30,00:00:00.00,18.95,13.5698,40.3431,46.1565,23.6395
1126,2013-01-31,00:00:00.00,14.4458,26.241,79.4711,84.3842,45.4155
1127,2013-02-01,00:00:00.00,0.352307,28.1245,81.038,91.1802,46.4994
1128,2013-02-02,00:00:00.00,0.223458,20.4771,53.6021,53.2357,33.0445
1129,2013-02-03,00:00:00.00,4.68555,13.0041,33.9258,31.998,21.4196
1130,2013-02-04,00:00:00.00,0.491301,9.03446,23.2325,23.3897,14.4977
1131,2013-02-05,00:00:00.00,0.937684,7.11556,18.3937,19.0289,11.5122
1132,2013-02-06,00:00:00.00,0.307061,6.04636,16.1434,17.4998,9.76802
1133,2013-02-07,00:00:00.00,0.161123,5.35364,14.2699,15.9141,8.74479
1134,2013-02-08,00:00:00.00,0.65394,4.88828,13.352,14.5265,7.99053
1135,2013-02-09,00:00:00.00,6.74778,4.52618,12.4032,13.9885,7.48541
1136,2013-02-10,00:00:00.00,0.218525,4.28332,11.8961,13.4788,7.07127
1137,2013-02-11,00:00:00.00,1.6151,4.10132,11.3675,13.0257,6.8097
1138,2013-02-12,00:00:00.00,0.840524,3.96113,11.0831,23.6729,6.5769
1139,2013-02-13,00:00:00.00,0.0908916,3.84203,10.7466,22.965,6.40886
1140,2013-02-14,00:00:00.00,0.0216652,3.75081,10.5456,17.6414,6.25225
1141,2013-02-15,00:00:00.00,1.76281,3.6845,10.3441,17.0751,6.15236
1142,2013-02-16,00:00:00.00,0.26363,3.63506,10.2394,17.0184,6.07068
1143,2013-02-17,00:00:00.00,1.83259,3.59144,10.098,15.2628,5.99713
1144,2013-02-18,00:00:00.00,0.0784654,3.55753,9.98706,13.3089,5.9294
1145,2013-02-19,00:00:00.00,0.143103,3.52485,9.88398,12.2612,5.87415
1146,2013-02-20,00:00:00.00,4.08214,3.55118,9.98752,16.537,5.9351
1147,2013-02-21,00:00:00.00,0.217257,3.61804,10.2242,16.1406,6.05999
1148,2013-02-22,00:00:00.00,0.313147,3.61972,10.1965,13.9885,6.04302
1149,2013-02-23,00:00:00.00,7.91031,3.57597,10.0316,11.8081,5.95781
1150,2013-02-24,00:00:00.00,0.622618,3.52129,9.88597,11.6382,5.87405
1151,2013-02-25,00:00:00.00,0.794057,3.46,9.74694,11.2701,5.78335
1152,2013-02-26,00:00:00.00,0.00157104,3.40869,9.6116,10.817,5.70202
1153,2013-02-27,00:00:00.00,12.837,3.81376,10.9179,12.4311,6.47072
1154,2013-02-28,00:00:00.00,12.3156,5.41499,16.2527,29.4495,9.4805
1155,2013-03-01,00:00:00.00,2.91399,7.07797,21.0877,38.2277,12.1518
1156,2013-03-02,00:00:00.00,0.42238,7.07055,19.9694,36.2456,11.7532
1157,2013-03-03,00:00:00.00,0.314862,6.2013,16.9238,25.4568,10.201
1158,2013-03-04,00:00:00.00,0.187776,5.54423,14.9696,18.6608,9.04133
1159,2013-03-05,00:00:00.00,0.0638694,5.02351,13.6171,14.8947,8.22778
1160,2013-03-06,00:00:00.00,0.027475,4.60693,12.6241,13.9602,7.57693
1161,2013-03-07,00:00:00.00,0.0384301,4.28369,11.8257,14.7531,7.07578
1162,2013-03-08,00:00:00.00,0.376096,4.03705,11.2435,17.5564,6.7022
1163,2013-03-09,00:00:00.00,0.00458579,3.84684,10.7683,17.783,6.40395
1164,2013-03-10,00:00:00.00,0.131146,3.69723,10.3976,19.3404,6.17535
1165,2013-03-11,00:00:00.00,0.205715,14.8716,44.506,23.3614,26.3052
1166,2013-03-12,00:00:00.00,7.50986,30.6103,94.2565,36.5287,53.3029
1167,2013-03-13,00:00:00.00,1.38417,29.6807,83.8661,54.3683,48.1231
1168,2013-03-14,00:00:00.00,0.362727,19.5914,48.7694,48.9881,31.2511
1169,2013-03-15,00:00:00.00,0.00256313,12.4422,32.5014,37.9446,20.5814
1170,2013-03-16,00:00:00.00,2.224,8.85531,22.7824,27.524,14.1602
1171,2013-03-17,00:00:00.00,4.12795,7.19749,18.848,23.418,11.7279
1172,2013-03-18,00:00:00.00,0.0770999,6.17863,16.5756,21.6058,10.002
1173,2013-03-19,00:00:00.00,1.63758,5.56562,15.0297,19.482,9.16393
1174,2013-03-20,00:00:00.00,0.430404,5.15102,14.079,20.7846,8.41925
1175,2013-03-21,00:00:00.00,0.0757974,4.81753,13.3084,17.783,8.01633
1176,2013-03-22,00:00:00.00,0.395847,4.60021,12.7747,15.999,7.58687
1177,2013-03-23,00:00:00.00,0.0174628,4.42165,12.3265,14.0452,7.37638
1178,2013-03-24,00:00:00.00,0.0135319,4.28383,11.9938,13.762,7.11306
1179,2013-03-25,00:00:00.00,0.00107154,4.15728,11.687,13.0824,6.95994
1180,2013-03-26,00:00:00.00,0.217009,4.0578,11.447,12.8558,6.77687
1181,2013-03-27,00:00:00.00,0.0348783,4.86915,14.2874,12.3745,8.42261
1182,2013-03-28,00:00:00.00,0.0397447,6.26779,18.706,11.9497,10.8212
1183,2013-03-29,00:00:00.00,0.0118582,6.4205,18.4695,11.978,10.7917
1184,2013-03-30,00:00:00.00,0.00601071,5.84021,16.0932,12.063,9.64629
1185,2013-03-31,00:00:00.00,0.0296434,5.3601,14.7265,11.9497,8.84237
1186,2013-04-01,00:00:00.00,0.986095,4.89999,13.6157,11.9497,8.14747
1187,2013-04-02,00:00:00.00,0.255219,4.56764,12.8028,11.8081,7.61547
1188,2013-04-03,00:00:00.00,0.0434466,4.32515,12.1549,10.817,7.22138
1189,2013-04-04,00:00:00.00,0.000839308,4.15241,11.7003,9.9958,6.94
1190,2013-04-05,00:00:00.00,0,4.00741,11.304,9.4861,6.70355
1191,2013-04-06,00:00:00.00,0.0215858,3.86944,10.9988,9.1463,6.50762
1192,2013-04-07,00:00:00.00,0.072472,3.75067,10.6917,8.7216,6.31632
1193,2013-04-08,00:00:00.00,0.127093,3.64066,10.4498,8.3818,6.16127
1194,2013-04-09,00:00:00.00,4.31222,3.78988,11.0089,8.6366,6.47825
1195,2013-04-10,00:00:00.00,26.323,9.53725,28.8684,9.8826,16.9278
1196,2013-04-11,00:00:00.00,18.0266,21.1269,63.8566,45.307,36.6226
1197,2013-04-12,00:00:00.00,28.7587,34.5864,103.993,75.606,59.621
1198,2013-04-13,00:00:00.00,8.48227,41.9461,121.34,150.079,70.445
1199,2013-04-14,00:00:00.00,1.14097,34.2034,90.7409,136.204,54.6227
1200,2013-04-15,00:00:00.00,0.182272,21.5349,53.5759,77.8713,34.3317
1201,2013-04-16,00:00:00.00,0.660362,13.6195,35.1978,52.3862,22.2506
1202,2013-04-17,00:00:00.00,1.28274,9.49229,24.9239,39.3604,15.4863
1203,2013-04-18,00:00:00.00,10.508,9.63857,26.4083,31.1485,16.0535
1204,2013-04-19,00:00:00.00,26.3084,18.3383,53.2971,72.7743,31.4242
1205,2013-04-20,00:00:00.00,10.2249,29.2603,87.1504,130.257,50.1207
1206,2013-04-21,00:00:00.00,0.545248,28.9355,81.8525,117.515,47.3775
1207,2013-04-22,00:00:00.00,0.00695699,20.6471,53.3135,77.305,33.2501
1208,2013-04-23,00:00:00.00,0.000822063,13.7277,36.2462,50.1208,22.706
1209,2013-04-24,00:00:00.00,5.21732,10.5522,28.1286,38.2277,17.2663
1210,2013-04-25,00:00:00.00,14.1992,12.9737,36.168,51.2535,21.8419
1211,2013-04-26,00:00:00.00,3.46172,17.1124,49.2998,60.0317,28.7448
1212,2013-04-27,00:00:00.00,0.00037195,16.2299,45.9953,54.6515,27.0276
1213,2013-04-28,00:00:00.00,0.000864476,12.6591,34.6193,44.7406,20.8573
1214,2013-04-29,00:00:00.00,6.51315,10.8148,29.2206,38.5109,17.8568
1215,2013-04-30,00:00:00.00,0.508429,10.4365,29.1679,38.7941,17.4155
1216,2013-05-01,00:00:00.00,2.85897,9.4298,26.2879,35.6792,15.6384
1217,2013-05-02,00:00:00.00,0,8.07271,22.3083,35.1129,13.4199
1218,2013-05-03,00:00:00.00,0,7.14838,19.8992,29.4495,11.9282
1219,2013-05-04,00:00:00.00,0.00254551,6.45824,18.1925,25.2303,10.8296
1220,2013-05-05,00:00:00.00,0.000320665,6.0025,17.0506,22.3703,10.1105
1221,2013-05-06,00:00:00.00,0,5.67216,16.1616,19.6236,9.56549
1222,2013-05-07,00:00:00.00,0,5.41076,15.508,17.9246,9.16173
1223,2013-05-08,00:00:00.00,0.000307862,5.18263,14.9199,15.8574,8.79323
1224,2013-05-09,00:00:00.00,0.0652683,4.98747,14.439,14.2151,8.49564
1225,2013-05-10,00:00:00.00,0.467144,4.81342,13.9921,13.3939,8.21486
1226,2013-05-11,00:00:00.00,8.29118,5.52719,16.5632,17.6131,9.66284
1227,2013-05-12,00:00:00.00,0.919764,6.85766,20.6502,15.4327,11.8938
1228,2013-05-13,00:00:00.00,0.0440398,6.98827,20.2347,13.0824,11.8014
1229,2013-05-14,00:00:00.00,0.000814565,6.35053,17.7898,11.8931,10.602
1230,2013-05-15,00:00:00.00,0.410522,5.8508,16.3559,11.1285,9.75128
1231,2013-05-16,00:00:00.00,0.0517143,5.39351,15.2018,10.5905,9.05182
1232,2013-05-17,00:00:00.00,0.00152445,5.00879,14.3028,9.7976,8.46603
1233,2013-05-18,00:00:00.00,0.000256889,4.68713,13.5327,8.8349,7.97576
1234,2013-05-19,00:00:00.00,6.99867e-308,4.45811,12.9653,8.1269,7.60753
1235,2013-05-20,00:00:00.00,0.119431,4.26498,12.4682,7.7022,7.30127
1236,2013-05-21,00:00:00.00,0.180362,4.08194,12.0415,7.5606,7.02952
1237,2013-05-22,00:00:00.00,0.547892,3.91679,11.6287,7.5323,6.77072
1238,2013-05-23,00:00:00.00,1.16802,3.77587,11.2852,7.957,6.55826
1239,2013-05-24,00:00:00.00,4.02719,3.81306,11.424,8.2119,6.6314
1240,2013-05-25,00:00:00.00,0.0575629,3.98649,11.8885,8.2968,6.9027
1241,2013-05-26,00:00:00.00,0.00209425,4.01663,11.7693,6.7111,6.86774
1242,2013-05-27,00:00:00.00,0.000261633,3.91185,11.354,5.8899,6.66309
1243,2013-05-28,00:00:00.00,5.22869,4.02389,11.8252,5.5501,6.9282
1244,2013-05-29,00:00:00.00,38.2126,13.075,39.1438,32.8475,23.0476
1245,2013-05-30,00:00:00.00,2.79168,24.2599,74.0307,68.8099,41.9545
1246,2013-05-31,00:00:00.00,2.50775,21.9128,62.8945,38.5109,36.1175
1247,2013-06-01,00:00:00.00,8.31812,15.0235,39.7688,44.1743,24.9629
1248,2013-06-02,00:00:00.00,4.03952,11.7606,32.1497,47.5723,19.6128
1249,2013-06-03,00:00:00.00,0.48757,9.46553,25.6527,35.6792,15.4668
1250,2013-06-04,00:00:00.00,0.000166838,7.58057,20.7263,26.2214,12.6194
1251,2013-06-05,00:00:00.00,0.0236143,6.37753,17.4528,19.6802,10.4963
1252,2013-06-06,00:00:00.00,0.0305858,5.58201,15.5985,15.6592,9.36743
1253,2013-06-07,00:00:00.00,0.146866,5.06345,14.2102,13.5638,8.43734
1254,2013-06-08,00:00:00.00,0.0333312,4.61529,13.2355,12.2612,7.85906
1255,2013-06-09,00:00:00.00,0.01015,4.30231,12.4345,10.902,7.28981
1256,2013-06-10,00:00:00.00,0.614618,4.04431,11.818,9.4012,6.94638
1257,2013-06-11,00:00:00.00,23.0974,7.79277,24.0295,26.4763,14.0158
1258,2013-06-12,00:00:00.00,0.190468,13.0714,39.9158,38.7941,22.833
1259,2013-06-13,00:00:00.00,0.950749,12.6648,36.806,29.1664,21.1366
1260,2013-06-14,00:00:00.00,24.8823,14.8096,41.847,70.5089,25.1114
1261,2013-06-15,00:00:00.00,0.00918734,19.7215,57.1105,56.9169,33.2898
1262,2013-06-16,00:00:00.00,0.175557,17.3284,49.5083,37.6614,28.8757
1263,2013-06-17,00:00:00.00,5.61219,12.2306,33.1474,30.5822,20.3227
1264,2013-06-18,00:00:00.00,5.09282,9.50059,25.551,25.3719,15.6449
1265,2013-06-19,00:00:00.00,1.38936,7.92261,21.7648,33.697,13.1594
1266,2013-06-20,00:00:00.00,4.61844e-308,6.73353,18.6685,30.0159,11.201
1267,2013-06-21,00:00:00.00,2.30922e-308,5.81511,16.1355,20.9545,9.68207
1268,2013-06-22,00:00:00.00,0.0326937,5.18352,14.6208,15.7442,8.70766
1269,2013-06-23,00:00:00.00,0.028708,4.66074,13.364,14.2434,7.91013
1270,2013-06-24,00:00:00.00,0.00137257,4.23999,12.4494,14.4133,7.29333
1271,2013-06-25,00:00:00.00,0.908631,3.9258,11.658,11.8364,6.79086
1272,2013-06-26,00:00:00.00,6.35095,3.91185,11.8295,17.4715,6.86451
1273,2013-06-27,00:00:00.00,1.47417,4.10534,12.4824,19.7368,7.20334
1274,2013-06-28,00:00:00.00,15.1255,5.81141,18.0361,22.4553,10.4285
1275,2013-06-29,00:00:00.00,7.26068,9.03704,27.7315,90.8971,15.8724
1276,2013-06-30,00:00:00.00,3.24977,9.92651,29.0773,108.737,16.7924
1277,2013-07-01,00:00:00.00,0.0072195,8.39967,23.5569,55.501,14.0269
1278,2013-07-02,00:00:00.00,2.75991,6.89465,19.0102,33.1307,11.4453
1279,2013-07-03,00:00:00.00,0.602484,5.82501,16.0889,27.0992,9.6784
1280,2013-07-04,00:00:00.00,0.126769,5.11824,14.3207,22.1438,8.55645
1281,2013-07-05,00:00:00.00,0.139387,4.54702,12.9517,19.5386,7.68257
1282,2013-07-06,00:00:00.00,0.538525,4.09455,11.9381,17.698,7.01392
1283,2013-07-07,00:00:00.00,3.13512,3.76402,11.1214,16.622,6.49033
1284,2013-07-08,00:00:00.00,3.24533,3.52119,10.5504,18.9723,6.13435
1285,2013-07-09,00:00:00.00,27.9002,8.01113,24.851,24.8339,14.4912
1286,2013-07-10,00:00:00.00,3.29321,14.2041,43.4384,41.0594,24.7924
1287,2013-07-11,00:00:00.00,3.92172,13.6948,39.8453,91.7466,22.8663
1288,2013-07-12,00:00:00.00,6.80529e-308,10.0106,27.3507,49.2713,16.6048
1289,2013-07-13,00:00:00.00,0.00447362,7.54085,20.2085,24.2959,12.4246
1290,2013-07-14,00:00:00.00,0.0160127,6.11684,16.7602,18.5475,10.1172
1291,2013-07-15,00:00:00.00,0.00298466,5.2301,14.5129,15.9141,8.71271
1292,2013-07-16,00:00:00.00,0.989495,4.54167,12.9572,16.4521,7.69009
1293,2013-07-17,00:00:00.00,0.396311,4.03216,11.8106,41.3426,6.93018
1294,2013-07-18,00:00:00.00,0.313034,3.6605,10.904,25.1737,6.35003
1295,2013-07-19,00:00:00.00,2.24916,3.37721,10.2692,17.783,5.93935
1296,2013-07-20,00:00:00.00,7.22515,3.42399,10.4639,19.5669,6.04636
1297,2013-07-21,00:00:00.00,6.60894,3.933,12.1676,56.3505,6.99767
1298,2013-07-22,00:00:00.00,0.0770542,4.32627,13.1993,39.0772,7.58523
1299,2013-07-23,00:00:00.00,0.180607,4.22484,12.479,18.8307,7.25927
1300,2013-07-24,00:00:00.00,4.50196,3.9722,11.5914,18.9723,6.79202
1301,2013-07-25,00:00:00.00,0.0110717,3.75351,11.055,20.6713,6.45614
1302,2013-07-26,00:00:00.00,0.00214523,3.52636,10.412,12.4877,6.07092
1303,2013-07-27,00:00:00.00,0.0875961,3.29868,9.7895,10.0525,5.70283
1304,2013-07-28,00:00:00.00,13.2862,4.24262,13.007,20.5014,7.56243
1305,2013-07-29,00:00:00.00,1.53782,5.90327,18.3448,25.74,10.48
1306,2013-07-30,00:00:00.00,1.31669,6.04788,17.9009,14.3566,10.3277
1307,2013-07-31,00:00:00.00,1.77203e-308,5.3146,14.7954,10.7038,8.84022
1308,2013-08-01,00:00:00.00,15.3142,6.39096,18.7557,10.0525,11.0936
1309,2013-08-02,00:00:00.00,1.07421,8.40054,25.3802,24.0127,14.6032
1310,2013-08-03,00:00:00.00,0.0579418,8.05648,23.2425,14.4699,13.5326
1311,2013-08-04,00:00:00.00,0.0277939,6.4771,17.9437,11.6382,10.798
1312,2013-08-05,00:00:00.00,0.0210019,5.45243,15.0079,10.0525,9.0159
1313,2013-08-06,00:00:00.00,0.121886,4.66344,12.9672,9.1747,7.78045
