time,date,hour,precip [mm/day],sub715 [m3/s],sub715 (observed) [m3/s],sub723 [m3/s],sub724 [m3/s]
994,2012-09-21,00:00:00.00,0.0267339,35.543,2.2767,3.76307,7.45952
995,2012-09-22,00:00:00.00,9.1504,34.31,2.0501,3.42169,6.87393
996,2012-09-23,00:00:00.00,14.3306,41.3699,2.4522,5.18625,9.55798
997,2012-09-24,00:00:00.00,0.0705304,62.7312,3.1149,7.78743,14.6213
998,2012-09-25,00:00:00.00,0.000833165,72.9945,3.2848,7.44561,14.9368
999,2012-09-26,00:00:00.00,3.70104,60.8399,6.1164,5.5393,11.3624
1000,2012-09-27,00:00:00.00,15.6096,59.174,7.8721,6.86605,13.0249
1001,2012-09-28,00:00:00.00,4.33182,86.3006,9.1463,10.8031,20.0351
1002,2012-09-29,00:00:00.00,0.136485,105.752,12.7709,11.1602,22.297
1003,2012-09-30,00:00:00.00,0.0450049,90.8071,36.2456,8.10611,17.3835
1004,2012-10-01,00:00:00.00,0.00118091,65.339,34.2634,5.9979,12.4442
1005,2012-10-02,00:00:00.00,0.973336,50.4404,19.0572,4.89964,10.0893
1006,2012-10-03,00:00:00.00,17.8012,54.6254,11.0719,6.38593,12.2915
1007,2012-10-04,00:00:00.00,0.180788,81.8067,7.7871,10.2151,19.0321
1008,2012-10-05,00:00:00.00,0.0194049,98.2788,8.3818,10.1578,20.557
1009,2012-10-06,00:00:00.00,19.275,101.205,14.3,10.8561,21.5079
1010,2012-10-07,00:00:00.00,0.941123,124.967,17.8962,15.9989,29.5308
1011,2012-10-08,00:00:00.00,0.267163,143.986,37.0951,14.7859,30.752
1012,2012-10-09,00:00:00.00,0.0644316,120.53,55.2179,9.28799,21.6412
1013,2012-10-10,00:00:00.00,0.0258039,76.5716,39.0772,6.84352,14.312
1014,2012-10-11,00:00:00.00,0.718048,55.4963,19.9351,5.52767,11.5073
1015,2012-10-12,00:00:00.00,0.00013651,48.5084,11.4683,4.541,9.54944
1016,2012-10-13,00:00:00.00,0.0199688,39.871,8.0137,3.88811,8.03282
1017,2012-10-14,00:00:00.00,2.88557,35.3531,6.258,3.46789,7.18617
1018,2012-10-15,00:00:00.00,2.57179,32.4422,5.4652,3.30817,6.68376
1019,2012-10-16,00:00:00.00,1.56549,30.6299,4.5873,3.09364,6.28833
1020,2012-10-17,00:00:00.00,0.0242124,28.0363,4.021,2.7828,5.64892
1021,2012-10-18,00:00:00.00,0.218862,25.1358,3.8228,2.47687,5.00242
1022,2012-10-19,00:00:00.00,3.35251,22.9212,3.6246,2.31051,4.65547
1023,2012-10-20,00:00:00.00,4.8353,22.9971,3.5113,2.47846,4.95003
1024,2012-10-21,00:00:00.00,0.889781,25.2455,3.5962,2.79672,5.58024
1025,2012-10-22,00:00:00.00,0.0539242,26.2153,3.6812,2.72928,5.49497
1026,2012-10-23,00:00:00.00,0.511067,24.1648,3.7378,2.34502,4.74587
1027,2012-10-24,00:00:00.00,2.90788,21.3745,4.1343,2.11562,4.24532
1028,2012-10-25,00:00:00.00,1.46594,19.9646,4.6723,2.05587,4.11497
1029,2012-10-26,00:00:00.00,3.521e-308,19.1119,4.4457,1.94912,3.9265
1030,2012-10-27,00:00:00.00,17.5065,23.0578,4.3608,2.83387,5.49015
1031,2012-10-28,00:00:00.00,6.45858,44.2287,6.6545,6.29203,11.5514
1032,2012-10-29,00:00:00.00,6.4595,78.0251,33.9802,9.64685,18.2467
1033,2012-10-30,00:00:00.00,13.1246,112.348,71.9248,13.7662,25.8239
1034,2012-10-31,00:00:00.00,18.4684,180.766,141.301,26.1316,46.1748
1035,2012-11-01,00:00:00.00,3.64012,286.097,242.392,36.014,68.2956
1036,2012-11-02,00:00:00.00,0.278136,306.168,236.729,28.2432,61.4101
1037,2012-11-03,00:00:00.00,0.0209922,219.173,191.705,15.2223,37.2815
1038,2012-11-04,00:00:00.00,0.0128435,132.688,119.214,9.73245,22.367
1039,2012-11-05,00:00:00.00,0.00648977,80.2752,57.7664,7.55179,15.7537
1040,2012-11-06,00:00:00.00,0.108795,60.9411,33.1307,5.90627,12.4933
1041,2012-11-07,00:00:00.00,0.000899737,52.4392,22.2004,4.95462,10.2807
1042,2012-11-08,00:00:00.00,0.00291025,42.6645,16.7069,4.19629,8.77728
1043,2012-11-09,00:00:00.00,0.00223851,38.1251,13.677,3.67117,7.60414
1044,2012-11-10,00:00:00.00,1.29702,33.1078,11.525,3.27465,6.75764
1045,2012-11-11,00:00:00.00,0.932947,30.0985,10.1657,2.99086,6.09936
1046,2012-11-12,00:00:00.00,0.0073105,27.3613,9.4295,2.73187,5.54287
1047,2012-11-13,00:00:00.00,13.1957,31.3063,10.8454,3.77574,7.21681
1048,2012-11-14,00:00:00.00,0.0416969,49.5933,38.7941,6.48274,12.2408
1049,2012-11-15,00:00:00.00,0,64.4626,64.5624,6.96506,14.0258
1050,2012-11-16,00:00:00.00,0.00077588,57.1972,54.0852,5.05875,10.8399
1051,2012-11-17,00:00:00.00,0.000415485,43.1044,31.4317,4.07438,8.46243
1052,2012-11-18,00:00:00.00,0,36.4699,19.6519,3.62973,7.48345
1053,2012-11-19,00:00:00.00,0.000639391,32.6567,14.9513,3.17375,6.56034
1054,2012-11-20,00:00:00.00,0.000305015,28.9705,12.1762,2.86606,5.81547
1055,2012-11-21,00:00:00.00,0.0252177,25.9325,10.4489,2.57723,5.23089
1056,2012-11-22,00:00:00.00,0.00470959,23.606,9.4012,2.33889,4.72702
1057,2012-11-23,00:00:00.00,0.0445545,21.371,8.5234,2.1322,4.31611
1058,2012-11-24,00:00:00.00,0.649217,19.6778,7.9854,1.95848,3.97235
1059,2012-11-25,00:00:00.00,0.134721,18.083,7.3907,1.8089,3.69323
1060,2012-11-26,00:00:00.00,0.126241,16.8001,6.9943,1.68022,3.43288
1061,2012-11-27,00:00:00.00,0.107992,15.6361,6.5129,1.56723,3.20134
1062,2012-11-28,00:00:00.00,0.134904,14.6471,6.1448,1.46738,2.99271
1063,2012-11-29,00:00:00.00,0.000377161,13.7512,5.7766,1.37855,2.81118
1064,2012-11-30,00:00:00.00,3.01002e-308,12.9881,5.4085,1.29904,2.65429
1065,2012-12-01,00:00:00.00,0,12.2585,5.0404,1.22734,2.52471
1066,2012-12-02,00:00:00.00,0.0194444,11.6032,4.7289,1.16227,2.39378
1067,2012-12-03,00:00:00.00,4.1792,11.3577,4.7289,1.18163,2.37985
1068,2012-12-04,00:00:00.00,0.0520149,11.9034,4.7289,1.31465,2.54353
1069,2012-12-05,00:00:00.00,8.63651,13.6157,4.8422,1.59769,3.05878
1070,2012-12-06,00:00:00.00,0.0445982,17.0802,5.2669,2.08423,4.01699
1071,2012-12-07,00:00:00.00,0.00433983,20.0181,5.3802,2.22899,4.39817
1072,2012-12-08,00:00:00.00,6.37745,20.7969,6.5129,2.13829,4.29764
1073,2012-12-09,00:00:00.00,2.473,22.8935,9.0048,2.62111,5.16422
1074,2012-12-10,00:00:00.00,10.3226,31.5115,14.1867,4.01149,7.58436
1075,2012-12-11,00:00:00.00,3.59829,48.7436,47.2891,6.1599,11.6349
1076,2012-12-12,00:00:00.00,0.158914,62.8171,66.8278,6.95139,13.7338
1077,2012-12-13,00:00:00.00,0.00285667,59.6318,70.2258,5.61348,11.7115
1078,2012-12-14,00:00:00.00,0.000184135,47.1503,43.6079,4.38722,9.15033
1079,2012-12-15,00:00:00.00,0.0058874,38.7035,25.0038,3.80721,7.81913
1080,2012-12-16,00:00:00.00,0.737707,34.2429,17.783,3.34733,6.8949
1081,2012-12-17,00:00:00.00,0.215379,30.4123,14.7814,3.01197,6.11301
1082,2012-12-18,00:00:00.00,1.76463,27.7264,13.0824,2.79466,5.63717
1083,2012-12-19,00:00:00.00,2.1118,26.8042,12.0913,2.79812,5.6019
1084,2012-12-20,00:00:00.00,0.0503279,26.8391,11.1852,2.83097,5.67529
1085,2012-12-21,00:00:00.00,15.1588,34.9685,11.1568,4.45659,8.34882
1086,2012-12-22,00:00:00.00,3.77617,62.8047,63.4297,8.36425,15.4978
1087,2012-12-23,00:00:00.00,0.0377408,86.2451,111.568,9.36976,18.7362
1088,2012-12-24,00:00:00.00,0.000471424,76.1983,90.6139,6.81337,14.6107
1089,2012-12-25,00:00:00.00,0.669385,55.4224,61.4476,5.20766,10.8168
1090,2012-12-26,00:00:00.00,0.170649,45.4356,36.5287,4.47931,9.2392
1091,2012-12-27,00:00:00.00,14.0295,41.4632,25.2303,4.17898,8.52765
1092,2012-12-28,00:00:00.00,0.997546,40.9597,21.4075,4.39735,8.75919
1093,2012-12-29,00:00:00.00,0.0587206,40.5201,18.9723,4.11884,8.43857
1094,2012-12-30,00:00:00.00,4.23777,36.432,17.1317,3.4746,7.25797
1095,2012-12-31,00:00:00.00,0.230919,31.422,15.5459,3.07468,6.29959
1096,2013-01-01,00:00:00.00,2.05233,28.0956,13.9602,2.80892,5.69105
1097,2013-01-02,00:00:00.00,0.312702,25.6569,12.6576,2.55856,5.1859
1098,2013-01-03,00:00:00.00,0.00937803,23.4706,12.2329,2.34654,4.75004
1099,2013-01-04,00:00:00.00,0.0212143,21.6074,11.6665,2.16694,4.39009
1100,2013-01-05,00:00:00.00,0.0668791,20.0558,11.4966,2.01189,4.08283
1101,2013-01-06,00:00:00.00,0.124436,18.6719,11.0719,1.87659,3.82599
1102,2013-01-07,00:00:00.00,0.361551,17.4577,10.9303,1.75698,3.58635
1103,2013-01-08,00:00:00.00,0.0289564,16.3874,10.7887,1.65037,3.36451
1104,2013-01-09,00:00:00.00,1.38311e-308,15.4213,10.5056,1.55458,3.16544
1105,2013-01-10,00:00:00.00,1.07943,14.5676,11.9497,1.4705,2.99074
1106,2013-01-11,00:00:00.00,0.127895,15.0148,42.4753,1.64736,3.2631
1107,2013-01-12,00:00:00.00,14.6461,36.9831,109.586,5.96635,10.6368
1108,2013-01-13,00:00:00.00,1.25297,101.072,242.959,15.4105,26.8918
1109,2013-01-14,00:00:00.00,32.5463,228.44,314.317,33.9577,60.1722
1110,2013-01-15,00:00:00.00,0.192417,406.077,424.753,50.698,97.0893
1111,2013-01-16,00:00:00.00,0.000392127,429.134,314.317,39.1929,84.7098
1112,2013-01-17,00:00:00.00,0.00356538,270.002,212.376,17.2551,43.8427
1113,2013-01-18,00:00:00.00,0.0968669,143.679,124.877,10.0924,23.6571
1114,2013-01-19,00:00:00.00,0.00977148,86.257,60.5981,8.1435,16.8793
1115,2013-01-20,00:00:00.00,0.00200811,64.3072,37.6614,6.13202,13.1594
1116,2013-01-21,00:00:00.00,0.195048,54.7607,27.6372,5.21812,10.7491
1117,2013-01-22,00:00:00.00,0.717956,44.7249,21.804,4.37119,9.186
1118,2013-01-23,00:00:00.00,0.221537,39.6086,17.4432,3.84188,7.95396
1119,2013-01-24,00:00:00.00,0.774601,34.7013,14.4133,3.40526,7.08239
1120,2013-01-25,00:00:00.00,0.125482,31.1,11.5533,3.07835,6.32605
1121,2013-01-26,00:00:00.00,3.43281,28.1516,10.2507,2.80451,5.7283
1122,2013-01-27,00:00:00.00,0.414071,25.7961,9.1463,2.57179,5.23099
1123,2013-01-28,00:00:00.00,1.88911,23.5867,8.4951,2.36099,4.80139
1124,2013-01-29,00:00:00.00,3.6253,22.8141,9.3729,2.37702,4.80402
1125,2013-01-30,00:00:00.00,2.03478,27.3323,14.8663,3.30493,6.42606
1126,2013-01-31,00:00:00.00,14.4916,56.6046,56.3505,8.1214,14.7635
1127,2013-02-01,00:00:00.00,0.362891,107.951,181.228,14.459,26.5171
1128,2013-02-02,00:00:00.00,0.237313,132.839,149.796,13.5739,28.08
1129,2013-02-03,00:00:00.00,2.23928,109.704,91.7466,8.77504,20.0961
1130,2013-02-04,00:00:00.00,0.637847,72.5237,45.5901,6.60791,13.785
1131,2013-02-05,00:00:00.00,3.28198,54.9492,21.9739,5.45587,11.3618
1132,2013-02-06,00:00:00.00,0.660319,48.0387,17.1883,4.57159,9.58222
1133,2013-02-07,00:00:00.00,0.0217569,40.6017,14.9796,3.96305,8.20047
1134,2013-02-08,00:00:00.00,0.0249776,35.7471,14.1301,3.49378,7.27296
1135,2013-02-09,00:00:00.00,2.95505,31.8968,13.0257,3.15729,6.46417
1136,2013-02-10,00:00:00.00,0.0403043,28.9999,13.1957,2.8988,5.90999
1137,2013-02-11,00:00:00.00,0.0916437,26.5945,14.0452,2.66276,5.40007
1138,2013-02-12,00:00:00.00,0.124203,27.1568,18.6891,2.97517,5.92377
1139,2013-02-13,00:00:00.00,0.000210277,33.7963,40.2099,4.09264,7.88376
1140,2013-02-14,00:00:00.00,0.00481449,39.4529,57.4832,4.25197,8.56535
1141,2013-02-15,00:00:00.00,0.2354,36.549,39.6436,3.37816,7.19265
1142,2013-02-16,00:00:00.00,0.0687851,30.2889,26.7877,2.92348,5.98114
1143,2013-02-17,00:00:00.00,1.13998,26.7031,20.643,2.67126,5.39359
1144,2013-02-18,00:00:00.00,0.472831,24.3417,16.7069,2.4141,4.91139
1145,2013-02-19,00:00:00.00,0.134788,22.173,12.4877,2.21093,4.47329
1146,2013-02-20,00:00:00.00,3.83022,20.3608,14.0735,2.03284,4.13057
1147,2013-02-21,00:00:00.00,0.261136,18.8234,11.1852,1.88222,3.83284
1148,2013-02-22,00:00:00.00,0.123335,17.4611,10.9303,1.75077,3.58157
1149,2013-02-23,00:00:00.00,4.08967,16.5042,11.3834,1.6766,3.41017
1150,2013-02-24,00:00:00.00,0.112475,16.0649,11.978,1.66939,3.36782
1151,2013-02-25,00:00:00.00,0.0567742,15.7012,10.8737,1.6135,3.25963
1152,2013-02-26,00:00:00.00,4.57e-308,14.8678,9.8259,1.48351,3.03081
1153,2013-02-27,00:00:00.00,24.1844,25.0577,15.376,3.74865,6.81715
1154,2013-02-28,00:00:00.00,7.17494,84.1481,165.654,13.7284,23.3805
1155,2013-03-01,00:00:00.00,1.71354,159.404,237.012,21.0572,39.0894
1156,2013-03-02,00:00:00.00,0.070798,175.991,197.652,15.9348,35.3786
1157,2013-03-03,00:00:00.00,0.798589,134.025,120.913,9.72523,22.8901
1158,2013-03-04,00:00:00.00,0.73269,80.9498,67.3941,7.35718,15.3134
1159,2013-03-05,00:00:00.00,0.055905,58.916,40.2099,5.82523,12.2453
1160,2013-03-06,00:00:00.00,3.52159,51.8319,28.6,4.89244,10.1891
1161,2013-03-07,00:00:00.00,3.19109,43.2245,24.0976,4.31438,8.88679
1162,2013-03-08,00:00:00.00,0.115046,39.4125,25.6551,3.88983,8.03036
1163,2013-03-09,00:00:00.00,0.0675193,35.1859,37.0951,3.45719,7.1454
1164,2013-03-10,00:00:00.00,0.0463163,31.2237,48.9881,3.06329,6.28763
1165,2013-03-11,00:00:00.00,0.143511,29.8747,48.4218,3.15664,6.30602
1166,2013-03-12,00:00:00.00,16.7878,49.7982,48.4218,6.95813,12.7816
1167,2013-03-13,00:00:00.00,0.383267,97.4891,126.859,13.2477,24.1501
1168,2013-03-14,00:00:00.00,0.419595,125.305,124.028,13.0234,26.6438
1169,2013-03-15,00:00:00.00,0.000595494,104.399,86.0832,8.49252,19.308
1170,2013-03-16,00:00:00.00,1.28276,69.8487,50.9703,6.36628,13.2692
1171,2013-03-17,00:00:00.00,1.87858,54.0401,32.5644,5.43136,11.2357
1172,2013-03-18,00:00:00.00,0.0383307,49.4014,26.6462,4.88571,10.0766
1173,2013-03-19,00:00:00.00,5.68119,46.3257,23.5596,4.83019,9.73447
1174,2013-03-20,00:00:00.00,0.164202,47.6302,31.998,5.13218,10.2789
1175,2013-03-21,00:00:00.00,0.0907325,47.3945,45.307,4.79979,9.81839
1176,2013-03-22,00:00:00.00,0.351031,41.6247,39.3604,3.90238,8.2331
1177,2013-03-23,00:00:00.00,0.0501166,34.845,26.1081,3.35825,6.95014
1178,2013-03-24,00:00:00.00,0.00458614,30.4839,19.482,3.02029,6.17335
1179,2013-03-25,00:00:00.00,1.09185,27.4339,15.9707,2.70904,5.51139
1180,2013-03-26,00:00:00.00,6.18718,25.1775,14.923,2.54786,5.14104
1181,2013-03-27,00:00:00.00,1.71739,24.3719,14.6115,2.53284,5.10221
1182,2013-03-28,00:00:00.00,0.444788,23.6352,24.7772,2.42673,4.90008
1183,2013-03-29,00:00:00.00,0.0118215,21.9713,48.705,2.16507,4.39024
1184,2013-03-30,00:00:00.00,0.00471072,20.2966,44.1743,2.05884,4.14363
1185,2013-03-31,00:00:00.00,5.23873e-308,20.1808,37.3782,2.15645,4.30579
1186,2013-04-01,00:00:00.00,0.0645178,20.3229,27.2125,2.11903,4.26277
1187,2013-04-02,00:00:00.00,0.030047,19.1968,21.4642,1.88742,3.83815
1188,2013-04-03,00:00:00.00,0.0251793,17.2917,17.6697,1.70313,3.4706
1189,2013-04-04,00:00:00.00,0.000429812,15.8347,14.7531,1.58835,3.22544
1190,2013-04-05,00:00:00.00,0.000827667,14.7919,12.7143,1.48228,3.00969
1191,2013-04-06,00:00:00.00,0.00219435,13.8713,11.4683,1.3885,2.80975
1192,2013-04-07,00:00:00.00,0.0210928,13.0294,10.5905,1.30431,2.64507
1193,2013-04-08,00:00:00.00,0.0727953,12.2824,9.9958,1.22852,2.50198
1194,2013-04-09,00:00:00.00,0.00914656,11.5795,9.5994,1.15984,2.36176
1195,2013-04-10,00:00:00.00,0.0307192,10.9718,9.4295,1.09754,2.22403
1196,2013-04-11,00:00:00.00,34.8422,17.6232,9.3446,2.60494,4.74431
1197,2013-04-12,00:00:00.00,25.5099,82.0744,241.826,14.5293,23.9396
1198,2013-04-13,00:00:00.00,6.04079,198.895,495.545,29.5295,52.5148
1199,2013-04-14,00:00:00.00,0.229615,262.225,475.723,27.6452,57.0512
1200,2013-04-15,00:00:00.00,0.0169137,220.062,376.614,15.8345,38.6625
1201,2013-04-16,00:00:00.00,0.00886932,137.507,283.168,9.63495,22.5348
1202,2013-04-17,00:00:00.00,8.94334,85.5523,128.275,8.57744,17.38
1203,2013-04-18,00:00:00.00,2.41719,81.0582,85.5169,8.79414,17.7687
1204,2013-04-19,00:00:00.00,0.203191,80.7136,103.64,7.91161,16.2583
1205,2013-04-20,00:00:00.00,7.31643,66.9722,83.8179,6.55367,13.6445
1206,2013-04-21,00:00:00.00,0.479102,63.3911,78.7208,6.66931,13.3322
1207,2013-04-22,00:00:00.00,5.434e-308,60.0887,57.4832,6.06258,12.5242
1208,2013-04-23,00:00:00.00,1.43e-308,51.2919,41.3426,4.70889,9.94707
1209,2013-04-24,00:00:00.00,0.740057,40.8397,28.6,3.90642,8.11795
1210,2013-04-25,00:00:00.00,21.5503,46.9483,39.3604,5.76626,10.9878
1211,2013-04-26,00:00:00.00,0.193514,78.1747,156.592,10.0671,18.7479
1212,2013-04-27,00:00:00.00,0.000883296,98.7238,118.931,10.2785,20.9872
1213,2013-04-28,00:00:00.00,0.0162413,81.0584,75.8891,6.98974,15.3801
1214,2013-04-29,00:00:00.00,12.7537,63.1992,48.4218,6.52704,13.0826
1215,2013-04-30,00:00:00.00,1.8965,69.8819,69.0931,7.98649,15.7086
1216,2013-05-01,00:00:00.00,0.0196559,74.1005,73.907,7.45752,15.3133
1217,2013-05-02,00:00:00.00,0,60.8169,62.8634,5.50498,11.6728
1218,2013-05-03,00:00:00.00,1.05623e-308,46.3767,41.9089,4.38703,9.10998
1219,2013-05-04,00:00:00.00,0.000428768,38.6999,28.3168,3.76792,7.79182
1220,2013-05-05,00:00:00.00,7.48818e-308,33.6408,21.804,3.24888,6.69902
1221,2013-05-06,00:00:00.00,0.00041716,29.3556,17.8396,2.8834,5.83349
1222,2013-05-07,00:00:00.00,0.000441191,26.0011,15.2628,2.5698,5.1703
1223,2013-05-08,00:00:00.00,0.0566483,23.3364,13.2806,2.30397,4.61694
1224,2013-05-09,00:00:00.00,0.274733,20.9983,11.8648,2.08567,4.18403
1225,2013-05-10,00:00:00.00,0.257361,19.1543,10.902,1.90289,3.82549
1226,2013-05-11,00:00:00.00,11.3678,17.8583,10.3356,1.81958,3.64404
1227,2013-05-12,00:00:00.00,1.45146,17.5635,10.364,1.85056,3.65997
1228,2013-05-13,00:00:00.00,0.0379465,17.3346,12.3461,1.7944,3.58111
1229,2013-05-14,00:00:00.00,0.0973597,16.3056,14.8663,1.60974,3.26967
1230,2013-05-15,00:00:00.00,0.0136488,14.8495,13.0541,1.46428,2.97146
1231,2013-05-16,00:00:00.00,0.852978,13.709,11.0719,1.37068,2.75091
1232,2013-05-17,00:00:00.00,0.407957,12.8509,9.3729,1.28515,2.59341
1233,2013-05-18,00:00:00.00,0.478587,12.0943,8.0703,1.20966,2.45047
1234,2013-05-19,00:00:00.00,0.106446,11.4034,7.2774,1.14197,2.31326
1235,2013-05-20,00:00:00.00,0.000205394,10.8099,6.6828,1.08117,2.18435
1236,2013-05-21,00:00:00.00,0.00230917,10.2504,6.2014,1.02619,2.07352
1237,2013-05-22,00:00:00.00,0.0663694,9.74072,5.8899,0.976285,1.96824
1238,2013-05-23,00:00:00.00,2.10147,9.29481,5.6351,0.930782,1.87713
1239,2013-05-24,00:00:00.00,6.10462,8.90147,5.5784,0.891503,1.79279
1240,2013-05-25,00:00:00.00,0.0694427,8.53593,5.6351,0.858903,1.72517
1241,2013-05-26,00:00:00.00,0,8.2103,5.6351,0.825549,1.65603
1242,2013-05-27,00:00:00.00,0.00140845,7.90501,5.5501,0.789659,1.58915
1243,2013-05-28,00:00:00.00,4.40404,7.60146,5.4085,0.7585,1.52355
1244,2013-05-29,00:00:00.00,3.75313,7.30565,5.9465,0.732591,1.46978
1245,2013-05-30,00:00:00.00,0.0102496,7.03657,5.8616,0.706917,1.41621
1246,2013-05-31,00:00:00.00,0.000534088,6.78994,5.4085,0.68084,1.36662
1247,2013-06-01,00:00:00.00,12.968,6.62417,4.9554,0.675991,1.3439
1248,2013-06-02,00:00:00.00,9.2359,6.68443,5.3802,0.734796,1.41978
1249,2013-06-03,00:00:00.00,0.338283,7.04014,15.4044,0.812484,1.54344
1250,2013-06-04,00:00:00.00,0.0989882,7.32733,43.0416,0.791788,1.55748
1251,2013-06-05,00:00:00.00,0.000195983,7.21714,43.3248,0.70633,1.4521
1252,2013-06-06,00:00:00.00,0.260736,6.8771,23.5313,0.659019,1.34892
1253,2013-06-07,00:00:00.00,4.78195,6.53539,13.7337,0.642222,1.2866
1254,2013-06-08,00:00:00.00,0.223236,6.27354,9.8826,0.629978,1.25635
1255,2013-06-09,00:00:00.00,0.0112642,6.06375,8.0137,0.613439,1.22322
1256,2013-06-10,00:00:00.00,0.42708,5.87563,7.0792,0.589712,1.18309
1257,2013-06-11,00:00:00.00,15.6771,5.86674,6.881,0.630133,1.22834
1258,2013-06-12,00:00:00.00,0.659282,6.25731,8.7499,0.762926,1.42
1259,2013-06-13,00:00:00.00,14.0936,7.20967,8.7499,0.926316,1.7038
1260,2013-06-14,00:00:00.00,13.9853,10.2644,19.7085,1.44918,2.54885
1261,2013-06-15,00:00:00.00,0.0169839,16.2858,58.0495,2.25147,4.13961
1262,2013-06-16,00:00:00.00,0.834308,20.8738,89.1981,2.34432,4.6404
1263,2013-06-17,00:00:00.00,4.78501,19.9451,57.4832,1.83525,3.73441
1264,2013-06-18,00:00:00.00,0.235421,16.6212,25.202,1.57564,3.16743
1265,2013-06-19,00:00:00.00,0.00589083,14.699,15.7442,1.49677,2.97911
1266,2013-06-20,00:00:00.00,0.000202292,13.8558,11.7232,1.38484,2.77048
1267,2013-06-21,00:00:00.00,2.024e-308,12.9886,9.0897,1.29155,2.59949
1268,2013-06-22,00:00:00.00,0.000664744,12.126,7.3057,1.21536,2.46196
1269,2013-06-23,00:00:00.00,0.408688,11.4718,6.0881,1.14698,2.32286
1270,2013-06-24,00:00:00.00,0.123215,10.8497,5.2669,1.08557,2.1959
1271,2013-06-25,00:00:00.00,0.4082,10.2966,4.644,1.03016,2.08154
1272,2013-06-26,00:00:00.00,3.40522,9.7789,4.2758,0.979873,1.97777
1273,2013-06-27,00:00:00.00,15.945,9.58466,4.1626,1.00004,1.97797
1274,2013-06-28,00:00:00.00,9.17992,10.3017,33.9802,1.18882,2.23622
1275,2013-06-29,00:00:00.00,8.16629,12.1422,34.8297,1.46803,2.71515
1276,2013-06-30,00:00:00.00,8.30334,14.7407,33.9802,1.75077,3.33999
1277,2013-07-01,00:00:00.00,1.07294,17.2154,58.6159,1.96119,3.8202
1278,2013-07-02,00:00:00.00,5.99361,18.3439,67.1109,1.93284,3.82196
1279,2013-07-03,00:00:00.00,1.07623,17.8387,155.176,1.7964,3.59889
1280,2013-07-04,00:00:00.00,0.833446,16.6325,67.9604,1.67964,3.35207
1281,2013-07-05,00:00:00.00,7.57358,15.7205,36.8119,1.60126,3.19035
1282,2013-07-06,00:00:00.00,6.39434,15.9252,40.2099,1.72274,3.37426
1283,2013-07-07,00:00:00.00,3.2419,16.9079,36.2456,1.85632,3.61949
1284,2013-07-08,00:00:00.00,4.33439,17.0197,45.307,1.74027,3.47332
1285,2013-07-09,00:00:00.00,16.3546,18.2613,62.8634,2.05457,4.01795
1286,2013-07-10,00:00:00.00,53.2798,100.789,196.519,19.5672,31.3208
1287,2013-07-11,00:00:00.00,24.3016,398.035,478.555,60.7408,109.465
1288,2013-07-12,00:00:00.00,0.00624301,648.405,586.159,70.5936,142.862
1289,2013-07-13,00:00:00.00,0.00303193,493.88,605.981,36.9542,85.4807
1290,2013-07-14,00:00:00.00,0.000910142,231.654,555.01,14.6721,36.6935
1291,2013-07-15,00:00:00.00,0.00751047,129.363,444.575,9.96859,22.2904
1292,2013-07-16,00:00:00.00,0.0209792,79.4178,206.996,7.1334,15.2548
1293,2013-07-17,00:00:00.00,0.267229,57.4805,60.3149,5.62125,11.7034
1294,2013-07-18,00:00:00.00,0.0421071,49.2449,31.7149,4.57756,9.51889
1295,2013-07-19,00:00:00.00,0.00200959,39.3183,22.4836,3.83112,7.93318
1296,2013-07-20,00:00:00.00,1.96832,34.5712,17.6414,3.33436,6.83234
1297,2013-07-21,00:00:00.00,28.8647,35.812,49.2713,4.15724,7.97495
1298,2013-07-22,00:00:00.00,0.153515,51.0901,99.3921,6.41388,12.169
1299,2013-07-23,00:00:00.00,11.3823,66.565,80.4198,7.36685,14.7063
1300,2013-07-24,00:00:00.00,0.420892,69.1236,65.6951,6.98383,14.2374
1301,2013-07-25,00:00:00.00,0.00381301,61.9123,37.6614,6.11318,12.5836
1302,2013-07-26,00:00:00.00,0.00239396,51.1556,22.5402,4.75776,10.0323
1303,2013-07-27,00:00:00.00,0.0535396,41.1366,15.999,3.86748,8.07171
1304,2013-07-28,00:00:00.00,16.6093,38.0989,22.965,4.10663,8.12864
1305,2013-07-29,00:00:00.00,0.3245,44.0046,133.939,5.09139,9.89572
1306,2013-07-30,00:00:00.00,0.0107505,47.8561,111.568,4.9731,10.1173
1307,2013-07-31,00:00:00.00,0.0339291,42.2462,67.6773,3.846,8.17174
1308,2013-08-01,00:00:00.00,3.68901,33.9741,35.9624,3.22926,6.64343
1309,2013-08-02,00:00:00.00,3.02765,29.1923,19.8218,2.89238,5.84617
1310,2013-08-03,00:00:00.00,11.2577,27.3881,19.6802,2.8155,5.64697
1311,2013-08-04,00:00:00.00,5.50273,28.9921,38.5109,3.2224,6.34246
1312,2013-08-05,00:00:00.00,0.0212352,31.1271,68.2436,3.33587,6.6915
1313,2013-08-06,00:00:00.00,0.0125361,29.7816,45.8733,2.90445,5.949
1314,2013-08-07,00:00:00.00,0.0396546,25.7873,27.2408,2.49603,5.02215
1315,2013-08-08,00:00:00.00,3.05609,22.5555,22.6818,2.22551,4.45585
1316,2013-08-09,00:00:00.00,9.57775,20.9679,51.2535,2.14854,4.27906
1317,2013-08-10,00:00:00.00,0.221296,21.1146,89.4812,2.26399,4.49387
