time,date,hour,precip [mm/day],sub676 [m3/s],sub677 [m3/s],sub684 [m3/s],sub685 [m3/s],sub687 [m3/s],sub687 (observed) [m3/s]
550,2011-07-05,00:00:00.00,0.0015331,4.75391,11.3638,8.23881,14.7674,73.5511,35.3
551,2011-07-06,00:00:00.00,0.0256756,4.12106,10.283,7.22221,13.8549,72.1328,32.7
552,2011-07-07,00:00:00.00,0.0604372,3.83007,9.2126,6.51827,12.3233,65.8153,30.4
553,2011-07-08,00:00:00.00,0.00946469,3.59734,8.59589,6.16139,11.3493,60.3935,28.9
554,2011-07-09,00:00:00.00,0.00884095,3.41285,8.12369,5.81159,10.7706,56.5977,27.4
555,2011-07-10,00:00:00.00,0.00173989,3.24883,7.70192,5.53058,10.2184,53.452,27
556,2011-07-11,00:00:00.00,0.0348066,3.1053,7.34736,5.2835,9.72397,50.82,26.4
557,2011-07-12,00:00:00.00,0.0609256,2.98037,7.03219,5.06376,9.32241,48.4805,26.1
558,2011-07-13,00:00:00.00,0.0139175,2.86828,6.75729,4.87274,8.94886,46.4424,25.9
559,2011-07-14,00:00:00.00,0.00476798,2.76845,6.52106,4.69877,8.62305,44.6598,25
560,2011-07-15,00:00:00.00,0.00300464,2.67825,6.30589,4.54758,8.3311,43.134,24.5
561,2011-07-16,00:00:00.00,0.00669283,2.59613,6.1031,4.41354,8.06876,41.7615,24.2
562,2011-07-17,00:00:00.00,0.0413142,2.52008,5.91451,4.28749,7.83663,40.4588,23
563,2011-07-18,00:00:00.00,0.0231973,2.44906,5.73872,4.1686,7.62691,39.2572,22.6
564,2011-07-19,00:00:00.00,0.857621,2.3825,5.57575,4.06468,7.43293,38.1583,21.9
565,2011-07-20,00:00:00.00,0.0114849,2.32034,5.44244,3.96357,7.24384,37.1192,21.9
566,2011-07-21,00:00:00.00,0.00721949,2.2615,5.31896,3.86094,7.05948,36.1338,21.9
567,2011-07-22,00:00:00.00,0.00537521,2.20492,5.18179,3.76362,6.88154,35.2043,21.8
568,2011-07-23,00:00:00.00,0.170932,2.15056,5.04812,3.67014,6.70845,34.2902,21.2
569,2011-07-24,00:00:00.00,0.299176,2.09873,4.92518,3.58065,6.54352,33.4093,20.9
570,2011-07-25,00:00:00.00,1.25063,2.04986,4.81075,3.4958,6.39191,32.6131,21.5
571,2011-07-26,00:00:00.00,3.22653,2.00511,4.7049,3.41697,6.2601,31.8899,21.3
572,2011-07-27,00:00:00.00,0.282293,1.96437,4.60853,3.34477,6.13638,31.2292,21.1
573,2011-07-28,00:00:00.00,0.0073379,1.92524,4.51661,3.27717,6.00903,30.6093,20.3
574,2011-07-29,00:00:00.00,4.89551,1.92187,4.47211,3.24514,5.92104,30.1155,21.6
575,2011-07-30,00:00:00.00,9.57337,2.19771,4.8287,3.4978,6.14535,30.786,27.7
576,2011-07-31,00:00:00.00,0.000565496,2.59426,5.57732,4.03604,6.85481,33.7482,27
577,2011-08-01,00:00:00.00,0.81866,2.54185,5.8969,4.28695,7.44076,36.871,23.3
578,2011-08-02,00:00:00.00,0.103949,2.27605,5.55579,4.05049,7.41061,37.4574,22.3
579,2011-08-03,00:00:00.00,0.0718316,2.17275,5.1754,3.75328,7.05507,36.1547,21.5
580,2011-08-04,00:00:00.00,5.72181,2.18728,5.09456,3.68054,6.76607,34.8777,22
581,2011-08-05,00:00:00.00,0.0454227,2.26125,5.17789,3.74767,6.7357,34.4901,22.9
582,2011-08-06,00:00:00.00,0.102521,2.20124,5.15451,3.74077,6.74328,34.355,22.4
583,2011-08-07,00:00:00.00,2.00768,2.06236,4.95641,3.59317,6.57362,33.6747,23.4
584,2011-08-08,00:00:00.00,9.16854,2.22409,5.05328,3.64634,6.60272,33.4599,23
585,2011-08-09,00:00:00.00,0.243663,2.56146,5.59837,4.03224,7.06005,35.1708,25
586,2011-08-10,00:00:00.00,15.9924,3.17238,6.9144,5.03442,8.28738,40.1002,28.5
587,2011-08-11,00:00:00.00,1.9307,4.02723,8.70611,6.42967,10.4727,49.1408,34.8
588,2011-08-12,00:00:00.00,0.280496,3.8381,9.11571,6.63959,11.8126,56.9328,28.2
589,2011-08-13,00:00:00.00,0.0273702,3.1605,8.03233,5.63397,11.0228,56.9277,24.9
590,2011-08-14,00:00:00.00,0.0345866,2.90734,6.98283,4.92071,9.48755,51.4142,22.8
591,2011-08-15,00:00:00.00,10.9212,3.0783,7.05928,5.10995,9.04774,47.7463,22.2
592,2011-08-16,00:00:00.00,0.131821,3.55236,7.91327,5.77242,9.90124,49.4763,31.1
593,2011-08-17,00:00:00.00,0.0306002,3.37386,8.00707,5.81132,10.4459,52.207,30.2
594,2011-08-18,00:00:00.00,0.804841,2.90007,7.18607,5.08977,9.78131,50.7497,25
595,2011-08-19,00:00:00.00,0.0291113,2.67941,6.41728,4.55903,8.68297,46.4157,22.6
596,2011-08-20,00:00:00.00,0.0445015,2.50522,5.96114,4.31079,7.92706,42.4173,22.4
597,2011-08-21,00:00:00.00,10.1689,2.66796,6.1139,4.40637,7.89991,40.8572,21.2
598,2011-08-22,00:00:00.00,8.55378,3.3723,7.31535,5.341,8.9667,44.0805,22.1
599,2011-08-23,00:00:00.00,0.129277,3.72091,8.41097,6.17969,10.4651,50.472,24
600,2011-08-24,00:00:00.00,0.0413586,3.3223,8.12439,5.81823,10.7986,53.758,26
601,2011-08-25,00:00:00.00,19.152,3.90961,8.68984,6.242,11.0488,55.7335,24.1
602,2011-08-26,00:00:00.00,0.52457,5.21007,11.0074,8.18563,13.3114,64.5667,36
603,2011-08-27,00:00:00.00,0.0160183,4.81797,11.626,8.47287,15.0592,73.8785,29.1
604,2011-08-28,00:00:00.00,0.0455762,3.81068,9.93783,6.87051,13.7041,71.7065,26.8
605,2011-08-29,00:00:00.00,0.01824,3.41639,8.32503,5.8096,11.3269,62.1663,23.7
606,2011-08-30,00:00:00.00,0.0780217,3.08892,7.46227,5.34339,9.92416,54.1624,21.9
607,2011-08-31,00:00:00.00,0.107753,2.83986,6.83656,4.86371,9.1477,48.7945,21.2
608,2011-09-01,00:00:00.00,1.96498,2.62907,6.29704,4.51358,8.43023,44.7235,20.8
609,2011-09-02,00:00:00.00,5.02739,2.5505,6.01699,4.33271,7.94005,41.9074,23.2
610,2011-09-03,00:00:00.00,0.120457,2.55248,5.95088,4.29065,7.79087,40.4361,23.2
611,2011-09-04,00:00:00.00,6.48595,2.57319,5.98912,4.32492,7.7877,39.9636,21.8
612,2011-09-05,00:00:00.00,8.83334,2.91024,6.55491,4.74073,8.26678,41.4123,28.1
613,2011-09-06,00:00:00.00,0.187458,3.26121,7.34321,5.34724,9.19384,45.1367,27.4
614,2011-09-07,00:00:00.00,0.0787298,3.03375,7.28228,5.24877,9.53226,47.6466,24.5
615,2011-09-08,00:00:00.00,1.23048,2.65449,6.53899,4.62996,8.86971,46.175,23.6
616,2011-09-09,00:00:00.00,0.381372,2.47348,5.92239,4.23088,7.95935,42.6213,23.5
617,2011-09-10,00:00:00.00,0.0193607,2.33232,5.55844,4.03258,7.40203,39.4377,22.7
618,2011-09-11,00:00:00.00,0.0240956,2.20695,5.2903,3.82961,7.07099,37.0701,22.1
619,2011-09-12,00:00:00.00,0.139339,2.10172,5.04681,3.63267,6.72945,35.1333,21.8
620,2011-09-13,00:00:00.00,0.653169,2.00826,4.81098,3.46468,6.40901,33.3748,21.9
621,2011-09-14,00:00:00.00,0.442387,1.92741,4.603,3.31768,6.15513,31.8731,22.1
622,2011-09-15,00:00:00.00,3.11855,1.88977,4.47062,3.22095,5.96052,30.7115,22.7
623,2011-09-16,00:00:00.00,0.916871,1.88498,4.41716,3.1805,5.8257,29.9192,22.9
624,2011-09-17,00:00:00.00,0.0580784,1.82979,4.33504,3.1223,5.7045,29.3358,21.9
625,2011-09-18,00:00:00.00,0.00627058,1.74842,4.18971,3.01525,5.55397,28.6388,21.8
626,2011-09-19,00:00:00.00,0.0180977,1.69391,4.03744,2.90371,5.38242,27.7752,21.6
627,2011-09-20,00:00:00.00,21.1431,2.47051,5.03195,3.59744,6.02197,29.7424,23.1
628,2011-09-21,00:00:00.00,0.253873,3.88384,7.73086,5.70613,8.52665,39.6252,34.1
629,2011-09-22,00:00:00.00,4.99668,3.94475,9.20176,6.7912,11.184,52.1342,30.8
630,2011-09-23,00:00:00.00,0.0979539,3.3572,8.46363,5.94361,11.4951,56.9741,33.8
631,2011-09-24,00:00:00.00,10.0875,3.54636,8.1744,5.78798,10.6986,56.1186,28.6
632,2011-09-25,00:00:00.00,0.131416,3.9115,8.83066,6.44921,11.0238,56.9209,28.9
633,2011-09-26,00:00:00.00,0.0935351,3.63416,8.7542,6.28703,11.4557,58.3203,26.7
634,2011-09-27,00:00:00.00,4.40124,3.19202,7.90407,5.56173,10.6704,56.1722,25.7
635,2011-09-28,00:00:00.00,13.1592,3.77523,8.36827,6.01831,10.5436,54.9908,30.9
636,2011-09-29,00:00:00.00,2.20691,4.54589,9.95107,7.34002,12.1841,60.3677,37.8
637,2011-09-30,00:00:00.00,2.9645,4.20852,10.1936,7.34873,13.2475,66.222,32.8
638,2011-10-01,00:00:00.00,8.50284,4.03721,9.71532,6.83231,12.8351,66.5365,34
639,2011-10-02,00:00:00.00,0.44706,4.33854,9.89997,7.12211,12.6302,65.9401,31.8
640,2011-10-03,00:00:00.00,4.38115,4.11946,9.88116,7.10257,12.7775,66.2263,30.9
641,2011-10-04,00:00:00.00,4.41914,4.01468,9.57836,6.77762,12.5408,65.3112,32.4
642,2011-10-05,00:00:00.00,0.0412851,3.9224,9.28766,6.63621,12.0898,63.6084,32.6
643,2011-10-06,00:00:00.00,0.00267602,3.502,8.59455,6.10187,11.3902,60.5454,30.7
644,2011-10-07,00:00:00.00,0.00957051,3.11653,7.64747,5.37751,10.3013,55.5576,28.5
645,2011-10-08,00:00:00.00,0.00281287,2.86551,6.91156,4.90533,9.21717,50.1592,27.2
646,2011-10-09,00:00:00.00,0.00728724,2.66543,6.4011,4.56745,8.47845,45.794,28.3
647,2011-10-10,00:00:00.00,2.33862e-308,2.49936,5.98336,4.28863,7.94999,42.4923,26.3
648,2011-10-11,00:00:00.00,0.0365109,2.36066,5.63256,4.0715,7.5082,39.8718,24.8
649,2011-10-12,00:00:00.00,0.0220601,2.24228,5.36612,3.87913,7.154,37.744,24.5
650,2011-10-13,00:00:00.00,11.7207,2.62011,5.86529,4.16704,7.39214,37.8996,24.8
651,2011-10-14,00:00:00.00,4.28922,3.49467,7.4575,5.42314,8.83619,43.1827,32.3
652,2011-10-15,00:00:00.00,27.7617,5.76931,11.5844,8.686,13.218,60.1656,47.6
653,2011-10-16,00:00:00.00,6.56815,8.7982,18.3086,13.6314,21.3397,96.1954,67.8
654,2011-10-17,00:00:00.00,2.78533,8.70404,20.8814,15.0371,26.5398,128.453,63.2
655,2011-10-18,00:00:00.00,0.240212,6.61783,17.3042,12.0351,23.8402,126.23,67.5
656,2011-10-19,00:00:00.00,0.445862,5.31037,13.4918,9.33662,18.4868,103.915,57
657,2011-10-20,00:00:00.00,12.3089,5.45395,12.7889,9.01185,16.3836,90.0326,50.7
658,2011-10-21,00:00:00.00,31.0397,10.0683,20.3019,14.9022,23.0734,110.694,98.2
659,2011-10-22,00:00:00.00,0.961472,13.8471,30.3847,22.3648,35.9248,165.59,216
660,2011-10-23,00:00:00.00,0.122785,10.8417,28.4062,19.9101,38.2748,192.461,208
661,2011-10-24,00:00:00.00,0.0142904,7.28664,19.5963,13.184,28.0917,161.511,131
662,2011-10-25,00:00:00.00,4.06386,6.15037,15.0798,10.5954,19.9544,118.7,77.3
663,2011-10-26,00:00:00.00,11.5776,6.70167,15.4076,10.9637,19.3531,103.959,60.9
664,2011-10-27,00:00:00.00,4.6714,7.8694,17.7582,12.7201,21.933,111.735,60.6
665,2011-10-28,00:00:00.00,0.874088,7.30258,17.8462,12.7374,22.983,117.994,91
666,2011-10-29,00:00:00.00,0.0834068,5.85844,15.0727,10.4994,20.5584,109.941,92.8
667,2011-10-30,00:00:00.00,0.0536974,4.89648,12.409,8.56812,16.7424,93.3599,87.2
668,2011-10-31,00:00:00.00,0.0604498,4.33096,10.7573,7.49461,14.2052,79.1383,78.8
669,2011-11-01,00:00:00.00,0.0789114,3.90763,9.64271,6.7468,12.6968,69.4151,70.4
670,2011-11-02,00:00:00.00,0.0419995,3.6018,8.79252,6.17543,11.5872,62.8213,64
671,2011-11-03,00:00:00.00,0.00107112,3.35721,8.14329,5.74321,10.691,57.8474,60
672,2011-11-04,00:00:00.00,0.0677574,3.16481,7.62707,5.39489,10.0098,53.7841,58.1
673,2011-11-05,00:00:00.00,0.00538837,2.99712,7.21691,5.10846,9.44262,50.5038,50.4
674,2011-11-06,00:00:00.00,0.00100741,2.86517,6.87955,4.87034,8.97678,47.8461,50.5
675,2011-11-07,00:00:00.00,5.81671e-308,2.75022,6.592,4.67285,8.59095,45.6729,46.3
676,2011-11-08,00:00:00.00,0.136277,2.65486,6.34367,4.50959,8.26406,43.8228,43.8
677,2011-11-09,00:00:00.00,1.02268,2.57155,6.13347,4.37377,7.99434,42.2455,39.7
678,2011-11-10,00:00:00.00,4.87429,2.71537,6.30901,4.49835,8.04244,41.8717,37.5
679,2011-11-11,00:00:00.00,0.954319,3.01376,6.8829,4.93431,8.58704,43.6833,39.9
680,2011-11-12,00:00:00.00,1.51965,2.99343,7.09426,5.07938,9.03469,45.913,36.8
681,2011-11-13,00:00:00.00,0.0160445,2.79498,6.79288,4.79399,8.89099,46.1423,35.3
682,2011-11-14,00:00:00.00,0.770713,2.68847,6.44215,4.55078,8.42407,44.65,34.3
683,2011-11-15,00:00:00.00,8.66358,3.07224,6.98815,5.00096,8.68716,44.9984,36.6
684,2011-11-16,00:00:00.00,0.0715579,3.8116,8.38216,6.08861,10.1403,50.1655,43.5
685,2011-11-17,00:00:00.00,0.0533261,3.70311,8.83841,6.36425,11.2289,55.903,40.1
686,2011-11-18,00:00:00.00,0.586157,3.21998,8.09548,5.64276,10.8017,56.2942,39.2
687,2011-11-19,00:00:00.00,0.0464106,3.05121,7.36072,5.14602,9.7262,52.5876,35.9
688,2011-11-20,00:00:00.00,0.0873726,2.89528,6.9693,4.94527,9.03001,48.8257,36.8
689,2011-11-21,00:00:00.00,0.770805,2.78115,6.67543,4.71743,8.68755,46.2529,36.1
690,2011-11-22,00:00:00.00,0.00710832,2.67905,6.42217,4.55046,8.35045,44.3479,35.3
691,2011-11-23,00:00:00.00,5.72802,2.67066,6.34087,4.49531,8.14695,43.0567,34.7
692,2011-11-24,00:00:00.00,6.71865,2.93774,6.76351,4.82047,8.46906,43.7171,45.7
693,2011-11-25,00:00:00.00,0.0241806,3.62352,8.01679,5.79772,9.71256,48.3421,47.1
694,2011-11-26,00:00:00.00,0.022084,4.06778,9.2391,6.6988,11.3723,55.8015,45.8
695,2011-11-27,00:00:00.00,0.453401,3.74919,9.18069,6.51684,11.9166,60.3275,43.8
696,2011-11-28,00:00:00.00,16.6609,4.7207,10.3708,7.41099,12.7996,64.8934,43.9
697,2011-11-29,00:00:00.00,3.19742,6.72619,14.1289,10.4043,16.6408,80.6293,59.6
698,2011-11-30,00:00:00.00,50.8273,15.5346,30.6261,22.52,32.9915,145.94,118
699,2011-12-01,00:00:00.00,4.20531,24.1179,51.969,37.7563,58.3584,249.969,386
700,2011-12-02,00:00:00.00,0.00121292,18.1499,48.4845,34.4168,65.7158,317.709,476
701,2011-12-03,00:00:00.00,1.10364,10.4251,29.616,19.9059,46.4586,282.101,402
702,2011-12-04,00:00:00.00,0.611808,7.83797,19.4452,13.2302,26.5261,179.747,240
703,2011-12-05,00:00:00.00,15.9719,8.70678,20.0033,14.359,24.4122,134.791,144
704,2011-12-06,00:00:00.00,10.6234,12.6669,27.2235,19.7794,32.6991,159.43,176
705,2011-12-07,00:00:00.00,2.90321,12.9338,30.9391,22.3075,39.0603,190.747,277
706,2011-12-08,00:00:00.00,0.12359,9.7075,25.4692,17.4803,34.9692,188.29,271
707,2011-12-09,00:00:00.00,0.551533,7.32075,18.7706,12.9065,25.7537,150.644,210
708,2011-12-10,00:00:00.00,2.81209,6.15115,15.3115,10.7893,20.2492,115.62,161
709,2011-12-11,00:00:00.00,0.225274,5.38511,13.4183,9.34357,17.8844,98.6711,133
710,2011-12-12,00:00:00.00,0.00548899,4.87328,12.0236,8.39809,15.8154,86.9061,101
711,2011-12-13,00:00:00.00,9.2057e-308,4.48531,11.0061,7.70155,14.3196,77.9256,83.3
712,2011-12-14,00:00:00.00,0.0015287,4.20475,10.227,7.18648,13.3751,72.0188,72.5
713,2011-12-15,00:00:00.00,10.2461,5.91667,12.5389,9.06977,15.0635,76.4156,63.1
714,2011-12-16,00:00:00.00,13.0848,10.4857,21.347,15.8203,24.2058,112.028,81.5
715,2011-12-17,00:00:00.00,1.16625,12.1445,28.0681,20.3784,34.397,161.712,236
716,2011-12-18,00:00:00.00,0.438774,9.44779,24.624,17.0769,33.4365,173.302,292
717,2011-12-19,00:00:00.00,1.57444,7.18156,18.4058,12.6343,25.2672,144.236,219
718,2011-12-20,00:00:00.00,0.189072,6.12347,15.1786,10.6836,20.0332,114.176,150
719,2011-12-21,00:00:00.00,0.0905499,5.42434,13.448,9.3998,17.8295,97.8697,103
720,2011-12-22,00:00:00.00,6.39976,5.43609,12.8961,9.07676,16.634,89.5988,80.9
721,2011-12-23,00:00:00.00,0.870092,6.07808,13.8334,9.91961,17.2576,89.7614,80.3
722,2011-12-24,00:00:00.00,0.704566,6.12569,14.4865,10.3676,18.4054,94.5508,90.7
723,2011-12-25,00:00:00.00,0.0711203,5.44086,13.5643,9.51279,17.8119,93.6197,95.8
724,2011-12-26,00:00:00.00,0.76768,4.88197,12.1093,8.41478,16.0094,86.304,82.7
725,2011-12-27,00:00:00.00,0.292946,4.54666,11.0881,7.77307,14.435,78.3304,70.7
726,2011-12-28,00:00:00.00,10.2107,4.77832,11.1369,7.9004,14.1583,74.8543,66.2
727,2011-12-29,00:00:00.00,1.35946,5.24918,12.0019,8.62475,15.0569,77.4345,65.2
728,2011-12-30,00:00:00.00,4.35846,4.98571,12.0706,8.58921,15.5209,80.2149,55.4
729,2011-12-31,00:00:00.00,6.82368,4.9114,11.7792,8.27018,15.2224,79.6954,57.3
730,2012-01-01,00:00:00.00,2.42577,7.62134,15.8334,11.467,18.545,91.9706,68.3
731,2012-01-02,00:00:00.00,10.4034,12.4021,25.9971,19.2044,29.7889,137.894,86.8
732,2012-01-03,00:00:00.00,2.79744,13.143,31.2366,22.5231,39.2978,186.125,158
733,2012-01-04,00:00:00.00,0.346489,9.9137,25.9996,17.878,35.6946,189.448,210
734,2012-01-05,00:00:00.00,0.0467012,7.5743,19.3249,13.2785,26.3793,154,153
735,2012-01-06,00:00:00.00,0.0341971,6.43779,15.948,11.2459,21.0283,119.262,126
736,2012-01-07,00:00:00.00,0.00472298,5.71536,14.1391,9.89214,18.7442,102.838,103
737,2012-01-08,00:00:00.00,0.0522451,5.49504,13.2121,9.29414,17.2172,93.239,86.8
738,2012-01-09,00:00:00.00,0.0792282,5.51973,13.0607,9.26742,16.6824,88.523,74.2
739,2012-01-10,00:00:00.00,0.0303272,5.16573,12.5804,8.88821,16.3201,86.206,74.6
740,2012-01-11,00:00:00.00,0.0930322,4.73846,11.6572,8.15575,15.2541,81.3334,69.5
741,2012-01-12,00:00:00.00,0.233608,4.49832,10.8885,7.64694,14.165,76.011,65.6
742,2012-01-13,00:00:00.00,5.45389,4.82458,11.1528,7.9406,14.1111,74.126,65.6
743,2012-01-14,00:00:00.00,1.79797,5.36414,12.2085,8.7923,15.2678,78.0489,76.7
744,2012-01-15,00:00:00.00,0.366661,5.1203,12.3725,8.81191,15.8911,81.8013,91.4
745,2012-01-16,00:00:00.00,0.0327044,4.63422,11.4982,8.01331,15.0846,79.7256,63.8
746,2012-01-17,00:00:00.00,2.20067,4.40119,10.6632,7.46757,13.8728,74.5058,54.6
747,2012-01-18,00:00:00.00,10.4482,5.15493,11.5571,8.28464,14.3626,74.6476,69.7
748,2012-01-19,00:00:00.00,0.664996,6.30644,13.9018,10.1126,16.9667,84.6003,75.1
749,2012-01-20,00:00:00.00,5.3306,5.97192,14.4859,10.3644,18.5312,93.9357,73.1
750,2012-01-21,00:00:00.00,1.38492,5.15108,13.0158,9.03489,17.3542,91.6809,63.9
751,2012-01-22,00:00:00.00,1.21227,4.78946,11.6906,8.14148,15.3427,83.2108,55.9
752,2012-01-23,00:00:00.00,0.00952102,4.51632,10.9641,7.72599,14.1527,76.4384,55.5
753,2012-01-24,00:00:00.00,6.52989,4.92406,11.3267,8.05468,14.3318,74.8719,62.4
754,2012-01-25,00:00:00.00,0.77031,5.60904,12.6422,9.14099,15.735,80.058,91.3
755,2012-01-26,00:00:00.00,1.06161,5.33988,12.9051,9.2133,16.5654,84.9992,107
756,2012-01-27,00:00:00.00,2.1204,4.76131,11.8821,8.26865,15.6706,82.7261,88.8
757,2012-01-28,00:00:00.00,8.89211,4.84799,11.4285,8.04625,14.6988,78.2897,88
758,2012-01-29,00:00:00.00,4.85436,5.14923,11.9114,8.53916,15.01,78.2785,92.8
759,2012-01-30,00:00:00.00,4.08897,4.9359,11.9056,8.45628,15.3235,79.4822,80.6
760,2012-01-31,00:00:00.00,6.49337,4.53018,11.1528,7.80404,14.5891,77.1354,64.6
761,2012-02-01,00:00:00.00,0.678007,4.30591,10.42,7.31459,13.5547,72.5853,60.8
762,2012-02-02,00:00:00.00,0.0334147,5.83747,12.4894,9.03669,15.1194,76.7772,87.3
763,2012-02-03,00:00:00.00,0.000744588,8.03328,17.224,12.6112,20.3319,98.168,186
764,2012-02-04,00:00:00.00,0.0111714,7.46869,18.3326,13.1113,23.4421,116.778,161
765,2012-02-05,00:00:00.00,0.0229575,6.00789,15.4515,10.7284,21.1266,112.038,128
766,2012-02-06,00:00:00.00,0.000401953,5.39767,13.2346,9.2207,17.6037,97.158,99.5
767,2012-02-07,00:00:00.00,0.00760076,4.96036,12.1536,8.54335,15.7759,86.2881,87.8
768,2012-02-08,00:00:00.00,0.0298346,4.64281,11.3055,7.93269,14.7519,78.99,85
769,2012-02-09,00:00:00.00,5.31544e-308,4.39396,10.6484,7.49403,13.8338,73.9834,79.3
770,2012-02-10,00:00:00.00,7.92352e-308,4.20333,10.1437,7.15263,13.1465,70.0949,73
771,2012-02-11,00:00:00.00,1.7689,4.04644,9.73769,6.87352,12.6259,66.9367,68.2
772,2012-02-12,00:00:00.00,5.53046,3.92139,9.41485,6.6524,12.1733,64.4728,61.7
773,2012-02-13,00:00:00.00,2.51912,3.81558,9.15104,6.4659,11.8141,62.4646,48.1
774,2012-02-14,00:00:00.00,0.0106767,3.72845,8.92158,6.31241,11.5156,60.7813,48.7
775,2012-02-15,00:00:00.00,0.435126,3.65215,8.7259,6.17966,11.262,59.3724,53.9
776,2012-02-16,00:00:00.00,0.331403,3.58703,8.55783,6.06557,11.0454,58.1144,49.6
777,2012-02-17,00:00:00.00,2.70854,3.58528,8.49402,6.03117,10.9201,57.2577,49.5
778,2012-02-18,00:00:00.00,0.439852,3.61643,8.53344,6.07314,10.9311,57.0207,50.6
779,2012-02-19,00:00:00.00,5.57164,3.6099,8.55908,6.08549,10.9756,57.122,49.9
780,2012-02-20,00:00:00.00,0.0694261,3.59665,8.5395,6.06015,10.9671,57.1472,47.7
781,2012-02-21,00:00:00.00,0.000235484,3.5411,8.44251,5.98681,10.8674,56.8267,44.2
782,2012-02-22,00:00:00.00,2.23316,3.46418,8.27599,5.86343,10.6833,56.0605,43.3
783,2012-02-23,00:00:00.00,0.686027,3.41213,8.12011,5.75994,10.483,55.0662,46.3
784,2012-02-24,00:00:00.00,0.363781,3.36623,8.00357,5.68444,10.3189,54.1433,52.9
785,2012-02-25,00:00:00.00,10.4954,3.61104,8.34826,5.95715,10.5522,54.6199,60.2
786,2012-02-26,00:00:00.00,0.858731,4.01493,9.14097,6.582,11.3936,57.8013,68.1
787,2012-02-27,00:00:00.00,0.0472832,3.94065,9.40386,6.71919,12.0118,61.1758,60.4
788,2012-02-28,00:00:00.00,0.0322509,3.68337,8.99108,6.3188,11.753,61.3666,54.1
789,2012-02-29,00:00:00.00,0.0579392,3.57792,8.56816,6.04178,11.1397,59.1858,52.8
790,2012-03-01,00:00:00.00,0.0920137,3.48757,8.32999,5.91142,10.7509,56.9935,54.6
791,2012-03-02,00:00:00.00,0.0724747,3.41292,8.13771,5.77007,10.5269,55.4074,62.7
792,2012-03-03,00:00:00.00,5.44486,3.58314,8.33499,5.94406,10.6081,55.1895,68.6
793,2012-03-04,00:00:00.00,6.54706,4.3521,9.60833,6.95734,11.7856,59.2861,107
794,2012-03-05,00:00:00.00,0.711552,4.90414,11.089,8.06063,13.7292,67.8701,161
795,2012-03-06,00:00:00.00,0.0292479,4.57967,11.1799,7.93743,14.4493,73.4715,111
796,2012-03-07,00:00:00.00,0.164688,4.1346,10.2535,7.13573,13.5215,71.5956,78
797,2012-03-08,00:00:00.00,0.0240497,3.91813,9.46187,6.65595,12.3705,66.5226,66.2
798,2012-03-09,00:00:00.00,5.94292,12.6445,23.1695,17.3809,24.3403,108.006,86.2
799,2012-03-10,00:00:00.00,2.598,22.905,47.5604,34.8898,51.5461,214.991,170
800,2012-03-11,00:00:00.00,0.0849008,18.0131,47.7292,33.9157,63.2978,297.564,127
801,2012-03-12,00:00:00.00,0.000445592,10.4965,29.58,20.016,46.2915,274.662,87.3
802,2012-03-13,00:00:00.00,4.49874,10.3261,23.7014,16.4466,30.6278,194.07,78.8
803,2012-03-14,00:00:00.00,5.89685,12.2989,27.7963,20.3015,33.606,172.806,107
804,2012-03-15,00:00:00.00,0.0488247,11.261,27.6284,19.5373,36.4296,186.133,192
805,2012-03-16,00:00:00.00,1.74219,8.51095,22.1019,15.2752,30.1563,166.381,194
806,2012-03-17,00:00:00.00,0.0617009,6.9709,17.3227,12.0843,23.2914,133.842,167
807,2012-03-18,00:00:00.00,0.00969475,6.02503,14.9139,10.5448,19.8237,109.631,120
808,2012-03-19,00:00:00.00,0.0535954,5.45674,13.3406,9.37585,17.7354,96.8046,92.8
809,2012-03-20,00:00:00.00,0.0303352,4.98489,12.1909,8.58533,16.0181,86.731,79
810,2012-03-21,00:00:00.00,0.00148407,4.67821,11.3025,7.9878,14.8205,79.3351,70.4
811,2012-03-22,00:00:00.00,0.00267317,4.39757,10.6132,7.51897,13.8916,74.1091,65.2
812,2012-03-23,00:00:00.00,0.0547399,4.20368,10.0641,7.15023,13.1768,69.7327,56.4
813,2012-03-24,00:00:00.00,0.398398,4.01779,9.62382,6.84147,12.5813,66.4143,53.5
814,2012-03-25,00:00:00.00,2.18677,3.9072,9.30422,6.61717,12.1151,63.6716,52.7
815,2012-03-26,00:00:00.00,0.0384901,3.81179,9.07436,6.45599,11.775,61.7868,65
816,2012-03-27,00:00:00.00,0.00196554,3.71407,8.85557,6.29425,11.4849,60.1544,66.1
817,2012-03-28,00:00:00.00,0.0591353,3.60596,8.62872,6.11639,11.1866,58.6929,55.3
818,2012-03-29,00:00:00.00,0.223348,3.53059,8.401,5.96966,10.8954,57.18,48.8
819,2012-03-30,00:00:00.00,0.292364,3.45421,8.20576,5.84565,10.6503,55.8448,44.1
820,2012-03-31,00:00:00.00,0.661912,3.39258,8.05794,5.7329,10.4376,54.6149,39.7
821,2012-04-01,00:00:00.00,0.0534672,3.33106,7.91553,5.63127,10.2472,53.5851,38.6
822,2012-04-02,00:00:00.00,2.92417,3.35708,7.90378,5.63636,10.1763,53.0091,38.7
823,2012-04-03,00:00:00.00,0.00755793,3.43479,8.03928,5.7492,10.2935,53.2552,39.3
824,2012-04-04,00:00:00.00,0.0149678,3.39136,8.02541,5.7368,10.3599,53.5886,38
