time,date,hour,precip [mm/day],02GD004 [m3/s],02GD004 (observed) [m3/s]
1755,2014-10-22,00:00:00.00,4.20583,7.1996,2.51
1756,2014-10-23,00:00:00.00,0.17277,7.10771,2.22
1757,2014-10-24,00:00:00.00,1.97165e-06,6.42663,2.1
1758,2014-10-25,00:00:00.00,0.00785959,6.08649,2.04
1759,2014-10-26,00:00:00.00,0.021596,5.79212,1.96
1760,2014-10-27,00:00:00.00,0.000953658,5.53477,1.85
1761,2014-10-28,00:00:00.00,0.0481683,5.30776,1.66
1762,2014-10-29,00:00:00.00,4.45346,5.6419,1.74
1763,2014-10-30,00:00:00.00,0.119142,5.68987,1.73
1764,2014-10-31,00:00:00.00,0.969317,5.19438,1.58
1765,2014-11-01,00:00:00.00,4.8154,5.69404,1.57
1766,2014-11-02,00:00:00.00,0.818582,5.81523,1.73
1767,2014-11-03,00:00:00.00,0.0853556,5.22656,1.72
1768,2014-11-04,00:00:00.00,0.0061022,5.02317,1.72
1769,2014-11-05,00:00:00.00,3.08256,5.1856,1.71
1770,2014-11-06,00:00:00.00,1.69906,5.28598,1.88
1771,2014-11-07,00:00:00.00,5.6253,5.80822,2.09
1772,2014-11-08,00:00:00.00,3.05908,6.24398,2.62
1773,2014-11-09,00:00:00.00,3.0535,5.99433,2.49
1774,2014-11-10,00:00:00.00,1.69923,5.85893,2.49
1775,2014-11-11,00:00:00.00,0.0668267,5.52337,2.44
1776,2014-11-12,00:00:00.00,0.00375616,5.20502,2.35
1777,2014-11-13,00:00:00.00,0.998835,5.02524,2.18
1778,2014-11-14,00:00:00.00,0.835145,4.84932,1.89
1779,2014-11-15,00:00:00.00,2.5304,4.65812,1.81
1780,2014-11-16,00:00:00.00,1.33558,4.50171,1.69
1781,2014-11-17,00:00:00.00,1.38382,4.35988,1.61
1782,2014-11-18,00:00:00.00,11.0762,4.43823,1.54
1783,2014-11-19,00:00:00.00,0.922109,4.40302,1.54
1784,2014-11-20,00:00:00.00,10.2258,4.16211,1.45
1785,2014-11-21,00:00:00.00,8.07608,4.04732,1.69
1786,2014-11-22,00:00:00.00,1.4439,3.94158,1.54
1787,2014-11-23,00:00:00.00,2.84746,3.84377,1.66
1788,2014-11-24,00:00:00.00,5.37076,4.46461,9.17
1789,2014-11-25,00:00:00.00,34.8517,25.7772,39.6
1790,2014-11-26,00:00:00.00,0.232361,34.6046,47.8
1791,2014-11-27,00:00:00.00,0.0870743,20.2339,20.6
1792,2014-11-28,00:00:00.00,2.14358,16.0954,9.78
1793,2014-11-29,00:00:00.00,0.686129,13.4379,6.46
1794,2014-11-30,00:00:00.00,0.883514,11.5955,5.1
1795,2014-12-01,00:00:00.00,0.0183204,10.2477,4.77
1796,2014-12-02,00:00:00.00,0.641557,9.22148,4.14
1797,2014-12-03,00:00:00.00,0.223312,8.41544,3.46
1798,2014-12-04,00:00:00.00,0.32223,7.76636,3.35
1799,2014-12-05,00:00:00.00,0.013344,7.23287,2.8
1800,2014-12-06,00:00:00.00,0.0005644,6.78678,2.49
1801,2014-12-07,00:00:00.00,0.00268294,6.40828,2.43
1802,2014-12-08,00:00:00.00,0.000102923,6.08303,2.18
1803,2014-12-09,00:00:00.00,0.000433659,5.80045,2.02
1804,2014-12-10,00:00:00.00,0.0739521,5.55251,2.08
1805,2014-12-11,00:00:00.00,0.159789,5.33308,2
1806,2014-12-12,00:00:00.00,0.0885514,5.13736,1.92
1807,2014-12-13,00:00:00.00,0.0154415,4.96154,1.84
1808,2014-12-14,00:00:00.00,0.142199,4.80259,1.78
1809,2014-12-15,00:00:00.00,0.194859,4.65805,1.81
1810,2014-12-16,00:00:00.00,0.213563,4.6249,1.82
1811,2014-12-17,00:00:00.00,7.62444,5.87237,1.97
1812,2014-12-18,00:00:00.00,2.39253,6.60369,2.61
1813,2014-12-19,00:00:00.00,0.861141,5.81485,2.74
1814,2014-12-20,00:00:00.00,0.00849256,5.38863,2.48
1815,2014-12-21,00:00:00.00,0.0133416,5.16654,2.19
1816,2014-12-22,00:00:00.00,0.00169556,4.96899,2.02
1817,2014-12-23,00:00:00.00,0.000275849,4.79201,1.88
1818,2014-12-24,00:00:00.00,0.0308645,4.63245,1.9
1819,2014-12-25,00:00:00.00,12.6833,6.81124,2.99
1820,2014-12-26,00:00:00.00,9.46296,9.46614,11.9
1821,2014-12-27,00:00:00.00,0.0332823,8.72772,8.82
1822,2014-12-28,00:00:00.00,0.014616,7.30695,5.55
1823,2014-12-29,00:00:00.00,3.52093,7.29015,4.76
1824,2014-12-30,00:00:00.00,0.0895048,7.08852,4.07
1825,2014-12-31,00:00:00.00,0.149618,6.42272,3.29
