time,date,hour,precip [mm/day],02GD004 [m3/s],02GD004 (observed) [m3/s]
1329,2013-08-22,00:00:00.00,0.000288677,5.00499,0.329
1330,2013-08-23,00:00:00.00,3.85248,4.90721,0.343
1331,2013-08-24,00:00:00.00,0.0494941,4.81491,0.311
1332,2013-08-25,00:00:00.00,0.000281792,4.72052,0.296
1333,2013-08-26,00:00:00.00,0.000321026,4.62899,0.278
1334,2013-08-27,00:00:00.00,0.34689,4.54126,0.264
1335,2013-08-28,00:00:00.00,0.459255,4.45708,0.266
1336,2013-08-29,00:00:00.00,3.15834,4.37623,0.335
1337,2013-08-30,00:00:00.00,0.00391285,4.29851,0.311
1338,2013-08-31,00:00:00.00,0.424782,4.22372,0.284
1339,2013-09-01,00:00:00.00,2.87385,4.1517,0.308
1340,2013-09-02,00:00:00.00,1.46077,4.08228,0.333
1341,2013-09-03,00:00:00.00,1.21459,4.01531,0.314
1342,2013-09-04,00:00:00.00,2.52473,3.95066,0.345
1343,2013-09-05,00:00:00.00,0.00834549,3.88821,0.344
1344,2013-09-06,00:00:00.00,0.140242,3.82782,0.298
1345,2013-09-07,00:00:00.00,0.000204117,3.76941,0.276
1346,2013-09-08,00:00:00.00,7.14693,3.8435,0.28
1347,2013-09-09,00:00:00.00,0.0602272,3.99331,0.358
1348,2013-09-10,00:00:00.00,0,3.91022,0.304
1349,2013-09-11,00:00:00.00,0.294534,3.75137,0.273
1350,2013-09-12,00:00:00.00,7.77158,3.81974,0.329
1351,2013-09-13,00:00:00.00,22.8273,5.1063,0.538
1352,2013-09-14,00:00:00.00,0.381051,6.40799,0.628
1353,2013-09-15,00:00:00.00,0.0185338,5.62372,0.501
1354,2013-09-16,00:00:00.00,0.342057,4.67904,0.394
1355,2013-09-17,00:00:00.00,1.6365,4.58487,0.357
1356,2013-09-18,00:00:00.00,0.0819749,4.49478,0.335
1357,2013-09-19,00:00:00.00,0.000252763,4.4085,0.314
1358,2013-09-20,00:00:00.00,0.327255,4.32578,0.309
1359,2013-09-21,00:00:00.00,6.9552,4.36739,0.398
1360,2013-09-22,00:00:00.00,82.7789,10.5058,11.3
1361,2013-09-23,00:00:00.00,0.374633,18.0923,14.5
1362,2013-09-24,00:00:00.00,0.00321133,15.2319,6.87
1363,2013-09-25,00:00:00.00,0.000339084,10.5637,2.83
1364,2013-09-26,00:00:00.00,1.50654e-308,10.0371,1.75
1365,2013-09-27,00:00:00.00,9.53709e-308,9.56398,1.24
1366,2013-09-28,00:00:00.00,0.000678827,9.13655,0.967
1367,2013-09-29,00:00:00.00,0.000153187,8.74852,0.819
1368,2013-09-30,00:00:00.00,0.048111,8.3947,0.728
1369,2013-10-01,00:00:00.00,3.28271,8.11726,0.698
1370,2013-10-02,00:00:00.00,0.0857051,7.87109,0.673
1371,2013-10-03,00:00:00.00,2.36599e-308,7.59771,0.622
1372,2013-10-04,00:00:00.00,0.000817671,7.33638,0.576
1373,2013-10-05,00:00:00.00,17.3806,8.10727,0.622
1374,2013-10-06,00:00:00.00,6.08822,9.54715,2.5
1375,2013-10-07,00:00:00.00,1.22024,9.18297,4.62
1376,2013-10-08,00:00:00.00,48.8993,12.3985,23.3
1377,2013-10-09,00:00:00.00,0.219871,17.4823,23.3
1378,2013-10-10,00:00:00.00,1.43606e-308,15.5658,10.2
1379,2013-10-11,00:00:00.00,0.0154362,12.3153,5.3
1380,2013-10-12,00:00:00.00,0.00268296,11.6125,3.69
1381,2013-10-13,00:00:00.00,0.015604,10.9904,2.85
1382,2013-10-14,00:00:00.00,4.12597,10.5601,2.46
1383,2013-10-15,00:00:00.00,0.00646029,10.1978,2.28
1384,2013-10-16,00:00:00.00,0.023483,9.74744,2.13
1385,2013-10-17,00:00:00.00,6.53361,9.55897,2.13
1386,2013-10-18,00:00:00.00,8.63536,10.1396,2.16
1387,2013-10-19,00:00:00.00,2.24764,10.4547,2.99
1388,2013-10-20,00:00:00.00,9.77895,10.4132,3.35
1389,2013-10-21,00:00:00.00,0.200342,10.5452,4.13
1390,2013-10-22,00:00:00.00,6.50546,10.2885,4.23
1391,2013-10-23,00:00:00.00,3.88539,10.2275,4.62
1392,2013-10-24,00:00:00.00,1.99362,10.0459,4.3
1393,2013-10-25,00:00:00.00,2.84644,9.59517,3.44
1394,2013-10-26,00:00:00.00,14.6681,10.4217,6.22
1395,2013-10-27,00:00:00.00,14.8921,12.7089,8.78
1396,2013-10-28,00:00:00.00,2.99003,13.5098,14.5
1397,2013-10-29,00:00:00.00,0.0350763,12.1041,10.7
1398,2013-10-30,00:00:00.00,0.150685,10.9442,6.15
1399,2013-10-31,00:00:00.00,0.202925,10.4031,4.77
1400,2013-11-01,00:00:00.00,30.387,12.6878,10.5
1401,2013-11-02,00:00:00.00,16.7645,17.5621,36.5
1402,2013-11-03,00:00:00.00,4.81153,18.5475,29.8
1403,2013-11-04,00:00:00.00,0.0103122,15.9128,13.5
1404,2013-11-05,00:00:00.00,2.84949e-308,14.1423,7.46
1405,2013-11-06,00:00:00.00,0,13.2373,5.54
1406,2013-11-07,00:00:00.00,7.68085,12.8968,4.8
1407,2013-11-08,00:00:00.00,7.80679,13.5666,8.35
1408,2013-11-09,00:00:00.00,2.19699,13.6786,7.69
1409,2013-11-10,00:00:00.00,0.146278,12.6769,5.93
1410,2013-11-11,00:00:00.00,0.649313,11.8237,4.94
1411,2013-11-12,00:00:00.00,4.42687,11.3733,4.12
1412,2013-11-13,00:00:00.00,0.87736,11.0038,4.15
1413,2013-11-14,00:00:00.00,1.39687,10.5014,3.97
1414,2013-11-15,00:00:00.00,0.000309078,10.0176,3.96
1415,2013-11-16,00:00:00.00,0.000341095,9.58018,3.66
1416,2013-11-17,00:00:00.00,0.000452852,9.18267,3.23
1417,2013-11-18,00:00:00.00,3.8255,9.00087,3.25
1418,2013-11-19,00:00:00.00,7.70004,9.55325,4.61
1419,2013-11-20,00:00:00.00,0.248074,9.88673,4.23
1420,2013-11-21,00:00:00.00,0,9.26967,3.44
1421,2013-11-22,00:00:00.00,0.0977761,8.69498,3.12
1422,2013-11-23,00:00:00.00,8.81283,8.90826,3.54
1423,2013-11-24,00:00:00.00,2.74092,9.3355,4.01
1424,2013-11-25,00:00:00.00,5.10802,8.93256,3.48
1425,2013-11-26,00:00:00.00,0.403424,8.33026,3.04
1426,2013-11-27,00:00:00.00,0.803752,8.03365,2.92
1427,2013-11-28,00:00:00.00,0.0669821,7.75949,2.83
1428,2013-11-29,00:00:00.00,0.64867,7.50528,2.5
1429,2013-11-30,00:00:00.00,0.498523,7.26886,2.11
1430,2013-12-01,00:00:00.00,0.00044448,7.04838,2.09
1431,2013-12-02,00:00:00.00,0.133723,6.84224,2.24
1432,2013-12-03,00:00:00.00,0.0450114,6.64904,2.28
1433,2013-12-04,00:00:00.00,0.247919,6.46755,2.27
1434,2013-12-05,00:00:00.00,1.96249,6.32091,2.33
1435,2013-12-06,00:00:00.00,3.36321,6.27692,4.39
1436,2013-12-07,00:00:00.00,0.0897079,6.22773,4.31
1437,2013-12-08,00:00:00.00,0.0535564,6.08649,3.28
1438,2013-12-09,00:00:00.00,0.0616464,5.93595,2.62
1439,2013-12-10,00:00:00.00,2.08596,5.79362,2.53
1440,2013-12-11,00:00:00.00,0.358619,5.65867,2.07
1441,2013-12-12,00:00:00.00,4.70562,5.53027,1.73
1442,2013-12-13,00:00:00.00,1.18726,5.40807,1.7
1443,2013-12-14,00:00:00.00,3.27055,5.29165,1.5
1444,2013-12-15,00:00:00.00,8.50966,5.18059,1.44
1445,2013-12-16,00:00:00.00,6.39653,5.07451,1.42
1446,2013-12-17,00:00:00.00,4.68561,4.97306,1.41
1447,2013-12-18,00:00:00.00,4.36278,4.87592,1.41
1448,2013-12-19,00:00:00.00,1.69343,4.78281,1.42
1449,2013-12-20,00:00:00.00,0.369549,4.69347,1.48
1450,2013-12-21,00:00:00.00,7.03676,4.73645,1.67
1451,2013-12-22,00:00:00.00,11.5928,5.32979,4.44
1452,2013-12-23,00:00:00.00,23.6427,6.62256,18.9
1453,2013-12-24,00:00:00.00,0.93067,7.22627,22.2
1454,2013-12-25,00:00:00.00,2.09501,6.41145,12
1455,2013-12-26,00:00:00.00,1.9764,5.70844,7.11
1456,2013-12-27,00:00:00.00,3.17403,5.57088,5.66
1457,2013-12-28,00:00:00.00,1.36425,5.44045,4.51
1458,2013-12-29,00:00:00.00,0.0314359,5.3166,4.01
1459,2013-12-30,00:00:00.00,0.0219057,5.19881,3.81
1460,2013-12-31,00:00:00.00,0.687613,5.08664,3.4
1461,2014-01-01,00:00:00.00,2.38831,4.97967,2.79
1462,2014-01-02,00:00:00.00,0.630659,4.87754,2.2
1463,2014-01-03,00:00:00.00,3.42441,4.7799,1.95
1464,2014-01-04,00:00:00.00,0.342438,4.68644,1.81
1465,2014-01-05,00:00:00.00,0.0832932,4.5969,1.81
1466,2014-01-06,00:00:00.00,7.885,4.5236,2.24
1467,2014-01-07,00:00:00.00,13.8965,4.45556,2.13
1468,2014-01-08,00:00:00.00,0.871106,4.37754,1.88
1469,2014-01-09,00:00:00.00,0.0592007,4.30015,1.81
1470,2014-01-10,00:00:00.00,0.138613,4.22567,1.74
1471,2014-01-11,00:00:00.00,4.47267,4.15392,1.83
1472,2014-01-12,00:00:00.00,22.7744,5.29923,8.13
1473,2014-01-13,00:00:00.00,1.25937,6.84789,24
1474,2014-01-14,00:00:00.00,0.0045273,6.1846,21.2
1475,2014-01-15,00:00:00.00,0.167888,5.09626,18.7
1476,2014-01-16,00:00:00.00,0.601952,4.98515,13.7
1477,2014-01-17,00:00:00.00,1.46948,4.87925,7.8
1478,2014-01-18,00:00:00.00,3.77527,4.77821,5.77
1479,2014-01-19,00:00:00.00,3.7237,4.68166,4.64
1480,2014-01-20,00:00:00.00,0.619762,4.58932,3.68
1481,2014-01-21,00:00:00.00,0.821011,4.50089,2.98
1482,2014-01-22,00:00:00.00,0.00905984,4.41612,2.54
1483,2014-01-23,00:00:00.00,0.170604,4.33477,2.3
1484,2014-01-24,00:00:00.00,0.724814,4.25663,2.1
1485,2014-01-25,00:00:00.00,1.11256,4.1815,2
1486,2014-01-26,00:00:00.00,16.1766,4.10921,1.94
1487,2014-01-27,00:00:00.00,2.73475,4.03958,1.87
1488,2014-01-28,00:00:00.00,4.39467,3.97246,1.82
1489,2014-01-29,00:00:00.00,0.262577,3.90771,1.76
1490,2014-01-30,00:00:00.00,0.030959,3.8452,1.71
1491,2014-01-31,00:00:00.00,0.0310187,3.7848,1.67
1492,2014-02-01,00:00:00.00,1.60646,3.72641,1.63
1493,2014-02-02,00:00:00.00,13.1957,3.6783,1.96
1494,2014-02-03,00:00:00.00,5.47651,3.63327,2.16
1495,2014-02-04,00:00:00.00,0.0415685,3.58127,1.89
1496,2014-02-05,00:00:00.00,0.0118986,3.52929,1.69
1497,2014-02-06,00:00:00.00,14.5767,3.47889,1.59
1498,2014-02-07,00:00:00.00,0.946103,3.43,1.55
1499,2014-02-08,00:00:00.00,0.432804,3.38254,1.52
1500,2014-02-09,00:00:00.00,0.25554,3.33644,1.49
1501,2014-02-10,00:00:00.00,3.84709,3.29165,1.46
1502,2014-02-11,00:00:00.00,0.636156,3.24811,1.44
1503,2014-02-12,00:00:00.00,0.0772303,3.20575,1.41
1504,2014-02-13,00:00:00.00,0.00302016,3.16454,1.39
1505,2014-02-14,00:00:00.00,0.0159961,3.12441,1.37
1506,2014-02-15,00:00:00.00,0.446195,3.08533,1.35
1507,2014-02-16,00:00:00.00,0.346997,3.04725,1.33
1508,2014-02-17,00:00:00.00,1.71512,3.01013,1.33
1509,2014-02-18,00:00:00.00,0.0318566,2.97393,1.32
1510,2014-02-19,00:00:00.00,12.0483,2.93862,1.31
1511,2014-02-20,00:00:00.00,0.0678665,2.90416,1.31
1512,2014-02-21,00:00:00.00,4.97648,2.88738,1.33
1513,2014-02-22,00:00:00.00,8.77447,3.08649,2.11
1514,2014-02-23,00:00:00.00,0.0369025,3.30232,3.49
1515,2014-02-24,00:00:00.00,0.165173,3.15425,3.7
1516,2014-02-25,00:00:00.00,3.19854,2.97109,2.88
1517,2014-02-26,00:00:00.00,0.70159,2.93528,2.04
1518,2014-02-27,00:00:00.00,1.81147,2.90036,1.68
1519,2014-02-28,00:00:00.00,2.03323,2.86628,1.61
1520,2014-03-01,00:00:00.00,0.929854,2.83303,1.59
1521,2014-03-02,00:00:00.00,0.380057,2.80056,1.56
1522,2014-03-03,00:00:00.00,5.92319,2.76884,1.54
1523,2014-03-04,00:00:00.00,0.00589642,2.73786,1.52
1524,2014-03-05,00:00:00.00,0.632691,2.70757,1.49
1525,2014-03-06,00:00:00.00,0.430478,2.67797,1.47
1526,2014-03-07,00:00:00.00,0.0022787,2.64901,1.46
1527,2014-03-08,00:00:00.00,0,2.62069,1.44
1528,2014-03-09,00:00:00.00,0.00346944,2.59297,1.43
1529,2014-03-10,00:00:00.00,0.00491791,2.56584,1.42
1530,2014-03-11,00:00:00.00,0.00918391,2.53928,1.42
1531,2014-03-12,00:00:00.00,2.8053e-308,2.51326,1.65
1532,2014-03-13,00:00:00.00,19.7979,2.51712,2.86
1533,2014-03-14,00:00:00.00,0.0390672,2.53447,2.8
1534,2014-03-15,00:00:00.00,0.0311489,2.51418,2.72
1535,2014-03-16,00:00:00.00,0.701945,2.48068,3.96
1536,2014-03-17,00:00:00.00,0.0529711,2.45573,4.3
1537,2014-03-18,00:00:00.00,8.58491e-308,2.43129,3.35
1538,2014-03-19,00:00:00.00,0.00755364,2.40732,3.03
1539,2014-03-20,00:00:00.00,1.68019,2.38383,3.32
1540,2014-03-21,00:00:00.00,1.52305,2.36079,12.8
1541,2014-03-22,00:00:00.00,0.105306,2.33819,11.1
1542,2014-03-23,00:00:00.00,2.46921,2.31601,9.13
1543,2014-03-24,00:00:00.00,0.0355288,2.29425,6.3
1544,2014-03-25,00:00:00.00,0.28265,2.27289,4.86
1545,2014-03-26,00:00:00.00,1.28469,2.25192,4.14
1546,2014-03-27,00:00:00.00,0.0505785,2.23133,3.35
1547,2014-03-28,00:00:00.00,1.2263,2.21111,3.08
1548,2014-03-29,00:00:00.00,6.25671,2.28995,9.3
1549,2014-03-30,00:00:00.00,0.0121534,2.42871,21.6
1550,2014-03-31,00:00:00.00,0.00747903,2.36942,16.2
1551,2014-04-01,00:00:00.00,0,2.24978,24
1552,2014-04-02,00:00:00.00,0.00113891,2.22906,36.2
1553,2014-04-03,00:00:00.00,9.82e-308,2.20872,46.9
1554,2014-04-04,00:00:00.00,0.0006594,2.18875,38.3
1555,2014-04-05,00:00:00.00,9.82122,2.39084,22.5
1556,2014-04-06,00:00:00.00,1.05056,2.69356,30
1557,2014-04-07,00:00:00.00,0.000198641,2.55218,20.9
1558,2014-04-08,00:00:00.00,1.52342,2.30893,20.6
1559,2014-04-09,00:00:00.00,10.4904,2.55984,28.8
1560,2014-04-10,00:00:00.00,0.00205112,2.92877,27.1
1561,2014-04-11,00:00:00.00,0.0151332,2.75544,16.6
1562,2014-04-12,00:00:00.00,0.088319,2.46243,12.5
1563,2014-04-13,00:00:00.00,0.0128235,2.43706,8.72
1564,2014-04-14,00:00:00.00,9.05289,2.58801,8.89
1565,2014-04-15,00:00:00.00,3.20666,10.1578,8.13
1566,2014-04-16,00:00:00.00,10.7956,19.7953,7.56
1567,2014-04-17,00:00:00.00,0.0446686,16.0964,7.13
1568,2014-04-18,00:00:00.00,0.00539553,9.91722,6.5
1569,2014-04-19,00:00:00.00,0.0439539,9.44399,5.46
1570,2014-04-20,00:00:00.00,0.0020694,11.6569,4.48
1571,2014-04-21,00:00:00.00,1.03568e-308,22.1462,3.89
1572,2014-04-22,00:00:00.00,4.73009e-308,36.13,3.56
1573,2014-04-23,00:00:00.00,4.24288,38.1393,3.55
1574,2014-04-24,00:00:00.00,0.0524621,30.3441,3.16
1575,2014-04-25,00:00:00.00,0.0051006,24.9417,2.75
1576,2014-04-26,00:00:00.00,5.45261,22.5383,2.66
1577,2014-04-27,00:00:00.00,0.410617,20.6847,2.8
1578,2014-04-28,00:00:00.00,0.014796,18.8419,2.53
1579,2014-04-29,00:00:00.00,0.00148762,17.2594,2.38
1580,2014-04-30,00:00:00.00,23.6762,18.412,3.74
1581,2014-05-01,00:00:00.00,8.98235,21.1784,8.82
1582,2014-05-02,00:00:00.00,2.20047,20.099,7.77
1583,2014-05-03,00:00:00.00,1.92437,17.4003,5.97
1584,2014-05-04,00:00:00.00,4.73691,16.2467,5.6
1585,2014-05-05,00:00:00.00,1.87241,15.3012,5.97
1586,2014-05-06,00:00:00.00,0.00511846,14.3053,4.75
1587,2014-05-07,00:00:00.00,0.00287968,13.4092,3.91
1588,2014-05-08,00:00:00.00,0.0014237,12.6258,3.31
1589,2014-05-09,00:00:00.00,1.64431,11.9353,3.32
1590,2014-05-10,00:00:00.00,0.0180356,11.3221,3.11
1591,2014-05-11,00:00:00.00,0.345734,10.7738,2.9
1592,2014-05-12,00:00:00.00,0.000342746,10.2806,2.51
1593,2014-05-13,00:00:00.00,3.61061,9.83464,2.4
1594,2014-05-14,00:00:00.00,10.1271,9.80594,2.64
1595,2014-05-15,00:00:00.00,10.5993,10.6453,4.34
1596,2014-05-16,00:00:00.00,15.0468,12.0865,14.1
1597,2014-05-17,00:00:00.00,0.06714,12.4984,15.2
1598,2014-05-18,00:00:00.00,0.0147745,11.387,7.91
1599,2014-05-19,00:00:00.00,1.0045,10.4056,5.27
1600,2014-05-20,00:00:00.00,0.0658318,9.94172,4.09
1601,2014-05-21,00:00:00.00,6.13972,9.66757,3.59
1602,2014-05-22,00:00:00.00,14.8166,10.4966,8.37
1603,2014-05-23,00:00:00.00,4.56953,11.4139,13.7
1604,2014-05-24,00:00:00.00,0.00847512,10.7204,11.1
1605,2014-05-25,00:00:00.00,0.000719637,9.77851,6.07
1606,2014-05-26,00:00:00.00,0.000139557,9.36945,4.42
1607,2014-05-27,00:00:00.00,0,8.99635,3.51
1608,2014-05-28,00:00:00.00,0.611432,8.65462,3.09
1609,2014-05-29,00:00:00.00,0.143805,8.3404,2.85
1610,2014-05-30,00:00:00.00,0.0227015,8.05044,2.44
1611,2014-05-31,00:00:00.00,0.00062675,7.78196,2.19
1612,2014-06-01,00:00:00.00,0.000666148,7.53261,1.99
1613,2014-06-02,00:00:00.00,0,7.30035,1.85
1614,2014-06-03,00:00:00.00,0.0811286,7.08343,1.85
1615,2014-06-04,00:00:00.00,15.662,7.64825,2.58
1616,2014-06-05,00:00:00.00,0.000176342,8.47433,2.3
1617,2014-06-06,00:00:00.00,0.00164508,8.02436,1.95
1618,2014-06-07,00:00:00.00,0.000279379,7.30377,1.77
1619,2014-06-08,00:00:00.00,0,7.08291,1.64
1620,2014-06-09,00:00:00.00,1.71999,6.87637,1.55
1621,2014-06-10,00:00:00.00,0.00517647,6.68275,1.52
1622,2014-06-11,00:00:00.00,0.00131893,6.50083,1.41
1623,2014-06-12,00:00:00.00,0.282644,6.32955,1.42
1624,2014-06-13,00:00:00.00,9.5344,6.42015,1.77
1625,2014-06-14,00:00:00.00,6.09581,6.79738,2.01
1626,2014-06-15,00:00:00.00,0.0208039,6.69605,1.76
1627,2014-06-16,00:00:00.00,0,6.30754,1.47
1628,2014-06-17,00:00:00.00,0.136376,6.14492,1.35
1629,2014-06-18,00:00:00.00,2.0857,5.99131,1.3
1630,2014-06-19,00:00:00.00,3.95246,5.84595,1.48
1631,2014-06-20,00:00:00.00,0.973163,5.70817,1.42
1632,2014-06-21,00:00:00.00,0.000371247,5.57735,1.24
1633,2014-06-22,00:00:00.00,7.11018e-308,5.45295,1.14
1634,2014-06-23,00:00:00.00,0.000759129,5.33449,1.09
1635,2014-06-24,00:00:00.00,3.72344,5.22153,1.11
1636,2014-06-25,00:00:00.00,23.2616,6.28893,2.26
1637,2014-06-26,00:00:00.00,0.769273,7.7364,3.62
1638,2014-06-27,00:00:00.00,0.817209,7.11306,2.35
1639,2014-06-28,00:00:00.00,0.0369892,6.08482,1.87
1640,2014-06-29,00:00:00.00,0.000488939,5.92934,1.57
1641,2014-06-30,00:00:00.00,4.52357,5.78391,1.41
1642,2014-07-01,00:00:00.00,0.220434,5.64651,1.46
1643,2014-07-02,00:00:00.00,0.320422,5.51472,1.3
1644,2014-07-03,00:00:00.00,2.29273,5.38928,1.28
1645,2014-07-04,00:00:00.00,1.85,5.26997,1.56
1646,2014-07-05,00:00:00.00,0.222876,5.15634,1.3
1647,2014-07-06,00:00:00.00,0.000621304,5.04796,1.11
1648,2014-07-07,00:00:00.00,0.000564634,4.94446,1
1649,2014-07-08,00:00:00.00,24.1835,6.02927,4.25
1650,2014-07-09,00:00:00.00,27.2134,9.25213,5.79
1651,2014-07-10,00:00:00.00,0.0407721,10.6957,7.47
1652,2014-07-11,00:00:00.00,0.00296252,8.83188,3.53
1653,2014-07-12,00:00:00.00,0.00596705,7.48192,2.33
1654,2014-07-13,00:00:00.00,0.00075917,7.23132,1.8
1655,2014-07-14,00:00:00.00,1.0489,6.99856,1.56
1656,2014-07-15,00:00:00.00,0.0934563,6.78176,1.35
1657,2014-07-16,00:00:00.00,2.09198,6.57931,2.63
1658,2014-07-17,00:00:00.00,0.268931,6.38981,2.52
1659,2014-07-18,00:00:00.00,0.00475703,6.21201,1.64
1660,2014-07-19,00:00:00.00,0.00528407,6.04484,1.3
1661,2014-07-20,00:00:00.00,1.12862,5.88734,1.14
1662,2014-07-21,00:00:00.00,3.45986,5.73868,1.21
1663,2014-07-22,00:00:00.00,0.00260711,5.59809,1.11
1664,2014-07-23,00:00:00.00,5.0846e-308,5.46493,0.959
1665,2014-07-24,00:00:00.00,12.8569,5.79064,2.33
1666,2014-07-25,00:00:00.00,0.0447674,6.29382,1.75
1667,2014-07-26,00:00:00.00,0.0101643,6.02005,1.24
1668,2014-07-27,00:00:00.00,0.0716308,5.56565,1.06
1669,2014-07-28,00:00:00.00,1.11414,5.43323,0.978
1670,2014-07-29,00:00:00.00,33.0673,7.27325,3.2
1671,2014-07-30,00:00:00.00,0.286932,9.71899,2.6
1672,2014-07-31,00:00:00.00,0.912809,8.72987,1.71
1673,2014-08-01,00:00:00.00,1.56565,7.08283,1.49
1674,2014-08-02,00:00:00.00,2.12106,6.85755,1.25
1675,2014-08-03,00:00:00.00,0.573075,6.64754,1.11
1676,2014-08-04,00:00:00.00,0.218166,6.45127,1.03
1677,2014-08-05,00:00:00.00,0.899056,6.26741,0.949
1678,2014-08-06,00:00:00.00,3.53459,6.09479,0.879
1679,2014-08-07,00:00:00.00,0.0252302,5.93238,0.821
1680,2014-08-08,00:00:00.00,0.000266014,5.77928,0.734
1681,2014-08-09,00:00:00.00,2.84095e-308,5.63468,0.677
1682,2014-08-10,00:00:00.00,0.00336745,5.49787,0.645
1683,2014-08-11,00:00:00.00,0.00261078,5.36821,0.635
1684,2014-08-12,00:00:00.00,3.01947,5.24515,0.666
1685,2014-08-13,00:00:00.00,18.7419,5.99921,1.08
1686,2014-08-14,00:00:00.00,0.992773,7.05027,1.36
1687,2014-08-15,00:00:00.00,0.114569,6.57128,1.07
1688,2014-08-16,00:00:00.00,0.0909911,5.78027,0.836
1689,2014-08-17,00:00:00.00,1.56579,5.63447,0.744
1690,2014-08-18,00:00:00.00,0.53903,5.49658,0.815
1691,2014-08-19,00:00:00.00,0.0788745,5.36597,0.717
1692,2014-08-20,00:00:00.00,0.00343699,5.24205,0.667
1693,2014-08-21,00:00:00.00,5.76887,5.18972,0.676
1694,2014-08-22,00:00:00.00,4.80727,5.21951,1.24
1695,2014-08-23,00:00:00.00,0.0245656,5.16275,0.99
1696,2014-08-24,00:00:00.00,0.00428462,5.02902,0.783
1697,2014-08-25,00:00:00.00,0.00985257,4.92117,0.689
1698,2014-08-26,00:00:00.00,0.000319296,4.81831,0.639
1699,2014-08-27,00:00:00.00,0.385231,4.72007,0.59
1700,2014-08-28,00:00:00.00,0.200002,4.62614,0.63
1701,2014-08-29,00:00:00.00,1.33876e-308,4.53623,0.57
1702,2014-08-30,00:00:00.00,0.00131643,4.45007,0.545
1703,2014-08-31,00:00:00.00,0.00132078,4.36742,0.529
1704,2014-09-01,00:00:00.00,0.10375,4.28805,0.511
1705,2014-09-02,00:00:00.00,0.0348178,4.21177,0.534
1706,2014-09-03,00:00:00.00,17.4377,4.85427,0.634
1707,2014-09-04,00:00:00.00,0.103041,5.75114,0.801
1708,2014-09-05,00:00:00.00,0,5.34658,0.622
1709,2014-09-06,00:00:00.00,9.86798,4.94144,0.787
1710,2014-09-07,00:00:00.00,28.8518,6.9707,4.58
1711,2014-09-08,00:00:00.00,0.0747218,8.90532,2.47
1712,2014-09-09,00:00:00.00,0.130945,7.74552,1.44
1713,2014-09-10,00:00:00.00,0.0955659,6.36906,1.09
1714,2014-09-11,00:00:00.00,30.4111,8.09942,4.98
1715,2014-09-12,00:00:00.00,24.4343,12.3473,36.7
1716,2014-09-13,00:00:00.00,0.289946,13.5802,21.5
1717,2014-09-14,00:00:00.00,2.9543,11.1956,7.57
1718,2014-09-15,00:00:00.00,0.0292317,9.77442,5.04
1719,2014-09-16,00:00:00.00,0.395925,9.33563,3.5
1720,2014-09-17,00:00:00.00,1.64038,8.92998,2.66
1721,2014-09-18,00:00:00.00,0.000606217,8.56083,2.1
1722,2014-09-19,00:00:00.00,0.00221069,8.22345,1.72
1723,2014-09-20,00:00:00.00,0.000968384,7.9139,1.44
1724,2014-09-21,00:00:00.00,0.00625145,7.62884,1.32
1725,2014-09-22,00:00:00.00,4.88137,7.46389,1.36
1726,2014-09-23,00:00:00.00,0.396506,7.32965,2.23
1727,2014-09-24,00:00:00.00,0,7.10664,1.78
1728,2014-09-25,00:00:00.00,0.00221988,6.88083,1.38
1729,2014-09-26,00:00:00.00,0.00147114,6.67033,1.19
1730,2014-09-27,00:00:00.00,0.00202698,6.47358,1.1
1731,2014-09-28,00:00:00.00,0,6.28926,1.01
1732,2014-09-29,00:00:00.00,0,6.1162,0.934
1733,2014-09-30,00:00:00.00,0.004694,5.95336,0.888
1734,2014-10-01,00:00:00.00,18.1607,6.78611,1.02
1735,2014-10-02,00:00:00.00,1.32321,7.94655,1.22
1736,2014-10-03,00:00:00.00,0.0271718,7.40917,1.12
1737,2014-10-04,00:00:00.00,11.5894,7.05302,1.21
1738,2014-10-05,00:00:00.00,10.8338,8.30336,3.77
1739,2014-10-06,00:00:00.00,0.131746,8.69024,3.83
1740,2014-10-07,00:00:00.00,2.28091,7.83885,2.59
1741,2014-10-08,00:00:00.00,7.66275,7.60688,2.24
1742,2014-10-09,00:00:00.00,0.207894,7.7697,2.28
1743,2014-10-10,00:00:00.00,0.0354708,7.4899,2
1744,2014-10-11,00:00:00.00,0.0146413,7.11597,1.79
1745,2014-10-12,00:00:00.00,7.9866e-308,6.88961,1.5
1746,2014-10-13,00:00:00.00,0.00479785,6.6786,1.32
1747,2014-10-14,00:00:00.00,1.66105,6.48141,1.3
1748,2014-10-15,00:00:00.00,3.1229,6.33521,1.32
1749,2014-10-16,00:00:00.00,14.7816,7.05434,4.08
1750,2014-10-17,00:00:00.00,2.68615,8.02247,5.18
1751,2014-10-18,00:00:00.00,1.29459,7.55435,4.14
1752,2014-10-19,00:00:00.00,5.5639,6.93862,3.45
1753,2014-10-20,00:00:00.00,0.193184,6.95619,2.91
1754,2014-10-21,00:00:00.00,1.32498,6.77521,2.66
1755,2014-10-22,00:00:00.00,4.26196,6.63544,2.51
1756,2014-10-23,00:00:00.00,0.18125,6.56586,2.22
1757,2014-10-24,00:00:00.00,2.1611e-308,6.39529,2.1
1758,2014-10-25,00:00:00.00,0.00730927,6.21556,2.04
1759,2014-10-26,00:00:00.00,0.0209642,6.04667,1.96
1760,2014-10-27,00:00:00.00,0.000951532,5.88765,1.85
