Time,SimQ_02GA010 [m3/s],ObsQ_02GA010 [m3/s],SimQ_02GA018 [m3/s],ObsQ_02GA018 [m3/s],SimQ_02GA038 [m3/s],ObsQ_02GA038 [m3/s],SimQ_02GA047 [m3/s],ObsQ_02GA047 [m3/s],SimQ_02GC010 [m3/s],ObsQ_02GC010 [m3/s],SimQ_02GD004 [m3/s],ObsQ_02GD004 [m3/s],SimQ_02GG002 [m3/s],ObsQ_02GG002 [m3/s],SimQ_02GG006 [m3/s],ObsQ_02GG006 [m3/s],SimQ_04159492 [m3/s],ObsQ_04159492 [m3/s],SimQ_04161820 [m3/s],ObsQ_04161820 [m3/s],SimQ_04164000 [m3/s],ObsQ_04164000 [m3/s],SimQ_04166100 [m3/s],ObsQ_04166100 [m3/s],SimQ_04196800 [m3/s],ObsQ_04196800 [m3/s],SimQ_04197100 [m3/s],ObsQ_04197100 [m3/s],SimQ_04207200 [m3/s],ObsQ_04207200 [m3/s],SimQ_02GB001 [m3/s],ObsQ_02GB001 [m3/s],SimQ_02GC007 [m3/s],ObsQ_02GC007 [m3/s],SimQ_02GC026 [m3/s],ObsQ_02GC026 [m3/s],SimQ_04166500 [m3/s],ObsQ_04166500 [m3/s],SimQ_04174500 [m3/s],ObsQ_04174500 [m3/s],SimQ_04176500 [m3/s],ObsQ_04176500 [m3/s],SimQ_04193500 [m3/s],ObsQ_04193500 [m3/s],SimQ_04195820 [m3/s],ObsQ_04195820 [m3/s],SimQ_04198000 [m3/s],ObsQ_04198000 [m3/s],SimQ_04199000 [m3/s],ObsQ_04199000 [m3/s],SimQ_04199500 [m3/s],ObsQ_04199500 [m3/s],SimQ_04200500 [m3/s],ObsQ_04200500 [m3/s],SimQ_04209000 [m3/s],ObsQ_04209000 [m3/s],SimQ_04212100 [m3/s],ObsQ_04212100 [m3/s],SimQ_04213500 [m3/s],ObsQ_04213500 [m3/s],SimQ_04214500 [m3/s],ObsQ_04214500 [m3/s],SimQ_04215000 [m3/s],ObsQ_04215000 [m3/s],SimQ_04215500 [m3/s],ObsQ_04215500 [m3/s],SimQ_02GB007 [m3/s],ObsQ_02GB007 [m3/s],SimQ_02GC002 [m3/s],ObsQ_02GC002 [m3/s],SimQ_02GC018 [m3/s],ObsQ_02GC018 [m3/s],SimQ_02GE007 [m3/s],ObsQ_02GE007 [m3/s],SimQ_02GG003 [m3/s],ObsQ_02GG003 [m3/s],SimQ_02GG009 [m3/s],ObsQ_02GG009 [m3/s],SimQ_02GG013 [m3/s],ObsQ_02GG013 [m3/s],SimQ_04159900 [m3/s],ObsQ_04159900 [m3/s],SimQ_04160600 [m3/s],ObsQ_04160600 [m3/s],SimQ_04165500 [m3/s],ObsQ_04165500 [m3/s],SimQ_04177000 [m3/s],ObsQ_04177000 [m3/s],SimQ_04208504 [m3/s],ObsQ_04208504 [m3/s],SimQ_04213000 [m3/s],ObsQ_04213000 [m3/s]
2012-05-11 00:00:00,9.238339999999999,5.04,5.73793,0.7959999999999999,3.6268300000000004,0.355,6.239269999999999,5.84,3.7356599999999998,2.06,3.05554,1.46,7.79161,3.5,2.56427,2.35,10.2543,3.5679,11.6319,16.4521,18.512999999999998,21.180999999999997,8.878260000000001,2.4522,8.983410000000001,58.6159,5.3532,4.9838,3.16787,8.0703,48.2848,35.8,6.29708,5.18,6.695130000000001,4.73,12.4028,5.0969999999999995,20.1581,16.8768,30.0879,33.4139,170.085,103.64,15.6575,32.2812,42.0063,146.681,13.1635,6.1448,8.42881,5.4368,11.2237,6.8527,8.305810000000001,8.1836,27.0228,42.4753,18.1041,20.3598,5.56248,,3.10871,2.2512,6.12058,3.8794,2.89338,1.9,3.75125,0.7609999999999999,4.2164,0.637,2.31807,0.529,12.1966,6.66,5.56991,3.98,3.20762,0.609,5.70479,2.4239,5.90635,4.1059,31.8438,27.6372,2.89511,5.8616,29.5575,54.0852,9.29727,14.4699
2012-05-12 00:00:00,9.27623,4.68,5.72766,0.6809999999999999,3.6112300000000004,0.28600000000000003,6.25612,5.18,3.9087,1.87,3.0981099999999997,1.17,7.896789999999999,2.98,2.54031,1.36,10.0066,2.8883,11.3545,13.5921,18.0032,17.4149,8.80343,1.9086,9.5388,28.3168,5.57008,2.4324,3.35149,3.3131,48.0907,36.9,6.4759,4.94,6.962739999999999,4.34,12.2204,3.398,20.0098,16.5087,30.3949,27.4673,172.287,108.17,15.6506,16.4521,45.358000000000004,105.905,13.9866,4.2475,9.03471,3.0299,12.0157,3.7378,8.7597,4.8988,29.1607,34.5466,18.4043,16.4238,5.69054,,3.19706,1.5829,6.27113,3.0299,2.9798299999999998,1.66,3.78013,0.5770000000000001,4.29555,0.521,2.30892,0.377,12.3342,5.91,5.51773,4.23,3.16298,0.39,5.55914,1.8887,5.79747,3.2281,31.2381,23.7578,2.77183,3.3131,32.9496,37.3782,9.6937,7.4756
2012-05-13 00:00:00,9.28182,4.24,5.63845,0.5710000000000001,3.5307199999999996,0.23,6.18835,4.64,3.9493199999999997,1.73,3.0573200000000003,1.02,7.697310000000001,2.6,2.4258,0.871,9.8002,2.3984,10.8414,11.6665,17.0155,14.6964,8.51088,1.6254,9.19089,6.9376,5.11904,1.4951,3.12236,2.2002,47.8215,35.1,6.52286,4.7,7.054310000000001,4.02,11.7616,2.7071,19.4512,16.3105,29.0629,20.5014,171.12,91.7466,14.8445,10.279000000000002,44.7651,62.8634,13.1924,3.398,8.67675,2.0105,11.7871,2.3107,8.35642,3.5396,28.6961,28.2036,18.0182,13.3372,5.61015,,3.08997,1.2374,6.12197,2.4947,2.93401,1.43,3.6809,0.491,4.1955800000000005,0.478,2.24757,0.312,12.1253,4.98,5.2815900000000005,3.3,3.0137099999999997,0.205,5.45467,1.464,5.7092,2.4607,29.9208,19.8784,2.51844,2.1662,32.4589,29.4495,9.23516,4.9271
2012-05-14 00:00:00,9.12623,4.04,5.48131,0.514,3.42604,0.20600000000000002,6.02076,4.33,3.8030699999999995,1.64,2.9558299999999997,0.917,7.36171,2.37,2.31777,0.6709999999999999,9.59582,2.5797,10.2999,11.2701,16.0789,15.1212,8.130889999999999,2.036,8.49654,4.1343,4.60728,1.1157,2.80513,1.6735,46.9176,33.8,6.358230000000001,4.56,6.84381,3.84,11.2574,3.0016,18.7426,16.9901,27.5356,16.7919,166.42,61.1644,14.0427,6.9943,41.4913,26.6178,11.9791,2.9733,7.937710000000001,1.4555,10.9981,1.5942,7.69337,2.8883,26.5036,15.999,17.2305,12.0063,5.38034,,2.92835,1.0421,5.81918,2.1521,2.8096200000000002,1.25,3.54293,0.449,4.024719999999999,0.436,2.16977,0.28,11.6521,4.07,5.04363,2.26,2.8757099999999998,0.126,5.30842,1.3507,5.54781,2.1606,28.4549,18.859,2.35882,1.6594,29.7034,24.0976,8.51729,3.7661
2012-05-15 00:00:00,8.86679,3.85,5.33852,0.568,3.34176,0.17300000000000001,5.8483,4.13,3.6196,1.6,2.861,0.873,7.1040600000000005,2.18,2.2501,0.57,9.41348,2.574,9.968589999999999,9.8543,15.4667,13.2523,7.767360000000001,1.9199,8.00335,2.9733,4.32141,0.9769,2.60834,1.464,45.6748,28.8,6.11693,4.45,6.53418,3.72,10.7882,3.5396,18.1341,17.0467,26.4484,14.7248,160.659,47.2891,13.5654,5.5784,38.5845,17.9812,11.235,2.6873,7.4325399999999995,1.093,10.3077,1.2006,7.23493,2.5825,24.5943,8.6933,16.5844,10.9869,5.15785,,2.81475,0.9373,5.57291,1.9567,2.7077299999999997,1.12,3.43455,0.409,3.8868099999999997,0.415,2.11099,0.262,11.2205,3.42,4.8892,1.69,2.78881,0.094,5.17049,1.413,5.45094,2.254,27.3937,17.3299,2.28238,1.4045,27.3368,21.6341,8.03518,3.1149
2012-05-16 00:00:00,8.61993,3.66,5.23848,0.645,3.2749200000000003,0.146,5.7165,3.97,3.4974,1.53,2.79363,0.862,6.93757,2.04,2.2057599999999997,0.506,9.2493,2.2484,9.780560000000001,8.9481,15.0626,11.6382,7.43372,1.4809999999999999,7.71853,2.2625,4.18288,0.8608,2.51356,1.3479,44.5054,27.0,5.92381,4.38,6.31161,3.6,10.3906,2.5344,17.6481,16.3671,25.7433,13.4505,155.859,48.705,13.269,4.7572,36.9566,14.3,10.8487,2.5372,7.18762,0.8807,9.90597,0.9486,6.99223,2.3503,23.5625,6.0881,16.095,10.8737,4.99748,,2.74143,0.8608,5.40439,1.7783,2.6477,1.03,3.35736,0.375,3.79374,0.405,2.06918,0.242,10.9288,3.14,4.78873,1.36,2.73087,0.075,5.062,1.3054,5.40229,2.0473,26.7179,15.2628,2.23849,1.2035,25.9668,19.5386,7.7499199999999995,2.5853
2012-05-17 00:00:00,8.43406,3.53,5.1512199999999995,0.782,3.2155099999999996,0.147,5.61801,3.83,3.42305,1.5,2.74172,0.841,6.808960000000001,1.91,2.16673,0.44799999999999995,9.11985,2.0643,9.53173,8.3535,14.6339,11.4117,7.16065,1.3535,7.526960000000001,1.8293,4.08598,0.7759,2.45284,1.2431,43.5129,26.3,5.79309,4.27,6.17972,3.55,10.0419,2.2738,17.2346,15.6875,25.1849,12.4877,152.285,39.0772,13.0205,4.1909,36.0396,11.9214,10.5884,2.4183,7.04466,0.8523,9.66795,0.7929,6.83207,2.1577,22.9367,4.7289,15.7024,9.7976,4.8745199999999995,,2.68411,0.7787,5.27102,1.6594,2.60637,0.9470000000000001,3.2915,0.369,3.71918,0.40299999999999997,2.03348,0.249,10.7156,3.0,4.7027,1.14,2.6797,0.06,4.96453,1.161,5.25972,1.7103,25.9208,14.2151,2.19663,1.0759999999999998,25.1086,18.7458,7.53325,2.3475
2012-05-18 00:00:00,8.28832,3.66,5.06065,0.745,3.1568,0.136,5.53686,3.63,3.3636800000000004,1.48,2.6938299999999997,0.852,6.68575,1.81,2.12842,0.395,9.133410000000001,2.0077,9.22328,7.504,14.2034,9.9392,6.959110000000001,1.2403,7.360939999999999,1.5036,3.99214,0.6938,2.40052,1.1638,42.7027,26.2,5.70011,4.31,6.07258,3.5,9.76713,2.1039,16.8768,13.8186,24.6756,11.8364,149.412,31.4317,12.7781,3.7095,35.2654,10.1657,10.3594,2.2597,6.91765,0.6824,9.47235,0.64,6.68734,2.0105,22.4029,3.8228,15.341,9.3162,4.76355,,2.62702,0.7164,5.1451400000000005,1.5263,2.56799,0.883,3.22789,0.35100000000000003,3.6486099999999997,0.40299999999999997,2.00005,0.251,10.5225,2.8,4.618580000000001,0.9740000000000001,2.62963,0.052000000000000005,4.93878,1.0194,5.10268,1.5489,25.0846,12.9125,2.15545,0.9373,24.4732,17.6131,7.33603,1.9454
2012-05-19 00:00:00,8.15661,3.45,4.97357,0.7609999999999999,3.10014,0.11900000000000001,5.45233,3.5,3.3065300000000004,1.48,2.64725,0.813,6.56549,1.74,2.09128,0.35,9.422139999999999,1.8066,8.90289,6.7394,13.8131,8.6083,6.793139999999999,1.127,7.20075,1.2686,3.90153,0.6258,2.35074,1.0874,42.0096,25.2,5.61293,4.12,5.96654,3.43,9.54524,1.8406,16.5384,12.2046,24.2205,10.9869,146.668,33.696999999999996,12.5499,3.3131,34.5251,8.8065,10.1362,2.1861,6.78252,0.5465,9.286710000000001,0.555,6.5467,1.9369,21.8867,3.1998,14.9895,8.58,4.65669,,2.57268,0.6428,5.0234,1.4583,2.5303,0.816,3.1661200000000003,0.32299999999999995,3.57999,0.41200000000000003,1.9696,0.207,10.3339,2.62,4.53671,0.8490000000000001,2.5809900000000003,0.043,5.06304,0.9288,5.06308,1.3875,24.3388,11.3834,2.11254,0.8099,23.9337,17.1317,7.14602,1.7953
2012-05-20 00:00:00,8.03829,3.27,4.888669999999999,0.685,3.04502,0.122,5.3585400000000005,3.32,3.25083,1.45,2.6019900000000002,0.747,6.4486099999999995,1.68,2.0553,0.306,9.76183,1.5546,8.58634,6.2014,13.4272,7.7871,6.60692,1.0534,7.037489999999999,1.0732,3.81405,0.5465,2.29609,1.0506,41.3336,24.3,5.51952,3.98,5.86372,3.39,9.31634,1.784,16.1849,12.2329,23.7831,10.2224,143.937,29.1664,12.3279,2.945,33.7975,7.7022,9.92154,2.0841,6.647869999999999,0.4729,9.105310000000001,0.504,6.410880000000001,1.8208,21.3731,2.7694,14.6496,8.1269,4.55357,,2.51932,0.5918,4.90643,1.3677,2.49365,0.769,3.10625,0.306,3.5135699999999996,0.389,1.93976,0.183,10.1502,2.51,4.45749,0.74,2.53393,0.042,5.177309999999999,0.875,5.0571,1.229,23.6704,10.2507,2.07178,0.7589,23.3715,16.3955,6.96448,1.6679
2012-05-21 00:00:00,7.92178,3.16,4.80595,0.769,2.99125,0.115,5.26433,3.21,3.19635,1.4,2.55767,0.693,6.33461,1.6,2.0199599999999998,0.28600000000000003,9.73343,1.5461,8.28479,5.9182,13.0403,7.2774,6.37558,0.9769,6.87288,0.9599,3.73005,0.504,2.23883,0.9883,40.6138,23.7,5.42948,3.9,5.7632,3.32,9.04672,1.6849,15.808,12.0347,23.3233,9.5994,141.254,25.6834,12.104000000000001,2.7552,33.0836,6.9659,9.71316,1.9312,6.51748,0.4191,8.930019999999999,0.4389,6.2789,1.767,20.8803,2.4183,14.3237,7.7022,4.45392,,2.46807,0.5295,4.79365,1.2799,2.45761,0.742,3.0478,0.259,3.4485,0.37,1.9075099999999998,0.168,9.97138,2.4,4.38006,0.647,2.4879700000000002,0.07,5.0728,0.8495,4.93651,1.0845,23.0359,9.6277,2.03189,0.6909,22.7867,15.5459,6.8072,1.5886
2012-05-22 00:00:00,7.79577,3.03,4.72428,0.794,2.93802,0.11,5.17655,3.13,3.1423900000000002,1.33,2.51384,0.67,6.222180000000001,1.54,1.98495,0.259,9.35753,1.4809999999999999,8.02032,5.6351,12.6778,6.9376,6.141030000000001,0.9656,6.71748,0.8722,3.6512599999999997,0.4644,2.18672,1.2488,39.8799,23.0,5.34052,3.81,5.6641699999999995,3.22,8.759910000000001,1.5857,15.4348,11.7798,22.8402,9.1747,138.625,22.7384,11.8879,2.5372,32.3861,6.7394,9.5098,1.8746,6.39058,0.3681,8.75783,0.4587,6.150469999999999,1.7075,20.4082,2.1719,14.0057,7.3341,4.3571800000000005,,2.41761,0.4757,4.68435,1.178,2.42178,0.6829999999999999,2.99035,0.24,3.3845300000000003,0.34,1.8741599999999998,0.163,9.79693,2.29,4.3035,0.575,2.44722,0.096,4.84242,0.8240000000000001,4.74413,1.0279,22.4169,9.0331,1.9930299999999999,0.6371,22.2141,15.6875,6.658110000000001,1.4668
2012-05-23 00:00:00,7.67058,2.92,4.64335,0.774,2.8855299999999997,0.11199999999999999,5.09842,3.25,3.0888400000000003,1.29,2.47036,0.687,6.1159099999999995,1.51,1.9504400000000002,0.244,8.94892,1.3847,7.81463,4.8422,12.3682,6.2863,5.95916,0.9175,6.57481,0.8269,3.5743099999999997,0.4587,2.14248,1.1582,39.1761,22.6,5.25239,3.75,5.56606,3.15,8.51545,1.5659,15.1076,8.665,22.3707,8.8349,136.077,19.3121,11.6812,2.4636,31.7102,7.1075,9.31131,1.8887,6.267119999999999,0.337,8.589939999999999,0.4191,6.02462,1.6933,19.9554,1.9312,13.7296,7.6172,4.263669999999999,,2.36862,0.4814,4.5783,1.2516,2.38607,0.642,2.9337299999999997,0.222,3.3212599999999997,0.32899999999999996,1.8418,0.185,9.62887,2.41,4.2279800000000005,0.5720000000000001,2.42686,0.345,4.64966,0.7759,4.57477,1.0024,21.8539,8.1269,1.95491,0.5918,21.7152,16.537,6.4979,1.3819
2012-05-24 00:00:00,7.5471699999999995,2.86,4.56353,0.759,2.83411,0.11699999999999999,5.02369,3.37,3.03591,1.25,2.4274299999999998,0.6920000000000001,6.01474,1.53,1.91693,0.233,8.67465,1.2318,7.6390899999999995,3.5679,12.0977,5.1537,5.83805,0.8891,6.43959,0.7589,3.4959599999999997,0.4729,2.1014,1.0251,38.5201,22.7,5.16509,3.69,5.46906,3.11,8.33522,1.515,14.8222,7.7305,21.9446,8.3535,133.651,20.8412,11.4783,2.0898,31.0673,6.1731,9.11706,1.8378,6.14572,0.3115,8.42478,0.3879,5.90196,1.6395,19.5165,1.8576,13.6199,8.1836,4.1761,,2.32095,0.4616,4.476369999999999,1.4498,2.3506400000000003,0.62,2.87817,0.203,3.25923,0.303,1.81083,0.17300000000000001,9.46557,2.33,4.1545,0.583,2.44008,0.152,4.52332,0.7674,4.44468,0.9628,21.3487,6.7677,1.9176099999999998,0.5352,21.2676,15.5176,6.34583,1.2459
2012-05-25 00:00:00,7.42472,2.92,4.48539,0.7859999999999999,2.7841,0.11699999999999999,4.94301,3.2,2.98395,1.23,2.3853299999999997,0.654,5.91121,1.52,1.88454,0.223,8.49959,1.2516,7.44275,3.1998,11.8185,4.5024,5.71729,0.8240000000000001,6.30168,0.7192,3.42,0.4304,2.05651,0.9968,37.9054,22.6,5.07904,3.57,5.37367,3.05,8.172260000000001,1.4895,14.532,8.042,21.5555,8.0137,131.29,17.5564,11.272,2.1577,30.4459,5.6634,8.928889999999999,1.7953,6.02693,0.2888,8.26441,0.3851,5.78255,1.6056,19.0836,1.6622,13.833,7.6172,4.0975,,2.27526,0.4219,4.37941,1.1440000000000001,2.3157400000000004,0.616,2.8239400000000003,0.193,3.1985,0.28600000000000003,1.7810400000000002,0.146,9.30385,2.23,4.08373,0.49700000000000005,2.4441900000000003,0.075,4.42811,0.8127,4.336119999999999,0.9118,20.8488,6.0032,1.88125,0.4899,20.8206,14.385,6.202000000000001,1.2006
2012-05-26 00:00:00,7.304810000000001,2.91,4.40895,0.799,2.73515,0.106,4.85878,3.09,2.93309,1.23,2.3441400000000003,0.597,5.80794,1.42,1.85284,0.21100000000000002,8.35266,1.3167,7.22439,3.0299,11.5153,4.2475,5.55361,0.7844,6.16252,0.6938,3.35385,0.4106,2.00895,0.9656,37.2794,22.2,4.9945900000000005,3.51,5.28023,2.96,7.97193,1.379,14.215,8.5234,21.1618,7.6455,128.91299999999998,15.7158,11.0685,1.9114,29.8269,5.2953,8.80729,1.6792,5.95095,0.3087,8.15457,2.8317,5.66688,1.5631,18.6608,1.6395,14.0913,6.8244,4.0225599999999995,,2.23082,0.3851,4.2865400000000005,1.0109,2.28147,0.584,2.77114,0.18600000000000003,3.1394,0.26899999999999996,1.7521,0.121,9.1444,2.15,4.01498,0.42200000000000004,2.39368,0.057999999999999996,4.33924,0.7872,4.23389,0.8467,20.3353,5.6351,1.8458900000000003,0.4786,20.3431,13.7903,6.05756,1.1723
2012-05-27 00:00:00,7.18677,3.07,4.333880000000001,0.732,2.68699,0.096,4.780480000000001,3.03,2.88321,1.18,2.3037900000000002,0.568,5.70705,1.37,1.82148,0.18600000000000003,8.208,1.2318,7.02619,3.0016,11.2255,4.2475,5.37496,0.7646,6.02851,0.657,3.32171,0.48700000000000004,1.96415,0.9231,36.6329,21.9,4.91175,3.42,5.188680000000001,2.9,7.7492,1.6452,13.902000000000001,9.0048,20.7544,7.3341,126.59200000000001,10.7604,10.8703,1.7896,29.2153,4.9271,8.96262,1.5659,6.05987,0.5267,8.275739999999999,7.0226,5.55434,1.5829,18.2549,3.7945,13.8875,6.796,3.9428199999999998,,2.1873,0.4502,4.195880000000001,0.9203,2.24777,0.569,2.71955,0.175,3.08148,0.254,1.72364,0.122,8.98826,2.01,3.9471300000000005,0.31,2.31897,0.044000000000000004,4.25225,0.7108,4.1352199999999995,0.8099,19.8357,5.3519,1.81139,0.4219,19.881,16.622,5.91442,1.0959
2012-05-28 00:00:00,7.070860000000001,2.76,4.25997,0.627,2.63957,0.096,4.70791,2.95,2.83518,1.17,2.26491,0.5670000000000001,5.6167300000000004,1.4,1.801,0.285,8.10656,5.5784,6.856039999999999,2.9733,10.9674,4.1059,5.222919999999999,0.79,5.90035,0.6088,3.34764,0.8297,1.92255,0.9175,36.0086,21.4,4.83041,3.47,5.10039,3.08,7.54752,1.6707,13.6253,8.8915,20.3604,7.1358,124.32600000000001,14.2434,10.6758,1.5404,28.6326,5.3802,9.58456,1.7103,6.53556,0.3058,8.843910000000001,22.88,5.44509,1.5716,17.8636,5.8333,13.3166,6.1164,3.8591300000000004,,2.1444,0.3256,4.10666,0.841,2.2145099999999998,0.563,2.67753,0.696,3.03092,0.807,1.69658,0.127,8.84863,2.03,3.90121,0.28,2.2737,0.052000000000000005,4.18509,2.1917,4.05313,0.8042,19.3893,5.4652,1.7776299999999998,0.3879,19.451,16.084,5.778980000000001,1.0449
2012-05-29 00:00:00,6.95677,2.7,4.18739,0.627,2.5931,0.085,4.631480000000001,3.09,2.79248,1.23,2.2299900000000004,0.598,5.571619999999999,2.98,1.8228900000000001,0.6609999999999999,8.211089999999999,15.9707,6.67853,2.9166,10.7127,3.9644,5.08252,0.7221,5.77468,0.5663,3.36505,0.6031,1.8817700000000002,1.0647,35.4167,21.5,4.75079,3.56,5.02128,3.14,7.3639600000000005,1.3989,13.3839,8.6933,19.9854,6.881,122.079,18.1228,10.4851,1.4951,28.0734,5.0687,10.0818,1.6226,7.08038,0.2888,9.49244,6.0032,5.338769999999999,1.5008,17.4822,5.0404,12.7952,5.9182,3.7768900000000003,,2.10242,0.3143,4.0192,0.7929,2.18172,0.5529999999999999,2.67087,0.836,3.00576,0.525,1.67514,0.13,8.782169999999999,2.46,3.9524800000000004,0.391,2.31363,0.04,4.19982,3.1715,4.03566,0.8127,19.0101,5.6067,1.7446400000000002,0.371,19.0392,14.1018,5.66,1.1865
2012-05-30 00:00:00,6.84507,2.72,4.1165,0.68,2.5478,0.076,4.55335,3.05,2.75966,1.25,2.20133,0.613,5.60648,2.87,1.90629,0.72,8.70835,10.5339,6.49909,2.7524,10.4536,4.3891,4.93706,0.9203,5.65456,0.5748,3.29324,0.4729,1.8455599999999999,1.178,34.8209,21.4,4.67355,3.39,4.96028,3.11,7.177339999999999,1.5433,13.1616,8.3252,19.6237,6.881,119.89,15.8291,10.3318,2.1153,27.5377,4.8988,9.8123,1.6084,7.046639999999999,0.5607,9.54679,3.2564,5.23543,1.682,17.1145,3.4547,12.4409,6.1164,3.69843,,2.0613799999999998,0.2945,3.9339800000000005,0.7844,2.1495,0.541,2.72146,0.736,3.02389,0.508,1.67345,0.184,8.8569,3.99,4.171930000000001,1.26,2.47502,0.03,4.35611,1.3026,4.13066,0.9146,18.732,5.9465,1.7124700000000002,0.6428,18.6662,13.7337,5.57035,1.195
2012-05-31 00:00:00,6.736000000000001,2.63,4.04751,0.6829999999999999,2.5037700000000003,0.212,4.4858199999999995,3.02,2.73234,1.22,2.17266,0.657,5.64118,2.44,1.94799,0.461,9.27489,5.9749,6.35896,2.5712,10.2293,3.6246,4.81772,0.6739,5.54491,0.5437,3.1752,0.4219,1.82512,1.0619,34.2256,21.1,4.5990400000000005,3.45,4.91253,3.12,7.01128,1.4158,12.944,7.4473,19.2638,6.7111,117.83,14.1301,10.3564,16.7069,27.0147,4.8705,9.19706,1.6084,6.574210000000001,0.3964,9.05206,2.4636,5.13469,1.6112,16.7722,2.6958,12.1881,8.2685,3.6231400000000002,,2.02133,0.337,3.85124,2.6788,2.11786,0.519,2.7609,0.742,3.04371,0.48,1.7145299999999999,0.589,8.96258,3.7,4.36378,2.38,2.59999,0.03,4.49174,0.8382,4.2149,0.8269,18.4942,5.0121,1.6811200000000002,0.3766,18.4091,21.2943,5.49348,1.0449
2012-06-01 00:00:00,6.62989,2.55,3.98055,0.642,2.46113,0.131,4.4271199999999995,2.94,2.70341,1.17,2.13689,0.603,5.5584,2.04,1.88078,0.33299999999999996,9.30835,3.398,6.2588,2.4154,10.0499,3.3697,4.75274,0.6258,5.44268,0.5182,3.0752599999999997,0.3738,1.8262099999999999,0.9373,33.685,20.8,4.52688,3.33,4.8645,2.94,6.89745,1.2261,12.7353,7.4473,18.9276,6.4562,116.051,19.7085,10.7503,12.7709,26.5046,4.4174,8.72852,1.5404,6.16641,0.2758,8.49628,2.7496,5.03695,1.5065,16.4403,2.1011,11.9949,6.343,3.5503400000000003,,1.98229,0.3426,3.77135,1.2318,2.08684,0.519,2.7404,0.47100000000000003,3.03752,0.409,1.8102599999999998,0.245,8.89029,3.18,4.2769699999999995,1.68,2.5279700000000003,0.027000000000000003,4.4031199999999995,0.657,4.12809,0.7447,18.1604,3.9077,1.65078,0.3228,18.3514,16.9335,5.39384,0.9854
2012-06-02 00:00:00,6.605630000000001,3.49,3.99411,1.53,2.4981299999999997,0.39299999999999996,4.44656,5.85,2.74207,2.3,2.1621,1.3,5.46713,1.76,1.8121900000000002,0.326,8.89443,2.9166,6.18621,3.4547,9.92764,7.5323,4.7355,1.4243,5.36371,0.5493,3.01748,0.3625,1.8349,3.0299,33.4659,26.5,4.53114,3.97,4.89844,3.6,6.84462,2.7071,12.5839,8.665,18.6679,6.7111,114.64299999999999,46.1565,11.3172,6.6545,26.0794,4.2192,8.503680000000001,1.4555,5.95372,0.5069,8.19405,6.1164,4.98682,2.5429,16.2367,2.1974,11.8867,6.5695,3.5067800000000005,,1.96967,0.3766,3.72784,1.3762,2.10659,0.9359999999999999,2.77928,10.5,3.10937,3.96,1.90609,0.217,8.73735,2.8,4.0677,1.25,2.39935,0.034,4.21246,0.6994,3.9644699999999995,0.7646,17.8253,9.1747,1.62707,2.7779,18.4456,30.5822,5.31473,1.4980000000000002
2012-06-03 00:00:00,7.0057100000000005,6.84,4.3998800000000005,7.03,2.87983,6.21,4.8487800000000005,6.22,3.10716,3.85,2.4731799999999997,4.57,5.71774,2.17,1.8712099999999998,0.531,8.69205,3.8511,6.1986099999999995,3.5396,9.99028,5.8899,4.75756,1.2828,5.38159,0.4927,3.04351,0.3823,1.86723,1.9482,34.7703,55.7,4.90803,6.23,5.36782,7.19,6.8750100000000005,3.1149,12.5832,8.4101,18.5557,6.4846,113.616,31.7149,11.6001,10.5056,26.0178,4.6156,8.586960000000001,1.9878,5.98965,1.4215,8.32346,6.0598,5.135190000000001,3.398,16.6899,3.9077,12.0813,9.7127,3.5902199999999995,,2.06575,0.9656,3.8391,3.2564,2.34997,3.05,3.20169,16.5,3.6096800000000004,6.62,2.0299099999999997,0.509,9.015789999999999,2.65,4.08214,1.33,2.4379,0.111,4.187,0.9826,3.93189,1.0902,17.8832,8.3535,1.6292,0.6315,18.6795,23.418000000000003,5.47369,2.5004
2012-06-04 00:00:00,8.51596,9.19,5.77027,10.7,3.8607699999999996,4.15,6.00978,5.2,4.08418,4.23,3.2982699999999996,3.69,6.6792300000000004,3.21,2.1000799999999997,0.865,9.182780000000001,5.1253,6.39267,2.8089999999999997,10.4052,4.0776,4.82618,0.8948,5.57526,0.4955,3.19607,0.4531,1.9749,1.2261,40.1437,51.1,6.16943,5.6,6.835489999999999,7.15,7.01611,1.8123,12.7721,7.3624,18.6503,6.4562,113.18700000000001,26.6462,11.6907,13.0541,26.7395,4.3891,9.05406,1.7981,6.33282,1.2205,9.03613,4.7289,5.6175,2.0105,18.6242,6.2014,13.0461,14.4699,3.94045,,2.36022,1.4866,4.269880000000001,6.5695,2.98156,1.45,4.30772,5.09,4.88126,3.13,2.35079,0.28800000000000003,10.2921,2.77,4.4783,1.43,2.72601,0.377,4.46416,1.0534,4.145,1.4045,18.6963,5.7483,1.67482,0.4955,19.4417,16.6503,6.1971099999999995,5.2386
