date,hour,02GA003,02GA014,02GA015,02GA034,02GA048,02GB001,02GC002,02GC010,02GC018,02GC026,02GD001,02GD003,02GD016,02GE002,02GE003,02GE006,02GG003,02GG009,04197137,04183000,02GA010,02GA018,02GA038,02GA047,02GB007,02GC002,02GC010,02GC018,02GD004,02GE007,02GG002,02GG003,02GG006,02GG009,02GG013,04159492,04159900,04160600,04161820,04164000,04165500,04166100,04177000,04196800,04197100,04207200,04208504,04213000
2011-01-23,00:00:00,24.3370167,5.0629125,3.8883708,9.0137958,16.9086000,37.0762583,3.4182333,5.2236958,2.9158125,5.9626208,11.5655250,6.9157250,3.6832250,21.6278958,35.8155792,29.6274417,9.8615625,2.9450625,5.9139042,17.8171750,7.8246708,4.0753375,2.0999292,5.0016833,2.4550375,3.4182333,2.6194708,2.9939458,2.6768125,0.7198625,6.9009875,9.8615625,1.6017000,2.9260917,0.4321333,9.2636708,3.4456208,3.0636167,5.9226250,8.3853250,13.6904458,1.2398333,0.8935875,0.5635083,0.9576250,1.9962833,19.4518375,4.5282000
2011-01-24,00:00:00,22.8318042,4.7986875,3.7931667,8.5355750,15.6692458,35.2583792,3.2456792,4.9746542,2.7082000,5.5764250,10.9046417,6.5068958,3.4298042,20.4556625,34.3053125,28.1312750,9.1626708,2.4513542,6.3508625,18.4142125,7.5106667,3.9005167,1.9994417,4.8382708,2.3779208,3.2456792,2.4161583,2.7812708,2.5523042,0.6713292,6.4781125,9.1626708,1.3586792,2.4337083,0.3388500,8.8739125,3.2740625,2.9266417,5.7919500,8.0967250,13.1959167,1.2701333,0.8804500,0.7624875,0.9384083,1.9042500,18.5836917,4.2578625
2011-01-25,00:00:00,21.9272083,4.6037167,3.7997750,8.2182042,14.8311625,33.6001750,3.1005833,4.7587208,2.5506583,5.2647458,10.3096750,6.1920250,3.3232750,19.3936875,32.6364125,26.6995583,8.5805667,2.0515833,6.3932250,17.7972000,7.2226542,3.7464333,1.9171125,4.8771125,2.3321333,3.1005833,2.2716750,2.6200542,2.4438375,0.6542125,6.1333750,8.5805667,1.1738208,2.0372375,0.2550417,8.4351500,3.0883250,2.7856250,6.0921542,8.3010500,13.1773583,1.3071458,0.8528583,0.8512792,0.8708708,1.8578250,17.8921708,4.0978292
2011-01-26,00:00:00,21.0799542,4.5289125,3.6584917,7.9088792,14.2552542,32.4130167,2.9560167,4.5533083,2.4114792,5.0259583,9.8875292,5.9171458,3.1850625,18.5249458,31.0456208,25.4492250,8.1249000,1.7524500,6.1321542,16.6592500,6.9692375,3.6156125,1.8547125,4.6849458,2.2505208,2.9560167,2.1663167,2.4767208,2.3456583,0.5954500,5.8355250,8.1249000,1.0412208,1.7412667,0.1891042,8.0178833,2.9310292,2.6600375,6.0137458,8.1552417,12.8751583,1.2113000,0.7968042,0.7948375,0.7920750,1.7746667,17.1914167,3.8285250
2011-01-27,00:00:00,20.5496375,4.4658875,3.6072167,7.8455208,13.9552792,31.3282167,2.8386500,4.3762250,2.3068667,4.8277333,9.4793667,5.6996375,3.0888958,17.7885917,29.6540917,24.4134208,7.7276667,1.5359875,5.6929375,15.7871375,6.7490625,3.5079792,1.8071375,4.6191208,2.1893542,2.8386500,2.0813333,2.3688875,2.2652583,0.5518667,5.5753417,7.7276667,0.9428125,1.5273625,0.1429250,7.6475083,2.7867375,2.5481625,5.8219208,7.8371083,12.3867458,1.1821750,0.7631833,0.6934750,0.7204167,1.6865958,16.4373667,3.7490083
2011-01-28,00:00:00,20.2888458,4.3997333,3.5453333,7.7353708,13.8234958,30.7491250,2.7325750,4.2165083,2.2165333,4.6280625,9.1631000,5.5496625,3.0353292,17.2100542,28.5226958,23.5317417,7.3675708,1.3613750,5.2371625,14.7474958,6.5621958,3.4138542,1.7613833,4.5336833,2.1341125,2.7325750,1.9928917,2.2759167,2.1920958,0.5969667,5.3384375,7.3675708,0.8386958,1.3531750,0.1109792,7.3147958,2.6535500,2.4471958,6.0871458,7.9241667,12.2456375,1.2571958,0.7389833,0.5882833,0.6572708,1.6631958,15.8561000,3.7456917
2011-01-29,00:00:00,19.9339875,4.2514750,3.4565667,7.5236458,13.5748250,30.1766292,2.6359750,4.0695042,2.1370583,4.4480917,8.8827333,5.3931792,2.9326875,16.7149208,27.5610333,22.8153792,7.0341875,1.1882333,4.7967750,13.6189667,6.3857667,3.3178667,1.7108333,4.4388083,2.0894208,2.6359750,1.9061375,2.1939750,2.1212667,0.6376458,5.1175792,7.0341875,0.7312500,1.1801333,0.0860208,6.9955375,2.5346667,2.3479792,6.3002500,7.9441667,12.1946625,1.3726208,0.6856792,0.4959167,0.5961083,1.6187708,15.6717000,3.7039750
2011-01-30,00:00:00,19.4423250,4.0825583,3.3569375,7.2139708,13.1754292,29.5002167,2.5314958,3.9033042,2.0414042,4.2815833,8.6070292,5.1452583,2.8524292,16.1103542,26.7618958,22.1033208,6.7376458,1.0290583,4.3772792,12.6774375,6.2135458,3.2149125,1.6416667,4.3362500,2.0409875,2.5314958,1.8243000,2.0972167,2.0516292,0.5391292,4.8991875,6.7376458,0.6315583,1.0214917,0.0653667,6.6954208,2.4310792,2.2717958,6.7719875,8.7908250,12.8690292,1.0593042,0.6477917,0.4094333,0.5357917,1.5475083,14.9216708,3.1861667
2011-01-31,00:00:00,18.5591875,3.8852708,3.1612125,6.8171375,12.5301292,28.5229417,2.4324083,3.7489458,1.9522750,4.1100625,8.2421792,4.8003042,2.6499417,15.4035542,25.7093083,21.2257542,6.4159833,0.8798083,3.9796083,11.7923583,6.0206167,3.0925333,1.5573500,4.0753458,1.9727083,2.4324083,1.7358250,2.0056708,1.9822542,0.4537708,4.6751250,6.4159833,0.5282875,0.8717875,0.0486292,6.4031417,2.2926250,2.1511667,5.0480833,6.8491000,10.7283833,0.8822375,0.5989667,0.3275333,0.4787292,1.4610958,14.1983875,2.9878833
2011-02-01,00:00:00,17.5506958,3.7308833,3.0144667,6.4500417,11.7751750,27.2144833,2.3427667,3.6003792,1.8693042,3.9460417,7.8659458,4.4627458,2.4821583,14.5623875,24.7321750,20.2105083,6.1182417,0.7373833,3.5887083,10.9205250,5.8115875,2.9671417,1.4750542,3.8825750,1.9175917,2.3427667,1.6555583,1.9206750,1.9151625,0.4218125,4.4579875,6.1182417,0.4357208,0.7302083,0.0356958,6.1315875,2.1566917,2.0529000,4.3836667,6.0174375,9.6584833,0.7559000,0.6212667,0.2571042,0.4274375,1.4404333,14.1275667,3.2398667
2011-02-02,00:00:00,16.9112208,3.8811125,3.2393792,6.7495417,11.2057167,26.0107625,2.2939958,3.4939167,1.8324833,3.7960292,7.5545042,4.4846958,2.5227958,14.0858083,23.5840500,19.3722417,5.8302542,0.6165958,3.3778917,10.2979583,5.6097792,2.8417458,1.3867500,4.0423833,1.9145333,2.2939958,1.5946333,1.8798833,1.8702917,0.6252917,4.2764125,5.8302542,0.3506417,0.6100917,0.0261083,5.8842167,2.0482833,1.9654000,7.2625458,7.7430417,10.9644542,1.8209667,0.6612417,0.3431500,0.3848250,2.5357292,22.6264208,4.1144667
2011-02-03,00:00:00,17.8728167,4.4223333,3.1146625,7.4706542,12.3143083,25.8916917,2.1841750,3.3449333,1.7377833,3.6867917,7.5597125,4.3844042,2.4974708,13.9225458,22.8196125,18.9281208,5.6170250,0.5127000,3.2878750,10.2504333,5.4362875,2.7140625,1.2969042,4.1501167,1.8862917,2.1841750,1.5478167,1.7872833,1.8077042,0.5112333,4.0793792,5.6170250,0.2787375,0.5064458,0.0193125,5.6418625,2.0461042,1.9561125,7.0693917,9.3458875,13.4185458,0.7348542,0.5224875,0.3844958,0.3544375,1.9313208,20.2267875,4.0142167
2011-02-04,00:00:00,17.9425333,3.4331625,2.7063958,6.6941167,12.5878917,26.3761125,2.0941708,3.2030750,1.6544750,3.5460667,7.1333750,3.7972708,2.1437792,13.2156958,22.1626333,18.4602917,5.3252167,0.4231750,3.2323750,18.1654583,5.2084667,2.5721875,1.1750292,3.5142042,1.7692208,2.0941708,1.4687958,1.7006750,1.7381500,0.3931750,3.8468458,5.3252167,0.2122000,0.4172250,0.0144333,5.4084667,1.8847875,1.8175083,3.8991667,5.3804208,8.7076000,0.5897583,0.4667833,0.3441292,0.3307208,1.5446625,15.6738417,4.5256792
2011-02-05,00:00:00,15.8393250,3.2342250,2.6763625,5.5860083,10.3876833,25.1475167,2.0454083,3.0968833,1.6085792,3.4213708,6.7032792,3.5258750,1.9869750,12.0806583,21.5868708,17.2097708,5.0413792,0.3321167,3.0401875,13.1503542,4.9949375,2.4088833,1.0514833,3.4200042,1.7155000,2.0454083,1.4174250,1.6488667,1.6886917,0.4459333,3.6442042,5.0413792,0.1600833,0.3257625,0.0109375,5.2068625,1.7751583,1.7390292,3.2962167,4.5428083,7.6272333,0.5304833,0.4968458,0.2557875,0.3232917,1.6104958,16.2083167,5.8445292
2011-02-06,00:00:00,15.0311625,3.2447500,3.1926458,5.8677375,9.5353958,22.8434208,2.0003208,3.0401958,1.5934958,3.3256375,6.5116000,3.5555083,2.2530125,12.0702333,20.2521917,16.5443958,4.7977667,0.2583000,2.8465875,9.3131250,4.7994125,2.2584833,0.9431875,4.0464667,1.7363417,2.0003208,1.3955042,1.6397250,1.6747667,0.6243958,3.5009083,4.7977667,0.1197833,0.2531708,0.0084292,5.0255542,1.7002500,1.6792542,3.5916250,4.6126500,7.4371125,0.6616083,0.4925667,0.1752250,0.3451458,1.8617250,17.8144542,5.7335833
2011-02-07,00:00:00,14.9120000,3.2303375,2.8594917,5.6182417,9.4836458,22.6596000,1.9075542,2.9055208,1.5005375,3.2465208,6.6153292,3.4316208,1.9665125,11.8876875,19.7340583,16.2167500,4.6049708,0.2026042,2.8564500,7.1308458,4.5965250,2.1233208,0.8429125,3.6863333,1.6756292,1.9075542,1.3491125,1.5426125,1.6104667,0.4018458,3.2933708,4.6049708,0.0894875,0.1981208,0.0066125,4.8587833,1.6605208,1.6350708,4.0518375,5.1110708,7.8805208,0.6993667,0.4491458,0.1695708,0.3809125,1.7100292,18.0701583,5.8675333
2011-02-08,00:00:00,14.1452667,3.1002583,2.6675333,5.3174500,9.0512958,21.6858083,1.8393750,2.8076250,1.4491500,3.1417208,6.1374792,3.0071583,1.8878083,11.0191208,19.1113875,15.9293625,4.3559667,0.1598208,3.0549000,6.3110875,4.4068292,1.9909917,0.7442167,3.4717833,1.6343792,1.8393750,1.3151750,1.4899292,1.5680458,0.3552875,3.1330500,4.3559667,0.0654917,0.1562667,0.0052708,4.7129833,1.6212833,1.5948792,4.0650333,5.1338375,7.8298625,0.6337750,0.4125667,0.1511833,0.4066500,1.8418917,17.9891042,5.8576792
2011-02-09,00:00:00,13.1122833,2.8643583,2.4301167,4.8505042,8.3248625,20.6934083,1.7706167,2.6995917,1.3971750,3.0497375,5.9192000,2.6955833,1.7569708,10.4358042,18.5692208,14.8135792,4.1484333,0.1275000,3.1954500,7.4499208,4.2189708,1.8670542,0.6585625,3.1328792,1.5752167,1.7706167,1.2773125,1.4371625,1.5266333,0.3273917,2.9873542,4.1484333,0.0478125,0.1241875,0.0042917,4.5833750,1.5759708,1.5480000,3.4464875,4.5760917,7.2130542,0.4823542,0.3850458,0.1634417,0.4100292,1.5848333,16.8439333,5.4233542
2011-02-10,00:00:00,12.0188625,2.6853333,2.3668292,4.3983292,7.4792000,19.3199083,1.7063542,2.6113083,1.3479375,2.9427917,5.6513167,2.4354042,1.6559375,9.8271875,17.5085583,14.1273208,3.9623208,0.0995625,3.1421000,6.6237417,4.0408958,1.7581875,0.5833042,2.9779583,1.5328667,1.7063542,1.2195083,1.3867500,1.4883583,0.3130750,2.8494792,3.9623208,0.0355875,0.0966333,0.0035583,4.4499333,1.5025542,1.4916583,2.8227000,3.8320542,6.3129708,0.4236833,0.3647958,0.1857333,0.3957375,1.4814458,15.3737708,5.1731375
2011-02-11,00:00:00,11.2227583,2.5944958,2.3652083,4.1375167,6.8003125,18.1365458,1.6461792,2.5288042,1.3007750,2.8320958,5.4405542,2.2754125,1.6216792,9.3436375,16.7447250,13.4480917,3.7906208,0.0785167,3.0567542,5.6070833,3.8843667,1.6583125,0.5117625,2.9599667,1.5084500,1.6461792,1.1592500,1.3384708,1.4531458,0.3033125,2.7285667,3.7906208,0.0266792,0.0761625,0.0030333,4.3232208,1.4514125,1.4500750,2.6536125,3.5442000,5.8844458,0.4005500,0.3543208,0.1828167,0.3686458,1.4403292,14.5834750,4.8535125
2011-02-12,00:00:00,10.7981333,2.5300167,2.4519250,4.1389917,6.4027333,17.2979583,1.5978708,2.4569375,1.2690917,2.7254583,5.3070042,2.2956917,1.6656625,9.1271833,16.0260083,12.9465083,3.6407000,0.0628958,2.8730792,4.9376000,3.7442292,1.5619917,0.4443667,3.0583417,1.4952250,1.5978708,1.1086250,1.3052167,1.4272125,0.2959333,2.6224333,3.6407000,0.0200292,0.0609125,0.0026500,4.1928917,1.4138667,1.4130292,2.6790458,3.5035458,5.7548125,0.3855792,0.3520500,0.1721042,0.3358208,1.3774083,14.1973125,5.0855500
2011-02-13,00:00:00,10.6374167,2.6354250,2.3868250,4.1035708,6.2702958,16.8610250,1.5464875,2.4031833,1.2393167,2.6378042,5.2890750,2.3981542,1.7654958,9.1186875,15.5196292,12.7621292,3.4501875,0.0506375,2.6623042,4.4813833,3.6102500,1.4719250,0.3849292,3.0187667,1.4763917,1.5464875,1.0685000,1.2747958,1.3980750,0.3056292,2.5399583,3.4501875,0.0151500,0.0488958,0.0023500,4.0662083,1.3834000,1.3810708,2.9055375,3.6159750,5.8155208,0.4266792,0.3549958,0.1556250,0.3026375,1.4016833,13.7155417,4.2738417
2011-02-14,00:00:00,10.5806500,2.3381333,2.4170917,4.1582958,6.3044417,16.5081875,1.4745000,2.3292917,1.1924917,2.5576750,5.2573083,2.2831875,1.6888458,9.1324708,15.3372500,12.6822458,3.3605750,0.0408375,2.4547583,4.1913583,3.4775000,1.3908542,0.3351125,3.0440458,1.4808000,1.4745000,1.0272625,1.2277500,1.3614958,0.3074333,2.4561583,3.3605750,0.0115625,0.0393750,0.0020917,3.9490208,1.3534708,1.3576708,3.3373792,4.0834167,6.2217000,0.4594250,0.3644167,0.1351667,0.2714292,1.3341708,13.3156458,4.0150833
2011-02-15,00:00:00,10.3972083,2.1984083,2.2650083,3.7155958,5.9689167,16.4424792,1.4084750,2.2569625,1.1485625,2.4829542,5.0513458,2.0257167,1.5828833,8.7105000,15.1932833,12.4700792,3.1950583,0.0333167,2.2535167,4.0439042,3.3609625,1.3186958,0.2908708,2.8987208,1.4836917,1.4084750,0.9879417,1.1828417,1.3267958,0.2871292,2.3668375,3.1950583,0.0088958,0.0320792,0.0018708,3.8345292,1.3303375,1.3231833,3.2523000,4.0565208,6.2037292,0.4640750,0.3711125,0.1144500,0.2426958,1.3906833,13.2469333,3.5901208
2011-02-16,00:00:00,9.5924417,2.0533792,2.2590625,3.4641542,5.4311250,15.6202667,1.3501708,2.1952667,1.1122375,2.4046667,4.8555125,1.8639375,1.5192125,8.2321042,14.8258708,11.8999208,3.0563958,0.0271875,2.0658542,4.0091000,3.2367875,1.2527500,0.2533833,2.8039500,1.3986833,1.3501708,0.9483458,1.1453458,1.2968750,0.2740250,2.2909083,3.0563958,0.0069583,0.0260833,0.0016750,3.7258958,1.2827792,1.2781333,2.9772250,3.7011542,5.7670583,0.4627125,0.3518333,0.0949333,0.2165333,1.2404333,12.3104000,3.4887000
2011-02-17,00:00:00,9.9900542,2.0257167,2.6843167,3.5151708,5.6167667,15.1117667,1.4451042,2.1482417,1.0961000,2.3674167,4.9378583,1.8063375,1.5602875,8.8478583,14.1878625,11.3878417,2.9890583,0.0225708,2.5810375,10.3858000,3.1375250,1.2171208,0.2215833,3.3392333,1.5343625,1.4451042,0.9458042,1.1256917,1.2758833,0.2665042,2.2269042,2.9890583,0.0063458,0.0217125,0.0015750,3.7814917,1.2615458,1.2707417,8.2271583,9.0157417,10.4010125,4.7799667,1.6164917,0.0871917,0.2052750,2.9660125,26.4519000,3.6024750
2011-02-18,00:00:00,22.3423750,3.0053250,5.8858125,10.6813417,14.1662083,21.6079333,2.4923542,2.4603917,1.5344083,3.6610333,6.9272792,2.0576250,4.7507625,14.5806292,14.4106792,14.8888458,5.5747958,0.0247167,5.2714083,27.3956208,4.2705708,1.4100375,0.2163625,7.8189500,3.7482083,2.4923542,1.5789458,1.5603917,1.4583167,0.4648583,2.6732833,5.5747958,0.0520667,0.0264208,0.1891792,11.5364000,4.5176208,6.9438083,41.3208083,64.1628667,83.9621708,16.7770958,7.1848417,7.4140542,0.8946208,8.4412000,88.5015125,5.7730250
2011-02-19,00:00:00,41.1401625,9.3655542,6.7738417,13.3826958,28.5424667,49.8370250,1.9375333,3.0504583,2.6658083,6.3289917,11.4457625,7.5952375,5.2165458,17.4143958,22.6854000,20.4664375,8.1855542,0.2882042,59.0799250,68.2422667,7.0256958,1.4949208,0.8195083,8.9264500,2.5129542,1.9375333,3.2845250,2.6667750,2.2033375,0.8303250,3.7256292,8.1855542,0.3702500,0.3511333,0.2777708,18.0949583,10.8918917,8.3426500,39.4400042,56.3135167,79.7401042,5.8983042,5.4959250,23.0027875,9.1193917,7.8132042,76.9191000,11.2051375
2011-02-20,00:00:00,40.9758833,15.5348208,5.2669167,22.5274375,34.7130833,51.3345458,3.0255917,4.5444458,3.9229000,8.4993542,12.2717250,9.4264458,4.2616125,25.3920792,25.8820000,28.2403458,11.1472417,2.2396125,90.9825958,136.8874583,6.7536667,3.4781958,3.6931000,6.9632667,2.5071917,3.0255917,4.7063417,3.9490625,3.2196958,0.9133083,7.2579958,11.1472417,3.2046250,2.4349333,0.1190458,15.7878750,11.2901875,7.7514875,15.5393333,23.6193167,36.0801000,5.1690333,4.1670917,29.8423542,15.2929167,6.8215250,72.5563833,12.7644875
2011-02-21,00:00:00,56.4625250,15.0783167,5.8471750,25.7469333,46.5502417,70.4999292,3.7132958,5.3652083,4.3090375,9.3349583,15.4170417,13.5902000,6.4470125,30.8966833,39.2450500,34.0047375,14.3870208,7.9400917,108.7361250,194.6346500,9.7991167,6.0391500,4.2759000,7.5535500,3.3324917,3.7132958,5.0675958,4.3816167,3.8961333,1.9771792,8.3585417,14.3870208,3.9948208,7.9222625,1.3359833,18.0918500,9.8185458,8.2663500,19.3040458,24.7539375,36.7966042,6.4752708,7.3853500,32.6178792,18.0540708,7.0388667,89.0522333,13.8539417
2011-02-22,00:00:00,53.0905000,12.3519375,5.1628125,21.8618458,41.8288333,75.3030083,3.7287000,5.4183333,3.9922333,8.8603917,17.0550250,16.7786875,6.1540250,37.9367667,45.3244458,43.5703125,13.6107250,6.6413708,119.7085875,201.5173833,11.8905083,5.9817958,3.8821917,6.8961417,3.5779417,3.7287000,4.5288042,4.0773542,3.9450708,1.5522750,8.0382167,13.6107250,3.2400542,6.5964750,1.8708500,17.8120417,9.2495958,8.0414250,20.6105417,26.6612333,38.3764250,3.5120042,5.2816167,40.5021875,18.4174208,6.8296292,77.0335625,10.3903167
2011-02-23,00:00:00,44.4902625,10.4415458,4.7711375,18.3118792,34.0613458,65.7223583,3.5901958,5.2439167,3.5839333,7.8765708,15.8926333,14.8706292,5.7317250,35.4289500,52.4663625,44.8345958,12.0355833,5.2516500,126.2923375,188.7095542,11.3587833,5.5512458,3.3691250,6.3852750,3.6414667,3.5901958,3.8394500,3.6699500,3.7537667,1.4082583,7.4500708,12.0355833,2.5890292,5.2133042,1.3831417,16.5644958,8.0047708,7.0860917,13.3120958,18.4594875,29.4696000,3.0447958,4.9503250,35.8389958,16.4649458,5.8096625,68.5319875,8.7336333
2011-02-24,00:00:00,38.6007250,8.9513958,4.5173583,15.8107250,28.9392333,57.3514667,3.3938958,4.9795625,3.1957417,6.9694500,14.7266875,12.9432417,5.2383833,32.0703792,49.3113417,41.2288583,10.7670125,4.2214625,99.2385292,156.8567958,10.5004417,5.0653958,2.9187542,6.0233417,3.5728292,3.3938958,3.2717417,3.2777000,3.4665875,1.2719375,6.8573917,10.7670125,2.1340417,4.1926667,0.9797417,14.9854500,6.9632083,6.1698167,13.5556833,17.6010083,27.3016958,2.8813792,4.3726375,22.8144833,12.8237292,4.8677667,56.7837792,7.6880792
2011-02-25,00:00:00,34.4080458,7.8767708,4.3097333,13.8661667,25.2722917,51.2977458,3.1706917,4.6831458,2.8478250,6.2336917,13.4372125,11.2562292,4.6748583,28.7520667,45.4278542,37.5705375,9.7458625,3.5187542,75.2802292,120.3690458,9.6327292,4.6424000,2.5732125,5.7427000,3.4359667,3.1706917,2.8328458,2.9249708,3.1633292,1.2480125,6.3243250,9.7458625,1.8341750,3.4976583,0.7046625,13.4822083,6.1172667,5.4193917,13.5946875,17.2993958,26.3247083,2.5499375,3.6933958,16.2604333,10.3591042,4.2097458,48.6718000,7.6185667
2011-02-26,00:00:00,30.7698458,7.0476292,4.0049083,12.3093542,22.2891792,46.2111792,2.9662750,4.4012750,2.5633667,5.6424708,12.0948542,9.8113708,4.1455167,25.5402958,41.3997333,33.9031458,8.8905333,3.0275708,61.4979250,102.9689375,8.8498625,4.2899792,2.3103125,5.3485833,3.2443708,2.9662750,2.4966958,2.6344625,2.8858458,1.0405958,5.8580833,8.8905333,1.6228167,3.0110417,0.5031083,12.1352500,5.3975167,4.7929333,12.2435042,15.6142208,23.8092542,2.0197167,3.0433375,12.6156000,8.6412708,3.6979542,42.2620667,6.1366708
2011-02-27,00:00:00,28.6779500,6.6673375,4.1652458,11.7434708,20.6342042,42.1887625,2.7863833,4.1756625,2.3394375,5.1626833,11.0522458,8.9493250,3.9766583,23.2494958,37.5537000,30.8701167,8.2058250,2.6158125,49.5503625,88.9234083,8.2089750,3.9980500,2.1052417,5.4789667,3.1011125,2.7863833,2.2410667,2.4065917,2.6585792,0.9460208,5.4913958,8.2058250,1.4270208,2.6001250,0.3563875,10.9685458,4.8154958,4.2977542,11.4611458,14.3332833,21.6469833,1.8727917,2.6027750,10.1092458,7.0253417,3.1279375,36.0143625,5.6214750
2011-02-28,00:00:00,37.1292583,5.9438250,5.1117375,11.6278750,23.8280958,52.8011292,5.8059500,5.1509625,7.5121917,11.0753417,19.3402500,15.4877500,15.9120708,33.3124958,34.7599500,32.9561333,8.4330292,2.4393583,141.1015000,245.4666792,11.1582417,5.0604042,2.3848833,8.4869875,7.2103083,5.8059500,6.6271208,7.4043000,6.2882083,2.1496500,6.9780458,8.4330292,1.9980333,2.4316583,0.2740250,10.1040500,4.3711833,4.0472542,22.2583292,38.5726833,52.7219333,13.2877917,16.0475125,46.4795417,40.4716833,28.8450875,206.8645958,22.9665042
2011-03-01,00:00:00,35.6334000,5.4610958,3.8436375,10.6664625,23.7860958,71.2015208,6.1303917,5.0468458,6.1817250,17.9022333,39.7305542,39.4089125,17.4527292,82.3504708,54.7451792,75.4742708,13.3435708,4.1007625,263.5359750,354.8956542,15.5401583,5.4022917,3.0646125,5.9416708,3.8751375,6.1303917,10.7403083,6.4366750,7.4474750,1.2083750,7.5181917,13.3435708,2.8437542,4.1651042,0.3243625,9.3441292,4.1739708,3.9622375,19.2273625,32.1033292,46.9409500,3.4121625,13.7860375,83.6548375,53.1935625,29.9294292,184.1581667,67.2122083
2011-03-02,00:00:00,30.1194375,4.9002875,3.7486000,9.7560875,20.8637125,54.8520000,4.2584750,5.5274083,4.7188042,14.1415458,27.3938583,29.1870583,9.1508625,67.1715833,98.5641042,87.9941333,12.9093375,5.8501875,247.4862292,385.9427750,12.7471583,5.4261667,3.5106292,5.7773417,4.1238167,4.2584750,7.7528667,4.7849375,4.8617917,1.1696958,8.1667583,12.9093375,3.4159167,5.8812458,1.0252542,8.7639917,3.9748500,3.8583208,11.2975125,17.1010708,26.5427125,2.8443458,6.2133458,65.4885875,29.3498625,12.3069750,145.2673625,50.0302250
2011-03-03,00:00:00,28.6148292,4.5401167,3.5960708,8.8842167,19.2727708,53.4585500,4.5386042,6.0210250,4.7456208,12.4139958,23.1677792,21.5735333,8.3647542,50.0199292,75.6163083,60.1807542,13.2537667,6.0440250,186.5799042,286.2541000,13.3267167,6.1475292,3.6643667,5.6006458,4.6554042,4.5386042,6.5066750,4.8415750,5.2075375,1.2491792,8.6622667,13.2537667,3.1951792,6.0200958,1.3593250,8.2098083,3.7954250,3.7691667,10.3386750,15.2998333,24.2957333,2.5838542,5.4002958,34.8896375,17.5399250,8.4864542,132.4992750,23.3078125
2011-03-04,00:00:00,27.1707542,4.2347458,3.6973417,8.3099958,17.9391042,51.2927417,4.4570208,6.0135125,4.3452792,10.8686375,21.9293917,19.0156333,7.6425708,46.8437500,64.9124083,57.6275750,12.4555750,5.1424208,127.6885333,209.2265625,13.4367792,6.0920708,3.3859208,5.5924292,4.9008417,4.4570208,5.3872042,4.4461708,4.9838708,1.1973583,8.3666750,12.4555750,2.6912333,5.1123708,1.0563083,7.6575125,3.5487667,3.5717458,10.5884792,15.5061375,24.1753583,3.8464375,6.0200292,25.4045250,17.8337125,7.9531875,95.4305750,17.6178125
2011-03-05,00:00:00,80.4485125,7.5512958,17.2867042,42.5166250,59.1717792,97.6257125,34.4944375,21.7488250,31.8747417,34.7045292,35.7493417,41.0591458,21.4514125,91.6191500,122.5905917,146.5630792,42.0820125,19.9438042,175.2402958,286.0683750,24.0006417,14.3992208,8.9010667,21.2342833,15.8424500,34.4944375,17.3011125,30.4226375,9.4249500,17.1324250,28.7141792,42.0820125,10.5999292,20.6572000,9.8635833,20.2431875,6.5243000,7.2526333,59.6262750,96.1519625,116.3706292,49.0708375,34.3377375,46.8463375,40.4870875,37.6778958,212.8143417,25.2302208
2011-03-06,00:00:00,221.4797333,27.1061958,45.1411750,75.7222458,164.8646417,309.7959125,44.8055958,43.6741417,51.7171708,88.9287167,92.4479958,107.9123042,52.2368958,188.6648958,283.8674958,223.0863083,104.1576667,38.3192333,301.2868875,408.1783292,69.4699125,32.0687583,29.4798333,55.5290083,32.4326042,44.8055958,46.8617708,53.3053875,23.4944750,21.6637083,63.2452833,104.1576667,23.2729875,38.8999500,17.9434708,29.4094667,14.0779292,14.5579667,79.3450917,140.2842917,222.0805167,19.9234792,45.8334208,99.8463333,57.7952625,65.8471750,317.1269542,82.4472042
2011-03-07,00:00:00,246.8246583,35.7241958,29.7002167,69.7015917,173.1276333,388.7244250,25.6986417,27.1743375,29.3915792,79.5898667,133.9992167,146.8330667,45.3117167,296.1030875,279.3224833,292.2545458,91.4091458,37.2528667,330.8010250,520.9842667,72.6809000,41.7826625,27.1747833,48.1544917,20.6463167,25.6986417,41.1275750,30.5729125,23.9564917,9.3055583,43.7586917,91.4091458,16.1976875,36.4649833,11.1218375,24.2381542,15.7686375,12.5514375,43.4922125,71.2564000,112.1331583,11.4594333,22.7242625,88.4137750,43.1390958,37.3154333,271.2444958,128.1067833
2011-03-08,00:00:00,212.5249917,31.6588292,22.0299167,64.2576625,153.7495667,340.0404417,19.8319792,24.3108583,19.3063833,55.7579083,110.2869083,105.2170000,33.1748708,261.0093000,358.6521250,341.6517167,59.8434292,24.5417042,253.8346167,502.0172542,71.2265333,34.9180458,18.5303750,33.3908792,20.4791792,19.8319792,25.7919917,20.1254750,19.6511500,8.4878250,33.9932833,59.8434292,10.9192042,24.0367833,6.5999208,25.0990042,12.4937167,11.5097167,29.2626792,45.5606292,73.6092292,8.2543042,13.3262750,50.8095333,27.6536083,20.8187625,286.3464792,66.4354542
