time,date,hour,precip [mm/day],sub676 [m3/s],sub684 [m3/s],sub685 [m3/s],sub685 (observed) [m3/s]
1674,2014-08-02,00:00:00.00,0.181248,5.42921,9.44535,17.5642,9.4
1675,2014-08-03,00:00:00.00,0.26715,4.69133,8.11369,15.5193,10.3
1676,2014-08-04,00:00:00.00,0.109435,4.26399,7.28154,13.5942,10.8
1677,2014-08-05,00:00:00.00,0.122868,4.08044,6.91083,12.6623,18.9
1678,2014-08-06,00:00:00.00,2.55455,3.96593,6.71285,12.2491,14.4
1679,2014-08-07,00:00:00.00,0.0608654,3.86297,6.53802,11.9163,8.65
1680,2014-08-08,00:00:00.00,0,3.76103,6.36559,11.6156,6.75
1681,2014-08-09,00:00:00.00,0.00591673,3.66706,6.20501,11.3097,5.88
1682,2014-08-10,00:00:00.00,0.0373933,3.57499,6.04953,11.0303,5.14
1683,2014-08-11,00:00:00.00,0.033384,3.4877,5.90113,10.7559,4.69
1684,2014-08-12,00:00:00.00,17.8596,3.43332,5.7981,10.5408,4.52
1685,2014-08-13,00:00:00.00,8.05901,3.52534,5.90052,10.594,4.98
1686,2014-08-14,00:00:00.00,0.0222215,3.8833,6.4174,11.2675,4.99
1687,2014-08-15,00:00:00.00,0.0332412,4.22509,7.02792,12.3302,5.68
1688,2014-08-16,00:00:00.00,0.0269468,4.15268,7.05752,12.7859,5.41
1689,2014-08-17,00:00:00.00,2.57071,3.83101,6.56019,12.2096,4.79
1690,2014-08-18,00:00:00.00,0.0851818,3.56659,6.07367,11.2681,4.55
1691,2014-08-19,00:00:00.00,0.0731558,3.41807,5.79728,10.6175,4.3
1692,2014-08-20,00:00:00.00,0.506842,3.33012,5.64212,10.2749,4.16
1693,2014-08-21,00:00:00.00,10.138,3.26683,5.53133,10.0568,4.07
1694,2014-08-22,00:00:00.00,0.633993,3.26721,5.50038,9.96075,4.18
1695,2014-08-23,00:00:00.00,0.0115069,3.36701,5.62298,10.0913,4.11
1696,2014-08-24,00:00:00.00,0.0113328,3.42746,5.75079,10.3228,4.2
1697,2014-08-25,00:00:00.00,0.0296186,3.31717,5.64991,10.2824,3.98
1698,2014-08-26,00:00:00.00,0.0353873,3.1526,5.38901,9.90647,3.73
1699,2014-08-27,00:00:00.00,0.00781044,3.03361,5.17625,9.4886,3.57
1700,2014-08-28,00:00:00.00,0.000977197,2.95456,5.03328,9.18793,3.48
1701,2014-08-29,00:00:00.00,0,2.89158,4.91344,8.95937,3.34
1702,2014-08-30,00:00:00.00,0.0276097,2.82991,4.81002,8.76071,3.22
1703,2014-08-31,00:00:00.00,0.0125138,2.77113,4.70899,8.57648,3.14
1704,2014-09-01,00:00:00.00,0.123477,2.71402,4.61156,8.39862,3.06
1705,2014-09-02,00:00:00.00,2.30616,2.6591,4.5176,8.22662,3.05
1706,2014-09-03,00:00:00.00,13.2306,2.62358,4.44481,8.09155,3.31
1707,2014-09-04,00:00:00.00,0.286171,2.6662,4.4633,8.07134,3.52
1708,2014-09-05,00:00:00.00,0,2.83212,4.6569,8.30163,3.88
1709,2014-09-06,00:00:00.00,36.5347,3.00815,4.94405,8.75566,3.87
1710,2014-09-07,00:00:00.00,12.6449,3.25335,5.3371,9.39037,6.59
1711,2014-09-08,00:00:00.00,0.0636959,3.96676,6.39957,10.8659,31
1712,2014-09-09,00:00:00.00,0.18457,4.72489,7.73519,13.1358,31.6
1713,2014-09-10,00:00:00.00,0.361357,4.61906,7.90811,14.2813,13.3
1714,2014-09-11,00:00:00.00,46.3682,4.13446,7.12415,13.4593,8.79
1715,2014-09-12,00:00:00.00,4.94917,4.2241,7.02316,12.7089,35.9
1716,2014-09-13,00:00:00.00,0.026872,5.3974,8.62261,14.4825,90.8
1717,2014-09-14,00:00:00.00,3.07,6.34011,10.4352,17.8152,49.2
1718,2014-09-15,00:00:00.00,0.0132062,5.93666,10.2796,18.8584,19.4
1719,2014-09-16,00:00:00.00,2.26196,5.17862,8.95385,17.0404,13.7
1720,2014-09-17,00:00:00.00,0.222863,4.6837,8.01697,14.9744,11
1721,2014-09-18,00:00:00.00,0.0119049,4.45391,7.55208,13.8703,9.23
1722,2014-09-19,00:00:00.00,0.0123368,4.30836,7.29503,13.3303,7.9
1723,2014-09-20,00:00:00.00,0.0117965,4.18056,7.07944,12.9128,6.86
1724,2014-09-21,00:00:00.00,1.67377,4.06354,6.87656,12.5522,6.23
1725,2014-09-22,00:00:00.00,7.37921,3.96828,6.71115,12.2229,6.06
1726,2014-09-23,00:00:00.00,0.0740043,3.93161,6.62779,12.0232,10.6
1727,2014-09-24,00:00:00.00,0.0100814,3.98789,6.69447,12.0493,17.5
1728,2014-09-25,00:00:00.00,0.0241502,4.01031,6.75373,12.1683,11.7
1729,2014-09-26,00:00:00.00,0.0230468,3.88455,6.59372,12.03,8.67
1730,2014-09-27,00:00:00.00,0.0406796,3.71466,6.30628,11.5829,7.21
1731,2014-09-28,00:00:00.00,0,3.58524,6.07193,11.1074,6.28
1732,2014-09-29,00:00:00.00,0,3.49021,5.90488,10.7638,5.73
1733,2014-09-30,00:00:00.00,0.043318,3.41046,5.77031,10.5046,5.27
1734,2014-10-01,00:00:00.00,12.9923,3.3565,5.67489,10.305,5.5
1735,2014-10-02,00:00:00.00,0.016333,3.40813,5.7124,10.2976,5.89
1736,2014-10-03,00:00:00.00,0.0461561,3.62852,6.02795,10.6945,5.81
1737,2014-10-04,00:00:00.00,15.0696,3.80913,6.37377,11.3051,6.11
1738,2014-10-05,00:00:00.00,7.32119,3.83651,6.46942,11.6588,8
1739,2014-10-06,00:00:00.00,0.317192,4.03769,6.72246,12.0006,21.1
1740,2014-10-07,00:00:00.00,9.36142,4.34201,7.22061,12.7248,26.3
1741,2014-10-08,00:00:00.00,0.888734,4.38495,7.40284,13.2896,18.5
1742,2014-10-09,00:00:00.00,0.0160809,4.29877,7.2704,13.2564,21.7
1743,2014-10-10,00:00:00.00,0.0114911,4.19339,7.09145,12.9212,19.9
1744,2014-10-11,00:00:00.00,0.0040724,3.98009,6.77707,12.4366,12.7
1745,2014-10-12,00:00:00.00,0.00892086,3.76108,6.39463,11.7943,9.74
1746,2014-10-13,00:00:00.00,0.0252639,3.61283,6.12092,11.2122,8.2
1747,2014-10-14,00:00:00.00,0.844371,3.51514,5.9462,10.8377,7.26
1748,2014-10-15,00:00:00.00,8.65192,3.45408,5.83245,10.6043,6.97
1749,2014-10-16,00:00:00.00,7.72899,3.47472,5.84019,10.5406,7
1750,2014-10-17,00:00:00.00,3.95574,3.67288,6.11427,10.868,11.2
1751,2014-10-18,00:00:00.00,3.64255,3.95531,6.57662,11.5925,19.3
1752,2014-10-19,00:00:00.00,2.61209,4.07368,6.84473,12.2213,17.9
1753,2014-10-20,00:00:00.00,0.0874154,3.99186,6.76142,12.2989,14.3
1754,2014-10-21,00:00:00.00,3.29778,3.84678,6.52102,11.9387,13.1
1755,2014-10-22,00:00:00.00,6.99019,3.7272,6.3082,11.5179,11.1
1756,2014-10-23,00:00:00.00,0.0052617,3.71269,6.24741,11.3116,10.5
1757,2014-10-24,00:00:00.00,0.000384997,3.8135,6.38442,11.4371,11.3
1758,2014-10-25,00:00:00.00,0.00154089,3.84325,6.47301,11.6412,10.5
1759,2014-10-26,00:00:00.00,0.00207034,3.6976,6.2842,11.4888,9.15
1760,2014-10-27,00:00:00.00,0.00436304,3.51728,5.97375,10.991,8.09
1761,2014-10-28,00:00:00.00,0.492915,3.39439,5.75106,10.5083,7.37
1762,2014-10-29,00:00:00.00,4.20697,3.32136,5.62195,10.2154,6.93
1763,2014-10-30,00:00:00.00,0.314042,3.2916,5.5538,10.0677,6.66
1764,2014-10-31,00:00:00.00,0.162799,3.30779,5.56046,10.039,6.36
1765,2014-11-01,00:00:00.00,5.80958,3.31891,5.58449,10.0727,6.3
1766,2014-11-02,00:00:00.00,0.996832,3.30149,5.57021,10.073,6.45
1767,2014-11-03,00:00:00.00,0.0150369,3.33767,5.60165,10.1037,6.54
1768,2014-11-04,00:00:00.00,3.22055e-308,3.36208,5.65062,10.1791,6.58
1769,2014-11-05,00:00:00.00,5.98634,3.28019,5.56819,10.1108,6.78
1770,2014-11-06,00:00:00.00,0.256519,3.20948,5.43514,9.90486,6.87
1771,2014-11-07,00:00:00.00,3.25007,3.25765,5.4559,9.84083,7.06
1772,2014-11-08,00:00:00.00,1.2451,3.32766,5.57152,9.98431,7.2
1773,2014-11-09,00:00:00.00,5.13843,3.31868,5.59906,10.0991,7.55
1774,2014-11-10,00:00:00.00,0.536351,3.28562,5.54878,10.0611,7.74
1775,2014-11-11,00:00:00.00,0.195084,3.27839,5.52099,9.98773,7.82
1776,2014-11-12,00:00:00.00,0.432019,3.25487,5.49185,9.93512,7.91
1777,2014-11-13,00:00:00.00,0.420128,3.16229,5.36984,9.78024,7.77
1778,2014-11-14,00:00:00.00,3.38112,3.05191,5.2047,9.50909,7.29
1779,2014-11-15,00:00:00.00,5.31124,2.97561,5.06403,9.23559,6.81
1780,2014-11-16,00:00:00.00,1.72112,2.92642,4.9599,9.02661,6.4
1781,2014-11-17,00:00:00.00,2.78536,2.89021,4.89082,8.87844,6.1
1782,2014-11-18,00:00:00.00,10.9148,2.85059,4.82671,8.75634,5.92
1783,2014-11-19,00:00:00.00,3.19559,2.80664,4.75609,8.63424,5.56
1784,2014-11-20,00:00:00.00,10.9333,2.76271,4.68209,8.50365,5.61
1785,2014-11-21,00:00:00.00,7.31106,2.72251,4.61173,8.37453,6.95
1786,2014-11-22,00:00:00.00,1.98662,2.68483,4.54654,8.25352,6.31
1787,2014-11-23,00:00:00.00,3.65998,2.65085,4.4869,8.14453,5.64
1788,2014-11-24,00:00:00.00,1.72349,2.62858,4.44144,8.06183,6.24
1789,2014-11-25,00:00:00.00,29.0355,2.81071,4.61162,8.24051,49
1790,2014-11-26,00:00:00.00,0.117375,3.81979,5.91604,9.84629,130
1791,2014-11-27,00:00:00.00,0.250431,6.49256,9.86063,15.2504,182
1792,2014-11-28,00:00:00.00,3.31993,8.35595,13.6424,22.5417,44.2
1793,2014-11-29,00:00:00.00,0.774715,7.52442,13.2149,24.5462,25.8
1794,2014-11-30,00:00:00.00,0.14362,6.09871,10.6929,20.8549,19.2
1795,2014-12-01,00:00:00.00,0.0461061,5.27375,9.0754,17.1416,15.7
1796,2014-12-02,00:00:00.00,0.0703941,4.9806,8.44021,15.4961,14.2
1797,2014-12-03,00:00:00.00,0.734249,4.85363,8.20413,14.9335,13.2
1798,2014-12-04,00:00:00.00,1.26119,4.72956,8.00731,14.5662,11.6
1799,2014-12-05,00:00:00.00,0.118561,4.6165,7.8048,14.2276,10.4
1800,2014-12-06,00:00:00.00,0.00172463,4.50832,7.62604,13.8772,9.48
1801,2014-12-07,00:00:00.00,0.00342082,4.41082,7.45227,13.5625,8.59
1802,2014-12-08,00:00:00.00,0.00705618,4.31231,7.29051,13.2627,7.58
1803,2014-12-09,00:00:00.00,0.00356306,4.22094,7.13209,12.9742,6.63
1804,2014-12-10,00:00:00.00,0.0720801,4.13261,6.98405,12.7018,6.15
1805,2014-12-11,00:00:00.00,0.119294,4.0496,6.84205,12.4411,5.93
1806,2014-12-12,00:00:00.00,0.823363,3.9698,6.70723,12.1941,5.33
1807,2014-12-13,00:00:00.00,0.0812283,3.89415,6.57856,11.9581,5.02
1808,2014-12-14,00:00:00.00,0.168679,3.82163,6.45566,11.7327,5.88
1809,2014-12-15,00:00:00.00,0.289833,3.75256,6.33841,11.5181,6.76
1810,2014-12-16,00:00:00.00,0.191636,3.69906,6.24273,11.3312,6.49
1811,2014-12-17,00:00:00.00,6.19295,3.71936,6.25065,11.2793,6.6
1812,2014-12-18,00:00:00.00,1.94639,3.90293,6.50564,11.5823,7.35
1813,2014-12-19,00:00:00.00,0.145344,4.17075,6.9415,12.2634,11.5
1814,2014-12-20,00:00:00.00,0.00179747,4.24703,7.14958,12.8044,16.8
1815,2014-12-21,00:00:00.00,0.00703618,4.07241,6.92671,12.6815,11.9
1816,2014-12-22,00:00:00.00,0.0118962,3.85352,6.54919,12.0691,8.72
1817,2014-12-23,00:00:00.00,6.31e-308,3.71044,6.28115,11.4907,8.08
1818,2014-12-24,00:00:00.00,0.306729,3.62823,6.12907,11.1484,7.55
1819,2014-12-25,00:00:00.00,19.9507,3.61933,6.09111,11.017,7.83
1820,2014-12-26,00:00:00.00,0.688995,3.84315,6.38687,11.339,18.1
1821,2014-12-27,00:00:00.00,0.00901941,4.48126,7.317,12.611,69.3
1822,2014-12-28,00:00:00.00,1.91189,4.96284,8.23557,14.3142,36.1
1823,2014-12-29,00:00:00.00,0.83685,4.76614,8.1601,14.8722,21.3
1824,2014-12-30,00:00:00.00,0.0596581,4.4094,7.52654,14.0385,16.7
1825,2014-12-31,00:00:00.00,0.47325,4.1848,7.09316,13.0394,13.9
