time,date,hour,precip [mm/day],sub676 [m3/s],sub684 [m3/s],sub685 [m3/s],sub685 (observed) [m3/s]
676,2011-11-08,00:00:00.00,0.0732598,2.07048,3.51156,6.41952,4.8
677,2011-11-09,00:00:00.00,0.425864,2.02871,3.43558,6.27429,4.61
678,2011-11-10,00:00:00.00,5.37789,2.15624,3.55543,6.33344,4.65
679,2011-11-11,00:00:00.00,0.982639,2.6403,4.17835,7.04695,4.79
680,2011-11-12,00:00:00.00,0.968086,2.84343,4.70677,8.08035,4.61
681,2011-11-13,00:00:00.00,0.000176428,2.53732,4.47099,8.22047,4.49
682,2011-11-14,00:00:00.00,0.338028,2.33574,4.01586,7.61072,4.38
683,2011-11-15,00:00:00.00,11.4096,2.69788,4.31629,7.61584,4.91
684,2011-11-16,00:00:00.00,0.0666007,4.10407,6.13962,9.83611,5.47
685,2011-11-17,00:00:00.00,0.0113369,4.61907,7.63259,12.8539,6.05
686,2011-11-18,00:00:00.00,0.486571,3.57795,6.67454,12.6676,6
687,2011-11-19,00:00:00.00,0.0358808,2.98713,5.2201,10.3348,5.51
688,2011-11-20,00:00:00.00,0.0977677,2.72121,4.68418,8.84571,5.15
689,2011-11-21,00:00:00.00,0.444692,2.49331,4.32004,8.0123,4.92
690,2011-11-22,00:00:00.00,0.000555533,2.36059,4.02377,7.48945,4.65
691,2011-11-23,00:00:00.00,8.32656,2.34276,3.94918,7.21565,4.47
692,2011-11-24,00:00:00.00,8.39018,2.82575,4.47943,7.71081,6.29
693,2011-11-25,00:00:00.00,0.0064426,4.01542,6.12135,9.93608,7.65
694,2011-11-26,00:00:00.00,0.000671549,5.22529,8.40202,13.8439,7.08
695,2011-11-27,00:00:00.00,0.196518,4.94863,8.57975,15.6504,6.68
696,2011-11-28,00:00:00.00,18.3492,4.85873,8.09952,14.9135,7.03
697,2011-11-29,00:00:00.00,3.84578,7.94684,12.3607,19.9324,10.2
698,2011-11-30,00:00:00.00,49.2407,14.4564,22.7758,36.8097,26.2
699,2011-12-01,00:00:00.00,3.66265,26.2344,41.6458,68.2712,89.2
700,2011-12-02,00:00:00.00,0.000995501,23.4353,41.7546,78.4908,136
701,2011-12-03,00:00:00.00,1.26581,9.25836,18.7155,43.7171,66.4
702,2011-12-04,00:00:00.00,0.560125,5.65097,8.92017,16.7512,27
703,2011-12-05,00:00:00.00,18.8481,6.20386,10.5229,17.6479,19.9
704,2011-12-06,00:00:00.00,12.9215,12.0026,18.2303,29.6035,30.2
705,2011-12-07,00:00:00.00,3.23879,15.5966,26.0791,44.4817,86.2
706,2011-12-08,00:00:00.00,0.0894993,11.025,20.2483,40.4841,64.7
707,2011-12-09,00:00:00.00,0.395058,6.6944,11.7979,24.102,34.7
708,2011-12-10,00:00:00.00,3.26195,5.00044,8.73389,16.3384,21.7
709,2011-12-11,00:00:00.00,0.0907553,4.2815,7.33949,13.9031,16.8
710,2011-12-12,00:00:00.00,0.000869242,3.79721,6.64666,12.1669,14.1
711,2011-12-13,00:00:00.00,0,3.54393,6.06576,11.2755,11.9
712,2011-12-14,00:00:00.00,2.827e-308,3.32846,5.71017,10.5664,10.7
713,2011-12-15,00:00:00.00,12.1712,4.45297,6.88477,11.7916,10
714,2011-12-16,00:00:00.00,13.7672,10.2771,15.3878,23.3249,13.4
715,2011-12-17,00:00:00.00,1.51182,14.7301,24.3018,40.8951,58.9
716,2011-12-18,00:00:00.00,0.40191,11.1991,20.3544,39.8703,57.6
717,2011-12-19,00:00:00.00,1.8613,6.76898,12.101,24.8546,25.5
718,2011-12-20,00:00:00.00,0.110227,5.15718,8.84365,16.6836,17.8
719,2011-12-21,00:00:00.00,0.077936,4.40602,7.63639,14.1973,15
720,2011-12-22,00:00:00.00,6.87557,4.3248,7.24405,13.2343,14.4
721,2011-12-23,00:00:00.00,0.749306,5.45609,8.79843,15.0104,14.4
722,2011-12-24,00:00:00.00,0.549342,6.58166,10.8705,18.6851,17.6
723,2011-12-25,00:00:00.00,0.0284885,5.93476,10.3024,19.2023,17.9
724,2011-12-26,00:00:00.00,0.47884,4.72837,8.21852,15.8638,15
725,2011-12-27,00:00:00.00,0.237146,4.14113,7.11879,13.1354,12.6
726,2011-12-28,00:00:00.00,8.62276,4.1162,6.93215,12.5548,11.5
727,2011-12-29,00:00:00.00,0.700981,4.79281,7.76374,13.6076,10.9
728,2011-12-30,00:00:00.00,4.62166,4.92602,8.31166,14.7605,9.63
729,2011-12-31,00:00:00.00,8.13861,4.59773,7.86252,14.5297,9.33
730,2012-01-01,00:00:00.00,3.00597,6.74934,10.5999,17.5782,12.5
731,2012-01-02,00:00:00.00,10.433,12.1362,18.9668,30.4479,20.7
732,2012-01-03,00:00:00.00,4.35076,14.3084,24.102,42.3715,45.4
733,2012-01-04,00:00:00.00,0.894951,10.3349,18.7882,36.9951,60
734,2012-01-05,00:00:00.00,0.0700884,6.54263,11.5967,23.5383,24.7
735,2012-01-06,00:00:00.00,0.00808417,5.17507,8.85392,16.587,18.3
736,2012-01-07,00:00:00.00,0.000977412,4.49551,7.75804,14.3917,15.9
737,2012-01-08,00:00:00.00,0.0229513,4.46164,7.4545,13.571,14
738,2012-01-09,00:00:00.00,0.0230102,5.21508,8.53842,14.7847,13.6
739,2012-01-10,00:00:00.00,0.00217149,5.35726,9.06827,16.243,14.2
740,2012-01-11,00:00:00.00,0.00397701,4.53025,7.92773,14.99,13.7
741,2012-01-12,00:00:00.00,0.160904,4.05671,6.94011,12.9012,12.2
742,2012-01-13,00:00:00.00,4.88963,4.09049,6.84981,12.3455,11.6
743,2012-01-14,00:00:00.00,2.2495,4.67299,7.59916,13.3442,13.1
744,2012-01-15,00:00:00.00,0.606827,4.81329,8.09951,14.4007,24.2
745,2012-01-16,00:00:00.00,0.00348895,4.20466,7.38193,13.7581,15.2
746,2012-01-17,00:00:00.00,3.19055,3.86428,6.61125,12.293,9.81
747,2012-01-18,00:00:00.00,9.13181,4.24955,6.91566,12.2893,10.3
748,2012-01-19,00:00:00.00,0.642094,5.73164,9.1536,15.3416,13.2
749,2012-01-20,00:00:00.00,6.7151,6.09061,10.3441,18.2641,15.7
750,2012-01-21,00:00:00.00,1.59839,4.86841,8.5818,16.636,15.7
751,2012-01-22,00:00:00.00,1.44279,4.21342,7.18048,13.4375,11.6
752,2012-01-23,00:00:00.00,0.000673566,3.90775,6.73925,12.2315,9.61
753,2012-01-24,00:00:00.00,6.19741,4.05232,6.72144,12.2068,9.99
754,2012-01-25,00:00:00.00,0.231855,5.0184,8.05397,13.8179,14.3
755,2012-01-26,00:00:00.00,0.645708,5.25981,8.88031,15.7036,23.1
756,2012-01-27,00:00:00.00,2.26,4.43238,7.79481,14.7672,16.2
757,2012-01-28,00:00:00.00,7.98592,4.15064,6.99558,12.9346,13.6
758,2012-01-29,00:00:00.00,4.25645,4.51671,7.41059,13.0754,13.4
759,2012-01-30,00:00:00.00,5.86518,4.54768,7.68179,13.7593,13.1
760,2012-01-31,00:00:00.00,5.42928,4.07158,7.10746,13.1447,11.4
761,2012-02-01,00:00:00.00,0.509952,3.7326,6.42523,11.9381,9.8
762,2012-02-02,00:00:00.00,0.00464621,4.82507,7.5967,13.0728,13.7
763,2012-02-03,00:00:00.00,2.83249e-308,8.88169,13.6768,21.5799,50.4
764,2012-02-04,00:00:00.00,0.0151008,9.59222,16.5542,29.2299,33.7
765,2012-02-05,00:00:00.00,0.0308171,6.28029,11.5228,23.8547,19.1
766,2012-02-06,00:00:00.00,0.0013012,4.91872,8.22582,15.7092,15.6
767,2012-02-07,00:00:00.00,0.0123968,4.32894,7.58882,13.6262,13.9
768,2012-02-08,00:00:00.00,0.0380586,3.93334,6.7458,12.7385,13.1
769,2012-02-09,00:00:00.00,8.9804e-308,3.70704,6.33866,11.5708,12.4
770,2012-02-10,00:00:00.00,0,3.52684,6.03374,11.055,11.3
771,2012-02-11,00:00:00.00,1.64189,3.41613,5.79392,10.6633,9.8
772,2012-02-12,00:00:00.00,6.78196,3.3184,5.63869,10.2778,8.74
773,2012-02-13,00:00:00.00,2.87424,3.25454,5.5066,10.0417,7.64
774,2012-02-14,00:00:00.00,0.0082262,3.19479,5.40924,9.83583,6.72
775,2012-02-15,00:00:00.00,0.309767,3.15189,5.3263,9.67799,6.55
776,2012-02-16,00:00:00.00,0.198918,3.10947,5.25643,9.54089,6.6
777,2012-02-17,00:00:00.00,2.78414,3.11988,5.24377,9.48278,6.63
778,2012-02-18,00:00:00.00,0.37087,3.2128,5.35645,9.59638,6.65
779,2012-02-19,00:00:00.00,6.06268,3.28928,5.50111,9.82735,6.57
780,2012-02-20,00:00:00.00,0.0690974,3.34605,5.60851,10.0498,6.38
781,2012-02-21,00:00:00.00,1.49657e-308,3.33561,5.62371,10.1435,6.11
782,2012-02-22,00:00:00.00,1.88282,3.19567,5.46058,9.96688,5.91
783,2012-02-23,00:00:00.00,0.410222,3.09757,5.25899,9.647,6.85
784,2012-02-24,00:00:00.00,0.304298,3.03675,5.13726,9.36345,9.12
785,2012-02-25,00:00:00.00,11.2363,3.21511,5.30986,9.47758,13.2
786,2012-02-26,00:00:00.00,1.28162,3.86969,6.15369,10.5471,14.9
787,2012-02-27,00:00:00.00,0.00516371,4.09067,6.81112,11.8811,12.7
788,2012-02-28,00:00:00.00,0.00832128,3.62078,6.395,11.8076,10.1
789,2012-02-29,00:00:00.00,0.0554688,3.32984,5.72591,10.7644,9.81
790,2012-03-01,00:00:00.00,0.134803,3.18345,5.41307,10.0127,10.4
791,2012-03-02,00:00:00.00,0.0236398,3.05528,5.21318,9.53107,11.7
792,2012-03-03,00:00:00.00,6.72568,3.21933,5.31395,9.54625,13.7
793,2012-03-04,00:00:00.00,5.49017,4.39927,6.77831,11.3544,21.5
794,2012-03-05,00:00:00.00,0.838112,6.10164,9.77586,15.9907,57.1
795,2012-03-06,00:00:00.00,0.0252656,5.95455,10.3234,18.7328,29.5
796,2012-03-07,00:00:00.00,0.0482104,4.58797,8.08058,15.8956,16.9
797,2012-03-08,00:00:00.00,0,3.89863,6.74671,12.5177,13.9
798,2012-03-09,00:00:00.00,8.20043,9.2091,13.5763,20.8473,14
799,2012-03-10,00:00:00.00,2.76456,27.136,41.1173,62.5145,53.7
800,2012-03-11,00:00:00.00,0.185206,26.3795,47.318,87.4931,34.8
801,2012-03-12,00:00:00.00,0.000147846,9.435,19.8598,48.4802,17.6
802,2012-03-13,00:00:00.00,5.63194,6.62703,9.71991,17.2613,14.9
803,2012-03-14,00:00:00.00,5.73162,7.77437,13.2065,21.6474,20.9
804,2012-03-15,00:00:00.00,0.0276049,8.28246,13.7287,25.4067,44.7
805,2012-03-16,00:00:00.00,1.76427,6.82129,12.0559,22.427,26.9
806,2012-03-17,00:00:00.00,0.145269,5.13923,8.9592,17.6874,18.1
807,2012-03-18,00:00:00.00,0.00424369,4.53098,7.66581,14.1549,15.2
808,2012-03-19,00:00:00.00,0.0970005,4.00926,7.07121,12.8341,13.5
809,2012-03-20,00:00:00.00,0.016784,3.81102,6.41745,12.0858,11.9
810,2012-03-21,00:00:00.00,0.00202354,3.555,6.14928,11.1496,10.8
811,2012-03-22,00:00:00.00,0.000196896,3.45258,5.83748,10.759,9.74
812,2012-03-23,00:00:00.00,0.0574298,3.30079,5.64224,10.3376,8.93
813,2012-03-24,00:00:00.00,0.0400176,3.23035,5.46496,9.98607,8.18
814,2012-03-25,00:00:00.00,4.14317,3.25995,5.46786,9.88089,7.71
815,2012-03-26,00:00:00.00,0.0877585,3.58635,5.8533,10.3165,7.95
816,2012-03-27,00:00:00.00,0.00408988,3.6594,6.14372,10.8571,7.28
817,2012-03-28,00:00:00.00,0.00411396,3.38778,5.87165,10.7822,6.69
818,2012-03-29,00:00:00.00,0.180102,3.19764,5.46532,10.1816,6.38
819,2012-03-30,00:00:00.00,0.276867,3.09601,5.25173,9.63812,6.1
820,2012-03-31,00:00:00.00,0.754143,2.99795,5.09908,9.29713,5.98
821,2012-04-01,00:00:00.00,0.0169711,2.93324,4.96544,9.06807,5.9
822,2012-04-02,00:00:00.00,2.83937,2.93711,4.93898,8.93793,5.9
823,2012-04-03,00:00:00.00,0.0131186,3.08871,5.11294,9.1178,5.7
824,2012-04-04,00:00:00.00,0.0224864,3.11885,5.24496,9.36315,5.68
825,2012-04-05,00:00:00.00,0.00530827,2.96424,5.08458,9.28478,5.55
826,2012-04-06,00:00:00.00,0.0014184,2.85224,4.85095,8.93917,5.34
827,2012-04-07,00:00:00.00,0,2.78235,4.71325,8.6082,5.14
828,2012-04-08,00:00:00.00,0,2.71608,4.60689,8.3853,4.96
829,2012-04-09,00:00:00.00,0.12101,2.66382,4.50814,8.21247,4.76
830,2012-04-10,00:00:00.00,0.0774717,2.61241,4.42384,8.04595,4.77
831,2012-04-11,00:00:00.00,0.488834,2.56939,4.34592,7.90184,4.67
832,2012-04-12,00:00:00.00,0.0774269,2.52801,4.2763,7.77046,4.6
833,2012-04-13,00:00:00.00,0.000357967,2.49178,4.21236,7.65082,4.54
834,2012-04-14,00:00:00.00,0.000599194,2.45527,4.15151,7.53869,4.51
835,2012-04-15,00:00:00.00,0.744178,2.42077,4.09224,7.43457,4.46
836,2012-04-16,00:00:00.00,3.97309,2.43447,4.08816,7.38841,4.49
837,2012-04-17,00:00:00.00,0.00710529,2.54322,4.22005,7.5273,4.64
838,2012-04-18,00:00:00.00,0.00172748,2.56981,4.31891,7.71789,4.54
839,2012-04-19,00:00:00.00,0.000403068,2.46124,4.20988,7.67085,4.37
840,2012-04-20,00:00:00.00,0.0540788,2.38269,4.04552,7.43936,4.31
841,2012-04-21,00:00:00.00,1.84261,2.32927,3.94405,7.20862,4.29
842,2012-04-22,00:00:00.00,5.92207,2.45154,4.05567,7.2371,4.64
843,2012-04-23,00:00:00.00,0.00354028,2.93524,4.67383,8.01498,4.64
844,2012-04-24,00:00:00.00,2.09462,3.11198,5.17525,8.95975,4.62
845,2012-04-25,00:00:00.00,1.15399,2.77594,4.88906,9.00222,4.65
846,2012-04-26,00:00:00.00,0.0811997,2.56497,4.4054,8.34131,4.68
847,2012-04-27,00:00:00.00,1.23132,2.45507,4.17377,7.69913,4.49
848,2012-04-28,00:00:00.00,0.339777,2.35349,4.01713,7.35696,4.38
849,2012-04-29,00:00:00.00,1.94509e-308,2.28401,3.87372,7.12248,4.24
850,2012-04-30,00:00:00.00,0.168949,2.2168,3.76644,6.89039,4.16
851,2012-05-01,00:00:00.00,10.6061,2.53553,4.08348,7.13437,4.19
852,2012-05-02,00:00:00.00,0.260838,3.66823,5.55466,9.03306,4.43
853,2012-05-03,00:00:00.00,0.0860921,4.10208,6.74391,11.3545,4.5
854,2012-05-04,00:00:00.00,8.04007,3.54944,6.35161,11.6966,4.59
855,2012-05-05,00:00:00.00,5.77668,3.87918,6.284,11.462,5.21
856,2012-05-06,00:00:00.00,0.0144944,4.23393,6.93667,12.1469,5.28
857,2012-05-07,00:00:00.00,3.81928e-308,3.71382,6.60396,12.0689,4.92
858,2012-05-08,00:00:00.00,0.840861,3.12171,5.54235,10.6971,5.14
859,2012-05-09,00:00:00.00,6.39251,2.9255,4.98396,9.42494,5.35
860,2012-05-10,00:00:00.00,4.00627,3.1878,5.2043,9.23488,5.3
861,2012-05-11,00:00:00.00,0.000633171,3.31932,5.53356,9.73475,5.04
862,2012-05-12,00:00:00.00,0.00780247,2.98503,5.23463,9.63488,4.68
863,2012-05-13,00:00:00.00,0.834024,2.64779,4.62107,8.80462,4.24
864,2012-05-14,00:00:00.00,0.281757,2.45108,4.20622,7.89978,4.04
865,2012-05-15,00:00:00.00,0.00062011,2.29984,3.94621,7.31262,3.85
866,2012-05-16,00:00:00.00,7.69388e-308,2.18655,3.73305,6.92329,3.66
867,2012-05-17,00:00:00.00,1.97092,2.0884,3.56368,6.577,3.53
868,2012-05-18,00:00:00.00,0.000259664,2.01246,3.42371,6.30529,3.66
869,2012-05-19,00:00:00.00,0.00014938,1.94573,3.30806,6.08438,3.45
870,2012-05-20,00:00:00.00,0.000389358,1.88876,3.20726,5.88893,3.27
871,2012-05-21,00:00:00.00,3.35467e-308,1.83434,3.11491,5.71185,3.16
872,2012-05-22,00:00:00.00,0.608331,1.78501,3.02913,5.55218,3.03
873,2012-05-23,00:00:00.00,0.050009,1.73801,2.94904,5.40142,2.92
874,2012-05-24,00:00:00.00,0.0104686,1.69532,2.87489,5.26215,2.86
875,2012-05-25,00:00:00.00,0.0137239,1.65427,2.80516,5.13178,2.92
876,2012-05-26,00:00:00.00,0.140941,1.61529,2.73848,5.00837,2.91
877,2012-05-27,00:00:00.00,3.9297e-308,1.57726,2.67405,4.88994,3.07
878,2012-05-28,00:00:00.00,1.71484,1.54134,2.61245,4.77604,2.76
879,2012-05-29,00:00:00.00,0.0441156,1.5075,2.55444,4.66794,2.7
880,2012-05-30,00:00:00.00,3.00472,1.47567,2.49988,4.56604,2.72
881,2012-05-31,00:00:00.00,0.00374591,1.44587,2.44872,4.47047,2.63
882,2012-06-01,00:00:00.00,0.00855865,1.41807,2.40091,4.38095,2.55
883,2012-06-02,00:00:00.00,44.3401,3.0594,4.22418,6.20129,3.49
884,2012-06-03,00:00:00.00,4.7321,10.4386,14.9095,20.7556,6.84
885,2012-06-04,00:00:00.00,5.51343,12.6879,21.7169,37.0398,9.19
886,2012-06-05,00:00:00.00,1.85851,7.17841,13.8733,30.0251,11.5
887,2012-06-06,00:00:00.00,0.0226774,4.85642,8.01743,15.9919,8.84
888,2012-06-07,00:00:00.00,7.81919,3.94677,7.16628,12.6464,7.14
889,2012-06-08,00:00:00.00,0.0214628,3.7394,6.29505,12.1124,7.78
890,2012-06-09,00:00:00.00,0.744706,3.57387,6.06807,11.0106,6.61
891,2012-06-10,00:00:00.00,8.48492,3.05621,5.47236,10.2154,5.66
892,2012-06-11,00:00:00.00,0,3.21712,5.25806,9.76172,5.59
893,2012-06-12,00:00:00.00,1.09263,3.12746,5.33461,9.52912,5.38
894,2012-06-13,00:00:00.00,3.84565,2.6377,4.72589,8.92116,6.25
895,2012-06-14,00:00:00.00,0.0117366,2.30439,4.02376,7.82886,5.84
896,2012-06-15,00:00:00.00,0,2.12825,3.65409,6.90609,4.83
897,2012-06-16,00:00:00.00,0.0119494,1.96316,3.39133,6.33691,4.24
898,2012-06-17,00:00:00.00,0.000735384,1.85405,3.16875,5.937,3.87
899,2012-06-18,00:00:00.00,4.43643,1.75357,3.00302,5.58783,3.68
900,2012-06-19,00:00:00.00,0.37605,1.69783,2.88242,5.32024,3.77
901,2012-06-20,00:00:00.00,0.0254428,1.63346,2.78314,5.12255,3.52
902,2012-06-21,00:00:00.00,0.000166917,1.56789,2.67289,4.92971,3.22
903,2012-06-22,00:00:00.00,8.06849,1.60295,2.67455,4.84473,3.15
904,2012-06-23,00:00:00.00,0.593645,1.85643,2.98398,5.1256,3.55
905,2012-06-24,00:00:00.00,0.00114656,1.9415,3.24017,5.58184,3.1
906,2012-06-25,00:00:00.00,1.36736,1.73802,3.05536,5.6508,2.81
907,2012-06-26,00:00:00.00,0.119593,1.60508,2.75891,5.29101,2.88
908,2012-06-27,00:00:00.00,4.70495e-308,1.53187,2.60762,4.87097,2.74
909,2012-06-28,00:00:00.00,0.0114794,1.4594,2.49631,4.60109,2.61
910,2012-06-29,00:00:00.00,0.00149206,1.40377,2.38805,4.41843,2.57
911,2012-06-30,00:00:00.00,0.00127038,1.34815,2.29829,4.2387,2.44
912,2012-07-01,00:00:00.00,0.000686971,1.30231,2.21432,4.07773,2.34
913,2012-07-02,00:00:00.00,7.1291e-308,1.25708,2.13911,3.93631,2.24
914,2012-07-03,00:00:00.00,0,1.21829,2.06996,3.80449,2.16
915,2012-07-04,00:00:00.00,0.920773,1.18053,2.00636,3.68451,2.13
916,2012-07-05,00:00:00.00,0.193413,1.14712,1.9477,3.57402,2.3
917,2012-07-06,00:00:00.00,0.00426929,1.11469,1.89285,3.47106,2.18
918,2012-07-07,00:00:00.00,0.00115081,1.08469,1.84105,3.3747,2.07
919,2012-07-08,00:00:00.00,0.00240649,1.05531,1.79139,3.28287,1.95
920,2012-07-09,00:00:00.00,0.0180369,1.02782,1.74408,3.19527,1.87
921,2012-07-10,00:00:00.00,0.00363691,1.0014,1.69912,3.11182,1.81
922,2012-07-11,00:00:00.00,0.000536808,0.976707,1.65665,3.03273,1.77
923,2012-07-12,00:00:00.00,0.000170677,0.952946,1.61624,2.95775,1.65
924,2012-07-13,00:00:00.00,6.57902e-308,0.930279,1.57752,2.88619,1.69
925,2012-07-14,00:00:00.00,0.196756,0.908198,1.54009,2.81734,1.64
926,2012-07-15,00:00:00.00,0.12789,0.88689,1.50382,2.75072,1.83
927,2012-07-16,00:00:00.00,2.37076,0.86642,1.46893,2.68643,1.86
928,2012-07-17,00:00:00.00,0.997533,0.84742,1.43616,2.62529,1.87
929,2012-07-18,00:00:00.00,0.751065,0.829543,1.40553,2.56789,1.84
930,2012-07-19,00:00:00.00,0.364166,0.812128,1.37604,2.51343,2.21
931,2012-07-20,00:00:00.00,0.947372,0.795113,1.34719,2.46075,2
932,2012-07-21,00:00:00.00,1.62891,0.778992,1.31956,2.40977,2.13
933,2012-07-22,00:00:00.00,0.000322771,0.763828,1.29355,2.36124,1.94
934,2012-07-23,00:00:00.00,0.574271,0.749088,1.26857,2.31505,1.87
935,2012-07-24,00:00:00.00,0.162249,0.734405,1.24385,2.27011,1.84
936,2012-07-25,00:00:00.00,0.0176103,0.719918,1.21934,2.22568,1.78
937,2012-07-26,00:00:00.00,7.68384,0.757763,1.25359,2.23888,1.78
938,2012-07-27,00:00:00.00,22.074,1.24449,1.82316,2.81348,2.46
939,2012-07-28,00:00:00.00,3.37935,2.5017,3.53374,4.87785,2.9
940,2012-07-29,00:00:00.00,0.415831,2.95086,4.8092,7.49328,3.16
941,2012-07-30,00:00:00.00,0.00107619,2.17451,4.16371,7.94858,2.77
942,2012-07-31,00:00:00.00,0,1.74485,3.1055,6.58861,2.42
943,2012-08-01,00:00:00.00,0.795242,1.5615,2.68723,5.30489,2.19
944,2012-08-02,00:00:00.00,0.0218121,1.38632,2.43407,4.58363,2.09
945,2012-08-03,00:00:00.00,0.0228078,1.27659,2.19084,4.19963,1.91
946,2012-08-04,00:00:00.00,0.0373395,1.16656,2.02233,3.8187,1.88
947,2012-08-05,00:00:00.00,1.40681,1.09227,1.87142,3.51985,1.84
948,2012-08-06,00:00:00.00,4.1384,1.02188,1.75593,3.28444,1.96
949,2012-08-07,00:00:00.00,0.0396275,0.981575,1.67012,3.10071,1.99
950,2012-08-08,00:00:00.00,0,0.934171,1.59701,2.95213,1.75
951,2012-08-09,00:00:00.00,0.627652,0.886684,1.51678,2.8157,1.71
952,2012-08-10,00:00:00.00,13.2621,0.994497,1.61038,2.84149,1.82
953,2012-08-11,00:00:00.00,20.045,1.86214,2.652,3.90527,2.38
954,2012-08-12,00:00:00.00,9.41428,3.55662,5.09021,7.19347,2.98
955,2012-08-13,00:00:00.00,1.67972,4.30503,6.96677,11.2396,3.38
956,2012-08-14,00:00:00.00,0.180435,3.43441,6.35748,11.8788,2.99
957,2012-08-15,00:00:00.00,7.99842,2.64424,4.8178,9.73488,3.08
958,2012-08-16,00:00:00.00,0.237965,2.54964,4.26925,8.17708,3.11
959,2012-08-17,00:00:00.00,0.717426,2.37616,4.09947,7.45793,2.74
960,2012-08-18,00:00:00.00,2.93772,1.94086,3.50928,6.80425,2.55
961,2012-08-19,00:00:00.00,0.0498965,1.6546,2.91054,5.83886,2.33
962,2012-08-20,00:00:00.00,0.0375659,1.48186,2.56814,4.97617,2.25
963,2012-08-21,00:00:00.00,0.00135002,1.33582,2.32322,4.42161,2.11
964,2012-08-22,00:00:00.00,0.000290591,1.22969,2.11795,4.02134,2
965,2012-08-23,00:00:00.00,5.3713e-308,1.13587,1.95913,3.69464,1.89
966,2012-08-24,00:00:00.00,0,1.06383,1.82493,3.42261,1.81
967,2012-08-25,00:00:00.00,0,0.9985,1.71342,3.20319,1.75
968,2012-08-26,00:00:00.00,0,0.945881,1.61783,3.01389,1.71
969,2012-08-27,00:00:00.00,0.0165294,0.897524,1.53503,2.85223,1.64
970,2012-08-28,00:00:00.00,6.24098,0.900807,1.51169,2.75974,1.7
971,2012-08-29,00:00:00.00,0.0272478,1.00153,1.62928,2.84451,1.76
972,2012-08-30,00:00:00.00,0.000769111,1.02936,1.72499,3.01281,1.7
973,2012-08-31,00:00:00.00,0,0.924022,1.62102,3.00662,1.68
974,2012-09-01,00:00:00.00,0.0112113,0.85912,1.47369,2.81455,1.61
975,2012-09-02,00:00:00.00,0.0056933,0.822401,1.39919,2.60622,1.59
976,2012-09-03,00:00:00.00,0.00148319,0.786002,1.34304,2.47256,1.59
977,2012-09-04,00:00:00.00,0.0176612,0.756356,1.28684,2.37884,1.54
978,2012-09-05,00:00:00.00,15.5493,0.904354,1.43769,2.47895,1.64
979,2012-09-06,00:00:00.00,0.311997,1.49405,2.19091,3.30049,1.95
980,2012-09-07,00:00:00.00,0.159726,1.75564,2.85062,4.46988,2.16
981,2012-09-08,00:00:00.00,4.06786,1.40341,2.5975,4.83788,2.58
982,2012-09-09,00:00:00.00,26.5532,1.75836,2.72605,4.92995,3.13
983,2012-09-10,00:00:00.00,0.917142,3.50486,4.92558,7.19767,3.18
984,2012-09-11,00:00:00.00,0.00894071,4.13981,6.74486,10.7618,2.99
985,2012-09-12,00:00:00.00,0.0196899,2.86873,5.64061,10.9072,2.72
986,2012-09-13,00:00:00.00,0,2.15101,3.90848,8.34717,2.52
987,2012-09-14,00:00:00.00,0,1.85672,3.21478,6.44751,2.29
988,2012-09-15,00:00:00.00,11.731,1.7886,3.05274,5.6266,2.31
989,2012-09-16,00:00:00.00,0.145082,2.27182,3.53104,5.99797,2.49
990,2012-09-17,00:00:00.00,0.0449697,2.3652,3.972,6.7351,2.39
991,2012-09-18,00:00:00.00,0.000288017,1.88464,3.46491,6.63928,2.27
992,2012-09-19,00:00:00.00,28.2066,2.22901,3.51652,6.43099,3.35
993,2012-09-20,00:00:00.00,0.727465,4.38298,6.23832,9.31368,4.08
994,2012-09-21,00:00:00.00,3.21912,5.15224,8.52918,13.9864,3.34
995,2012-09-22,00:00:00.00,1.32574,3.53859,6.87941,13.6262,3.32
996,2012-09-23,00:00:00.00,9.96643,2.87202,4.94674,10.0505,3.76
997,2012-09-24,00:00:00.00,2.50405,3.1609,5.11347,9.09531,3.64
998,2012-09-25,00:00:00.00,0.986307,3.08086,5.27238,9.32995,3.16
999,2012-09-26,00:00:00.00,7.39787e-308,2.45933,4.48851,8.63698,2.78
1000,2012-09-27,00:00:00.00,0.0238334,1.97783,3.55552,7.21152,2.56
1001,2012-09-28,00:00:00.00,0.105859,1.74863,3.02537,5.93918,2.46
1002,2012-09-29,00:00:00.00,0.000196247,1.53512,2.69764,5.17294,2.44
1003,2012-09-30,00:00:00.00,5.92472,1.4978,2.5229,4.7334,2.37
1004,2012-10-01,00:00:00.00,4.64787,1.70351,2.75014,4.79196,2.57
1005,2012-10-02,00:00:00.00,0.0235894,1.93015,3.13477,5.28384,2.79
1006,2012-10-03,00:00:00.00,0.120915,1.77261,3.09702,5.57293,2.84
1007,2012-10-04,00:00:00.00,1.40924,1.51824,2.68914,5.23813,2.67
1008,2012-10-05,00:00:00.00,0.0917445,1.36387,2.35883,4.60674,2.55
1009,2012-10-06,00:00:00.00,6.72358,1.36514,2.28718,4.21086,2.5
1010,2012-10-07,00:00:00.00,0.847101,1.59277,2.55196,4.37848,2.65
1011,2012-10-08,00:00:00.00,0.578259,1.65867,2.77138,4.77004,2.71
1012,2012-10-09,00:00:00.00,0.166493,1.42248,2.54104,4.76048,2.58
1013,2012-10-10,00:00:00.00,0.133064,1.27689,2.21005,4.33263,2.46
